t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,4.97,1186.64,314.462,1.21588,675.929,675.789,-13.7189,314.939,0.108775,56.0718,56.0693,0.53059,731.978,731.859,-13.1883
0.247,12.5,0.0,2280.0,4.97,1186.64,314.043,1.21427,673.994,673.852,-13.8417,314.503,0.110383,56.3963,56.3932,0.590806,730.365,730.245,-13.2509
0.497,12.5,0.0,2281.0,4.99,1191.94,313.388,1.21126,674.765,674.629,-13.5558,313.896,0.108891,56.2598,56.2569,0.574371,731.001,730.885,-12.9815
0.747,12.5,0.0,2281.0,4.96,1184.77,313.752,1.21531,675.679,675.539,-13.7471,314.209,0.10969,56.3511,56.3474,0.640485,732.004,731.887,-13.1066
0.997,12.5,0.0,2280.0,4.98,1189.03,314.291,1.21554,674.935,674.787,-14.1523,314.812,0.109458,55.8016,55.7975,0.679629,730.709,730.584,-13.4727
1.247,12.5,0.0,2281.0,4.99,1191.94,316.502,1.22189,676.927,676.736,-16.0924,316.983,0.109983,56.2322,56.2268,0.773538,733.123,732.963,-15.3189
1.497,12.5,0.0,2281.0,4.97,1187.16,316.822,1.21714,675.976,675.774,-16.5173,317.304,0.110469,55.6095,55.6078,0.426975,731.559,731.382,-16.0904
1.747,12.5,0.0,2280.0,4.99,1191.42,317.184,1.22338,677.299,677.075,-17.4121,317.628,0.111244,56.259,56.2564,0.539929,733.526,733.332,-16.8722
1.997,12.5,0.0,2281.0,4.99,1191.94,316.993,1.21757,676.117,675.917,-16.4477,317.489,0.108913,55.5174,55.5143,0.587099,731.603,731.431,-15.8606
2.247,12.5,0.0,2281.0,4.95,1182.39,316.712,1.21654,673.247,673.067,-15.5609,317.208,0.109609,55.8225,55.8214,0.345015,729.047,728.889,-15.2159
2.497,12.5,0.0,2281.0,4.99,1191.94,315.184,1.21527,676.624,676.425,-16.4019,315.703,0.109649,55.6863,55.6816,0.719163,732.275,732.107,-15.6827
2.747,12.5,0.0,2281.0,4.99,1191.94,311.119,1.18496,674.864,674.753,-12.2077,311.775,0.104403,55.3062,55.3057,-0.224269,730.165,730.059,-12.432
2.997,12.5,0.0,2281.0,4.97,1187.16,311.56,1.1831,673.631,673.526,-11.9181,312.171,0.103863,54.5609,54.5609,0.0234658,728.184,728.086,-11.8947
3.247,12.5,0.0,2281.0,4.98,1189.55,311.342,1.18537,674.124,673.997,-13.0348,312.012,0.104013,55.0598,55.0594,-0.209526,729.177,729.057,-13.2444
3.497,12.5,0.0,2281.0,4.97,1187.16,310.802,1.18325,674.669,674.544,-12.9581,311.385,0.102095,54.4302,54.4289,0.373987,729.082,728.973,-12.5841
3.747,12.5,0.0,2281.0,4.95,1182.39,310.982,1.18156,673.289,673.165,-12.9197,311.632,0.1037,54.7359,54.7359,0.0152636,728.015,727.901,-12.9044
3.997,12.5,0.0,2281.0,4.99,1191.94,310.861,1.17936,672.495,672.375,-12.7328,311.482,0.102497,53.8905,53.8903,0.134079,726.374,726.265,-12.5988
4.247,12.5,0.0,2281.0,4.94,1180.0,311.68,1.1854,674.714,674.582,-13.3459,312.295,0.105148,55.5688,55.5687,-0.114017,730.275,730.151,-13.4599
