t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,5.04,1203.36,317.498,1.23792,691.485,691.374,-12.3846,317.972,0.114423,58.8846,58.882,-0.553464,750.368,750.256,-12.9381
0.262,12.5,0.0,2280.0,4.96,1184.25,314.239,1.22785,692.018,691.78,-18.1481,314.832,0.114663,59.2587,59.2577,-0.344691,751.265,751.037,-18.4928
0.512,12.5,0.0,2280.0,5.01,1196.19,316.709,1.25451,694.383,694.249,-13.6529,317.125,0.114864,58.1598,58.1587,0.342638,752.525,752.407,-13.3103
0.762,12.5,0.0,2279.0,4.99,1190.9,319.35,1.23909,687.565,687.395,-15.3056,319.82,0.116599,59.2751,59.275,-0.12042,746.829,746.67,-15.426
1.012,12.5,0.0,2279.0,5.04,1202.83,315.132,1.22505,688.866,688.712,-14.5932,315.601,0.115644,60.0441,60.0386,-0.810122,748.909,748.75,-15.4033
1.262,12.5,0.0,2280.0,4.96,1184.25,316.16,1.24247,685.378,685.219,-14.7617,316.507,0.116055,59.1051,59.1035,0.439487,744.46,744.322,-14.3222
1.512,12.5,0.0,2279.0,5.01,1195.67,318.697,1.25142,691.82,691.684,-13.7334,319.106,0.116381,59.3344,59.334,-0.220639,751.148,751.018,-13.954
1.762,12.5,0.0,2279.0,4.99,1190.9,317.743,1.25243,690.584,690.44,-14.0861,318.121,0.115905,59.1145,59.1145,-0.0289416,749.688,749.555,-14.1151
2.012,12.5,0.0,2281.0,5.01,1196.72,316.878,1.23553,693.787,693.629,-14.8026,317.367,0.115048,59.3378,59.3352,-0.56031,753.121,752.964,-15.3629
2.262,12.5,0.0,2280.0,5.02,1198.58,313.73,1.24761,689.209,689.048,-14.8771,314.123,0.113601,58.1251,58.1234,0.446655,747.311,747.172,-14.4305
