t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.440468,-0.602069,1.04254,-0.0502335,-0.0215287,0.0717622,0.865605,0.00958659,-0.875192,-0.684208,-0.0551503,0.739358,-0.734442,-0.0766789,0.811121,0.999245,0.986084,0,-0.074585,0.00671387,0.9198,-0.362183,-0.889648,-0.0771484,-0.964233,-0.0704346,-0.00354004,0.0749512,0.0220947,-0.00756836,0.0966797,-0.0771484,-0.117798,0.103394,-0.0957031,0.0958252,1.2666
0.002,0.261385,-0.988287,0.726902,0.00502335,-0.0710446,0.0660212,0.823034,-0.240863,-0.582171,-0.115471,-0.55495,0.670421,-0.110448,-0.625994,0.736442,0.99885,1.00635,0,-0.0725098,-0.00476074,0.768066,-0.42041,-0.783203,0.00256348,-0.855713,-0.00219727,0.00134277,0.0344238,0.010498,0.0,0.0992432,0.0472412,-0.112061,0.00537109,-0.101562,0.00537109,1.2666
0.004,0.791776,-0.826399,0.0346231,0.0609979,-0.0925733,0.0315754,0.906993,-0.260036,-0.646957,0.61527,-0.837595,0.222325,0.676268,-0.930168,0.2539,0.997664,0.993286,0,-0.0908203,-0.0155029,0.862915,-0.47876,-0.85791,0.039917,-0.94873,0.0244141,-0.0131836,0.0617676,-0.0107422,0.00109863,0.141724,-0.0343018,-0.165527,0.0631104,-0.17627,0.064209,1.2666
0.006,0.953332,-0.244374,-0.708958,0.0731975,-0.058845,-0.0143524,1.09856,-0.539246,-0.559316,1.01339,-0.644569,-0.368818,1.08658,-0.703414,-0.38317,0.997664,0.996582,0,-0.0666504,-0.0135498,0.918335,-0.422241,-0.893555,-0.0250244,-0.960205,-0.0385742,0.0185547,0.0474854,0.00195312,0.0249023,0.120605,0.000610352,-0.144531,0.0170898,-0.142578,0.0419922,1.2666
0.008,0.569256,0.48258,-1.05184,0.0717622,-0.00717622,-0.064586,1.00869,-0.820852,-0.187838,0.842765,-0.0930661,-0.749699,0.914527,-0.100242,-0.814285,1.00083,0.990723,0,-0.0888672,0.00354004,0.897705,-0.418823,-0.877075,-0.0455322,-0.965942,-0.0419922,0.0126953,0.0749512,0.00524902,0.00671387,0.116333,-0.0266113,-0.140259,0.0413818,-0.13501,0.0480957,1.2666
0.01,-0.15927,0.948971,-0.789702,0.0466454,0.0315754,-0.0782208,0.747353,-0.742961,-0.00439226,0.206814,0.539439,-0.746252,0.253459,0.571014,-0.824473,1.00241,1.03076,0,-0.0688477,0.0284424,0.833862,-0.460205,-0.889282,0.00585938,-0.95813,0.0343018,0.0313721,0.0250244,0.0100098,-0.013916,0.101685,-0.00183105,-0.114136,0.0435791,-0.104126,0.0296631,1.2666
0.012,-0.710998,0.899634,-0.188636,-0.0315754,0.058845,-0.0272696,0.689409,-0.729779,0.0403697,-0.436032,0.794509,-0.358477,-0.467607,0.853354,-0.385746,1.00201,0.984009,0,-0.0777588,-0.00109863,0.796875,-0.418945,-0.806763,-0.0192871,-0.884521,-0.0203857,-0.0078125,0.0505371,-0.0145264,-0.0159912,0.0662842,-0.0234375,-0.0683594,0.0250244,-0.0828857,0.0090332,1.2666
0.014,-0.954094,0.366946,0.587148,-0.058845,0.0495159,0.00932909,0.748535,-1.06052,0.311981,-0.954789,0.753146,0.201643,-1.01363,0.802662,0.210972,1.0028,0.980957,0,-0.0593262,0.00610352,0.901733,-0.474121,-0.889526,0.0391846,-0.948853,0.0452881,0.00268555,0.0454102,-0.00390625,0.00231934,0.131226,0.00512695,-0.128784,0.0250244,-0.13269,0.0273438,1.2666
0.016,-0.634792,-0.394698,1.02949,-0.0416221,-0.0107643,0.0523864,0.435168,-1.09287,0.657704,-0.904809,0.258517,0.646292,-0.946431,0.247753,0.698679,1.00122,1.00659,0,-0.0651855,-0.00756836,0.884033,-0.457886,-0.863159,0.026001,-0.928345,0.0184326,-0.0258789,0.0780029,0.0117188,0.00756836,0.120728,-0.0286865,-0.133057,0.0545654,-0.121338,0.0621338,1.2666
0.018,0.0396269,-0.902717,0.863091,-0.0243992,-0.0595626,0.0839618,0.138355,-0.831637,0.693282,-0.342966,-0.373988,0.716954,-0.367365,-0.43355,0.800915,0.99964,1.00024,0,-0.0736084,0.00500488,0.845459,-0.452759,-0.848145,0.0197754,-0.921753,0.0247803,0.0153809,0.0482178,0.0203857,0.00378418,0.139648,-0.0386963,-0.145874,0.064209,-0.125488,0.0679932,1.2666
