t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,5.0,1193.81,314.937,1.2076,674.953,674.812,-13.7851,315.412,0.114637,58.9,58.8998,0.157875,733.839,733.712,-13.6272
0.263,12.5,0.0,2281.0,4.95,1182.39,313.215,1.21826,682.749,682.67,-10.4191,313.83,0.110202,58.3097,58.3011,-1.00429,741.059,740.971,-11.4234
0.513,12.5,0.0,2279.0,5.0,1193.28,312.66,1.21697,678.969,678.813,-14.5444,313.019,0.112574,58.2255,58.2254,-0.0502678,737.183,737.039,-14.5947
0.716,12.5,0.0,2281.0,4.95,1182.39,312.988,1.22749,682.214,682.066,-14.1992,313.643,0.111786,58.6455,58.6411,-0.717892,740.857,740.707,-14.9171
0.966,12.5,0.0,2279.0,4.96,1183.74,313.859,1.21644,676.619,676.492,-13.1045,314.307,0.110683,58.4414,58.4242,-1.41379,735.059,734.916,-14.5183
1.2,12.5,0.0,2281.0,4.98,1189.55,313.428,1.22888,689.341,689.175,-15.1222,313.995,0.113059,58.5839,58.5837,0.176509,747.908,747.759,-14.9457
1.404,12.5,0.0,2279.0,4.98,1188.51,312.848,1.20997,673.846,673.688,-14.6132,313.267,0.110502,58.6975,58.6545,-2.24642,732.536,732.342,-16.8596
1.654,12.5,0.0,2281.0,5.0,1194.33,313.468,1.21809,680.666,680.513,-14.4571,313.896,0.118836,60.9964,60.9944,-0.500998,741.658,741.507,-14.9581
1.904,12.5,0.0,2280.0,4.92,1174.7,313.948,1.20616,673.644,673.499,-13.9645,314.503,0.109656,58.1299,58.1105,-1.50237,731.773,731.609,-15.4669
2.154,12.5,0.0,2282.0,4.99,1192.46,313.413,1.21826,681.778,681.629,-14.2272,313.863,0.113373,59.1093,59.1089,0.206024,740.871,740.738,-14.0211
2.404,12.5,0.0,2282.0,4.94,1180.51,313.347,1.2175,678.516,678.394,-12.888,313.981,0.108419,57.8829,57.874,-1.01431,736.399,736.268,-13.9023
2.654,12.5,0.0,2281.0,5.02,1199.11,314.294,1.2217,680.573,680.441,-13.4081,314.658,0.114969,60.2504,60.2396,-1.1402,740.823,740.68,-14.5483
2.904,12.5,0.0,2280.0,4.96,1184.25,314.21,1.22194,680.931,680.769,-14.8567,314.776,0.109589,58.4612,58.4428,-1.46478,739.392,739.212,-16.3215
3.107,12.5,0.0,2281.0,4.97,1187.16,313.593,1.21303,679.388,679.221,-15.0954,313.998,0.113377,59.3376,59.3303,-0.932077,738.725,738.551,-16.0275
3.357,12.5,0.0,2280.0,4.95,1181.87,311.596,1.22312,683.1,682.946,-14.5083,312.205,0.110722,57.8891,57.8882,0.316045,740.97,740.834,-14.1922
3.607,12.5,0.0,2281.0,4.97,1187.16,313.06,1.20861,675.914,675.75,-14.884,313.499,0.112896,59.1841,59.1628,-1.58833,735.097,734.913,-16.4723
3.81,12.5,0.0,2280.0,4.98,1189.03,313.345,1.22343,682.011,681.881,-13.3099,313.886,0.114467,59.3608,59.3597,0.352639,741.354,741.241,-12.9572
4.06,12.5,0.0,2281.0,4.94,1180.0,313.336,1.21394,676.538,676.41,-13.1615,313.775,0.112241,59.288,59.2445,-2.27124,735.816,735.655,-15.4328
4.263,12.5,0.0,2279.0,5.02,1198.05,316.42,1.24193,687.82,687.616,-16.7626,316.86,0.115487,58.9211,58.9209,0.176954,746.721,746.537,-16.5857
4.513,12.5,0.0,2282.0,4.95,1182.9,312.994,1.20337,672.544,672.385,-14.5992,313.628,0.108169,57.4435,57.4365,-0.897698,729.986,729.822,-15.4969
4.763,12.5,0.0,2280.0,5.0,1193.81,315.635,1.22539,685.643,685.435,-16.8696,316.057,0.11713,60.3522,60.3512,-0.360351,745.985,745.786,-17.2299
5.013,12.5,0.0,2281.0,4.96,1184.77,313.028,1.20072,674.603,674.447,-14.5019,313.675,0.110653,57.8946,57.8943,-0.191614,732.488,732.341,-14.6935
5.263,12.5,0.0,2282.0,5.02,1199.63,260.337,1.58123,638.602,638.353,17.8426,260.846,0.353786,128.302,48.973,118.588,700.735,687.326,136.43
5.497,12.5,0.0,2282.0,4.98,1190.07,230.784,1.72876,641.345,640.318,36.2692,231.491,0.385707,163.355,36.6873,159.182,704.655,677.006,195.451
5.747,12.5,0.0,2279.0,5.24,1250.56,296.309,1.40427,706.339,705.967,22.9326,296.992,0.247169,65.9428,52.1718,40.3306,760.773,758.138,63.2632
5.982,12.5,0.0,2278.0,4.75,1133.12,313.399,1.23308,690.037,690.026,3.92912,313.856,0.109897,57.2673,57.2657,0.424798,747.304,747.292,4.35392
6.185,12.5,0.0,2280.0,5.03,1200.97,313.101,1.18198,661.929,661.92,-3.47504,313.629,0.104331,54.265,54.2592,-0.791428,716.192,716.179,-4.26647
6.435,12.5,0.0,2280.0,5.0,1193.81,315.867,1.2543,693.121,693.098,-5.5943,316.353,0.111737,59.4353,59.3994,-2.06672,752.536,752.497,-7.66102
6.685,12.5,0.0,2279.0,4.99,1190.9,314.887,1.20583,669.566,669.558,-3.26417,315.354,0.110025,56.8966,56.89,-0.870057,726.46,726.448,-4.13423
6.935,12.5,0.0,2280.0,5.0,1193.81,313.358,1.22577,688.483,688.447,-7.06977,313.969,0.107766,57.9405,57.9402,-0.19548,746.422,746.387,-7.26525
7.138,12.5,0.0,2278.0,4.98,1187.99,312.029,1.18388,668.332,668.315,-4.68475,312.437,0.109809,57.6251,57.6042,-1.55213,725.946,725.919,-6.23688
7.388,12.5,0.0,2279.0,4.99,1190.9,313.234,1.22581,686.9,686.836,-9.38826,313.757,0.111325,58.2856,58.2819,0.655051,745.169,745.118,-8.73321
7.654,12.5,0.0,2279.0,4.9,1169.42,314.856,1.20701,674.687,674.633,-8.48073,315.459,0.106614,56.6439,56.6302,-1.24595,731.328,731.263,-9.72668
7.904,12.5,0.0,2279.0,5.02,1198.05,314.435,1.21775,679.258,679.178,-10.4266,314.84,0.111233,58.4277,58.4089,-1.48357,737.683,737.587,-11.9101
8.154,12.5,0.0,2278.0,4.96,1183.22,313.453,1.20825,680.083,680.004,-10.3399,314.031,0.110848,57.7504,57.7496,0.290492,737.822,737.754,-10.0494
