t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,4.99,1190.9,318.682,1.21869,677.312,677.199,-12.3771,319.291,0.110768,59.3632,59.3346,-1.84377,736.671,736.534,-14.2208
0.246,12.5,0.0,2280.0,4.98,1189.03,318.776,1.20321,671.319,671.194,-12.9981,319.353,0.108738,57.8867,57.8573,-1.84279,729.202,729.051,-14.8409
0.496,12.5,0.0,2280.0,4.97,1186.64,319.12,1.21566,676.783,676.634,-14.1926,319.696,0.111313,59.1362,59.1145,-1.6036,735.918,735.749,-15.7962
0.746,12.5,0.0,2279.0,5.0,1193.28,311.764,1.18688,671.187,671.031,-14.4474,312.263,0.110296,58.7859,58.7591,-1.77489,729.971,729.79,-16.2223
0.996,12.5,0.0,2280.0,4.97,1186.64,313.737,1.20775,672.304,672.153,-14.25,314.197,0.112226,59.4638,59.4369,-1.78942,731.766,731.59,-16.0395
1.246,12.5,0.0,2280.0,5.01,1196.19,318.58,1.21846,675.29,675.153,-13.6139,319.088,0.110824,58.6469,58.6187,-1.81738,733.934,733.772,-15.4313
1.496,12.5,0.0,2280.0,4.96,1184.25,309.855,1.18393,675.808,675.672,-13.5859,310.316,0.111613,59.5957,59.5795,-1.38929,735.404,735.251,-14.9751
1.746,12.5,0.0,2279.0,4.99,1190.9,311.468,1.19792,676.638,676.459,-15.5637,311.968,0.110721,59.0654,59.0401,-1.72867,735.702,735.499,-17.2924
1.996,12.5,0.0,2279.0,4.99,1190.9,314.812,1.20602,671.712,671.569,-13.8281,315.282,0.110254,58.6375,58.6185,-1.49328,730.348,730.188,-15.3213
2.246,12.5,0.0,2278.0,5.03,1199.91,318.194,1.22279,676.985,676.843,-13.8317,318.634,0.110799,59.2837,59.253,-1.90835,736.264,736.096,-15.74
2.496,12.5,0.0,2279.0,4.97,1186.12,313.905,1.18876,674.618,674.413,-16.607,314.44,0.111432,59.0209,59.0146,-0.864791,733.636,733.428,-17.4717
2.746,12.5,0.0,2279.0,4.99,1190.9,310.662,1.18979,681.764,681.591,-15.3345,311.227,0.113194,60.3018,60.2806,-1.60083,742.065,741.872,-16.9353
2.996,12.5,0.0,2278.0,4.99,1190.37,311.853,1.19406,671.041,670.881,-14.6611,312.291,0.108812,58.4217,58.4041,-1.4354,729.463,729.285,-16.0965
3.246,12.5,0.0,2279.0,5.0,1193.28,316.507,1.21484,673.276,673.146,-13.2247,317.021,0.112023,60.061,60.0378,-1.66996,733.335,733.184,-14.8947
3.496,12.5,0.0,2279.0,4.99,1190.9,316.495,1.20708,669.422,669.28,-13.7799,317.015,0.110013,58.2751,58.2533,-1.59382,727.696,727.533,-15.3737
3.746,12.5,0.0,2279.0,4.99,1190.9,314.782,1.21133,674.403,674.292,-12.2295,315.242,0.110464,59.4044,59.3773,-1.79595,733.803,733.669,-14.0254
3.996,12.5,0.0,2281.0,5.03,1201.49,313.415,1.19438,677.096,676.934,-14.79,313.923,0.111553,59.5756,59.5641,-1.17332,736.671,736.498,-15.9633
4.246,12.5,0.0,2278.0,5.0,1192.76,309.903,1.19024,675.894,675.733,-14.736,310.401,0.112408,60.0211,60.004,-1.43394,735.915,735.737,-16.17
4.496,12.5,0.0,2281.0,5.02,1199.11,313.849,1.2112,675.723,675.612,-12.2534,314.294,0.111724,59.8033,59.7678,-2.06264,735.519,735.38,-14.3161
4.746,12.5,0.0,2278.0,5.0,1192.76,313.029,1.18649,676.854,676.683,-15.2288,313.547,0.112893,60.1448,60.1359,-1.03724,736.999,736.819,-16.266
4.996,12.5,0.0,2278.0,5.06,1207.07,313.255,1.186,676.082,675.901,-15.6305,313.749,0.109681,59.077,59.0673,-1.07436,735.158,734.969,-16.7049
5.246,12.5,0.0,2279.0,4.99,1190.9,310.455,1.18393,673.857,673.727,-13.2421,310.959,0.111648,60.4326,60.4183,-1.31428,734.29,734.145,-14.5564
5.496,12.5,2.08,2353.0,1.1,271.046,110.237,1.0881,221.685,32.7186,219.257,110.126,0.90547,121.039,-119.634,18.3921,253.044,-86.9152,237.649
5.762,12.5,5.76,2438.0,1.29,329.346,103.113,0.660527,145.647,-9.43946,145.341,102.879,0.890187,115.196,-115.192,0.993315,192.215,-124.631,146.334
5.965,12.5,11.68,2486.0,4.83,1257.41,308.574,0.736864,407.654,406.537,30.1443,309.068,0.357823,45.5155,-45.2721,4.7008,362.942,361.265,34.8451
6.215,12.5,15.84,2451.0,5.28,1355.21,319.742,1.3897,785.026,784.918,-13.0329,320.272,0.301644,164.294,164.291,-1.03771,949.313,949.208,-14.0706
6.465,12.5,17.92,2410.0,5.12,1292.16,318.395,1.34816,752.018,751.913,-12.5753,318.818,0.244874,132.87,132.856,-1.92947,884.888,884.769,-14.5048
6.668,12.5,19.2,2353.0,5.15,1268.99,317.121,1.33452,748.387,748.321,-9.94452,317.557,0.199588,107.345,107.345,-0.207647,855.726,855.666,-10.1522
6.918,12.5,19.04,2293.0,5.14,1234.23,316.847,1.33111,744.378,744.311,-10.0026,317.307,0.15356,81.5552,81.5552,0.00324927,825.927,825.866,-9.99935
7.168,12.5,17.92,2256.0,3.09,730.006,315.714,1.22521,675.582,675.575,-3.15539,316.2,0.10555,53.9716,53.9698,0.443542,729.549,729.544,-2.71185
7.418,12.5,17.12,2261.0,3.17,750.565,308.058,0.686369,382.787,382.699,8.19335,308.563,0.0460782,7.17668,7.072,1.22131,389.885,389.771,9.41466
7.668,12.5,16.8,2271.0,3.19,758.641,308.678,0.685653,383.348,383.311,5.34148,309.174,0.0359999,10.1165,10.0979,0.614348,393.454,393.409,5.95583
7.918,12.5,16.64,2277.0,3.42,815.488,309.286,0.752539,421.28,421.28,-0.278796,309.772,0.0697457,16.827,16.7868,-1.16317,438.069,438.067,-1.44196
8.168,12.5,16.32,2273.0,3.64,866.422,310.935,0.846992,471.077,471.055,-4.58307,311.436,0.0696752,25.0083,24.9948,-0.82096,496.079,496.05,-5.40403
8.418,12.5,16.0,2274.0,3.68,876.328,309.882,0.771985,430.842,430.833,-2.74776,310.4,0.0686472,18.6887,18.6808,-0.543856,449.526,449.514,-3.29162
