t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.599738,-0.384676,0.984414,-0.0480807,-0.0179406,0.0660212,0.933009,-0.57879,-0.354218,-0.703166,-0.0241282,0.727294,-0.751247,-0.0420688,0.793316,1.00241,0.958252,0,-0.0831299,-0.00537109,0.877808,-0.394775,-0.859497,-0.0393066,-0.942627,-0.0446777,0.0180664,0.0314941,0.0281982,-0.000976562,-0.012085,-0.00610352,0.0324707,0.013916,0.0606689,0.0129395,1.26648
0.002,0.158508,-0.918906,0.760399,-0.0251168,-0.0516688,0.0767856,0.911723,-0.754944,-0.156779,-0.263687,-0.594589,0.858276,-0.288804,-0.646258,0.935062,0.998454,1.01953,0,-0.0599365,0.0090332,0.838623,-0.474854,-0.832397,0.0303955,-0.892334,0.0394287,0.0150146,-0.0358887,0.0216064,-0.00952148,-0.0286865,0.00012207,0.0469971,-0.00756836,0.0686035,-0.0170898,1.2666
0.004,0.742242,-0.934324,0.192082,0.0480807,-0.0846794,0.0365987,0.785194,-0.82924,0.0440464,0.375711,-0.830701,0.45499,0.423792,-0.91538,0.491588,1.00083,0.98999,0,-0.0837402,-0.0170898,0.845093,-0.394775,-0.842163,-0.0592041,-0.925903,-0.0762939,-0.00500488,0.00524902,-0.0065918,-0.00476074,-0.00415039,0.0283203,0.0141602,-0.0281982,0.00756836,-0.032959,1.26648
0.006,0.996769,-0.448661,-0.548108,0.0789384,-0.0688917,-0.0100467,0.668124,-0.926304,0.25818,0.77038,-0.666974,-0.103407,0.849319,-0.735865,-0.113454,0.998454,0.977539,0,-0.0777588,-0.00476074,0.869019,-0.428955,-0.852539,-0.0192871,-0.930298,-0.0240479,0.0057373,-0.0145264,-0.00512695,0.0101318,-0.020752,0.0152588,0.0247803,-0.00268555,0.0196533,0.00744629,1.26648
0.008,0.698805,0.278293,-0.977098,0.0717622,-0.0143524,-0.0574098,0.532134,-0.965849,0.433715,0.794509,-0.125812,-0.668697,0.866271,-0.140164,-0.726107,0.99964,0.99231,0,-0.0791016,-0.00512695,0.863892,-0.472412,-0.856445,0.00622559,-0.935547,0.00109863,-0.00390625,0.0217285,-0.000976562,0.0130615,0.00109863,0.0288086,0.00158691,-0.00732422,0.000610352,0.0057373,1.2666
0.01,-0.00533439,0.83565,-0.830315,0.0473631,0.0294225,-0.0767856,0.367764,-0.963452,0.595688,0.380882,0.511864,-0.892745,0.428245,0.541286,-0.969531,1.0032,0.996704,0,-0.0778809,0.0180664,0.843994,-0.461304,-0.866211,0.0220947,-0.944092,0.0401611,0.0245361,-0.00744629,0.00305176,-0.00378418,-0.0137939,0.00195312,0.0297852,-0.000244141,0.0328369,-0.00402832,1.2666
0.012,-0.659178,0.967473,-0.308294,-0.00215287,0.0581274,-0.0559745,0.1691,-0.903536,0.734436,-0.277475,0.839318,-0.561843,-0.279628,0.897446,-0.617818,1.00241,1.00012,0,-0.0653076,0.0128174,0.86438,-0.424561,-0.865356,-0.00488281,-0.930664,0.00793457,0.0134277,-0.00012207,0.00146484,-0.00964355,0.0137939,0.0147705,0.00842285,-0.0152588,0.0098877,-0.0249023,1.26648
0.014,-0.972383,0.561211,0.411172,-0.0624331,0.0545393,0.00789384,0.0307455,-0.824447,0.793701,-0.744529,0.672144,0.0723848,-0.806962,0.726683,0.0802786,1.00241,0.958618,0,-0.0791016,0.000488281,0.905151,-0.394043,-0.894409,-0.0406494,-0.973511,-0.0401611,0.0045166,-0.0186768,-0.00439453,-0.017334,-0.000610352,0.0455322,0.0170898,-0.0446777,0.0126953,-0.0620117,1.2666
0.016,-0.731573,-0.201203,0.932777,-0.0624331,0.0143524,0.0480807,-0.242417,-0.704614,0.947031,-0.806573,0.277475,0.529098,-0.869006,0.291827,0.577179,1.00162,1.00586,0,-0.0579834,0.00256348,0.80188,-0.514038,-0.800171,0.0797119,-0.858154,0.0822754,-0.0484619,0.0113525,-0.0032959,-0.000488281,0.0383301,0.0323486,-0.0268555,-0.0142822,-0.0301514,-0.0147705,1.2666
0.018,-0.140218,-0.774749,0.914967,-0.0222463,-0.0552569,0.0775032,-0.374859,-0.597963,0.972822,-0.436032,-0.427415,0.863447,-0.458278,-0.482672,0.94095,0.998454,0.974609,0,-0.0817871,-0.00756836,0.898438,-0.437988,-0.872681,-0.00012207,-0.954468,-0.00769043,0.00280762,0.0251465,0.0126953,0.012207,-0.0109863,-0.0218506,0.0357666,0.0285645,0.0484619,0.0407715,1.2666
