t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,5.0,1193.81,314.618,1.20851,681.455,681.315,-13.7898,315.225,0.107612,57.4926,57.4871,-0.791624,738.946,738.802,-14.5814
0.247,12.5,0.0,2282.0,4.97,1187.68,312.628,1.20198,679.512,679.352,-14.7573,313.037,0.110702,59.3652,59.3498,-1.34827,738.878,738.702,-16.1056
0.497,12.5,0.0,2280.0,5.0,1193.81,313.584,1.2115,684.84,684.686,-14.5085,314.154,0.107947,57.3758,57.3758,-0.0560179,742.205,742.062,-14.5645
0.7,12.5,0.0,2281.0,4.93,1177.61,313.555,1.20283,672.794,672.651,-13.8831,314.013,0.110646,59.0472,59.0171,-1.88478,731.838,731.668,-15.7679
0.95,12.5,0.0,2278.0,5.04,1202.3,314.335,1.21667,683.917,683.791,-13.1141,314.923,0.112151,58.6084,58.6078,0.251147,742.51,742.399,-12.863
1.2,12.5,0.0,2279.0,4.99,1190.9,316.761,1.21665,674.083,673.928,-14.4469,317.337,0.111225,58.6908,58.6681,-1.63085,732.772,732.596,-16.0778
1.435,12.5,0.0,2281.0,5.0,1194.33,314.814,1.19633,677.955,677.822,-13.4609,315.286,0.114439,59.8969,59.884,-1.24681,737.852,737.706,-14.7077
1.685,12.5,0.0,2280.0,4.94,1179.48,312.789,1.20561,683.027,682.846,-15.7204,313.388,0.110485,57.6112,57.6111,0.0673604,740.623,740.458,-15.6531
1.935,12.5,0.0,2280.0,4.99,1191.42,315.349,1.22276,679.84,679.662,-15.5567,315.807,0.108621,58.1127,58.0853,-1.78228,737.951,737.748,-17.339
2.185,12.5,0.0,2281.0,4.97,1187.16,316.678,1.21118,682.186,681.982,-16.7083,317.207,0.113338,59.3578,59.357,-0.315937,741.534,741.339,-17.0243
2.435,12.5,0.0,2280.0,4.98,1189.03,314.24,1.21071,680.86,680.719,-13.8819,314.854,0.10919,57.6882,57.6882,-0.061312,738.538,738.407,-13.9432
2.685,12.5,0.0,2281.0,4.95,1182.39,316.149,1.20751,680.584,680.396,-15.9802,316.642,0.113999,59.4063,59.4031,-0.622531,739.986,739.799,-16.6027
