t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.915991,0.15495,0.761041,-0.0688917,0.0251168,0.0437749,-0.701235,-0.180947,0.882181,-0.822084,0.430862,0.391222,-0.890976,0.455978,0.434997,1.00162,0.970947,0,-0.0690918,-0.00366211,0.866211,-0.408936,-0.870361,-0.0249023,-0.939453,-0.0285645,0.00317383,-0.00268555,0.00976562,-0.00256348,-0.000366211,0.0402832,0.0319824,-0.0288086,0.041748,-0.0313721,1.26648
0.002,-0.425989,-0.56892,0.994909,-0.0473631,-0.0193758,0.0667389,-0.823034,0.0395447,0.78349,-0.596312,-0.170621,0.766934,-0.643675,-0.189997,0.833672,0.99964,0.987427,0,-0.0682373,0.00012207,0.820435,-0.327393,-0.827515,-0.0654297,-0.895752,-0.0653076,-0.0140381,0.0255127,0.00952148,-0.00549316,0.0560303,-0.00341797,0.00195312,0.0128174,0.0114746,0.00732422,1.2666
0.004,0.288057,-0.975952,0.687895,0.00287049,-0.070327,0.0674565,-0.988587,0.285201,0.703386,-0.14994,-0.687655,0.837595,-0.147069,-0.757982,0.905051,0.996084,0.988525,0,-0.0737305,-0.00769043,0.841431,-0.458252,-0.827271,0.0255127,-0.901001,0.0178223,-0.0216064,-0.00256348,0.00646973,0.000366211,-0.0361328,0.0341797,0.0465088,-0.0174561,0.0529785,-0.0170898,1.2666
0.006,0.842071,-0.830253,-0.0118181,0.0552569,-0.0925733,0.0373164,-0.988587,0.43619,0.552397,0.529098,-0.880681,0.351583,0.584355,-0.973254,0.388899,0.996874,0.994995,0,-0.0889893,-0.00866699,0.893188,-0.458008,-0.899414,0.013916,-0.988403,0.00524902,0.000244141,0.0323486,-0.010376,0.000366211,0.0117188,0.0214844,-0.0159912,-0.0115967,-0.0263672,-0.0112305,1.2666
0.008,0.973907,-0.286773,-0.687134,0.0717622,-0.0595626,-0.0121996,-0.950746,0.572799,0.377948,0.839318,-0.537715,-0.301603,0.911081,-0.597278,-0.313803,1.00122,0.989746,0,-0.0646973,-0.0045166,0.896973,-0.41272,-0.894897,-0.0440674,-0.959595,-0.048584,0.00585938,-0.000366211,0.000366211,0.0195312,-0.0235596,0.0206299,0.0289307,-0.0238037,0.0292969,-0.00427246,1.2666
0.01,0.563159,0.43093,-0.994089,0.0660212,-0.00717622,-0.058845,-0.921183,0.724986,0.196198,0.729018,0.0706613,-0.799679,0.795039,0.0634851,-0.858524,0.997269,0.956055,0,-0.0804443,0.00415039,0.890137,-0.408203,-0.89502,-0.0394287,-0.975464,-0.0352783,0.0313721,0.0166016,0.00524902,0.00610352,-0.0126953,-0.00292969,0.0239258,-0.00537109,0.0291748,0.000732422,1.2666
0.012,-0.18518,0.929699,-0.744519,0.0337282,0.0330106,-0.0667389,-0.826582,0.869983,-0.0434012,0.261964,0.623888,-0.885851,0.295692,0.656898,-0.95259,1.0032,1.01501,0,-0.0631104,0.0161133,0.849121,-0.444336,-0.852661,0.0157471,-0.915771,0.0318604,0.0124512,-0.02771,0.00146484,-0.0126953,-0.00524902,0.000366211,0.0445557,-0.0344238,0.0460205,-0.0471191,1.2666
0.014,-0.754435,0.900405,-0.14597,-0.0315754,0.0631507,-0.0315754,-0.665759,0.938287,-0.272528,-0.337795,0.854829,-0.517034,-0.369371,0.91798,-0.548609,1.0028,0.972046,0,-0.0784912,0.0032959,0.838623,-0.467651,-0.854004,0.0240479,-0.932495,0.0273438,-0.0115967,0.0136719,-0.0137939,-0.0101318,-0.00976562,0.00756836,0.0358887,-0.0257568,0.0220947,-0.0358887,1.2666
0.016,-0.978479,0.389302,0.589178,-0.0595626,0.0466454,0.0129172,-0.527404,0.944279,-0.416875,-0.754869,0.649739,0.10513,-0.814432,0.696385,0.118047,1.00399,0.980957,0,-0.0592041,0.00292969,0.859253,-0.473999,-0.885254,0.03125,-0.944458,0.0341797,0.0078125,0.0065918,-0.00109863,0.0,-0.000244141,0.015625,0.0397949,-0.0330811,0.0386963,-0.0330811,1.2666
0.018,-0.646223,-0.330714,0.976937,-0.0480807,-0.0165053,0.064586,-0.405605,0.959857,-0.554253,-0.758316,0.0723847,0.685932,-0.806397,0.0558794,0.750518,1.00122,0.972168,0,-0.072998,-0.00744629,0.884277,-0.455688,-0.863403,0.0200195,-0.936401,0.0125732,0.000610352,0.0325928,0.0177002,0.00244141,-0.0319824,0.0162354,0.0418701,-0.00170898,0.0595703,0.000732422,1.26648
