t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.96,1184.77,314.849,1.2209,688.648,688.447,-16.6511,315.359,0.115619,59.4057,59.4051,0.247203,748.032,747.852,-16.4039
0.262,12.5,0.0,2280.0,5.03,1200.97,314.112,1.20934,676.691,676.569,-12.8644,314.591,0.112773,59.6526,59.6237,-1.8575,736.34,736.193,-14.7219
0.465,12.5,0.0,2281.0,4.95,1182.39,316.12,1.23369,693.072,692.886,-16.0703,316.587,0.115767,60.0132,60.0112,0.485762,753.058,752.897,-15.5845
0.715,12.5,0.0,2280.0,4.99,1191.42,317.859,1.20871,676.248,676.118,-13.2684,318.545,0.111809,59.0972,59.0728,-1.69586,735.343,735.191,-14.9643
0.965,12.5,0.0,2281.0,4.94,1180.0,315.364,1.22511,686.028,685.781,-18.3846,315.833,0.114891,60.5306,60.5165,-1.30749,746.558,746.298,-19.6921
1.215,12.5,0.0,2279.0,5.05,1205.21,313.846,1.21493,683.936,683.814,-12.9268,314.449,0.111913,59.2446,59.2439,0.294934,743.165,743.058,-12.6319
1.465,12.5,0.0,2281.0,4.93,1177.61,314.111,1.20884,681.782,681.602,-15.6878,314.614,0.113031,59.8477,59.8194,-1.83893,741.628,741.421,-17.5267
1.668,12.5,0.0,2279.0,5.01,1195.67,316.724,1.23284,687.684,687.543,-13.9019,317.18,0.116018,60.0985,60.0972,0.39217,747.763,747.641,-13.5097
1.918,12.5,0.0,2279.0,4.98,1188.51,314.78,1.21164,679.599,679.437,-14.8272,315.337,0.109521,58.8909,58.8631,-1.80886,738.488,738.3,-16.6361
2.153,12.5,0.0,2281.0,5.01,1196.72,316.418,1.21641,686.017,685.805,-17.0351,316.88,0.11652,60.599,60.5973,-0.457855,746.607,746.403,-17.493
2.403,12.5,0.0,2280.0,4.98,1189.03,313.067,1.20695,685.756,685.59,-15.0869,313.717,0.110577,58.7593,58.7593,0.0409549,744.501,744.349,-15.046
2.653,12.5,0.0,2281.0,5.05,1206.27,314.389,1.21488,682.293,682.11,-15.8151,314.919,0.113283,60.5231,60.4872,-2.08479,742.813,742.597,-17.8998
2.903,12.5,0.0,2281.0,4.94,1180.0,315.076,1.21231,684.141,683.912,-17.6916,315.608,0.114545,59.5784,59.5759,0.542392,743.686,743.488,-17.1492
3.153,12.5,0.0,2280.0,5.0,1193.81,314.94,1.20873,677.216,677.089,-13.1232,315.496,0.111285,59.4622,59.438,-1.69527,736.676,736.527,-14.8185
3.403,12.5,0.0,2281.0,4.94,1180.0,317.451,1.22028,683.083,682.938,-14.0743,317.908,0.117291,60.4902,60.4896,0.283607,743.556,743.428,-13.7907
3.606,12.5,0.0,2281.0,5.0,1194.33,316.265,1.21999,682.259,682.147,-12.3574,316.86,0.110039,58.7736,58.7364,-2.09176,741.024,740.883,-14.4492
3.856,12.5,0.0,2281.0,4.96,1184.77,316.723,1.22047,683.411,683.263,-14.2158,317.218,0.114887,60.3824,60.3608,-1.61469,743.792,743.624,-15.8304
4.106,12.5,0.0,2279.0,5.0,1193.28,314.632,1.20637,683.152,683.015,-13.6543,315.259,0.109471,58.5073,58.5014,-0.832617,741.658,741.517,-14.4869
4.34,12.5,0.0,2282.0,4.99,1192.46,313.202,1.20036,674.802,674.705,-11.4581,313.692,0.114164,60.7129,60.6766,-2.10064,735.507,735.382,-13.5587
4.59,12.5,0.0,2280.0,5.0,1193.81,314.048,1.2178,688.039,687.908,-13.4578,314.591,0.112602,58.9357,58.9334,0.52622,746.953,746.841,-12.9315
4.793,12.5,0.0,2282.0,4.92,1175.73,314.669,1.21103,680.305,680.18,-13.0637,315.191,0.109129,58.9435,58.9154,-1.81912,739.245,739.095,-14.8828
5.043,12.5,0.0,2280.0,4.98,1189.03,314.171,1.21571,685.675,685.563,-12.3662,314.685,0.113671,59.009,59.0065,0.548359,744.663,744.57,-11.8179
5.278,12.5,0.0,2280.0,5.01,1196.19,315.073,1.21283,679.387,679.245,-13.9118,315.611,0.113315,60.5994,60.5644,-2.06092,739.982,739.809,-15.9727
5.528,12.5,0.0,2277.0,5.0,1192.23,290.1,1.10669,681.774,681.28,25.9374,290.783,0.237718,108.091,44.8827,98.3322,736.719,726.163,124.27
5.778,12.5,0.0,2276.0,4.96,1182.18,289.141,1.04645,647.731,647.009,30.5937,289.883,0.233441,106.279,41.8102,97.7096,700.666,688.819,128.303
6.028,12.5,0.0,2280.0,4.87,1162.77,315.318,1.19925,670.105,670.059,7.85479,315.804,0.108811,56.4276,56.3752,-2.43153,726.455,726.435,5.42326
6.278,12.5,0.0,2280.0,5.0,1193.81,313.168,1.21598,684.938,684.909,6.2652,313.747,0.109291,58.4639,58.4486,-1.33883,743.374,743.358,4.92637
6.528,12.5,0.0,2278.0,4.96,1183.22,314.514,1.18171,664.086,664.084,-1.7235,315.06,0.107699,56.895,56.8698,-1.6926,720.961,720.953,-3.4161
6.778,12.5,0.0,2279.0,4.99,1190.9,316.787,1.23018,692.555,692.535,-5.31174,317.237,0.116192,60.27,60.27,-0.039368,752.824,752.805,-5.35111
7.028,12.5,0.0,2279.0,4.95,1181.35,314.999,1.19545,670.519,670.51,-3.5819,315.611,0.108723,57.515,57.5004,-1.29488,728.026,728.01,-4.87678
7.262,12.5,0.0,2278.0,5.01,1195.14,314.96,1.21712,683.872,683.819,-8.47968,315.421,0.112584,59.9612,59.9452,-1.38518,743.83,743.764,-9.86486
7.512,12.5,0.0,2279.0,4.99,1190.9,313.02,1.19625,680.11,680.048,-9.18595,313.641,0.109925,57.9584,57.9584,0.0959094,738.062,738.007,-9.09004
7.746,12.5,0.0,2279.0,4.94,1178.96,315.169,1.21176,681.187,681.11,-10.2366,315.639,0.112238,59.8486,59.8184,-1.90058,741.028,740.928,-12.1372
7.95,12.5,0.0,2280.0,4.94,1179.48,315.318,1.22006,683.438,683.347,-11.1773,315.849,0.112992,58.8698,58.8678,0.486364,742.291,742.214,-10.6909
8.2,12.5,0.0,2279.0,4.95,1181.35,317.238,1.20821,677.305,677.245,-9.02236,317.879,0.107956,57.9222,57.9096,-1.21142,735.226,735.155,-10.2338
8.465,12.5,0.0,2281.0,4.99,1191.94,315.357,1.20759,678.264,678.131,-13.4437,315.771,0.113402,59.4481,59.4339,-1.30171,737.712,737.565,-14.7454
8.715,12.5,0.0,2280.0,4.97,1186.64,315.192,1.22409,686.08,685.986,-11.3736,315.774,0.1127,59.3412,59.3403,0.335801,745.408,745.326,-11.0378
8.965,12.5,0.0,2281.0,4.97,1187.16,317.872,1.21619,678.973,678.88,-11.2243,318.358,0.113259,59.432,59.4192,-1.23472,738.404,738.299,-12.459
9.168,12.5,0.0,2281.0,4.95,1182.39,317.526,1.2374,687.735,687.607,-13.2747,317.959,0.116923,60.0558,60.0538,0.480377,747.77,747.661,-12.7943
9.418,12.5,0.0,2282.0,5.0,1194.85,314.929,1.21451,681.564,681.472,-11.243,315.556,0.110022,58.2797,58.2767,-0.59464,739.843,739.748,-11.8376
9.668,12.5,0.0,2281.0,4.97,1187.16,315.201,1.21424,685.735,685.601,-13.5845,315.685,0.11357,60.2924,60.2857,-0.902227,746.027,745.887,-14.4867
9.918,12.5,0.0,2280.0,4.94,1179.48,311.032,1.2102,685.15,685.012,-13.7786,311.602,0.111105,58.4462,58.4459,0.182803,743.582,743.458,-13.5958
10.168,12.5,0.0,2282.0,4.97,1187.68,317.018,1.21915,681.621,681.504,-12.6104,317.674,0.109969,58.9556,58.9373,-1.47055,740.575,740.442,-14.0809
10.418,12.5,0.0,2280.0,4.95,1181.87,318.183,1.22089,684.793,684.634,-14.7553,318.638,0.115259,59.4557,59.4556,0.0945748,744.234,744.089,-14.6607
10.621,12.5,0.0,2280.0,4.98,1189.03,315.578,1.21111,680.167,680.058,-12.1798,316.165,0.110664,59.4304,59.4219,-1.00419,739.597,739.48,-13.184
10.871,12.5,0.0,2281.0,4.94,1180.0,314.565,1.20849,680.712,680.556,-14.552,315.092,0.114257,60.8531,60.8282,-1.74083,741.563,741.384,-16.2928
11.121,12.5,0.0,2280.0,5.0,1193.81,313.051,1.21916,682.818,682.64,-15.5813,313.47,0.115034,60.642,60.6402,-0.460806,743.453,743.28,-16.0421
11.356,12.5,0.0,2281.0,4.96,1184.77,315.305,1.21103,681.563,681.397,-15.0159,315.791,0.113577,60.5964,60.5705,-1.76858,742.158,741.968,-16.7845
11.59,12.5,0.0,2279.0,4.98,1188.51,313.315,1.20072,684.326,684.171,-14.567,313.873,0.11256,60.065,60.0575,-0.94785,744.39,744.229,-15.5149
11.809,12.5,0.0,2280.0,4.95,1181.87,318.29,1.22244,676.055,675.929,-13.0572,318.777,0.113654,59.4745,59.4599,-1.31738,735.529,735.389,-14.3746
12.043,12.5,0.0,2280.0,4.98,1189.03,316.03,1.23114,685.759,685.614,-14.0834,316.388,0.116742,60.6924,60.6783,-1.30639,746.451,746.292,-15.3898
12.309,12.5,0.0,2279.0,5.01,1195.67,315.955,1.22033,684.833,684.649,-15.8529,316.302,0.113582,59.9513,59.9465,-0.755365,744.781,744.596,-16.6083
12.575,12.5,0.0,2282.0,4.97,1187.68,319.125,1.23163,684.166,683.97,-16.3903,319.56,0.11613,60.804,60.7859,-1.48513,744.97,744.756,-17.8754
12.825,12.5,0.0,2281.0,4.94,1180.0,315.985,1.21492,678.676,678.538,-13.6529,316.505,0.111424,59.5655,59.5392,-1.76931,738.239,738.077,-15.4222
13.043,12.5,0.0,2281.0,4.92,1175.22,316.15,1.21223,684.112,683.96,-14.4326,316.779,0.113716,60.1788,60.1691,-1.08573,744.29,744.129,-15.5184
13.246,12.5,0.0,2280.0,4.95,1181.87,314.846,1.23195,685.86,685.691,-15.2444,315.217,0.116045,60.6594,60.657,-0.541692,746.514,746.348,-15.786
13.465,12.5,0.0,2281.0,4.97,1187.16,311.988,1.21494,685.206,685.065,-13.8765,312.404,0.116172,60.9771,60.9754,-0.455836,746.178,746.041,-14.3323
13.7,12.5,0.0,2282.0,5.01,1197.24,305.465,1.19416,682.203,682.027,-15.5153,305.94,0.113511,60.599,60.5936,-0.809399,742.8,742.621,-16.3247
