t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.97,1187.16,309.566,1.21341,682.461,682.23,-17.7624,309.962,0.112696,59.9807,59.9607,-1.55131,742.442,742.191,-19.3137
0.263,12.5,0.0,2281.0,4.96,1184.77,309.429,1.21735,683.485,683.348,-13.7196,309.815,0.114064,60.6722,60.6404,-1.96301,744.153,743.988,-15.6826
0.513,12.5,0.0,2281.0,4.97,1187.16,315.167,1.23472,682.141,681.962,-15.6087,315.582,0.111814,59.0883,59.0638,-1.70209,741.228,741.026,-17.3108
0.763,12.5,0.0,2281.0,4.95,1182.39,314.925,1.22978,678.078,677.92,-14.6498,315.314,0.113567,59.9374,59.9146,-1.65174,738.014,737.834,-16.3016
1.013,12.5,0.0,2281.0,4.94,1180.0,318.282,1.23811,683.442,683.332,-12.2458,318.722,0.110956,58.1042,58.0825,-1.58578,741.544,741.415,-13.8315
1.263,12.5,0.0,2281.0,4.95,1182.39,310.243,1.20662,680.798,680.61,-15.9835,310.666,0.11536,60.8914,60.8598,-1.96225,741.687,741.47,-17.9458
1.513,12.5,0.0,2281.0,4.98,1189.55,313.027,1.23119,678.386,678.261,-13.0241,313.405,0.113337,59.7223,59.695,-1.8034,738.105,737.956,-14.8275
1.763,12.5,0.0,2281.0,4.97,1187.16,316.96,1.24728,687.856,687.712,-14.1095,317.43,0.110977,58.4474,58.4162,-1.90993,746.3,746.128,-16.0194
2.013,12.5,0.0,2282.0,4.95,1182.9,310.254,1.21967,683.336,683.112,-17.4831,310.713,0.112709,59.8248,59.8023,-1.64116,743.16,742.914,-19.1243
2.263,12.5,0.0,2281.0,4.95,1182.39,312.33,1.23196,682.454,682.288,-15.0739,312.773,0.111633,59.0182,58.989,-1.8552,741.47,741.277,-16.9291
2.513,12.5,0.0,2281.0,4.94,1180.0,317.84,1.23998,682.176,682.033,-13.9756,318.286,0.110192,57.7252,57.7062,-1.48021,739.901,739.739,-15.4558
