t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,4.97,1186.64,311.741,1.19449,675.078,674.928,-14.1975,312.402,0.106816,57.309,57.3047,-0.700542,732.385,732.233,-14.8981
0.247,12.5,0.0,2279.0,5.02,1198.05,316.307,1.22003,674.875,674.757,-12.6254,316.949,0.10916,58.0991,58.0711,-1.80383,732.97,732.828,-14.4292
0.497,12.5,0.0,2282.0,4.96,1185.29,312.451,1.2169,672.845,672.734,-12.2486,312.899,0.110023,58.5172,58.4879,-1.85078,731.358,731.222,-14.0993
0.747,12.5,0.0,2281.0,4.96,1184.77,316.116,1.21576,675.004,674.859,-13.982,316.593,0.114999,59.6434,59.6425,-0.321083,734.641,734.501,-14.303
0.997,12.5,0.0,2281.0,4.99,1191.94,314.773,1.22455,677.411,677.201,-16.8719,315.187,0.112785,58.0073,58.0041,0.612099,735.385,735.205,-16.2598
1.231,12.5,0.0,2281.0,4.94,1180.0,316.363,1.21678,677.114,676.985,-13.1847,316.99,0.10862,57.7945,57.7845,-1.07156,734.908,734.77,-14.2563
1.481,12.5,0.0,2279.0,5.0,1193.28,312.721,1.21547,672.245,672.132,-12.3188,313.172,0.108887,58.3558,58.3154,-2.17037,730.591,730.447,-14.4892
1.731,12.5,0.0,2279.0,5.0,1193.28,311.32,1.20137,674.608,674.481,-13.0651,311.739,0.112072,59.6893,59.6699,-1.52304,734.296,734.151,-14.5881
1.981,12.5,0.0,2281.0,5.01,1196.72,313.441,1.2022,677.471,677.295,-15.4428,313.881,0.113914,59.9034,59.8873,-1.38591,737.374,737.182,-16.8287
2.231,12.5,0.0,2281.0,4.99,1191.94,317.835,1.24197,678.367,678.178,-15.9893,318.228,0.113893,58.3138,58.3137,-0.116906,736.668,736.492,-16.1062
2.481,12.5,0.0,2282.0,4.95,1182.9,310.036,1.20669,676.508,676.349,-14.6515,310.602,0.110334,57.9861,57.9852,0.325557,734.474,734.334,-14.326
2.715,12.5,0.0,2279.0,4.97,1186.12,310.848,1.21585,675.146,674.983,-14.8258,311.256,0.110327,58.7188,58.6926,-1.75215,733.863,733.676,-16.5779
2.918,12.5,0.0,2279.0,5.0,1193.28,311.632,1.2054,676.873,676.688,-15.8256,312.082,0.112627,59.7183,59.6997,-1.48971,736.592,736.388,-17.3153
3.168,12.5,0.0,2281.0,5.0,1194.33,315.943,1.21706,679.234,679.094,-13.7788,316.434,0.115816,59.7502,59.7493,-0.325654,738.978,738.843,-14.1044
3.418,12.5,0.0,2280.0,4.97,1186.64,313.138,1.21853,678.217,678.064,-14.3818,313.645,0.113661,58.4649,58.4638,0.369252,736.661,736.528,-14.0126
3.668,12.5,0.0,2281.0,4.94,1180.0,315.481,1.20303,675.915,675.777,-13.6409,316.103,0.109314,57.5246,57.523,-0.435501,733.435,733.3,-14.0764
3.918,12.5,0.0,2280.0,5.02,1198.58,311.668,1.21753,677.156,677.042,-12.4031,312.067,0.111073,59.0169,58.993,-1.67851,736.17,736.035,-14.0816
4.122,12.5,0.0,2280.0,4.95,1181.87,314.334,1.21079,676.487,676.317,-15.1844,314.768,0.111927,58.0627,58.0626,-0.0644839,734.538,734.379,-15.2488
4.372,12.5,0.0,2281.0,5.02,1199.11,314.109,1.21586,676.359,676.237,-12.8466,314.766,0.109391,58.5501,58.5219,-1.81484,734.906,734.759,-14.6614
4.622,12.5,0.0,2279.0,4.97,1186.12,313.75,1.21086,677.351,677.216,-13.5267,314.199,0.113709,59.0101,59.0076,0.544927,736.338,736.224,-12.9817
4.825,12.5,0.0,2281.0,4.96,1184.77,313.453,1.21192,676.845,676.711,-13.4453,314.0,0.109647,58.1167,58.094,-1.62338,734.96,734.805,-15.0686
5.075,12.5,0.0,2279.0,5.0,1193.28,314.598,1.21243,678.252,678.127,-13.0325,315.017,0.114211,59.1674,59.1674,-0.0997798,737.411,737.295,-13.1323
5.325,12.5,0.0,2283.0,4.97,1188.2,313.196,1.19322,674.759,674.652,-12.0393,313.849,0.106364,56.9277,56.9256,-0.483096,731.684,731.577,-12.5224
5.575,12.5,0.16,2300.0,4.31,1038.09,107.715,2.58933,480.911,399.823,267.241,107.693,0.511195,158.626,-19.8471,157.379,569.81,379.976,424.62
5.809,12.5,0.96,2312.0,4.4,1065.29,106.912,2.63904,505.155,422.325,277.172,107.043,0.506344,157.839,-8.85691,157.59,599.977,413.468,434.761
6.012,12.5,1.92,2319.0,5.42,1316.22,318.575,1.32776,770.388,770.303,11.4655,319.257,0.182136,91.1128,89.2995,-18.0871,859.628,859.602,-6.62161
6.262,12.5,1.6,2291.0,5.48,1314.72,315.839,1.38219,775.791,775.764,-6.46737,316.343,0.145795,77.5172,77.5172,-0.0440052,853.306,853.281,-6.51137
6.528,12.5,1.44,2276.0,5.38,1282.28,309.494,1.33232,754.684,754.649,-7.21684,310.003,0.127121,68.0107,68.0091,-0.46366,822.694,822.659,-7.6805
6.778,12.5,1.12,2278.0,4.51,1075.87,311.92,1.1101,618.877,618.877,0.515204,312.499,0.0914856,47.9436,47.9035,-1.96092,666.782,666.78,-1.44572
7.028,12.5,1.12,2280.0,5.02,1198.58,313.006,1.16276,651.302,651.291,-3.75592,313.551,0.106251,54.3261,54.3231,0.57336,705.621,705.614,-3.18256
7.231,12.5,0.96,2279.0,4.84,1155.1,314.083,1.21908,675.821,675.802,-5.13069,314.596,0.108253,57.6897,57.6518,-2.08964,733.489,733.454,-7.22033
7.481,12.5,0.8,2278.0,4.99,1190.37,314.651,1.18411,659.498,659.479,-4.9687,315.131,0.109763,55.6284,55.6283,-0.125655,715.126,715.108,-5.09435
7.731,12.5,0.64,2279.0,4.91,1171.8,312.863,1.19453,675.015,674.992,-5.63115,313.512,0.106843,57.1771,57.1742,-0.583891,732.192,732.166,-6.21504
7.965,12.5,0.48,2280.0,4.98,1189.03,312.255,1.17125,656.558,656.51,-7.94825,312.72,0.109219,57.7711,57.7438,-1.77379,714.32,714.254,-9.72204
8.215,12.5,0.32,2277.0,4.92,1173.16,313.467,1.20918,676.511,676.439,-9.92295,313.98,0.109782,56.4371,56.4325,0.718423,732.929,732.871,-9.20453
8.481,12.5,0.16,2280.0,4.96,1184.25,315.271,1.2079,670.093,670.034,-8.92198,315.908,0.105121,55.8477,55.8244,-1.61415,725.935,725.858,-10.5361
8.731,12.5,0.0,2278.0,4.98,1187.99,313.908,1.21527,677.989,677.9,-11.0361,314.317,0.111913,58.9801,58.9693,-1.12604,736.969,736.869,-12.1621
8.981,12.5,0.0,2280.0,4.96,1184.25,311.982,1.19576,672.877,672.789,-10.8549,312.583,0.107835,57.1101,57.1044,-0.810185,729.987,729.894,-11.6651
9.184,12.5,0.0,2278.0,5.01,1195.14,312.68,1.2121,675.439,675.325,-12.3799,313.119,0.111391,58.6973,58.6579,-2.15026,734.127,733.983,-14.5302
9.434,12.5,0.0,2281.0,4.93,1177.61,315.089,1.22619,678.864,678.749,-12.4556,315.569,0.112965,58.332,58.3315,0.24851,737.182,737.081,-12.2071
9.684,12.5,0.0,2279.0,4.97,1186.12,315.899,1.20117,673.325,673.248,-10.139,316.537,0.10773,57.2015,57.189,-1.19365,730.525,730.437,-11.3327
9.95,12.5,0.0,2281.0,4.97,1187.16,313.851,1.20808,674.424,674.294,-13.232,314.243,0.112231,58.8373,58.8253,-1.18756,733.261,733.119,-14.4196
10.2,12.5,0.0,2281.0,4.96,1184.77,313.535,1.20336,676.026,675.923,-11.8333,314.112,0.109259,57.0658,57.0607,0.756989,733.067,732.984,-11.0763
10.434,12.5,0.0,2280.0,5.05,1205.74,313.234,1.20982,674.355,674.24,-12.4515,313.749,0.11115,59.0689,59.0498,-1.50347,733.423,733.29,-13.955
10.637,12.5,0.0,2281.0,4.94,1180.0,317.072,1.23666,682.349,682.22,-13.2317,317.531,0.115047,59.2506,59.2498,0.312192,741.583,741.47,-12.9196
10.887,12.5,0.0,2279.0,5.0,1193.28,313.005,1.20235,672.897,672.799,-11.4627,313.58,0.10703,57.2054,57.1947,-1.10743,730.102,729.994,-12.5701
11.137,12.5,0.0,2281.0,4.97,1187.16,314.263,1.21993,681.318,681.148,-15.2223,314.725,0.115498,59.9841,59.9841,-0.0801105,741.29,741.132,-15.3024
11.34,12.5,0.0,2280.0,5.0,1193.81,309.745,1.19416,676.16,676.016,-13.974,310.384,0.10885,57.6292,57.629,-0.149676,733.781,733.645,-14.1237
11.59,12.5,0.0,2281.0,4.95,1182.39,312.492,1.21138,677.77,677.584,-15.8904,312.973,0.112234,59.4011,59.3829,-1.47274,737.171,736.967,-17.3631
11.793,12.5,0.0,2281.0,4.97,1187.16,313.775,1.21296,676.733,676.594,-13.7046,314.27,0.113764,58.7972,58.7967,0.251319,735.514,735.391,-13.4533
12.043,12.5,0.0,2281.0,4.99,1191.94,314.102,1.20486,673.002,672.871,-13.3026,314.762,0.109731,58.116,58.1045,-1.15739,731.118,730.975,-14.46
12.293,12.5,0.0,2281.0,4.94,1180.0,314.423,1.21127,679.014,678.811,-16.6059,314.856,0.11714,60.3436,60.3435,0.0983388,739.339,739.155,-16.5075
12.543,12.5,0.0,2281.0,5.02,1199.11,312.275,1.20489,678.767,678.598,-15.1545,312.85,0.109545,57.9639,57.9627,-0.36831,736.724,736.56,-15.5228
12.793,12.5,0.0,2279.0,4.92,1174.19,311.205,1.19669,670.737,670.575,-14.7188,311.692,0.107753,57.7848,57.7672,-1.42454,728.522,728.343,-16.1433
13.043,12.5,0.0,2281.0,4.97,1187.16,313.918,1.21877,681.129,680.95,-15.602,314.436,0.115124,59.3152,59.3143,0.337229,740.421,740.264,-15.2648
13.247,12.5,0.0,2280.0,4.96,1184.25,314.72,1.20607,671.481,671.34,-13.755,315.331,0.109702,58.3733,58.351,-1.61432,729.853,729.691,-15.3693
13.497,12.5,0.0,2278.0,5.01,1195.14,313.319,1.20551,676.518,676.347,-15.2188,313.784,0.113446,59.6708,59.6598,-1.14401,736.188,736.007,-16.3628
13.731,12.5,0.0,2281.0,4.94,1180.0,313.502,1.21649,681.757,681.619,-13.7095,313.994,0.113417,58.9436,58.9409,0.564362,740.676,740.56,-13.1451
13.981,12.5,0.0,2279.0,5.01,1195.67,313.356,1.20217,671.567,671.428,-13.6673,313.931,0.108628,57.9836,57.9587,-1.70056,729.548,729.386,-15.3679
14.231,12.5,0.0,2279.0,4.98,1188.51,314.372,1.21945,681.44,681.287,-14.4194,314.872,0.114791,59.2912,59.2904,0.297692,740.712,740.578,-14.1217
14.481,12.5,0.0,2281.0,4.98,1189.55,313.309,1.2077,677.129,677.029,-11.645,313.951,0.107583,57.5092,57.492,-1.40568,734.636,734.52,-13.0507
14.731,12.5,0.0,2279.0,5.03,1200.44,312.654,1.20445,676.962,676.785,-15.4684,313.102,0.111988,59.404,59.3857,-1.47525,736.366,736.171,-16.9436
14.981,12.5,0.0,2281.0,4.97,1187.16,311.632,1.20274,676.849,676.744,-11.9222,312.194,0.11155,58.7357,58.7343,0.413222,735.569,735.479,-11.5089
15.184,12.5,0.0,2279.0,5.01,1195.67,313.369,1.20447,672.6,672.425,-15.3332,313.848,0.110617,58.9269,58.9017,-1.72298,731.525,731.327,-17.0561
15.434,12.5,0.0,2282.0,5.0,1194.85,314.602,1.20281,676.187,675.984,-16.566,315.021,0.11386,59.6864,59.6828,-0.654516,735.868,735.667,-17.2205
15.684,12.5,0.0,2280.0,5.01,1196.19,314.625,1.22502,683.572,683.337,-17.9452,315.024,0.113479,59.1389,59.1342,0.742954,742.67,742.471,-17.2022
15.95,12.5,0.0,2279.0,4.99,1190.9,315.759,1.21373,674.069,673.91,-14.6584,316.271,0.111473,58.8332,58.8254,-0.95733,732.901,732.735,-15.6157
16.168,12.5,0.0,2279.0,5.01,1195.67,313.069,1.20117,676.6,676.399,-16.4687,313.622,0.110734,58.2807,58.2802,-0.232036,734.869,734.679,-16.7008
16.403,12.5,0.0,2280.0,5.04,1203.36,321.7,1.22161,676.31,676.225,-10.7674,322.268,0.112376,58.5867,58.5755,-1.14597,734.897,734.8,-11.9134
16.622,12.5,0.0,2279.0,4.96,1183.74,314.017,1.21645,679.429,679.199,-17.6534,314.514,0.112634,58.2363,58.2319,0.714601,737.626,737.431,-16.9388
16.856,12.5,0.0,2282.0,4.95,1182.9,318.618,1.19578,672.639,672.552,-10.8574,319.258,0.113105,59.0199,59.0171,-0.575551,731.658,731.569,-11.433
17.09,12.5,0.0,2282.0,5.01,1197.24,310.981,1.21306,677.183,677.01,-15.3143,311.411,0.111493,57.9374,57.9374,-0.0490789,735.108,734.947,-15.3633
17.325,12.5,0.0,2282.0,4.98,1190.07,315.086,1.22759,679.665,679.501,-14.9565,315.436,0.114794,59.814,59.8111,-0.586882,739.475,739.312,-15.5433
17.559,12.5,0.0,2281.0,4.95,1182.39,314.056,1.21165,678.914,678.766,-14.1501,314.611,0.112168,58.3479,58.3477,0.153787,737.247,737.114,-13.9963
17.793,12.5,0.0,2280.0,4.97,1186.64,312.014,1.19839,676.986,676.831,-14.5169,312.444,0.111297,59.0746,59.0535,-1.58079,736.06,735.884,-16.0977
18.012,12.5,0.0,2281.0,4.97,1187.16,314.001,1.20589,680.73,680.533,-16.3886,314.533,0.112061,58.5868,58.5837,0.604875,739.285,739.116,-15.7838
18.262,12.5,0.0,2281.0,4.94,1180.0,312.275,1.18786,680.327,680.176,-14.3339,312.805,0.11352,59.5451,59.545,-0.121334,739.862,739.721,-14.4552
18.497,12.5,0.0,2279.0,5.01,1195.67,312.611,1.17588,676.673,676.564,-12.1425,313.202,0.113942,59.7994,59.7993,-0.104551,736.465,736.363,-12.247
18.747,12.5,0.0,2281.0,5.0,1194.33,315.246,1.21042,676.832,676.669,-14.8391,315.774,0.111488,58.6454,58.6396,-0.82754,735.476,735.309,-15.6666
18.965,12.5,0.0,2281.0,4.96,1184.77,312.971,1.20354,678.913,678.733,-15.6406,313.405,0.112826,58.8945,58.8932,0.395724,737.784,737.626,-15.2449
19.168,12.5,0.0,2281.0,4.99,1191.94,314.122,1.20711,675.44,675.305,-13.5214,314.545,0.112023,59.6843,59.6548,-1.87655,735.121,734.96,-15.3979
19.372,12.5,0.0,2279.0,5.01,1195.67,311.265,1.2057,679.831,679.664,-15.089,311.679,0.11263,58.9048,58.9048,-0.0968781,738.725,738.568,-15.1858
19.622,12.5,0.0,2278.0,5.0,1192.76,319.473,1.2248,678.92,678.771,-14.2061,319.917,0.115121,59.4112,59.4103,-0.325551,738.324,738.181,-14.5316
19.872,12.5,0.0,2281.0,5.0,1194.33,313.471,1.20092,679.096,678.904,-16.1142,313.996,0.112188,59.6268,59.6205,-0.865608,738.72,738.525,-16.9798
20.106,12.5,0.0,2278.0,4.99,1190.37,313.751,1.21,675.409,675.251,-14.5994,314.262,0.109858,58.5963,58.5678,-1.82655,734.003,733.819,-16.426
20.34,12.5,0.0,2281.0,5.01,1196.72,313.243,1.19439,673.4,673.265,-13.5124,313.71,0.113539,60.3492,60.3409,-1.00249,733.749,733.606,-14.5149
20.575,12.5,0.0,2279.0,5.01,1195.67,313.232,1.21595,679.284,679.158,-13.0569,313.749,0.112151,59.732,59.7247,-0.932541,739.015,738.883,-13.9894
