t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,5.0,1193.28,316.568,1.2158,672.179,672.013,-14.9711,317.084,0.11043,57.7109,57.6883,-1.6153,729.889,729.701,-16.5864
0.247,12.5,0.0,2279.0,5.03,1200.44,316.498,1.23126,678.531,678.396,-13.5289,317.05,0.112245,59.154,59.1255,-1.83591,737.681,737.521,-15.3648
0.497,12.5,0.0,2279.0,4.98,1188.51,315.817,1.20899,674.422,674.34,-10.5621,316.401,0.108002,57.1612,57.146,-1.32143,731.582,731.486,-11.8835
0.747,12.5,0.0,2279.0,4.99,1190.9,312.041,1.23146,681.36,681.206,-14.4989,312.416,0.112116,59.0701,59.0395,-1.90241,740.427,740.245,-16.4014
0.997,12.5,0.0,2279.0,5.02,1198.05,317.274,1.23264,676.911,676.762,-14.2132,317.708,0.11066,58.1051,58.0707,-2.00102,735.012,734.833,-16.2142
1.247,12.5,0.0,2279.0,4.95,1181.35,314.738,1.21133,677.22,677.069,-14.3135,315.367,0.104634,56.0164,56.0068,-1.03556,733.236,733.075,-15.3491
1.497,12.5,0.0,2279.0,5.08,1212.37,314.621,1.21231,680.411,680.306,-11.9792,315.307,0.107343,57.0118,57.0061,-0.804159,737.423,737.312,-12.7834
1.747,12.5,0.0,2280.0,4.95,1181.87,314.576,1.20757,678.43,678.343,-10.8685,315.249,0.107588,57.2517,57.2372,-1.29083,735.681,735.58,-12.1593
1.997,12.5,0.0,2278.0,5.06,1207.07,315.47,1.21791,682.401,682.284,-12.6391,316.136,0.109089,57.6537,57.6334,-1.52795,740.053,739.917,-14.167
2.247,12.5,0.0,2280.0,4.96,1184.25,313.159,1.19338,672.98,672.854,-13.0141,313.761,0.108092,57.5213,57.5169,-0.709674,730.5,730.371,-13.7238
2.497,12.5,0.0,2279.0,5.02,1198.05,315.824,1.23012,676.159,676.04,-12.6643,316.383,0.111697,58.9568,58.9252,-1.93131,735.11,734.965,-14.5956
2.747,12.5,0.0,2279.0,4.98,1188.51,317.452,1.21172,672.913,672.78,-13.3952,318.028,0.107216,57.0097,56.9973,-1.18765,729.923,729.777,-14.5828
2.997,12.5,0.0,2279.0,4.99,1190.9,312.612,1.21869,685.847,685.673,-15.4704,313.256,0.107999,57.8618,57.8559,-0.821012,743.707,743.529,-16.2914
3.247,12.5,0.0,2279.0,5.01,1195.67,315.923,1.22398,674.197,674.048,-14.1666,316.423,0.109707,57.6158,57.5904,-1.71081,731.81,731.638,-15.8774
3.497,12.5,0.0,2279.0,5.04,1202.83,316.467,1.23442,683.512,683.324,-16.0042,317.037,0.112027,58.3449,58.3246,-1.53831,741.856,741.649,-17.5425
3.747,12.5,0.0,2280.0,4.96,1184.25,315.087,1.20077,675.31,675.207,-11.7794,315.752,0.106083,56.1651,56.1524,-1.19157,731.475,731.36,-12.971
3.997,12.5,0.0,2279.0,5.01,1195.67,315.037,1.24537,681.639,681.47,-15.173,315.386,0.111872,58.8993,58.8758,-1.66292,740.537,740.346,-16.8359
4.247,12.5,0.0,2280.0,5.02,1198.58,316.079,1.22768,675.315,675.174,-13.8023,316.521,0.108007,57.2207,57.1996,-1.55301,732.535,732.374,-15.3554
4.497,12.5,0.0,2279.0,5.01,1195.67,316.622,1.23245,680.961,680.798,-14.8714,317.244,0.10962,57.8748,57.8486,-1.73953,738.834,738.647,-16.611
4.747,12.5,0.0,2279.0,4.99,1190.9,314.794,1.23023,681.901,681.785,-12.5889,315.408,0.107501,57.2199,57.1998,-1.51689,739.12,738.985,-14.1058
4.997,12.5,0.0,2279.0,4.99,1190.9,311.122,1.23749,682.525,682.378,-14.1467,311.53,0.109726,58.3493,58.3286,-1.55402,740.873,740.707,-15.7007
5.247,12.5,0.0,2281.0,4.95,1182.39,316.453,1.23977,678.897,678.73,-15.0759,316.926,0.110718,57.9048,57.8807,-1.67077,736.801,736.611,-16.7466
5.497,12.5,0.0,2278.0,4.85,1156.98,281.932,1.58774,649.751,649.442,20.0222,282.509,0.271005,80.511,52.9352,60.6621,706.996,702.377,80.6842
5.747,12.5,0.0,2280.0,5.01,1196.19,205.166,2.07805,625.243,623.517,46.4282,205.63,0.365892,157.042,39.592,151.97,692.153,663.109,198.398
5.997,12.5,0.0,2282.0,5.15,1230.7,282.742,1.57111,686.153,685.353,33.1124,283.426,0.245116,66.7653,51.1641,42.8933,740.429,736.517,76.0057
6.247,12.5,0.0,2280.0,4.88,1165.15,313.572,1.20033,662.375,662.361,4.2449,314.077,0.101934,53.8042,53.7761,-1.73893,716.142,716.137,2.50596
6.497,12.5,0.0,2280.0,5.09,1215.29,309.251,1.16841,657.749,657.748,1.43339,309.753,0.105155,55.5537,55.5412,-1.18046,713.289,713.289,0.252931
6.747,12.5,0.0,2282.0,4.88,1166.18,316.778,1.24703,686.337,686.321,-4.73758,317.329,0.108619,57.6681,57.6432,-1.69686,743.992,743.964,-6.43444
6.997,12.5,0.0,2280.0,5.08,1212.91,316.469,1.22454,671.993,671.953,-7.34745,316.943,0.107718,56.1282,56.1065,-1.55839,728.114,728.059,-8.90584
7.247,12.5,0.0,2281.0,4.92,1175.22,316.87,1.24107,681.376,681.355,-5.36287,317.389,0.108596,57.4336,57.4066,-1.75872,738.796,738.762,-7.12159
