t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.96,1184.77,309.129,1.21413,685.281,685.177,-11.8968,309.663,0.110179,57.3574,57.3545,0.573685,742.618,742.532,-11.3231
0.262,12.5,0.0,2280.0,4.94,1179.48,310.401,1.24839,697.968,697.766,-16.8321,310.859,0.112685,57.2181,57.2152,0.580754,755.156,754.981,-16.2514
0.512,12.5,0.0,2280.0,4.96,1184.25,315.763,1.2592,690.511,690.401,-12.2938,316.179,0.115616,58.151,58.151,-0.010306,748.653,748.552,-12.3041
0.762,12.5,0.0,2280.0,4.95,1181.87,316.658,1.25579,692.927,692.775,-14.4943,317.047,0.115115,58.2439,58.2439,0.0108108,751.159,751.019,-14.4835
1.012,12.5,0.0,2279.0,5.01,1195.67,316.121,1.25175,689.424,689.244,-15.7712,316.524,0.115007,58.0266,58.0258,0.299746,747.43,747.27,-15.4714
1.262,12.5,0.0,2279.0,5.0,1193.28,308.241,1.21726,691.159,691.034,-13.1684,308.842,0.110311,57.3438,57.3435,-0.176732,748.497,748.378,-13.3451
1.512,12.5,0.0,2279.0,5.01,1195.67,309.151,1.22626,690.727,690.542,-15.9943,309.683,0.109522,57.0586,57.0585,0.0952489,747.77,747.601,-15.8991
1.762,12.5,0.0,2280.0,4.96,1184.25,310.295,1.24532,692.694,692.53,-15.0713,310.734,0.111483,57.4092,57.4072,0.484784,750.079,749.937,-14.5866
2.012,12.5,0.0,2278.0,5.01,1195.14,310.554,1.23915,694.432,694.286,-14.2561,311.026,0.111877,57.6165,57.615,0.418011,752.028,751.901,-13.8381
2.262,12.5,0.0,2280.0,4.95,1181.87,310.265,1.23241,689.495,689.403,-11.2575,310.772,0.113073,58.3,58.2986,0.406655,747.78,747.701,-10.8509
2.512,12.5,0.0,2279.0,4.99,1190.9,313.737,1.24792,690.601,690.409,-16.2681,314.172,0.113385,58.1476,58.143,0.731993,748.714,748.552,-15.5361
2.762,12.5,0.0,2280.0,4.98,1189.03,310.271,1.22309,693.062,692.932,-13.427,310.907,0.108202,57.3356,57.3354,-0.155513,750.391,750.268,-13.5825
3.012,12.5,0.0,2279.0,5.02,1198.05,309.049,1.22383,685.887,685.727,-14.7978,309.539,0.113183,58.1096,58.1092,0.198656,743.979,743.836,-14.5992
3.262,12.5,0.0,2281.0,4.96,1184.77,313.996,1.24548,692.006,691.854,-14.501,314.413,0.114749,58.3992,58.3967,0.548425,750.38,750.251,-13.9526
3.512,12.5,0.0,2281.0,4.97,1187.16,317.145,1.25281,691.675,691.543,-13.5136,317.55,0.11586,58.8036,58.8036,0.0324175,750.468,750.347,-13.4812
3.762,12.5,0.0,2280.0,4.97,1186.64,317.318,1.24948,690.123,689.944,-15.7269,317.71,0.115978,58.2332,58.2291,0.691882,748.324,748.173,-15.0351
4.012,12.5,0.0,2280.0,4.96,1184.25,309.556,1.21031,684.99,684.866,-13.0338,310.099,0.112262,58.3076,58.3076,0.0177703,743.287,743.173,-13.016
4.262,12.5,0.0,2281.0,4.97,1187.16,312.598,1.24773,695.372,695.169,-16.804,312.961,0.112321,57.3626,57.3609,0.431418,752.708,752.53,-16.3725
4.512,12.5,0.0,2279.0,5.0,1193.28,309.036,1.23638,694.29,694.127,-15.0412,309.49,0.110774,57.6976,57.6976,0.0285301,751.974,751.824,-15.0127
4.762,12.5,0.0,2280.0,4.97,1186.64,310.983,1.23393,689.721,689.589,-13.493,311.457,0.112589,57.8322,57.8301,0.492021,747.532,747.419,-13.001
5.012,12.5,0.0,2280.0,5.0,1193.81,311.619,1.21753,689.693,689.574,-12.7667,312.263,0.108379,56.9939,56.9907,-0.604095,746.685,746.565,-13.3708
5.262,12.5,0.0,2280.0,4.98,1189.03,309.434,1.21039,684.916,684.75,-15.0877,309.944,0.109056,57.8416,57.8416,-0.0671011,742.746,742.592,-15.1548
5.512,12.5,0.0,2278.0,5.16,1230.93,269.968,1.48963,655.251,655.112,13.5239,270.016,0.237343,95.923,51.2688,81.0724,712.687,706.381,94.5964
5.762,12.5,0.0,2277.0,4.98,1187.47,260.353,1.53941,654.138,653.479,29.357,260.164,0.234657,105.148,42.1424,96.3337,706.885,695.621,125.691
