t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,5.02,1199.11,310.932,1.21221,689.211,689.096,-12.5944,311.538,0.105157,55.2724,55.272,-0.221132,744.478,744.368,-12.8156
0.247,12.5,0.0,2281.0,5.03,1201.49,310.479,1.19508,681.46,681.354,-12.049,311.065,0.106608,55.345,55.345,0.0160011,736.797,736.699,-12.033
0.497,12.5,0.0,2281.0,4.99,1191.94,311.355,1.2135,688.159,688.012,-14.2254,311.92,0.104272,54.7723,54.7723,-0.0726271,742.922,742.785,-14.2981
0.747,12.5,0.0,2282.0,4.98,1190.07,311.316,1.19955,683.405,683.289,-12.6005,311.882,0.106422,55.2511,55.2511,-0.00133295,738.647,738.54,-12.6018
0.997,12.5,0.0,2281.0,4.98,1189.55,309.865,1.20377,682.649,682.547,-11.7588,310.47,0.108509,56.154,56.1538,0.153556,738.792,738.701,-11.6053
1.247,12.5,0.0,2283.0,4.97,1188.2,310.275,1.21135,685.27,685.145,-13.0779,310.823,0.105046,54.7592,54.7577,0.399955,740.012,739.903,-12.678
1.497,12.5,0.0,2281.0,4.99,1191.94,310.317,1.20414,681.085,680.981,-11.8999,310.842,0.107105,55.808,55.8078,0.163599,736.882,736.789,-11.7363
1.747,12.5,0.0,2283.0,5.0,1195.38,310.572,1.20751,683.772,683.665,-12.0793,311.113,0.107062,55.6138,55.6137,0.106398,739.376,739.279,-11.9729
1.997,12.5,0.0,2281.0,5.02,1199.11,310.575,1.21239,687.767,687.623,-14.1183,311.17,0.106917,55.4749,55.4747,0.171347,743.228,743.097,-13.9469
2.247,12.5,0.0,2282.0,5.01,1197.24,317.371,1.22484,685.153,684.98,-15.3666,318.016,0.102763,54.1051,54.0976,-0.900292,739.257,739.078,-16.2669
2.497,12.5,0.0,2282.0,4.96,1185.29,314.484,1.21468,687.952,687.883,-9.68833,315.064,0.103093,54.3565,54.3528,-0.634335,742.308,742.236,-10.3227
2.747,12.5,0.0,2282.0,4.99,1192.46,314.961,1.20334,681.212,681.116,-11.4239,315.636,0.103357,54.4902,54.4881,-0.480459,735.7,735.604,-11.9044
