t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.962476,0.262875,0.699601,-0.0602803,0.0272696,0.0330106,-0.922366,0.17855,0.743816,-0.813467,0.577354,0.236112,-0.873747,0.604624,0.269123,1.00517,0.9823,0,-0.0478516,-0.000610352,0.86731,-0.404785,-0.857422,-0.0161133,-0.905273,-0.0167236,0.00537109,0.00292969,-0.00292969,0.000854492,-0.0163574,-0.0339355,0.0402832,0.0321045,0.0373535,0.032959,1.26587
0.002,-0.544108,-0.452515,0.996623,-0.0502335,-0.0258344,0.0760679,-0.990952,0.36429,0.626662,-0.739358,-0.0241282,0.763487,-0.789592,-0.0499626,0.839555,1.00162,0.965088,0,-0.0776367,-0.0045166,0.906494,-0.447632,-0.894897,0.0213623,-0.972534,0.0168457,0.017334,0.0272217,0.0218506,-0.0102539,-0.00952148,-0.00976562,0.036499,0.0179443,0.0583496,0.00769043,1.26587
0.004,0.206517,-0.945888,0.73937,-0.0143524,-0.0674565,0.0818089,-0.996865,0.572799,0.424066,-0.244729,-0.598036,0.842765,-0.259082,-0.665492,0.924574,0.999245,1.01733,0,-0.0687256,0.0,0.857056,-0.497559,-0.843506,0.0466309,-0.912231,0.0466309,0.00549316,-0.0272217,0.0200195,-0.0106201,-0.0153809,0.0130615,0.0196533,-0.00805664,0.0396729,-0.0186768,1.26587
0.006,0.775011,-0.907343,0.132332,0.0617155,-0.0983142,0.0365987,-0.936556,0.697424,0.239132,0.41018,-0.853106,0.442926,0.471896,-0.95142,0.479524,1.00241,0.977295,0,-0.104004,-0.0220947,0.867432,-0.465942,-0.870483,0.0175781,-0.974487,-0.0045166,-0.0187988,0.00732422,-0.0174561,-0.00695801,0.00488281,0.0128174,-0.0124512,-0.00219727,-0.0299072,-0.00915527,1.26587
0.008,0.989148,-0.386989,-0.602159,0.0818089,-0.0724798,-0.00932909,-0.840772,0.765729,0.0750432,0.76521,-0.613547,-0.151663,0.847019,-0.686027,-0.160992,1.00083,0.993286,0,-0.072876,-0.00695801,0.836426,-0.422852,-0.859375,-0.0238037,-0.932251,-0.0307617,0.00415039,0.00244141,-0.00109863,0.0229492,-0.0224609,0.00500488,0.0252686,-0.0332031,0.0241699,-0.0102539,1.26575
0.01,0.659178,0.319921,-0.979099,0.0789384,-0.0121996,-0.0667389,-0.683497,0.860396,-0.1769,0.722124,-0.0947895,-0.627334,0.801062,-0.106989,-0.694073,1.0028,0.969482,0,-0.0842285,0.00109863,0.767334,-0.428467,-0.772583,-0.0114746,-0.856812,-0.010376,0.0175781,0.0219727,-0.00622559,0.0098877,0.0325928,-0.00354004,-0.0249023,0.0057373,-0.0311279,0.015625,1.26575
0.012,-0.0830641,0.872653,-0.789589,0.0487983,0.0308578,-0.0796561,-0.582983,0.938287,-0.355305,0.3602,0.501523,-0.861723,0.408999,0.532381,-0.941379,1.00438,1.00867,0,-0.0791016,0.0206299,0.788818,-0.519043,-0.811157,0.0839844,-0.890259,0.104614,0.0218506,-0.0266113,0.00439453,-0.00866699,-0.0397949,0.0020752,0.0533447,-0.013916,0.0577393,-0.022583,1.26575
0.014,-0.692709,0.948971,-0.256263,-0.0279873,0.064586,-0.0365987,-0.42216,0.922709,-0.500549,-0.261964,0.811743,-0.549779,-0.289951,0.876329,-0.586378,1.0032,0.979858,0,-0.0845947,-0.00158691,0.809326,-0.454224,-0.830933,0.0325928,-0.915527,0.0310059,-0.0012207,-0.000976562,-0.0163574,-0.0140381,-0.000854492,-0.00305176,0.00878906,-0.00500488,-0.00756836,-0.019043,1.26575
0.016,-0.981528,0.500311,0.481217,-0.070327,0.0566921,0.0136348,-0.284987,0.873578,-0.588591,-0.694549,0.649739,0.0448096,-0.764876,0.706431,0.0584445,1.00438,0.959351,0,-0.0825195,-0.00244141,0.855103,-0.380493,-0.829102,-0.00268555,-0.911621,-0.00512695,0.00598145,-0.0174561,-0.0078125,-0.0144043,-0.0302734,0.0716553,0.0413818,-0.0378418,0.0335693,-0.0522461,1.26587
0.018,-0.705664,-0.251312,0.956975,-0.0624331,0.00717622,0.0552569,-0.13126,0.832835,-0.701575,-0.730741,0.103407,0.627334,-0.793174,0.110583,0.682591,1.00043,1.00085,0,-0.0625,0.000976562,0.856689,-0.382202,-0.810547,0.00415039,-0.873047,0.00512695,-0.0325928,0.0212402,-0.00427246,0.00195312,-0.0654297,-0.0113525,0.0360107,-0.00537109,0.0317383,-0.00341797,1.26575
