t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.96,1184.77,315.3,1.22568,673.545,673.4,-13.9673,315.721,0.1129,58.8707,58.8703,0.204631,732.4,732.271,-13.7627
0.262,12.5,0.0,2281.0,4.96,1184.77,317.768,1.21921,672.781,672.633,-14.1082,318.22,0.113487,58.4218,58.4218,0.0612516,731.19,731.055,-14.047
0.512,12.5,0.0,2281.0,4.97,1187.16,308.787,1.19131,673.42,673.264,-14.501,309.37,0.109153,57.9966,57.9965,-0.0714626,731.406,731.26,-14.5725
0.762,12.5,0.0,2281.0,4.99,1191.94,311.551,1.21497,674.131,673.993,-13.6132,312.067,0.111293,58.0045,58.0042,0.161922,732.121,731.998,-13.4513
1.012,12.5,0.0,2281.0,4.94,1180.0,311.43,1.21626,674.032,673.881,-14.304,311.891,0.111371,58.2199,58.219,0.319082,732.233,732.1,-13.9849
1.262,12.5,0.0,2281.0,4.98,1189.55,316.239,1.21946,674.035,673.869,-14.9646,316.672,0.113573,58.9258,58.9256,0.156359,732.944,732.794,-14.8083
1.512,12.5,0.0,2281.0,4.98,1189.55,316.896,1.22603,675.473,675.322,-14.2909,317.32,0.11357,58.5043,58.5012,0.602367,733.951,733.823,-13.6885
1.762,12.5,0.0,2281.0,4.96,1184.77,315.647,1.22203,674.551,674.415,-13.5277,316.085,0.112756,58.4748,58.4746,0.111,733.012,732.89,-13.4167
2.012,12.5,0.0,2281.0,4.96,1184.77,317.145,1.22172,673.607,673.438,-15.0947,317.55,0.112861,58.5349,58.5344,0.253905,732.123,731.972,-14.8407
2.262,12.5,0.0,2281.0,4.96,1184.77,309.256,1.1962,674.743,674.604,-13.7035,309.831,0.109926,58.0721,58.071,-0.368533,732.81,732.675,-14.072
2.512,12.5,0.0,2281.0,4.97,1187.16,310.999,1.21351,673.149,672.978,-15.1944,311.469,0.11135,58.1032,58.1028,0.221671,731.234,731.081,-14.9727
2.762,12.5,0.0,2281.0,4.93,1177.61,310.964,1.21234,675.833,675.683,-14.2626,311.481,0.109978,57.586,57.5858,0.174072,733.404,733.268,-14.0886
3.012,12.5,0.0,2281.0,4.95,1182.39,314.087,1.21859,674.931,674.765,-14.9748,314.483,0.113365,59.0115,59.0068,0.750175,733.909,733.771,-14.2247
3.262,12.5,0.0,2281.0,4.97,1187.16,310.108,1.18805,674.411,674.292,-12.6381,310.813,0.108028,57.7823,57.7799,-0.528403,732.19,732.072,-13.1665
3.512,12.5,0.0,2281.0,4.95,1182.39,308.847,1.19249,674.506,674.329,-15.4308,309.422,0.10896,57.7695,57.7691,-0.209547,732.265,732.098,-15.6403
3.762,12.5,0.0,2281.0,4.94,1180.0,310.845,1.20966,673.983,673.812,-15.1715,311.34,0.111327,58.1186,58.1179,0.295866,732.081,731.93,-14.8757
4.012,12.5,0.0,2279.0,4.97,1186.12,314.759,1.19481,673.565,673.44,-12.9751,315.43,0.106856,57.8538,57.8443,-1.05122,731.418,731.284,-14.0264
4.262,12.5,0.0,2279.0,4.96,1183.74,309.835,1.18606,673.178,672.989,-15.9707,310.464,0.108333,58.0464,58.045,-0.414665,731.217,731.034,-16.3854
4.512,12.5,0.0,2280.0,4.99,1191.42,310.633,1.1852,671.403,671.261,-13.8279,311.244,0.108461,58.3925,58.3884,-0.698949,729.794,729.649,-14.5268
4.762,12.5,0.0,2279.0,4.93,1176.58,309.022,1.18517,672.145,672.0,-13.9615,309.634,0.109048,58.2511,58.249,-0.496032,730.392,730.249,-14.4575
5.012,12.5,0.0,2279.0,4.96,1183.74,317.051,1.22027,676.522,676.402,-12.7616,317.705,0.108582,57.9259,57.911,-1.31379,734.448,734.313,-14.0754
5.262,12.5,0.0,2277.0,5.01,1194.62,312.909,1.1839,670.444,670.299,-13.953,313.597,0.106297,56.9874,56.9837,-0.645801,727.429,727.283,-14.5988
5.512,12.5,0.32,2296.0,4.42,1062.73,130.066,2.34976,502.908,459.857,203.588,130.084,0.514673,170.556,-3.81375,170.513,589.853,456.043,374.101
5.762,12.5,1.12,2311.0,4.52,1093.87,130.277,2.38925,518.055,475.519,205.579,130.292,0.508854,169.789,4.7971,169.722,609.552,480.316,375.3
6.012,12.5,1.28,2296.0,5.51,1324.81,312.068,1.40599,783.153,783.153,0.110072,312.688,0.155549,85.955,85.8465,-4.31777,869.01,869.0,-4.2077
6.278,12.5,0.96,2279.0,5.35,1276.81,313.244,1.39321,758.625,758.598,-6.41505,313.777,0.131128,70.8766,70.872,-0.812998,829.502,829.47,-7.22805
6.528,12.5,0.8,2273.0,4.73,1125.87,315.173,1.29248,695.949,695.942,-3.11736,315.77,0.113779,60.9816,60.9667,-1.34827,756.922,756.909,-4.46563
6.731,12.5,0.64,2279.0,4.99,1190.9,314.329,1.18251,634.468,634.463,-2.51027,314.822,0.0966886,50.5208,50.488,-1.81816,684.964,684.951,-4.32843
6.981,12.5,0.48,2279.0,4.94,1178.96,315.579,1.27752,687.175,687.155,-5.14931,316.095,0.110485,59.4215,59.3973,-1.69375,746.584,746.553,-6.84306
