t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.755197,-0.165742,0.920939,-0.0581274,0.0179406,0.0401868,-0.350026,1.02337,-0.673342,-0.885851,0.292986,0.592866,-0.943979,0.310926,0.633052,1.0032,1.01782,0,-0.0480957,0.00354004,0.904419,-0.488037,-0.919312,0.0476074,-0.967407,0.0511475,-0.0574951,0.00817871,-0.00732422,-0.00158691,0.00708008,0.020874,0.0235596,-0.00976562,0.0162354,-0.0113525,1.2666
0.002,-0.195848,-0.747768,0.943616,-0.0215287,-0.0523864,0.0739151,-0.153728,0.907131,-0.753403,-0.45499,-0.415351,0.87034,-0.476518,-0.467737,0.944255,1.00043,0.979004,0,-0.0701904,-0.00720215,0.931152,-0.375366,-0.909668,-0.0539551,-0.979858,-0.0611572,0.00183105,0.0292969,0.0124512,0.0032959,0.0253906,-0.0321045,0.00695801,0.0401611,0.0194092,0.043457,1.2666
0.004,0.54487,-1.00448,0.459606,0.011482,-0.0846794,0.0731975,0.114704,0.770522,-0.885227,0.101683,-0.777274,0.675591,0.113165,-0.861954,0.748788,1.00201,1.00159,0,-0.0759277,-0.00231934,0.858521,-0.412598,-0.838257,-0.0422363,-0.914185,-0.0445557,-0.000610352,-0.000732422,0.0124512,0.00952148,-0.00646973,0.0314941,0.0145264,-0.0384521,0.0269775,-0.0289307,1.2666
0.006,0.967811,-0.69766,-0.270151,0.0746327,-0.0832442,0.00861147,0.346478,0.625525,-0.972003,0.618717,-0.811743,0.193026,0.69335,-0.894987,0.201637,1.00162,1.00037,0,-0.0777588,-0.012085,0.85022,-0.460571,-0.835083,0.0333252,-0.912842,0.0212402,0.0217285,0.000976562,0.00341797,0.0117188,-0.0258789,0.00561523,0.0268555,0.0133057,0.0302734,0.0250244,1.26648
0.008,0.839785,0.00925073,-0.849036,0.101185,-0.0473631,-0.0538217,0.478921,0.478131,-0.957052,0.846212,-0.386052,-0.46016,0.947397,-0.433415,-0.513982,1.00043,0.996338,0,-0.0913086,0.00256348,0.83313,-0.510864,-0.871094,0.0479736,-0.962402,0.0505371,-0.02771,-0.0119629,-0.00488281,-0.00134277,0.00195312,0.0189209,0.0306396,-0.0251465,0.0257568,-0.0264893,1.26648
0.01,0.318539,0.660657,-0.979196,0.0638684,0.0064586,-0.070327,0.604268,0.312762,-0.91703,0.563567,0.275751,-0.839318,0.627435,0.28221,-0.909645,1.00438,1.00305,0,-0.0786133,0.00708008,0.858032,-0.427246,-0.870728,-0.0135498,-0.949341,-0.00646973,-0.0129395,0.0179443,-0.0129395,-0.00769043,-0.0159912,-0.0192871,0.0238037,0.0137939,0.0108643,0.00610352,1.2666
0.012,-0.393983,0.98289,-0.588908,0.00932909,0.0638684,-0.0731975,0.737893,0.141402,-0.879295,0.00517034,0.754869,-0.76004,0.0144994,0.818738,-0.833237,1.00399,0.963623,0,-0.0939941,0.00170898,0.860107,-0.421997,-0.870972,-0.00866699,-0.964966,-0.00695801,-0.0209961,0.022583,-0.0163574,-0.00183105,0.0141602,-0.0185547,0.00646973,0.0065918,-0.0098877,0.00476074,1.26648
0.014,-0.915991,0.737746,0.178245,-0.0358811,0.0760679,-0.0401868,0.824217,-0.0479329,-0.776284,-0.558397,0.787615,-0.229218,-0.594278,0.863683,-0.269405,1.00241,1.01868,0,-0.0700684,0.0159912,0.824829,-0.451904,-0.833374,0.0167236,-0.903442,0.0327148,0.0368652,0.0460205,-0.000488281,0.00463867,0.0258789,-0.00427246,0.019043,-0.00390625,0.0185547,0.000732422,1.26648
0.016,-0.906846,0.136448,0.770398,-0.0753503,0.0258344,0.0495159,0.88216,-0.234871,-0.647289,-0.782445,0.408457,0.373988,-0.857795,0.434291,0.423504,1.00241,0.96875,0,-0.0749512,-0.00634766,0.828125,-0.428955,-0.815063,0.00524902,-0.890015,-0.00109863,0.00317383,-0.00769043,0.0125732,-0.00109863,-0.00708008,0.0240479,0.0355225,-0.0045166,0.0480957,-0.00561523,1.2666
0.018,-0.4077,-0.591276,0.998976,-0.0523864,-0.0150701,0.0674565,0.930644,-0.387059,-0.543585,-0.594589,-0.198196,0.792785,-0.646975,-0.213266,0.860242,0.998454,0.99939,0,-0.0665283,-0.00170898,0.861816,-0.426636,-0.85083,-0.0169678,-0.917358,-0.0186768,-0.0213623,0.0195312,0.00280762,-0.00634766,-0.0318604,0.00549316,0.0472412,0.0178223,0.0500488,0.0114746,1.2666
