t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.96,1184.77,314.842,1.16511,654.615,654.468,-13.888,315.48,0.112917,59.7332,59.7309,-0.52083,714.344,714.199,-14.4088
0.247,12.5,0.0,2281.0,4.92,1175.22,314.691,1.1859,658.584,658.463,-12.6366,315.171,0.113895,58.8075,58.8066,0.334796,717.375,717.269,-12.3018
0.497,12.5,0.0,2280.0,4.96,1184.25,317.688,1.1931,658.708,658.554,-14.2324,318.178,0.114932,59.2691,59.2691,0.0321973,717.963,717.823,-14.2002
0.747,12.5,0.0,2280.0,4.91,1172.32,316.133,1.1823,656.44,656.333,-11.8404,316.673,0.113046,59.4807,59.4783,-0.530314,715.919,715.812,-12.3707
0.997,12.5,0.0,2280.0,4.92,1174.7,318.093,1.17909,657.763,657.607,-14.3441,318.681,0.115258,59.8359,59.8344,-0.41846,717.593,717.441,-14.7625
1.247,12.5,0.0,2280.0,4.85,1157.99,315.486,1.16954,657.187,656.978,-16.5506,316.012,0.113313,59.8311,59.8256,-0.810357,717.014,716.804,-17.361
1.497,12.5,0.0,2280.0,4.93,1177.09,312.865,1.18451,657.283,657.134,-14.0292,313.365,0.113465,58.6427,58.6423,0.219472,715.909,715.776,-13.8098
1.747,12.5,0.0,2281.0,4.93,1177.61,316.958,1.1784,656.671,656.478,-15.927,317.48,0.112967,58.4536,58.4481,0.801957,715.086,714.926,-15.1251
1.997,12.5,0.0,2281.0,4.98,1189.55,317.71,1.17185,654.025,653.86,-14.6775,318.344,0.116567,59.3625,59.3625,-0.0668936,713.375,713.223,-14.7444
2.247,12.5,0.0,2281.0,4.9,1170.44,311.47,1.17361,655.46,655.383,-10.0191,312.033,0.113761,59.5682,59.568,0.13483,715.019,714.951,-9.88424
2.497,12.5,0.0,2280.0,4.94,1179.48,313.6,1.1856,655.73,655.517,-16.7163,314.091,0.111876,58.2226,58.2216,0.345446,713.927,713.739,-16.3708
2.747,12.5,0.0,2281.0,4.91,1172.83,318.154,1.18747,654.074,653.956,-12.4158,318.679,0.114429,59.2156,59.2155,-0.0421847,713.28,713.172,-12.458
2.997,12.5,0.0,2280.0,4.96,1184.25,317.591,1.18249,658.663,658.441,-17.1161,318.094,0.115893,59.3341,59.3339,0.144433,717.975,717.775,-16.9717
3.247,12.5,0.0,2281.0,4.93,1177.61,318.031,1.18098,661.251,661.106,-13.8306,318.603,0.114004,59.4945,59.4944,-0.0949434,720.735,720.601,-13.9255
3.497,12.5,0.0,2280.0,4.97,1186.64,311.911,1.17856,656.985,656.818,-14.7935,312.461,0.114565,59.8486,59.8484,0.139502,716.817,716.667,-14.654
3.747,12.5,0.0,2281.0,4.93,1177.61,317.913,1.19278,655.932,655.774,-14.396,318.478,0.113274,58.4056,58.4052,0.233899,714.319,714.179,-14.1621
3.997,12.5,0.0,2280.0,4.96,1184.25,316.882,1.17454,655.263,655.183,-10.2236,317.457,0.114145,60.0306,60.0276,-0.600074,715.292,715.21,-10.8237
4.247,12.5,0.0,2281.0,4.94,1180.0,312.327,1.17157,656.61,656.484,-12.8606,312.887,0.111823,58.2892,58.2889,0.170598,714.886,714.773,-12.69
4.497,12.5,0.0,2281.0,4.95,1182.39,314.152,1.18804,658.706,658.585,-12.6266,314.681,0.116374,59.8403,59.8401,0.115324,718.534,718.425,-12.5113
4.747,12.5,0.0,2281.0,4.92,1175.22,319.34,1.18746,658.567,658.408,-14.4953,319.917,0.115063,59.5104,59.5104,0.0096883,718.064,717.918,-14.4856
4.997,12.5,0.0,2280.0,4.97,1186.64,309.745,1.17893,658.527,658.381,-13.884,310.28,0.110879,58.1376,58.1374,0.151067,716.65,716.518,-13.733
5.247,12.5,0.0,2280.0,4.91,1172.32,314.091,1.17954,655.574,655.378,-16.0417,314.699,0.113893,58.7039,58.7015,0.526458,714.248,714.079,-15.5153
5.497,12.5,0.64,2314.0,3.23,782.698,199.939,1.58752,368.121,-15.8379,367.78,200.764,0.628297,103.845,-33.0199,98.4555,468.788,-48.8578,466.235
5.747,12.5,2.56,2353.0,3.62,891.988,212.617,1.24296,452.988,173.102,418.609,213.573,0.567821,113.799,-52.1105,101.166,533.672,120.992,519.776
5.965,12.5,4.96,2373.0,5.82,1446.27,269.222,1.20454,421.474,359.241,220.424,269.866,0.44773,55.0079,0.248685,55.0073,452.874,359.489,275.431
6.2,12.5,6.08,2338.0,5.61,1373.52,287.65,1.82234,751.462,751.334,13.8324,288.017,0.19824,110.712,110.705,-1.29172,862.13,862.039,12.5407
6.45,12.5,6.56,2315.0,5.49,1330.92,286.604,1.77294,734.5,734.163,22.2297,286.807,0.174615,96.1241,96.1145,-1.35826,830.54,830.278,20.8714
6.7,12.5,6.24,2282.0,5.44,1300.0,288.731,1.76877,734.689,734.354,22.1899,289.04,0.148861,80.6999,80.6996,0.230517,815.362,815.053,22.4204
6.95,12.5,5.76,2271.0,4.61,1096.34,293.459,1.69427,701.293,701.259,6.83811,293.896,0.12574,69.0476,69.0204,-1.94042,770.295,770.28,4.89769
7.153,12.5,5.6,2279.0,4.3,1026.22,296.113,1.16758,489.761,489.622,11.6524,296.641,0.0694608,35.1839,35.1832,-0.220773,524.93,524.805,11.4316
7.403,12.5,5.28,2275.0,4.85,1155.45,294.386,1.49275,618.383,618.336,7.56677,294.902,0.108372,58.5392,58.4981,-2.19337,676.856,676.834,5.37341
7.653,12.5,5.12,2276.0,4.52,1077.31,294.788,1.36072,565.963,565.947,4.21783,295.3,0.0925697,49.4755,49.4643,-1.04977,615.42,615.412,3.16806
