t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.971621,0.557357,0.414264,-0.0710446,0.0574098,0.0136348,0.910541,-0.226483,-0.684058,-0.697996,0.732465,-0.0344689,-0.76904,0.789874,-0.0208341,1.0032,0.957642,0,-0.0844727,0.000366211,0.797119,-0.409424,-0.839844,0.0185547,-0.924316,0.0189209,-0.0020752,-0.0178223,-0.00830078,-0.0158691,-0.0535889,-0.0292969,0.0262451,0.00646973,0.0179443,-0.00939941,1.26587
0.002,-0.731573,-0.2066,0.938173,-0.0667389,0.011482,0.0552569,0.975579,-0.394248,-0.581331,-0.818637,0.251623,0.567014,-0.885376,0.263105,0.622271,1.00122,1.01575,0,-0.0662842,-0.00109863,0.851318,-0.495972,-0.836426,0.0584717,-0.90271,0.057373,-0.0509033,0.0162354,0.000488281,-0.000366211,-0.00378418,0.038208,0.0090332,-0.0114746,0.00952148,-0.0118408,1.26587
0.004,-0.130312,-0.783229,0.91354,-0.026552,-0.058845,0.085397,0.973214,-0.551229,-0.421985,-0.413627,-0.453266,0.866893,-0.440179,-0.512111,0.95229,0.997664,0.981201,0,-0.0836182,-0.00756836,0.866455,-0.418701,-0.865845,-0.00866699,-0.949463,-0.0162354,0.00158691,0.019043,0.0101318,0.0101318,0.00341797,-0.0184326,0.0306396,0.0341797,0.0407715,0.0443115,1.26587
0.006,0.587545,-1.00216,0.414618,0.011482,-0.0803737,0.0688917,0.914088,-0.687838,-0.226251,0.180962,-0.804849,0.623887,0.192444,-0.885223,0.692779,0.998454,1.01257,0,-0.0704346,-0.00622559,0.884766,-0.434692,-0.84668,-0.000854492,-0.917114,-0.00708008,0.00842285,-0.00695801,0.0137939,-0.000488281,0.0374756,-0.0112305,0.0135498,0.0158691,0.0273438,0.0153809,1.26587
0.008,0.973907,-0.657573,-0.316334,0.0731975,-0.0775032,0.00430573,0.870335,-0.789695,-0.0806398,0.735912,-0.775551,0.0396392,0.809109,-0.853054,0.0439449,0.998059,0.989502,0,-0.0805664,-0.0114746,0.901855,-0.442993,-0.873901,-0.0224609,-0.954468,-0.0339355,0.0125732,-0.0065918,0.0032959,0.00378418,0.0415039,0.0301514,-0.0250244,-0.00952148,-0.0217285,-0.0057373,1.26587
0.01,0.811589,0.0686096,-0.880199,0.0889851,-0.0516688,-0.0373164,0.729615,-0.926304,0.196689,0.844489,-0.34986,-0.494629,0.933474,-0.401528,-0.531945,0.998454,1.00537,0,-0.0733643,0.00695801,0.789062,-0.473755,-0.808228,0.0155029,-0.881592,0.0224609,-0.0351562,-0.00683594,-0.0109863,0.00634766,0.0396729,-0.00280762,-0.0306396,0.00244141,-0.041626,0.00878906,1.26587
0.012,0.273578,0.693034,-0.966612,0.0523864,0.00717622,-0.0595626,0.604268,-0.955064,0.350796,0.551503,0.325731,-0.877234,0.603889,0.332908,-0.936797,1.00162,0.989014,0,-0.0717773,0.00598145,0.895752,-0.426514,-0.887207,-0.0245361,-0.958984,-0.0185547,-0.00109863,0.0201416,-0.012207,-0.0012207,-0.00720215,-0.0230713,0.0128174,0.0065918,0.000610352,0.00537109,1.26587
0.014,-0.454185,0.992141,-0.537956,0.00932909,0.0487983,-0.0581274,0.418612,-0.959857,0.541245,-0.0224048,0.76521,-0.742805,-0.0130757,0.814008,-0.800933,1.00241,0.978638,0,-0.0766602,0.00610352,0.862549,-0.44043,-0.880493,-0.00866699,-0.957153,-0.00256348,-0.00878906,0.0133057,-0.0136719,-0.0020752,0.00500488,0.0128174,0.00195312,-0.0163574,-0.0117188,-0.0184326,1.26587
0.016,-0.936566,0.720786,0.21578,-0.0416221,0.0617155,-0.0200934,0.244782,-0.943081,0.698299,-0.584248,0.844489,-0.26024,-0.62587,0.906204,-0.280334,1.00241,1.01599,0,-0.0568848,0.0114746,0.817871,-0.529541,-0.854126,0.0446777,-0.911011,0.0561523,0.0341797,0.0335693,-0.00219727,0.00610352,0.0197754,-0.0566406,0.0186768,0.000610352,0.0164795,0.00671387,1.26587
0.018,-0.880174,0.0740059,0.806168,-0.0739151,0.0229639,0.0509512,0.108792,-0.844818,0.736026,-0.823807,0.377435,0.446373,-0.897722,0.400399,0.497324,1.00359,0.977417,0,-0.0731201,-0.00598145,0.875854,-0.403564,-0.858398,-0.0333252,-0.931519,-0.0393066,-0.00952148,-0.00463867,0.00891113,-0.00915527,-0.0506592,0.0159912,0.064209,-0.00488281,0.0731201,-0.0140381,1.26587
