t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,5.0,1194.33,317.014,1.25622,681.248,681.133,-12.5202,317.651,0.111461,59.0483,59.0245,-1.67635,740.293,740.157,-14.1965
0.246,12.5,0.0,2281.0,4.98,1189.55,316.451,1.25143,678.979,678.892,-10.8749,317.022,0.111184,59.153,59.116,-2.09408,738.122,738.008,-12.969
0.496,12.5,0.0,2282.0,4.98,1190.07,311.309,1.25117,679.632,679.498,-13.494,311.767,0.112225,60.0998,60.0737,-1.77195,739.729,739.572,-15.2659
0.746,12.5,0.0,2281.0,5.0,1194.33,314.637,1.26926,682.263,682.121,-13.8971,315.07,0.111933,59.8236,59.7913,-1.96403,742.082,741.912,-15.8611
0.996,12.5,0.0,2282.0,4.99,1192.46,315.988,1.26955,677.827,677.678,-14.2213,316.47,0.112886,59.5524,59.527,-1.73953,737.378,737.205,-15.9608
1.246,12.5,0.0,2282.0,4.97,1187.68,316.277,1.25529,680.782,680.678,-11.9113,316.916,0.111438,58.9113,58.8835,-1.80853,739.689,739.561,-13.7198
1.496,12.5,0.0,2282.0,4.99,1192.46,314.39,1.23133,676.773,676.671,-11.7784,315.07,0.111714,59.6285,59.6029,-1.74699,736.398,736.274,-13.5254
1.746,12.5,0.0,2282.0,4.95,1182.9,313.991,1.26349,681.965,681.817,-14.2058,314.462,0.112063,59.7322,59.7031,-1.8666,741.694,741.52,-16.0724
1.996,12.5,0.0,2282.0,4.99,1192.46,316.403,1.25803,677.057,676.945,-12.3337,316.967,0.112945,60.3103,60.2732,-2.11248,737.36,737.218,-14.4462
2.246,12.5,0.0,2281.0,4.97,1187.16,317.815,1.26013,679.509,679.377,-13.374,318.423,0.110149,58.5368,58.5133,-1.66023,738.044,737.89,-15.0342
2.496,12.5,0.0,2282.0,5.01,1197.24,313.925,1.23532,681.513,681.39,-12.9559,314.584,0.108371,58.3752,58.3603,-1.31995,739.888,739.75,-14.2758
2.746,12.5,0.0,2282.0,4.98,1190.07,314.434,1.23534,677.919,677.794,-12.9945,315.123,0.109231,58.5318,58.5154,-1.38558,736.45,736.31,-14.3801
2.996,12.5,0.0,2283.0,4.98,1190.59,314.094,1.23096,676.429,676.328,-11.6875,314.785,0.111157,59.1013,59.0775,-1.67921,735.527,735.405,-13.3667
3.246,12.5,0.0,2282.0,4.97,1187.68,313.734,1.26271,680.258,680.1,-14.6658,314.167,0.112491,60.0614,60.0292,-1.96701,740.316,740.129,-16.6328
3.496,12.5,0.0,2282.0,4.99,1192.46,316.508,1.26755,680.531,680.386,-14.0332,317.014,0.112268,59.6438,59.6184,-1.74187,740.172,740.004,-15.7751
3.746,12.5,0.0,2281.0,4.98,1189.55,315.801,1.24707,681.269,681.145,-12.9793,316.428,0.109663,58.8577,58.8395,-1.46311,740.125,739.985,-14.4424
3.996,12.5,0.0,2282.0,4.98,1190.07,313.376,1.23403,680.429,680.31,-12.7327,314.012,0.110113,58.8805,58.8684,-1.19486,739.309,739.178,-13.9276
4.246,12.5,0.0,2282.0,5.01,1197.24,312.813,1.27003,681.101,680.947,-14.485,313.28,0.113209,59.8118,59.7876,-1.7023,740.911,740.735,-16.1873
4.496,12.5,0.0,2283.0,4.98,1190.59,315.974,1.25255,679.19,679.053,-13.6417,316.556,0.111578,59.2739,59.2488,-1.72405,738.461,738.302,-15.3658
4.746,12.5,0.0,2282.0,5.0,1194.85,316.807,1.25811,680.303,680.112,-16.1213,317.342,0.112329,59.2924,59.2689,-1.66988,739.595,739.381,-17.7912
4.996,12.5,0.0,2282.0,4.97,1187.68,315.262,1.25171,680.256,680.142,-12.4407,315.875,0.110929,58.8539,58.8384,-1.35078,739.109,738.98,-13.7915
5.246,12.5,0.0,2283.0,5.03,1202.55,303.136,1.13447,628.843,628.237,27.6117,303.736,0.329766,108.907,62.8486,88.9422,700.845,691.085,116.554
5.496,12.5,0.0,2280.0,4.98,1189.03,283.653,1.0322,618.047,616.575,42.6372,284.384,0.362206,156.686,42.4703,150.82,686.852,659.045,193.457
5.746,12.5,0.0,2277.0,4.98,1187.47,324.573,1.21103,711.917,711.806,12.572,325.156,0.127453,60.9242,60.2365,-9.12766,772.05,772.043,3.44434
5.996,12.5,0.0,2280.0,4.93,1177.09,315.402,1.21748,664.188,664.15,7.14517,316.084,0.103049,55.2111,55.1954,-1.31789,719.369,719.345,5.82728
6.246,12.5,0.0,2281.0,5.02,1199.11,316.9,1.27855,696.681,696.677,-2.43153,317.465,0.112455,59.0869,59.0858,-0.354143,755.768,755.762,-2.78567
6.496,12.5,0.0,2280.0,4.88,1165.15,315.693,1.22927,671.414,671.4,-4.38428,316.33,0.105727,55.6239,55.6085,-1.3068,727.031,727.008,-5.69109
6.746,12.5,0.0,2281.0,4.98,1189.55,316.683,1.26745,689.022,689.003,-5.11926,317.275,0.109684,58.7948,58.7701,-1.70228,747.805,747.774,-6.82154
6.996,12.5,0.0,2280.0,4.91,1172.32,314.836,1.23593,676.079,676.046,-6.67666,315.472,0.106573,56.6979,56.6809,-1.38782,732.771,732.727,-8.06448
7.246,12.5,0.0,2280.0,4.98,1189.03,316.707,1.2601,684.409,684.372,-7.07089,317.288,0.108276,57.9536,57.926,-1.78905,742.351,742.298,-8.85994
7.496,12.5,0.0,2280.0,4.93,1177.09,317.08,1.24993,677.142,677.087,-8.66304,317.665,0.109119,57.9047,57.8832,-1.57787,735.042,734.97,-10.2409
7.746,12.5,0.0,2281.0,4.97,1187.16,316.629,1.25139,680.174,680.121,-8.46397,317.263,0.109125,58.0511,58.0215,-1.85442,738.215,738.142,-10.3184
7.996,12.5,0.0,2280.0,4.97,1186.64,316.811,1.25783,679.459,679.396,-9.26752,317.387,0.109653,58.4961,58.4689,-1.78367,737.947,737.864,-11.0512
8.246,12.5,0.0,2281.0,4.92,1175.22,316.35,1.25659,678.088,678.019,-9.67227,316.851,0.109298,58.1399,58.1188,-1.5687,736.224,736.138,-11.241
8.496,12.5,0.0,2280.0,4.95,1181.87,316.49,1.25499,677.169,677.097,-9.86013,317.0,0.108749,57.7123,57.6889,-1.64405,734.876,734.786,-11.5042
8.746,12.5,0.0,2282.0,4.96,1185.29,317.388,1.26092,679.874,679.789,-10.7959,317.933,0.111801,59.1402,59.1204,-1.53279,739.012,738.909,-12.3287
8.996,12.5,0.0,2281.0,4.96,1184.77,315.705,1.2542,679.344,679.239,-11.9323,316.312,0.111976,59.464,59.4484,-1.3653,738.807,738.687,-13.2976
