t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.84512,0.0192724,0.825847,-0.0810913,0.0179406,0.0631507,0.834859,-0.742961,-0.0918988,-0.808296,0.348136,0.46016,-0.889388,0.366077,0.523311,1.00399,0.971558,0,-0.0777588,-0.0045166,0.85144,-0.417969,-0.870483,-0.0148926,-0.948242,-0.0194092,-0.0168457,-0.00366211,0.00805664,-0.0113525,-0.0270996,0.0206299,0.0603027,-0.012207,0.0683594,-0.0235596,1.26575
0.002,-0.32997,-0.64601,0.97598,-0.0466454,-0.0358811,0.0825265,0.666942,-0.838827,0.171885,-0.527375,-0.206814,0.734188,-0.57402,-0.242695,0.816715,1.00201,0.983887,0,-0.0672607,-0.00683594,0.773071,-0.386108,-0.765869,-0.0450439,-0.83313,-0.0518799,-0.0144043,0.020752,0.0020752,-0.0128174,0.0473633,-0.00231934,-0.0247803,0.0168457,-0.0227051,0.00402832,1.26575
0.004,0.368835,-0.979036,0.610201,0.0136348,-0.0932909,0.0796561,0.527404,-0.952667,0.425263,-0.0430862,-0.66525,0.708336,-0.0294513,-0.758541,0.787992,0.997664,0.952393,0,-0.0921631,-0.0133057,0.794189,-0.477539,-0.791748,0.00793457,-0.883911,-0.00537109,-0.0307617,0.0267334,0.00488281,0.00512695,-0.019043,0.012207,0.000732422,-0.00415039,0.00561523,0.000976562,1.26575
0.006,0.905322,-0.753935,-0.151387,0.0574098,-0.0954437,0.038034,0.404422,-0.907131,0.502709,0.511864,-0.797956,0.286092,0.569273,-0.893399,0.324126,0.99964,1.01807,0,-0.0800781,0.00109863,0.793823,-0.501099,-0.794189,0.0601807,-0.874268,0.0612793,0.027832,0.0472412,0.00561523,0.0172119,0.0174561,0.00488281,-0.000976562,0.0113525,0.00463867,0.0285645,1.26575
0.008,0.928946,-0.175764,-0.753182,0.0832442,-0.0523864,-0.0308578,0.292083,-0.898743,0.60666,0.778998,-0.430862,-0.348136,0.862242,-0.483248,-0.378994,0.997664,0.977905,0,-0.0839844,-0.00476074,0.833618,-0.434937,-0.831665,-0.0234375,-0.915649,-0.0281982,0.0057373,-0.00402832,0.00805664,0.0123291,-0.0135498,0.0352783,0.0202637,-0.0351562,0.0283203,-0.0228271,1.26575
0.01,0.448851,0.541168,-0.990019,0.0638684,-0.0121996,-0.0516688,0.143085,-0.87238,0.729295,0.625611,0.196473,-0.822084,0.689479,0.184273,-0.873753,1.00003,0.980713,0,-0.069458,0.00512695,0.867676,-0.395874,-0.862793,-0.0446777,-0.932251,-0.0395508,0.000976562,0.0111084,-0.0119629,0.00646973,-0.0333252,-0.0057373,0.0445557,-0.00317383,0.0325928,0.0032959,1.26587
0.012,-0.259861,0.952826,-0.692965,0.0179406,0.0358811,-0.0538217,-0.0969667,-0.783704,0.88067,0.141323,0.673867,-0.81519,0.159263,0.709749,-0.869012,1.00083,0.983154,0,-0.0717773,0.00732422,0.797974,-0.467651,-0.810059,-0.0179443,-0.881836,-0.0106201,-0.00744629,-0.000610352,-0.0145264,-0.00524902,-0.0957031,0.0415039,0.0541992,-0.0461426,0.0396729,-0.0513916,1.26587
0.014,-0.82302,0.820232,0.00278835,-0.0337282,0.0602803,-0.026552,-0.287352,-0.677053,0.964405,-0.472224,0.884128,-0.411904,-0.505953,0.944408,-0.438456,1.00003,0.984131,0,-0.0780029,0.00769043,0.857544,-0.470947,-0.859863,0.0386963,-0.937866,0.0463867,0.00598145,0.036499,-0.0205078,-0.00891113,0.00378418,-0.0111084,0.0142822,0.0112305,-0.00622559,0.00231934,1.26587
0.016,-0.96019,0.279835,0.680355,-0.0624331,0.0358811,0.026552,-0.439898,-0.530857,0.970755,-0.825531,0.567014,0.258517,-0.887964,0.602895,0.285069,1.00083,0.97998,0,-0.0480957,0.0,0.885986,-0.428955,-0.884644,-0.00549316,-0.932739,-0.00549316,0.0020752,0.0107422,-0.00390625,0.00891113,-0.0090332,0.0184326,0.0366211,-0.0241699,0.0327148,-0.0152588,1.26587
0.018,-0.557063,-0.426305,0.983367,-0.0480807,-0.0236815,0.0717622,-0.58653,-0.396645,0.983175,-0.747976,-0.0827254,0.830701,-0.796056,-0.106407,0.902463,0.99885,0.95874,0,-0.074585,-0.0078125,0.923096,-0.412964,-0.907837,-0.0250244,-0.982422,-0.0328369,0.0150146,0.0299072,0.0195312,-0.00305176,-0.0357666,0.0078125,0.0596924,-0.00378418,0.0792236,-0.00683594,1.26587
