t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.605072,-0.382364,0.987436,-0.0502335,-0.0200934,0.070327,-0.962572,0.391852,0.57072,-0.766934,0.0224048,0.744529,-0.817167,0.00231138,0.814856,1.00122,0.964966,0,-0.0802002,-0.00830078,0.890259,-0.420654,-0.883911,0.0115967,-0.964111,0.0032959,0.0147705,0.0319824,0.0212402,0.00219727,-0.00939941,-0.0145264,0.0490723,0.0249023,0.0703125,0.0270996,1.2666
0.002,0.153935,-0.917364,0.763429,-0.0229639,-0.0552569,0.0782208,-0.979127,0.58598,0.393147,-0.294709,-0.563567,0.858276,-0.317673,-0.618824,0.936497,1.0028,1.02148,0,-0.064209,0.00524902,0.831787,-0.484497,-0.843628,0.0615234,-0.907837,0.0667725,0.0151367,-0.0372314,0.0180664,-0.00793457,-0.0203857,0.0186768,0.0385742,0.00769043,0.0566406,-0.000244141,1.2666
0.004,0.739956,-0.942033,0.202077,0.0523864,-0.0882675,0.0358811,-0.929461,0.702218,0.227243,0.379158,-0.858276,0.479118,0.431545,-0.946544,0.514999,0.999245,0.988525,0,-0.0878906,-0.0170898,0.874634,-0.429199,-0.868042,-0.0135498,-0.955933,-0.0306396,-0.00817871,0.0020752,-0.00708008,-0.000488281,0.00805664,0.0157471,-0.00915527,-0.0101318,-0.0162354,-0.0106201,1.2666
0.006,1.00134,-0.454057,-0.547284,0.0825265,-0.0688917,-0.0136348,-0.845502,0.77172,0.0737817,0.81002,-0.627334,-0.182685,0.892546,-0.696226,-0.19632,0.997269,0.987915,0,-0.0718994,-0.00769043,0.927734,-0.387085,-0.894287,-0.0552979,-0.966187,-0.0629883,0.00708008,-0.00622559,-0.00280762,0.0175781,-0.0107422,0.0766602,0.0133057,-0.0524902,0.010498,-0.0349121,1.2666
0.008,0.701091,0.275209,-0.976301,0.0767856,-0.0215287,-0.0552569,-0.733163,0.923908,-0.190745,0.81002,-0.144769,-0.66525,0.886805,-0.166298,-0.720507,0.998454,0.986206,0,-0.0744629,-0.00134277,0.84021,-0.455688,-0.828125,0.0108643,-0.902588,0.00952148,0.0,0.0128174,-0.012085,0.00939941,0.0205078,0.0177002,-0.0306396,-0.0290527,-0.0427246,-0.0196533,1.2666
0.01,0.00228617,0.834108,-0.836394,0.0480807,0.0272696,-0.0753503,-0.626736,0.997005,-0.370269,0.420521,0.525651,-0.946172,0.468602,0.552921,-1.02152,1.00162,0.997681,0,-0.0787354,0.0136719,0.872437,-0.48645,-0.897705,0.019165,-0.97644,0.0328369,0.0244141,-0.00695801,-0.0012207,-0.0057373,-0.0330811,0.00524902,0.0306396,-0.00537109,0.0294189,-0.0111084,1.2666
0.012,-0.660702,0.968243,-0.307541,0.00502335,0.0566921,-0.0617155,-0.448175,1.02577,-0.57759,-0.222325,0.903086,-0.680761,-0.217301,0.959778,-0.742477,1.00162,1.01086,0,-0.064209,0.0108643,0.867798,-0.47229,-0.896729,0.0515137,-0.960938,0.0623779,0.0240479,0.00256348,0.00354004,-0.0161133,-0.029541,-0.0098877,0.0454102,0.00793457,0.0489502,-0.00817871,1.2666
0.014,-0.976193,0.568149,0.408044,-0.0602803,0.0566921,0.00358811,-0.264885,0.929899,-0.665015,-0.772104,0.747976,0.0241283,-0.832384,0.804668,0.0277164,1.00241,0.96167,0,-0.0773926,0.00610352,0.914917,-0.412354,-0.925049,-0.0148926,-1.00244,-0.00878906,0.00463867,-0.0195312,-0.00341797,-0.0136719,-0.0240479,0.0321045,0.045166,-0.0396729,0.041748,-0.0533447,1.2666
0.016,-0.732335,-0.197349,0.929684,-0.0602803,0.0129172,0.0473631,-0.0898716,0.87238,-0.782508,-0.830701,0.206814,0.623888,-0.890981,0.219731,0.671251,1.00241,1.01501,0,-0.0571289,0.0065918,0.866943,-0.46875,-0.875732,0.0230713,-0.932861,0.0296631,-0.055542,0.0123291,-0.000976562,-0.000488281,-0.00646973,0.020752,0.038208,0.00817871,0.0372314,0.00769043,1.2666
0.018,-0.150125,-0.76704,0.917165,-0.0172229,-0.0566921,0.0739151,0.158458,0.740564,-0.899022,-0.45499,-0.363647,0.818637,-0.472213,-0.420339,0.892552,1.00043,0.971069,0,-0.0780029,-0.0126953,0.816406,-0.430298,-0.805908,-0.0057373,-0.883911,-0.0184326,0.00878906,0.0252686,0.010498,0.0123291,0.0111084,0.0281982,-0.00305176,-0.00268555,0.00744629,0.00964355,1.2666
0.02,0.582973,-1.00062,0.417648,0.0107643,-0.0796561,0.0688917,0.365399,0.613542,-0.978941,0.120641,-0.796232,0.675591,0.131406,-0.875888,0.744483,0.99885,1.01208,0,-0.0705566,-0.00634766,0.832397,-0.437012,-0.841553,0.041748,-0.912109,0.0354004,0.0100098,-0.00683594,0.0150146,0.00146484,-0.00183105,0.0415039,0.0209961,0.000854492,0.0360107,0.00231934,1.2666
0.022,0.977717,-0.669136,-0.308581,0.0767856,-0.0746327,-0.00215287,0.507301,0.448173,-0.955474,0.666974,-0.773827,0.106854,0.743759,-0.84846,0.104701,0.998059,0.991821,0,-0.0838623,-0.0150146,0.859375,-0.452637,-0.857178,-0.00610352,-0.94104,-0.0211182,0.0183105,-0.00830078,0.0020752,0.00146484,-0.000488281,0.015625,0.0168457,-0.0200195,0.0189209,-0.0185547,1.26648
0.024,0.811589,0.0624425,-0.874032,0.0897028,-0.0473631,-0.0423397,0.623188,0.309168,-0.932356,0.847936,-0.308497,-0.539439,0.937638,-0.35586,-0.581778,0.998059,1.00574,0,-0.0720215,0.00500488,0.852661,-0.471802,-0.879272,0.0222168,-0.951294,0.0272217,-0.0377197,-0.0090332,-0.0133057,0.00720215,-0.0170898,0.0333252,0.0247803,-0.041626,0.0114746,-0.0344238,1.26648
