t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.699567,-0.259021,0.958588,-0.0566921,0.00143524,0.0552569,-0.366581,-0.615938,0.98252,-0.81519,0.20509,0.6101,-0.871882,0.206525,0.665357,1.00241,0.999268,0,-0.0551758,0.000244141,0.838379,-0.525757,-0.831299,0.069458,-0.886475,0.0697021,-0.0327148,0.0245361,-0.00500488,0.0012207,0.0183105,0.0561523,0.0161133,-0.00964355,0.0111084,-0.00842285,1.26648
0.002,-0.0403889,-0.819461,0.85985,-0.0222463,-0.0574098,0.0796561,-0.500206,-0.455363,0.955569,-0.368818,-0.461884,0.830701,-0.391064,-0.519293,0.910357,0.99964,0.977905,0,-0.0812988,-0.00561523,0.853882,-0.445557,-0.832275,0.0131836,-0.913574,0.00756836,0.0131836,0.0065918,0.0134277,0.00708008,-0.00463867,-0.0249023,0.0206299,0.0294189,0.0340576,0.036499,1.2666
0.004,0.644699,-0.979036,0.334337,0.020811,-0.0861147,0.0653036,-0.651569,-0.263631,0.9152,0.232665,-0.794509,0.561843,0.253476,-0.880623,0.627147,1.00122,1.00916,0,-0.0731201,-0.00585938,0.826172,-0.426758,-0.82251,0.00634766,-0.89563,0.000488281,0.0195312,0.00012207,0.0141602,0.00378418,0.0045166,0.0196533,-0.00219727,0.00952148,0.0119629,0.0133057,1.2666
0.006,0.987624,-0.604381,-0.383243,0.0839618,-0.0796561,-0.00430573,-0.754448,-0.133014,0.887462,0.76004,-0.727294,-0.0327455,0.844002,-0.80695,-0.0370513,0.998454,0.972412,0,-0.0874023,-0.0102539,0.88501,-0.438843,-0.871216,-0.0181885,-0.958618,-0.0284424,0.00866699,-0.0236816,0.0,0.00402832,0.0423584,0.0198975,-0.0356445,-0.0186768,-0.0356445,-0.0146484,1.2666
0.008,0.765866,0.159575,-0.925441,0.0932909,-0.0473631,-0.0459278,-0.89162,0.117436,0.774185,0.832425,-0.268858,-0.563567,0.925715,-0.316221,-0.609495,0.998454,1.01965,0,-0.0837402,0.00732422,0.777222,-0.452271,-0.80188,0.0032959,-0.88562,0.0106201,-0.0474854,0.00170898,-0.00842285,0.00402832,0.0556641,0.00280762,-0.0435791,-0.00756836,-0.052002,-0.00354004,1.2666
0.01,0.200421,0.736204,-0.936625,0.0502335,0.020811,-0.0710446,-0.950746,0.282804,0.667942,0.499799,0.415351,-0.91515,0.550033,0.436162,-0.986195,1.00083,0.981079,0,-0.083252,0.00634766,0.880859,-0.414673,-0.892944,-0.0358887,-0.976196,-0.029541,0.0100098,0.0250244,-0.00805664,0.00244141,-0.00341797,-0.00708008,0.0196533,0.00402832,0.0115967,0.00646973,1.2666
0.012,-0.531915,0.989829,-0.457914,0.0143524,0.0523864,-0.0667389,-0.987405,0.467346,0.520058,-0.115471,0.828978,-0.713507,-0.101118,0.881364,-0.780246,1.00043,0.997681,0,-0.0725098,0.00939941,0.887695,-0.433716,-0.89502,-0.0140381,-0.967529,-0.00463867,0.00708008,0.00268555,-0.00549316,-0.0106201,-0.00964355,-0.00634766,0.0205078,-0.0111084,0.0150146,-0.0217285,1.2666
0.014,-0.95638,0.679929,0.276451,-0.0473631,0.0581274,-0.0107643,-0.995682,0.661475,0.334208,-0.684208,0.847936,-0.163727,-0.731571,0.906063,-0.174492,1.00043,0.998169,0,-0.0667725,0.00439453,0.891479,-0.468262,-0.897949,0.0272217,-0.964722,0.0316162,0.0270996,0.0131836,-0.000488281,-0.00830078,0.0181885,-0.013916,0.0152588,0.0159912,0.0147705,0.00769043,1.2666
0.016,-0.824544,-0.0308358,0.85538,-0.0667389,0.0222463,0.0444926,-0.955477,0.769324,0.186153,-0.899639,0.373988,0.525651,-0.966378,0.396234,0.570144,1.00043,0.990845,0,-0.0601807,0.000732422,0.904419,-0.449951,-0.926636,0.0153809,-0.986816,0.0161133,-0.0343018,-0.00231934,0.00561523,-0.00146484,-0.0102539,0.0192871,0.0344238,-0.019165,0.0400391,-0.0206299,1.2666
0.018,-0.295678,-0.676845,0.972523,-0.0279873,-0.0358811,0.0638684,-0.818304,0.869983,-0.0516788,-0.553226,-0.294709,0.847936,-0.581214,-0.33059,0.911804,0.998059,0.990356,0,-0.0618896,-0.00439453,0.859985,-0.393433,-0.876831,-0.0585938,-0.938721,-0.0629883,-0.0124512,0.0192871,0.00720215,-0.00512695,0.0393066,0.0263672,-0.0115967,0.0169678,-0.00439453,0.0118408,1.2666
