t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2276.0,5.0,1191.71,305.337,1.40677,665.79,665.689,-11.62,305.668,0.115076,60.0101,60.0097,-0.220586,725.795,725.699,-11.8405
0.263,12.5,0.0,2277.0,4.99,1189.85,306.053,1.40805,665.974,665.909,-9.31683,306.41,0.114449,59.7345,59.7345,0.066429,725.703,725.644,-9.2504
0.513,12.5,0.0,2277.0,5.0,1192.23,301.888,1.39035,664.72,664.534,-15.7284,302.253,0.111927,60.1753,60.1663,-1.04295,724.894,724.7,-16.7713
0.763,12.5,0.0,2277.0,4.97,1185.08,300.407,1.39486,664.881,664.789,-11.0449,300.77,0.112095,60.4803,60.4671,-1.25976,725.36,725.256,-12.3046
1.013,12.5,0.0,2276.0,4.97,1184.56,299.666,1.37632,659.938,659.888,-8.13591,299.978,0.11332,61.275,61.2534,-1.62756,721.207,721.141,-9.76347
1.263,12.5,0.0,2277.0,5.0,1192.23,301.55,1.39042,665.541,665.454,-10.7495,301.917,0.113613,60.6421,60.6332,-1.03942,726.183,726.087,-11.7889
1.513,12.5,0.0,2277.0,4.96,1182.7,299.29,1.38481,660.521,660.461,-8.87729,299.632,0.113508,61.3842,61.3745,-1.08663,721.905,721.836,-9.96392
1.763,12.5,0.0,2277.0,4.96,1182.7,306.254,1.40736,664.212,664.128,-10.5243,306.608,0.116139,60.3452,60.3441,-0.357839,724.554,724.472,-10.8821
2.013,12.5,0.0,2277.0,4.97,1185.08,305.079,1.40272,666.138,666.037,-11.5976,305.457,0.114982,60.3742,60.3731,-0.364293,726.509,726.411,-11.9619
2.263,12.5,0.0,2277.0,5.02,1197.0,300.21,1.38408,661.479,661.36,-12.5247,300.606,0.112315,60.7515,60.7466,-0.766701,722.229,722.107,-13.2914
2.513,12.5,0.0,2277.0,4.99,1189.85,306.215,1.43069,670.878,670.83,-8.03376,306.472,0.115054,59.9473,59.9447,0.560399,730.813,730.774,-7.47336
2.763,12.5,0.0,2277.0,4.98,1187.47,305.275,1.4066,665.107,665.058,-8.08789,305.569,0.115037,60.328,60.3276,-0.212845,725.433,725.385,-8.30073
3.013,12.5,0.0,2277.0,4.99,1189.85,306.164,1.41128,666.477,666.429,-7.97262,306.544,0.116949,60.8305,60.8303,-0.145684,727.305,727.259,-8.1183
3.263,12.5,0.0,2277.0,5.03,1199.39,303.931,1.40498,666.687,666.563,-12.8518,304.259,0.114498,60.4384,60.4343,-0.701228,727.124,726.997,-13.5531
3.513,12.5,0.0,2278.0,4.99,1190.37,303.314,1.42153,670.606,670.572,-6.76753,303.636,0.115038,59.5142,59.5097,0.73573,730.107,730.082,-6.0318
3.763,12.5,0.0,2278.0,4.97,1185.6,306.245,1.41933,669.099,669.035,-9.2068,306.578,0.115183,59.5103,59.5097,0.257096,728.6,728.545,-8.94971
4.013,12.5,0.0,2278.0,4.98,1187.99,307.745,1.42656,669.216,669.168,-7.99487,308.03,0.116816,60.8711,60.8701,0.339904,730.079,730.038,-7.65496
4.263,12.5,0.0,2278.0,5.0,1192.76,304.562,1.4071,669.45,669.334,-12.4503,304.885,0.113296,59.7503,59.7497,-0.270949,729.195,729.084,-12.7213
4.513,12.5,0.0,2278.0,4.95,1180.83,301.945,1.39079,662.808,662.7,-11.9827,302.273,0.113869,60.791,60.7877,-0.635547,723.598,723.488,-12.6183
4.763,12.5,0.0,2278.0,4.98,1187.99,306.457,1.4173,666.839,666.788,-8.23881,306.805,0.115936,60.0223,60.0215,-0.311986,726.86,726.81,-8.5508
5.013,12.5,0.0,2282.0,4.9,1170.96,305.82,1.42074,669.427,669.383,-7.64972,306.167,0.116499,60.1892,60.1889,0.189614,729.61,729.572,-7.46011
5.263,12.5,0.48,2301.0,3.99,961.431,112.923,2.10833,431.547,335.433,271.509,112.112,0.585846,146.788,-61.1316,133.452,489.117,274.302,404.961
5.513,12.5,1.76,2333.0,4.03,984.574,114.68,2.21701,459.491,369.806,272.719,113.883,0.539305,138.655,-47.9655,130.094,515.596,321.841,402.813
