t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
9.2,12.5,0,2282,4.92,1175.73,317.748,1.22106,685.126,684.974,-14.4411,318.289,0.116713,60.4482,60.4457,-0.554693,745.57,745.419,-14.9958,
9.45,12.5,0,2282,5.0,1194.85,317.142,1.21286,684.118,683.978,-13.8106,317.664,0.118219,61.1849,61.1803,-0.750036,745.301,745.159,-14.5606,
9.7,12.5,0,2279,5.03,1200.44,311.327,1.22358,683.239,683.072,-15.1254,311.833,0.113572,59.7171,59.7075,-1.06984,742.956,742.779,-16.1953,
9.934,12.5,0,2280,4.95,1181.87,316.212,1.21571,682.577,682.489,-10.9559,316.877,0.109478,58.4277,58.4199,-0.957024,741.005,740.909,-11.9129,
10.2,12.5,0,2279,5.01,1195.67,317.051,1.20943,677.899,677.794,-11.9535,317.721,0.110784,58.8458,58.8343,-1.1651,736.745,736.628,-13.1186,
10.45,12.5,0,2280,4.94,1179.48,317.217,1.22008,683.277,683.155,-12.9451,317.851,0.10978,58.8651,58.8557,-1.04964,742.143,742.011,-13.9947,
10.7,12.5,0,2280,4.95,1181.87,317.506,1.20978,675.589,675.516,-9.95634,318.17,0.113416,59.7167,59.7,-1.41468,735.303,735.215,-11.371,
10.95,12.5,0,2282,5.0,1194.85,317.539,1.21545,680.039,679.937,-11.7583,318.179,0.111275,59.037,59.0242,-1.23105,739.076,738.961,-12.9893,
11.2,12.5,0,2282,4.95,1182.9,316.76,1.23096,682.51,682.32,-16.1143,317.22,0.116358,60.0227,60.0211,0.435461,742.507,742.341,-15.6789,
11.45,12.5,0,2282,5.02,1199.63,317.001,1.23734,685.718,685.54,-15.6314,317.4,0.116453,59.7843,59.7833,0.353704,745.48,745.324,-15.2777,
11.7,12.5,0,2281,4.95,1182.39,316.853,1.24161,689.131,688.927,-16.7301,317.266,0.116633,59.5946,59.5945,0.0365092,748.708,748.522,-16.6936,
11.95,12.5,0,2282,5.01,1197.24,317.221,1.23741,684.457,684.286,-15.3008,317.634,0.116578,59.9017,59.9007,0.345232,744.337,744.187,-14.9555,
12.2,12.5,0,2282,4.94,1180.51,316.248,1.24153,690.736,690.506,-17.7923,316.727,0.116407,59.6344,59.634,0.232725,750.346,750.14,-17.5596,
12.45,12.5,0,2282,4.94,1180.51,316.688,1.23035,685.06,684.844,-17.221,317.143,0.116643,59.4168,59.4165,0.179113,744.455,744.26,-17.0419,
12.7,12.5,0,2281,4.98,1189.55,316.403,1.23686,686.78,686.577,-16.6739,316.774,0.115626,59.372,59.3701,0.465258,746.123,745.947,-16.2086,
12.95,12.5,0,2283,4.94,1181.03,315.81,1.23007,683.126,682.955,-15.3094,316.25,0.116476,59.8402,59.8396,0.270214,742.946,742.794,-15.0392,
13.2,12.5,0,2281,4.98,1189.55,316.197,1.23851,688.896,688.657,-18.1411,316.673,0.116446,59.5058,59.5048,0.337692,748.374,748.162,-17.8034,
13.45,12.5,0,2283,4.94,1181.03,318.301,1.24037,689.687,689.474,-17.14,318.757,0.116549,59.651,59.6509,0.104891,749.318,749.124,-17.0351,
13.7,12.5,0,2281,4.94,1180.0,318.583,1.23926,684.557,684.414,-13.9782,319.001,0.119655,60.9501,60.9499,0.164871,745.492,745.364,-13.8133,
13.95,12.5,0,2282,4.98,1190.07,318.468,1.22902,684.87,684.682,-16.0616,318.883,0.118369,60.0473,60.0473,0.0304943,744.902,744.729,-16.0311,
14.2,12.5,0,2281,4.98,1189.55,318.247,1.22991,683.422,683.275,-14.168,318.706,0.118619,60.8201,60.8194,0.298501,744.224,744.095,-13.8695,
14.45,12.5,0,2282,4.95,1182.9,318.291,1.23894,688.818,688.625,-16.2801,318.738,0.117589,60.0367,60.0367,-0.00467065,748.839,748.662,-16.2847,
14.7,12.5,0,2281,4.96,1184.77,318.922,1.23762,684.937,684.779,-14.7169,319.362,0.117182,60.155,60.1537,-0.395522,745.086,744.933,-15.1124,
14.95,12.5,0,2281,4.97,1187.16,318.397,1.23856,689.419,689.234,-15.9442,318.819,0.117212,59.5621,59.5614,0.275605,748.96,748.796,-15.6686,
15.2,12.5,0,2279,4.99,1190.9,310.357,1.21008,688.13,687.945,-15.9564,310.994,0.110077,58.3207,58.3202,0.240699,746.431,746.265,-15.7157,
15.403,12.5,0,2280,4.98,1189.03,309.816,1.20198,685.164,685.018,-14.1517,310.415,0.111354,59.0238,59.022,-0.449819,744.183,744.04,-14.6015,
15.653,12.5,0,2281,5.01,1196.72,310.202,1.19601,682.263,682.153,-12.251,310.775,0.110682,59.4389,59.4238,-1.3427,741.701,741.577,-13.5937,
15.887,12.5,0,2280,4.97,1186.64,312.573,1.2109,687.507,687.367,-13.86,313.048,0.114892,60.7801,60.7634,-1.42485,748.287,748.131,-15.2848,
16.137,12.5,0,2281,4.94,1180.0,312.835,1.201,682.347,682.214,-13.4998,313.328,0.115533,61.2917,61.2791,-1.24484,743.639,743.493,-14.7446,
16.387,12.5,0,2281,4.95,1182.39,314.267,1.20511,683.832,683.717,-12.5093,314.768,0.115061,60.7413,60.7331,-0.996641,744.573,744.45,-13.5059,
16.637,12.5,0,2281,4.91,1172.83,313.242,1.19201,681.359,681.25,-12.1672,313.772,0.11765,61.7034,61.6935,-1.10733,743.062,742.943,-13.2745,
16.887,12.5,0,2281,4.97,1187.16,318.908,1.23376,684.483,684.24,-18.2236,319.363,0.117098,59.7518,59.7517,0.138764,744.212,743.992,-18.0848,
17.137,12.5,0,2281,5.0,1194.33,310.373,1.19191,681.351,681.187,-14.984,311.031,0.111505,58.8996,58.8995,-0.0928022,740.24,740.086,-15.0768,
17.34,12.5,0,2280,4.99,1191.42,309.765,1.19037,681.353,681.18,-15.3581,310.408,0.111254,59.0166,59.0164,0.164451,740.353,740.197,-15.1936,
17.575,12.5,0,2279,4.99,1190.9,317.636,1.23765,683.085,682.934,-14.3851,318.118,0.112683,59.7949,59.7718,-1.66166,742.879,742.706,-16.0468,
17.778,12.5,0,2280,4.99,1191.42,317.492,1.22811,679.461,679.287,-15.3809,317.964,0.111668,59.2956,59.2738,-1.60816,738.756,738.561,-16.9891,
18.028,12.5,0,2280,4.96,1184.25,317.576,1.24032,684.293,684.11,-15.8482,318.085,0.11139,59.1581,59.134,-1.68731,743.451,743.244,-17.5355,
18.262,12.5,0,2280,4.99,1191.42,317.755,1.22876,679.576,679.41,-15.0082,318.21,0.112948,59.6958,59.6719,-1.6907,739.27,739.082,-16.6989,
18.528,12.5,0,2280,5.0,1193.81,318.391,1.23347,680.569,680.432,-13.6531,318.888,0.11409,60.3122,60.2773,-2.05238,740.876,740.709,-15.7055,
18.778,12.5,0,2278,5.04,1202.3,317.541,1.23459,681.467,681.289,-15.5941,318.026,0.110871,58.8713,58.842,-1.85769,740.336,740.13,-17.4518,
19.028,12.5,0,2279,5.01,1195.67,317.682,1.23482,682.03,681.855,-15.4408,318.183,0.114747,60.3263,60.2959,-1.91657,742.354,742.151,-17.3574,
19.278,12.5,0,2280,4.97,1186.64,317.372,1.22642,676.708,676.58,-13.1389,317.864,0.111783,59.0458,59.0065,-2.15553,735.746,735.587,-15.2945,
19.528,12.5,0,2279,5.01,1195.67,317.192,1.2406,684.084,683.967,-12.6476,317.651,0.116154,61.0525,61.0229,-1.90094,745.132,744.99,-14.5486,
19.778,12.5,0,2280,4.95,1181.87,317.503,1.22137,675.428,675.251,-15.4511,317.984,0.112095,59.2101,59.1828,-1.80036,734.637,734.434,-17.2514,
20.028,12.5,0,2278,5.03,1199.91,317.312,1.24404,687.164,687.034,-13.3404,317.786,0.113339,59.5161,59.4906,-1.74083,746.677,746.525,-15.0813,
20.278,12.5,0,2280,4.98,1189.03,317.722,1.22204,676.146,676.005,-13.8016,318.2,0.112882,59.0482,59.0221,-1.75472,735.191,735.027,-15.5563,
20.512,12.5,0,2279,5.01,1195.67,317.922,1.23365,680.937,680.831,-12.0051,318.405,0.113085,59.6121,59.5772,-2.03794,740.542,740.409,-14.0431,
20.762,12.5,0,2281,5.0,1194.33,311.735,1.19943,680.795,680.636,-14.7162,312.221,0.116581,61.2567,61.2461,-1.14282,742.052,741.882,-15.859,
20.965,12.5,0,2281,4.99,1191.94,312.159,1.2083,686.66,686.488,-15.3695,312.626,0.115695,60.8545,60.8377,-1.43235,747.515,747.326,-16.8019,
21.215,12.5,0,2281,4.97,1187.16,311.926,1.20017,682.703,682.561,-13.9167,312.385,0.115707,61.0407,61.017,-1.7022,743.742,743.578,-15.6189,
21.465,12.5,0,2282,4.95,1182.9,312.39,1.21043,685.299,685.125,-15.4607,312.808,0.116672,61.5164,61.499,-1.4605,746.816,746.624,-16.9212,
21.715,12.5,0,2282,4.94,1180.51,311.817,1.20235,684.253,684.116,-13.7142,312.262,0.115714,61.1828,61.1657,-1.44871,745.436,745.281,-15.1629,
21.965,12.5,0,2283,4.96,1185.81,312.391,1.21276,688.51,688.309,-16.6523,312.886,0.116481,61.6315,61.6181,-1.2856,750.141,749.927,-17.9379,
22.215,12.5,0,2282,4.95,1182.9,312.955,1.19544,678.151,678.002,-14.2221,313.364,0.115724,61.0936,61.0804,-1.27186,739.245,739.082,-15.4939,
22.465,12.5,0,2282,4.94,1180.51,313.329,1.222,692.018,691.836,-15.8826,313.767,0.117128,61.3779,61.3607,-1.45093,753.396,753.196,-17.3335,
22.715,12.5,0,2281,4.97,1187.16,313.392,1.20358,681.124,680.948,-15.4962,313.845,0.115429,60.6649,60.654,-1.14779,741.789,741.602,-16.644,
22.965,12.5,0,2281,4.93,1177.61,313.6,1.21665,688.44,688.214,-17.6449,314.059,0.116623,61.4712,61.465,-0.873663,749.907,749.679,-18.5185,
23.215,12.5,0,2282,5.0,1194.85,312.88,1.20158,682.435,682.272,-14.8922,313.274,0.115712,60.865,60.8412,-1.70336,743.299,743.113,-16.5956,
23.465,12.5,0,2281,4.94,1180.0,313.048,1.21775,688.487,688.296,-16.2237,313.533,0.116261,61.1486,61.1353,-1.27416,749.635,749.431,-17.4979,
23.715,12.5,0,2281,5.02,1199.11,313.805,1.2079,683.834,683.692,-13.9514,314.229,0.116326,61.2078,61.1974,-1.12655,745.042,744.889,-15.078,
23.965,12.5,0,2281,4.93,1177.61,313.38,1.2068,685.111,684.981,-13.3616,313.861,0.116204,61.1568,61.1444,-1.23248,746.268,746.125,-14.5941,
24.215,12.5,0,2281,5.0,1194.33,313.874,1.20847,685.676,685.551,-13.0888,314.339,0.117839,62.0107,61.9984,-1.2335,747.686,747.549,-14.3223,
24.465,12.5,0,2281,4.96,1184.77,311.449,1.2051,683.868,683.691,-15.5524,311.941,0.115051,60.9441,60.9276,-1.41687,744.812,744.619,-16.9693,
24.715,12.5,0,2281,4.96,1184.77,311.78,1.2108,683.262,683.076,-15.9406,312.214,0.115778,61.2878,61.2739,-1.30205,744.55,744.35,-17.2426,
24.965,12.5,0,2282,4.94,1180.51,311.221,1.20975,686.081,685.868,-17.081,311.692,0.115268,60.8078,60.7862,-1.6179,746.888,746.654,-18.6989,
25.215,12.5,0,2281,4.96,1184.77,311.369,1.21675,687.545,687.337,-16.9231,311.86,0.113849,60.6935,60.6762,-1.44645,748.238,748.013,-18.3696,
25.465,12.5,0,2280,4.96,1184.25,311.053,1.20321,683.681,683.487,-16.2995,311.539,0.114817,60.5847,60.5617,-1.66849,744.265,744.048,-17.968,
25.715,12.5,0,2281,4.92,1175.22,311.917,1.21794,686.142,685.889,-18.6528,312.369,0.115557,60.7352,60.7189,-1.40691,746.877,746.608,-20.0597,
25.965,12.5,0,2281,4.94,1180.0,311.545,1.20908,685.051,684.882,-15.2162,312.048,0.117779,61.3257,61.3031,-1.66146,746.376,746.185,-16.8776,
26.215,12.5,0,2281,4.92,1175.22,311.515,1.22271,687.317,687.046,-19.2787,311.991,0.115326,60.9189,60.9015,-1.45267,748.235,747.948,-20.7313,
26.465,12.5,0,2280,4.97,1186.64,311.494,1.20809,683.838,683.646,-16.2064,311.97,0.116797,61.3786,61.3549,-1.70779,745.216,745.001,-17.9142,
26.715,12.5,0,2281,4.96,1184.77,311.316,1.21347,687.973,687.807,-15.071,311.832,0.11597,61.3397,61.3219,-1.47905,749.312,749.129,-16.5501,
26.965,12.5,0,2281,4.96,1184.77,311.618,1.20095,682.236,682.097,-13.7254,312.1,0.115439,61.0729,61.0571,-1.38949,743.308,743.155,-15.1149,
27.215,12.5,0,2281,4.93,1177.61,311.691,1.22027,687.737,687.48,-18.8059,312.175,0.1149,60.836,60.82,-1.39395,748.572,748.3,-20.1998,
27.465,12.5,0,2281,4.93,1177.61,311.123,1.20508,683.132,682.984,-14.2391,311.509,0.114354,60.8037,60.792,-1.19014,743.936,743.776,-15.4293,
27.715,12.5,0,2281,4.96,1184.77,311.428,1.22013,688.787,688.561,-17.638,311.871,0.114441,60.6385,60.6213,-1.44662,749.425,749.182,-19.0846,
27.965,12.5,0,2281,4.96,1184.77,311.354,1.20544,683.566,683.364,-16.6176,311.838,0.11372,60.1753,60.1661,-1.05246,743.74,743.53,-17.6701,
28.215,12.5,0,2280,4.98,1189.03,317.417,1.24035,686.69,686.515,-15.5121,317.869,0.117544,60.2383,60.2376,0.299633,746.907,746.752,-15.2125,
28.418,12.5,0,2280,4.99,1191.42,317.623,1.24558,691.303,691.079,-17.571,318.071,0.116903,59.6234,59.6223,0.36313,750.899,750.701,-17.2079,
28.668,12.5,0,2282,5.0,1194.85,310.865,1.19669,683.287,683.152,-13.5572,311.483,0.112462,59.0563,59.0554,-0.331179,742.338,742.208,-13.8884,
28.871,12.5,0,2282,4.95,1182.9,310.296,1.20376,685.462,685.311,-14.3685,310.932,0.110422,58.6,58.5999,0.0523906,744.049,743.911,-14.3161,
29.121,12.5,0,2281,5.0,1194.33,310.821,1.20242,686.635,686.505,-13.361,311.463,0.111807,58.8857,58.8848,-0.326166,745.515,745.39,-13.6871,
29.371,12.5,0,2282,4.95,1182.9,310.665,1.19243,680.18,680.049,-13.3665,311.289,0.110313,58.8801,58.8798,-0.191888,739.053,738.929,-13.5584,
29.621,12.5,0,2281,5.05,1206.27,310.708,1.20102,685.509,685.385,-13.0252,311.368,0.113383,59.5167,59.5151,-0.43983,745.022,744.9,-13.465,
29.871,12.5,0,2281,5.0,1194.33,311.102,1.19702,684.402,684.259,-13.9845,311.785,0.109322,57.8387,57.838,-0.294326,742.234,742.097,-14.2788,
30.121,12.5,0,2281,4.96,1184.77,311.12,1.20234,685.428,685.314,-12.4949,311.762,0.113176,59.5484,59.547,-0.39909,744.973,744.861,-12.894,
30.371,12.5,0,2282,4.99,1192.46,311.197,1.19537,682.572,682.423,-14.2636,311.892,0.110025,58.4003,58.3999,-0.211648,740.965,740.823,-14.4753,
30.621,12.5,0,2281,5.0,1194.33,311.604,1.19279,681.365,681.192,-15.3579,312.278,0.11183,59.4671,59.4657,-0.412236,740.825,740.657,-15.7701,
30.871,12.5,0,2283,4.97,1188.2,310.812,1.19505,683.67,683.553,-12.6048,311.523,0.110952,58.8847,58.8844,-0.20509,742.548,742.438,-12.8098,
31.121,12.5,0,2282,4.97,1187.68,311.582,1.19759,685.618,685.509,-12.1851,312.262,0.112376,59.5465,59.5434,-0.612201,745.163,745.053,-12.7973,
31.371,12.5,0,2282,4.98,1190.07,311.254,1.19519,683.781,683.614,-15.1016,311.903,0.111031,59.2023,59.2021,-0.14716,742.973,742.817,-15.2488,
31.621,12.5,0,2281,5.02,1199.11,311.969,1.20387,687.717,687.62,-11.5984,312.576,0.110844,58.896,58.8937,-0.524446,746.612,746.513,-12.1228,
31.871,12.5,0,2282,5.0,1194.85,311.403,1.18909,678.51,678.376,-13.52,312.08,0.110232,59.0889,59.0883,-0.261792,737.593,737.464,-13.7818,
32.121,12.5,0,2280,4.94,1179.48,317.842,1.2299,680.827,680.726,-11.7456,318.46,0.111795,59.5547,59.5181,-2.0859,740.373,740.244,-13.8315,
32.325,12.5,0,2280,4.98,1189.03,317.652,1.22357,681.483,681.357,-13.1035,318.182,0.110188,58.0851,58.0581,-1.77129,739.564,739.415,-14.8748,
32.575,12.5,0,2278,5.02,1197.53,317.511,1.23351,684.778,684.626,-14.4435,318.044,0.110622,59.1316,59.096,-2.05393,743.905,743.722,-16.4974,
32.825,12.5,0,2280,4.97,1186.64,317.311,1.21928,674.852,674.748,-11.8844,317.831,0.112564,59.3847,59.3564,-1.83294,734.232,734.104,-13.7173,
33.075,12.5,0,2279,4.98,1188.51,317.018,1.23064,679.176,679.056,-12.7938,317.491,0.111561,59.3409,59.3169,-1.68679,738.515,738.373,-14.4806,
33.325,12.5,0,2279,4.94,1178.96,316.953,1.22739,681.69,681.555,-13.5831,317.422,0.112913,59.5231,59.4894,-2.00374,741.208,741.044,-15.5868,
33.575,12.5,0,2279,5.01,1195.67,317.992,1.23506,684.67,684.534,-13.6547,318.541,0.109178,58.5058,58.4816,-1.68137,743.174,743.016,-15.336,
33.825,12.5,0,2280,4.97,1186.64,318.184,1.23132,684.598,684.456,-13.9502,318.735,0.110938,58.4271,58.402,-1.71397,743.023,742.858,-15.6642,
34.075,12.5,0,2280,4.99,1191.42,317.814,1.2298,680.499,680.371,-13.2065,318.372,0.111626,58.9692,58.9406,-1.83399,739.465,739.312,-15.0405,
34.325,12.5,0,2280,4.95,1181.87,317.934,1.21061,674.899,674.81,-10.987,318.537,0.110518,58.5221,58.4972,-1.7069,733.417,733.307,-12.6939,
34.575,12.5,0,2278,4.98,1187.99,318.29,1.23566,685.575,685.422,-14.5232,318.814,0.110309,57.9142,57.8872,-1.76913,743.487,743.309,-16.2923,
34.825,12.5,0,2280,4.98,1189.03,318.187,1.22395,679.163,679.041,-12.8593,318.749,0.110645,58.3717,58.3348,-2.07576,737.527,737.376,-14.9351,
35.075,12.5,0,2279,4.98,1188.51,318.261,1.22673,678.965,678.846,-12.7288,318.84,0.112627,59.4339,59.4037,-1.89354,738.395,738.25,-14.6223,
35.325,12.5,0,2280,4.98,1189.03,317.938,1.21968,677.749,677.629,-12.7491,318.493,0.110197,58.0463,58.0222,-1.67252,735.792,735.651,-14.4216,
35.575,12.5,0,2280,4.95,1181.87,318.121,1.22379,678.327,678.212,-12.4539,318.702,0.110747,58.6407,58.6091,-1.92641,736.962,736.821,-14.3803,
35.825,12.5,0,2280,4.94,1179.48,317.735,1.23065,681.599,681.494,-11.9799,318.322,0.110963,58.94,58.9233,-1.40253,740.538,740.417,-13.3824,
36.075,12.5,0,2279,5.0,1193.28,317.633,1.23515,683.639,683.502,-13.7082,318.175,0.109792,58.1539,58.1297,-1.67762,741.791,741.631,-15.3858,
36.325,12.5,0,2280,4.98,1189.03,317.098,1.22376,680.571,680.438,-13.4348,317.654,0.112723,59.4637,59.4406,-1.65671,740.033,739.879,-15.0915,
36.575,12.5,0,2279,4.98,1188.51,317.83,1.23408,681.668,681.537,-13.3618,318.359,0.110466,58.5698,58.5389,-1.90371,740.234,740.076,-15.2655,
36.84,12.5,0,2279,5.01,1195.67,317.617,1.22342,683.044,682.89,-14.506,318.287,0.110867,58.6657,58.6497,-1.37429,741.709,741.539,-15.8803,
37.09,12.5,0,2280,4.96,1184.25,317.989,1.22552,681.951,681.795,-14.5549,318.592,0.114265,59.8656,59.8459,-1.53511,741.816,741.641,-16.09,
37.34,12.5,0,2280,4.98,1189.03,318.105,1.22656,682.321,682.186,-13.5488,318.665,0.111082,58.6538,58.6251,-1.83499,740.971,740.811,-15.3838,
37.59,12.5,0,2280,4.98,1189.03,317.916,1.23121,685.562,685.429,-13.4963,318.486,0.112365,59.7643,59.7427,-1.60827,745.325,745.172,-15.1046,
37.84,12.5,0,2279,4.98,1188.51,318.099,1.21452,678.135,677.949,-15.8737,318.647,0.112726,58.9908,58.9742,-1.4011,737.125,736.923,-17.2748,
38.09,12.5,0,2279,5.0,1193.28,318.029,1.22875,683.254,683.073,-15.7543,318.635,0.113049,59.4735,59.4507,-1.64629,742.727,742.523,-17.4005,
38.34,12.5,0,2279,4.98,1188.51,317.92,1.23282,683.943,683.796,-14.1739,318.484,0.111951,59.0394,59.0067,-1.96485,742.978,742.803,-16.1388,
38.59,12.5,0,2280,4.97,1186.64,317.922,1.21948,681.201,681.066,-13.5893,318.48,0.113159,59.3475,59.3291,-1.47894,740.548,740.395,-15.0682,
38.84,12.5,0,2279,5.01,1195.67,318.154,1.23682,684.808,684.681,-13.2002,318.712,0.112122,59.1044,59.0667,-2.10994,743.905,743.748,-15.3101,
39.09,12.5,0,2280,4.98,1189.03,310.902,1.205,683.917,683.764,-14.4384,311.338,0.115821,61.4813,61.4568,-1.73429,745.396,745.221,-16.1727,
39.293,12.5,0,2281,4.98,1189.55,311.137,1.21711,687.95,687.685,-19.09,311.57,0.114255,60.6304,60.6008,-1.89588,748.58,748.286,-20.9859,
39.543,12.5,0,2280,5.0,1193.81,311.279,1.20206,680.866,680.649,-17.1785,311.664,0.11494,61.121,61.1029,-1.48666,741.987,741.752,-18.6651,
39.793,12.5,0,2281,4.94,1180.0,311.232,1.20713,684.987,684.795,-16.2379,311.715,0.112802,60.3036,60.284,-1.53759,745.291,745.079,-17.7755,
