t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.98,1189.55,312.786,1.20647,681.906,681.739,-15.1137,313.378,0.112644,58.3582,58.3562,0.476477,740.24,740.095,-14.6373
0.216,12.5,0.0,2281.0,4.93,1177.61,310.366,1.19891,674.46,674.292,-15.0232,310.816,0.111267,59.4627,59.4381,-1.70971,733.921,733.73,-16.733
0.466,12.5,0.0,2279.0,4.98,1188.51,314.842,1.22431,684.451,684.27,-15.7379,315.267,0.115403,59.3911,59.3907,0.22421,743.823,743.661,-15.5137
0.716,12.5,0.0,2279.0,4.96,1183.74,313.59,1.20714,677.031,676.851,-15.6052,314.193,0.107417,57.3971,57.3967,-0.214038,734.418,734.248,-15.8193
0.966,12.5,0.0,2281.0,5.03,1201.49,318.164,1.22561,680.259,680.109,-14.317,318.636,0.113842,59.0786,59.0771,-0.429872,739.333,739.186,-14.7468
1.169,12.5,0.0,2282.0,4.96,1185.29,311.356,1.19701,677.957,677.835,-12.8893,311.989,0.108421,57.3969,57.3966,-0.19394,735.348,735.231,-13.0832
1.419,12.5,0.0,2279.0,5.01,1195.67,313.477,1.20462,673.73,673.583,-14.1129,313.995,0.11016,58.5707,58.534,-2.07133,732.295,732.117,-16.1843
1.669,12.5,0.0,2281.0,4.96,1184.77,312.277,1.21314,681.337,681.219,-12.6334,312.801,0.111949,58.4303,58.4296,0.274308,739.752,739.649,-12.359
1.872,12.5,0.0,2281.0,5.01,1196.72,315.355,1.22311,678.289,678.151,-13.6958,315.867,0.107971,57.4231,57.3891,-1.97603,735.707,735.54,-15.6718
2.122,12.5,0.0,2281.0,4.95,1182.39,315.196,1.21532,677.789,677.624,-14.952,315.613,0.112056,58.9159,58.9048,-1.14144,736.705,736.529,-16.0934
2.388,12.5,0.0,2278.0,5.01,1195.14,311.421,1.21064,679.46,679.319,-13.8384,312.028,0.112409,58.5942,58.5931,0.362901,738.035,737.912,-13.4755
2.638,12.5,0.0,2281.0,4.94,1180.0,313.81,1.2161,676.95,676.8,-14.2315,314.321,0.110658,58.9569,58.9294,-1.80037,735.904,735.729,-16.0318
2.888,12.5,0.0,2279.0,5.01,1195.67,314.278,1.21735,680.524,680.32,-16.6525,314.794,0.114927,59.0084,59.0083,-0.0884468,739.518,739.329,-16.741
3.138,12.5,0.0,2281.0,4.94,1180.0,313.389,1.20739,678.818,678.671,-14.1282,314.004,0.107469,57.4127,57.4093,-0.623655,736.228,736.08,-14.7518
3.388,12.5,0.0,2281.0,4.97,1187.16,312.536,1.21111,679.036,678.862,-15.3311,313.005,0.113989,60.3786,60.3532,-1.75272,739.413,739.216,-17.0838
3.638,12.5,0.0,2280.0,4.95,1181.87,313.012,1.20274,673.754,673.606,-14.1328,313.603,0.108586,57.0382,57.0381,0.129166,730.778,730.644,-14.0036
3.841,12.5,0.0,2279.0,5.03,1200.44,313.983,1.21656,678.501,678.304,-16.3298,314.452,0.11345,59.7244,59.7011,-1.66568,738.225,738.005,-17.9955
4.091,12.5,0.0,2282.0,4.95,1182.9,313.049,1.20515,675.414,675.251,-14.8407,313.699,0.109866,57.6182,57.6182,0.038936,733.019,732.87,-14.8018
4.341,12.5,0.0,2279.0,5.04,1202.83,313.627,1.22041,677.771,677.574,-16.3477,314.125,0.109859,58.8017,58.7678,-1.99366,736.57,736.342,-18.3414
4.591,12.5,0.0,2281.0,4.92,1175.22,311.306,1.20801,677.788,677.632,-14.5154,311.847,0.111738,58.4807,58.4804,0.176155,736.252,736.113,-14.3392
4.794,12.5,0.0,2279.0,5.01,1195.67,313.217,1.20851,676.163,675.994,-15.1386,313.712,0.110081,58.6014,58.5685,-1.96557,734.761,734.562,-17.1042
5.044,12.5,0.0,2282.0,4.95,1182.9,315.023,1.22343,682.064,681.931,-13.5018,315.435,0.114613,59.2903,59.2894,-0.320532,741.349,741.22,-13.8223
5.31,12.5,0.0,2279.0,5.02,1198.05,313.286,1.21193,674.791,674.678,-12.3612,313.822,0.108038,58.0517,58.029,-1.62348,732.84,732.707,-13.9846
5.544,12.5,0.0,2281.0,4.95,1182.39,314.731,1.21667,676.727,676.557,-15.1524,315.124,0.112941,59.4731,59.4493,-1.68244,736.199,736.006,-16.8348
