t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,5.04,1202.83,319.129,1.22419,680.799,680.586,-17.03,319.62,0.109276,55.7689,55.7674,-0.408394,736.56,736.353,-17.4384
0.247,12.5,0.0,2280.0,4.97,1186.64,318.634,1.21453,676.792,676.585,-16.7156,319.176,0.110223,56.2762,56.2756,-0.263158,733.057,732.861,-16.9788
0.497,12.5,0.0,2280.0,5.01,1196.19,316.697,1.20519,677.467,677.273,-16.1965,317.225,0.111573,57.4091,57.4016,-0.923171,734.874,734.675,-17.1197
0.747,12.5,0.0,2279.0,5.0,1193.28,317.736,1.20536,676.252,676.085,-15.0544,318.297,0.111445,56.9193,56.9151,-0.689393,733.169,733.0,-15.7438
0.997,12.5,0.0,2279.0,4.98,1188.51,312.085,1.21567,679.848,679.708,-13.7958,312.612,0.109457,56.0941,56.093,0.343423,735.924,735.801,-13.4524
1.247,12.5,0.0,2278.0,5.09,1214.23,316.432,1.22293,678.282,678.075,-16.7537,316.906,0.109523,55.6699,55.6663,0.627938,733.919,733.742,-16.1257
1.497,12.5,0.0,2279.0,5.0,1193.28,318.784,1.23261,680.278,680.122,-14.6036,319.194,0.112576,56.7614,56.7591,0.512352,737.015,736.881,-14.0913
1.747,12.5,0.0,2278.0,5.06,1207.07,319.409,1.22487,679.341,679.137,-16.6329,319.891,0.111949,57.0013,57.0013,-0.045604,736.327,736.138,-16.6785
1.997,12.5,0.0,2279.0,5.01,1195.67,319.379,1.22075,675.099,674.916,-15.7075,319.891,0.112003,56.6971,56.6959,-0.363108,731.789,731.612,-16.0706
2.247,12.5,0.0,2279.0,5.05,1205.21,319.387,1.23231,681.873,681.675,-16.4192,319.895,0.112235,56.7417,56.7417,0.0340144,738.598,738.416,-16.3852
2.497,12.5,0.0,2278.0,5.03,1199.91,319.549,1.21869,675.222,675.04,-15.6811,320.076,0.110379,55.9797,55.9795,0.170502,731.184,731.019,-15.5106
2.747,12.5,0.0,2279.0,5.02,1198.05,319.47,1.22992,682.377,682.177,-16.4917,319.987,0.111281,56.5385,56.5382,-0.156746,738.903,738.715,-16.6484
2.997,12.5,0.0,2278.0,5.02,1197.53,319.048,1.21848,675.949,675.781,-15.0722,319.545,0.112263,57.0074,57.0073,0.128142,732.941,732.788,-14.944
3.247,12.5,0.0,2278.0,5.03,1199.91,319.219,1.22839,681.836,681.647,-16.0396,319.708,0.112836,56.9785,56.9782,0.176085,738.796,738.625,-15.8635
3.497,12.5,0.0,2279.0,5.01,1195.67,318.548,1.20727,673.883,673.707,-15.3806,319.036,0.111969,56.9272,56.9241,-0.599044,730.806,730.631,-15.9796
3.747,12.5,0.0,2278.0,5.03,1199.91,318.861,1.22528,679.579,679.433,-14.0929,319.358,0.112607,58.0681,58.0658,-0.520041,737.643,737.499,-14.6129
3.997,12.5,0.0,2279.0,4.99,1190.9,313.274,1.21055,675.306,675.147,-14.6515,313.689,0.108202,55.3012,55.3002,0.337682,730.587,730.447,-14.3138
