t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.98,1189.55,305.616,1.34685,685.688,685.615,-9.98929,306.051,0.107498,55.6887,55.6863,0.515187,741.362,741.302,-9.4741
0.232,12.5,0.0,2281.0,4.98,1189.55,305.715,1.35369,689.061,688.986,-10.1764,306.115,0.109455,55.959,55.9585,0.225451,745.011,744.945,-9.95095
0.482,12.5,0.0,2282.0,4.94,1180.51,304.973,1.34744,687.677,687.604,-10.0045,305.394,0.105472,55.4207,55.4201,0.248223,743.088,743.024,-9.75625
0.732,12.5,0.0,2281.0,4.99,1191.94,305.41,1.35044,687.208,687.13,-10.3492,305.87,0.109174,56.311,56.3102,0.29826,743.508,743.44,-10.051
0.982,12.5,0.0,2282.0,4.94,1180.51,305.492,1.35083,687.612,687.525,-10.9093,305.899,0.107299,55.5974,55.5959,0.408224,743.195,743.121,-10.5011
1.232,12.5,0.0,2281.0,4.97,1187.16,308.861,1.37384,692.132,692.055,-10.3222,309.268,0.110505,56.9191,56.9176,0.414182,749.038,748.973,-9.90798
1.482,12.5,0.0,2282.0,4.93,1178.12,308.316,1.35553,685.901,685.841,-9.05597,308.781,0.110825,56.9229,56.9205,0.523953,742.811,742.762,-8.53201
1.732,12.5,0.0,2281.0,4.99,1191.94,307.802,1.35998,688.194,688.127,-9.60555,308.253,0.109391,55.9983,55.9934,0.741113,744.173,744.12,-8.86443
1.982,12.5,0.0,2281.0,4.93,1177.61,307.549,1.35506,687.233,687.179,-8.61051,308.0,0.11152,56.8744,56.8732,0.367214,744.098,744.052,-8.2433
2.232,12.5,0.0,2281.0,4.98,1189.55,308.348,1.36066,688.958,688.891,-9.62643,308.829,0.110061,56.4811,56.4758,0.775123,745.419,745.367,-8.85131
2.482,12.5,0.0,2281.0,4.95,1182.39,310.85,1.3593,683.962,683.876,-10.8191,311.259,0.113014,57.5679,57.5641,0.666241,741.51,741.44,-10.1529
2.732,12.5,0.0,2281.0,5.01,1196.72,310.995,1.36454,687.851,687.757,-11.3986,311.405,0.113709,57.8387,57.8352,0.636315,745.67,745.592,-10.7623
2.982,12.5,0.0,2281.0,4.94,1180.0,312.731,1.37545,690.69,690.542,-14.2913,313.123,0.111678,56.2483,56.2472,0.362321,746.919,746.79,-13.929
3.232,12.5,0.0,2282.0,4.96,1185.29,303.11,1.33735,687.211,687.12,-11.1733,303.58,0.10673,55.9895,55.9892,0.175518,743.191,743.11,-10.9978
3.482,12.5,0.0,2280.0,4.96,1184.25,304.854,1.34043,683.947,683.909,-7.21119,305.291,0.108416,56.2723,56.2722,-0.104341,740.217,740.181,-7.31553
3.732,12.5,0.0,2281.0,4.99,1191.94,305.07,1.34329,686.008,685.943,-9.42242,305.546,0.108991,56.3835,56.3802,0.606162,742.376,742.324,-8.81626
3.982,12.5,0.0,2281.0,4.96,1184.77,304.902,1.33622,681.827,681.793,-6.81492,305.383,0.109344,56.8436,56.8395,0.679065,738.658,738.632,-6.13585
4.232,12.5,0.0,2281.0,4.99,1191.94,305.173,1.35178,688.665,688.584,-10.562,305.579,0.107315,55.9644,55.9522,1.16628,744.596,744.536,-9.3957
4.482,12.5,0.0,2281.0,4.96,1184.77,305.435,1.34833,689.665,689.583,-10.6269,305.831,0.107863,55.6865,55.6862,0.185126,745.343,745.27,-10.4418
4.732,12.5,0.0,2281.0,4.99,1191.94,307.687,1.36474,691.76,691.669,-11.1673,308.124,0.110399,56.7857,56.7835,0.504449,748.529,748.453,-10.6628
4.982,12.5,0.0,2281.0,4.97,1187.16,310.733,1.36755,688.212,688.102,-12.3202,311.137,0.11129,56.5071,56.5028,0.697962,744.696,744.605,-11.6222
5.232,12.5,0.0,2282.0,4.95,1182.9,312.821,1.37644,691.062,690.955,-12.1528,313.286,0.113373,57.7164,57.7163,-0.110736,748.772,748.671,-12.2635
