t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.608882,-0.374655,0.983537,-0.0466454,-0.0243992,0.0710446,0.112339,-0.909528,0.797188,-0.751423,0.0137876,0.737635,-0.798068,-0.0106116,0.80868,1.00399,0.963501,0,-0.0769043,-0.0153809,0.917358,-0.452271,-0.89563,0.0144043,-0.972534,-0.000976562,0.013916,0.0299072,0.0198975,0.00354004,-0.0330811,0.0128174,0.052124,0.00512695,0.0720215,0.00866699,1.2666
0.002,0.144029,-0.912739,0.768711,-0.0251168,-0.0617155,0.0868323,-0.175013,-0.747754,0.922767,-0.313667,-0.501523,0.81519,-0.338784,-0.563238,0.902022,1.0028,1.01575,0,-0.0684814,0.00390625,0.804443,-0.45166,-0.776611,0.03479,-0.845093,0.0386963,0.0140381,-0.0307617,0.0218506,-0.00805664,0.0303955,0.032959,0.00415039,-0.0383301,0.026001,-0.0463867,1.2666
0.004,0.735384,-0.953597,0.218213,0.0638684,-0.0983142,0.0344459,-0.357121,-0.581187,0.938308,0.282645,-0.787615,0.50497,0.346514,-0.885929,0.539416,1.00359,0.984985,0,-0.0992432,-0.0328369,0.837402,-0.467407,-0.81311,0.0164795,-0.912354,-0.0163574,-0.012207,-0.00463867,-0.0137939,-0.0115967,0.0065918,0.0267334,-0.00268555,-0.0233154,-0.0164795,-0.0349121,1.2666
0.006,0.999055,-0.463308,-0.535747,0.0918556,-0.0825265,-0.00932909,-0.471826,-0.468545,0.94037,0.739358,-0.632505,-0.106854,0.831214,-0.715031,-0.116183,1.00359,0.982666,0,-0.0904541,-0.00683594,0.848633,-0.453003,-0.841553,0.00866699,-0.932007,0.00183105,0.00634766,-0.0108643,-0.00634766,0.0109863,-0.00671387,0.0476074,-0.00012207,-0.0435791,-0.00646973,-0.0325928,1.2666
0.008,0.702615,0.272897,-0.975512,0.0889851,-0.0229639,-0.0660212,-0.597173,-0.358299,0.955472,0.780721,-0.0999599,-0.680761,0.869706,-0.122924,-0.746783,0.998454,0.997314,0,-0.0876465,-0.00195312,0.849854,-0.47876,-0.836426,0.00378418,-0.924072,0.00183105,-0.00646973,0.0185547,-0.0106201,0.010376,-0.00256348,0.0632324,0.00866699,-0.0340576,-0.00195312,-0.0236816,1.2666
0.01,0.00762056,0.834879,-0.842499,0.0495159,0.0330106,-0.0825265,-0.723703,-0.154584,0.878286,0.322284,0.522204,-0.844489,0.3718,0.555215,-0.927015,1.00201,0.99585,0,-0.0941162,0.0177002,0.837769,-0.39502,-0.852295,-0.027832,-0.946411,-0.0101318,0.0180664,-0.000854492,0.00610352,0.00256348,-0.0012207,-0.00891113,0.0281982,-0.00927734,0.0343018,-0.00671387,1.2666
0.012,-0.649271,0.971327,-0.322056,0.00287049,0.0581274,-0.0609979,-0.86797,0.0754944,0.792476,-0.246453,0.82036,-0.573908,-0.243582,0.878488,-0.634905,1.00003,1.00122,0,-0.0679932,0.0148926,0.805054,-0.398438,-0.82959,-0.0163574,-0.897583,-0.00146484,0.0159912,0.00610352,0.00500488,-0.0129395,-0.0518799,0.0184326,0.0664062,-0.0234375,0.0714111,-0.036377,1.2666
0.014,-0.973907,0.578171,0.395736,-0.0545393,0.0487983,0.00574098,-0.962572,0.238466,0.724105,-0.761763,0.782445,-0.0206813,-0.816303,0.831243,-0.0149403,0.99885,0.961304,0,-0.0776367,0.00292969,0.932617,-0.492798,-0.916382,0.0155029,-0.994019,0.0184326,0.0032959,-0.0209961,-0.00476074,-0.0205078,0.0783691,0.00292969,0.00231934,-0.0108643,-0.00244141,-0.0313721,1.2666
0.016,-0.739194,-0.192724,0.931918,-0.0509512,0.0100467,0.0409045,-1.04771,0.433793,0.61392,-0.897916,0.265411,0.632505,-0.948867,0.275457,0.673409,0.99885,1.01367,0,-0.0491943,0.00146484,0.944702,-0.520752,-0.906982,0.0583496,-0.956177,0.0598145,-0.0505371,0.0140381,0.000976562,0.00280762,-0.0102539,0.0943604,0.00158691,-0.0352783,0.00256348,-0.0324707,1.2666
0.018,-0.147839,-0.777062,0.9249,-0.0165053,-0.0516688,0.0681741,-1.03116,0.588377,0.442781,-0.463607,-0.477395,0.941002,-0.480112,-0.529063,1.00918,0.996874,0.981689,0,-0.0664062,-0.00695801,0.943848,-0.38855,-0.946655,-0.0388184,-1.01306,-0.0457764,-0.00268555,0.0247803,0.0126953,0.0078125,0.00793457,-0.0020752,0.0377197,0.026123,0.050415,0.0339355,1.26672
0.02,0.581448,-0.997537,0.416089,0.0107643,-0.0760679,0.0653036,-0.972032,0.766927,0.205105,0.153387,-0.885851,0.732465,0.164151,-0.961919,0.797768,0.999245,1.01379,0,-0.0616455,-0.0032959,0.920166,-0.422974,-0.932007,-0.0379639,-0.993652,-0.0412598,0.0144043,-0.00280762,0.0162354,0.0057373,-0.0273438,0.0262451,0.00708008,-0.00646973,0.0233154,-0.000732422,1.2666
