t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2278.0,5.05,1204.69,316.439,1.21692,684.022,683.921,-11.7673,316.931,0.114586,59.5534,59.5502,-0.622464,743.575,743.471,-12.3898
0.216,12.5,0.0,2279.0,5.0,1193.28,310.666,1.20532,683.518,683.379,-13.7724,311.035,0.112663,59.9206,59.9033,-1.43956,743.438,743.282,-15.212
0.466,12.5,0.0,2278.0,5.01,1195.14,318.31,1.24371,688.249,688.044,-16.7934,318.753,0.115185,58.8293,58.8281,-0.368533,747.069,746.872,-17.1619
0.716,12.5,0.0,2279.0,5.02,1198.05,315.98,1.22135,684.6,684.453,-14.1891,316.449,0.114605,59.5763,59.5743,-0.493585,744.172,744.027,-14.6827
0.966,12.5,0.0,2279.0,4.98,1188.51,310.622,1.21103,684.67,684.504,-15.0646,311.054,0.112073,59.3557,59.3403,-1.35311,744.026,743.845,-16.4177
1.216,12.5,0.0,2279.0,5.04,1202.83,319.421,1.2412,686.905,686.758,-14.2114,319.867,0.115278,58.7564,58.7564,-0.00791612,745.65,745.514,-14.2193
1.466,12.5,0.0,2280.0,4.97,1186.64,316.125,1.21493,684.338,684.162,-15.4769,316.542,0.115581,59.7832,59.7802,-0.598613,744.116,743.943,-16.0755
1.716,12.5,0.0,2279.0,5.0,1193.28,312.495,1.20524,680.359,680.226,-13.4944,312.902,0.114944,60.0253,60.0091,-1.39319,740.384,740.235,-14.8876
1.966,12.5,0.0,2280.0,4.97,1186.64,317.903,1.23888,685.045,684.861,-15.8777,318.34,0.117563,60.0132,60.0126,0.275087,745.037,744.873,-15.6027
2.216,12.5,0.0,2280.0,4.98,1189.03,317.227,1.22522,685.925,685.769,-14.6261,317.741,0.112604,58.5981,58.5949,-0.612367,744.52,744.364,-15.2385
2.466,12.5,0.0,2279.0,5.01,1195.67,311.898,1.21054,685.53,685.426,-11.976,312.356,0.115077,60.3785,60.3686,-1.09046,745.909,745.794,-13.0665
2.716,12.5,0.0,2279.0,4.99,1190.9,309.515,1.2086,682.041,681.842,-16.4541,309.903,0.111936,59.3778,59.3506,-1.79663,741.417,741.193,-18.2507
2.966,12.5,0.0,2279.0,4.99,1190.9,310.025,1.22131,687.208,686.95,-18.8362,310.428,0.112344,59.7102,59.6865,-1.68312,746.919,746.637,-20.5194
3.216,12.5,0.0,2279.0,5.01,1195.67,317.288,1.2181,682.673,682.579,-11.2832,317.72,0.116161,59.5641,59.5592,-0.756627,742.236,742.139,-12.0398
