t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.98229,0.391614,0.590675,-0.0631507,0.0452102,0.0179406,-0.949564,0.739366,0.210198,-0.832425,0.672144,0.160281,-0.895575,0.717354,0.178221,1.00438,0.9729,0,-0.0582275,0.0078125,0.885864,-0.442261,-0.930786,0.019043,-0.989014,0.0268555,0.0065918,-0.00512695,-0.00769043,0.0,-0.00964355,-0.00891113,0.0230713,-0.0330811,0.0153809,-0.0330811,1.2666
0.002,-0.642413,-0.337652,0.980065,-0.0509512,-0.0157877,0.0667389,-0.86797,0.811265,0.0567049,-0.76521,0.0258517,0.739358,-0.816161,0.010064,0.806097,1.00241,0.975342,0,-0.072876,-0.012207,0.942017,-0.428345,-0.917969,-0.0166016,-0.990845,-0.0288086,0.00183105,0.0283203,0.017334,0.00146484,-0.0533447,0.022583,0.0528564,0.000244141,0.0701904,0.00170898,1.2666
0.004,0.0944949,-0.889612,0.795117,-0.0243992,-0.0653036,0.0897028,-0.71306,0.962254,-0.249194,-0.365371,-0.496352,0.861723,-0.38977,-0.561656,0.951426,1.00043,1.01172,0,-0.0794678,0.00378418,0.82605,-0.487671,-0.811401,0.0524902,-0.890869,0.0562744,0.0150146,-0.026001,0.0227051,0.00305176,-0.0107422,0.0217285,0.0223389,-0.0306396,0.0450439,-0.0275879,1.26648
0.006,0.708712,-0.968243,0.259532,0.0437749,-0.091138,0.0473631,-0.521492,0.946676,-0.425184,0.258517,-0.796232,0.537715,0.302292,-0.88737,0.585078,1.00083,0.995972,0,-0.0858154,-0.0197754,0.843506,-0.462402,-0.829468,0.0135498,-0.915283,-0.00622559,-0.00292969,-0.00109863,-0.000610352,-0.00402832,0.00512695,0.038208,0.00561523,-0.0351562,0.00500488,-0.0391846,1.26648
0.008,0.992959,-0.511103,-0.481855,0.0882675,-0.0782208,-0.0100467,-0.368946,0.914321,-0.545375,0.722124,-0.692825,-0.0292986,0.810392,-0.771046,-0.0393453,0.998059,0.968628,0,-0.10144,-0.0145264,0.880493,-0.42749,-0.847534,0.0098877,-0.948975,-0.00463867,0.00219727,-0.0222168,-0.00305176,-0.00671387,-0.0334473,0.0722656,0.0159912,-0.0354004,0.0129395,-0.0421143,1.26648
0.01,0.722429,0.238206,-0.960635,0.0832442,-0.0258344,-0.0574098,-0.225861,0.899941,-0.67408,0.789338,-0.172345,-0.616994,0.872583,-0.198179,-0.674404,0.999245,1.00977,0,-0.0821533,-0.000366211,0.851074,-0.418091,-0.835938,0.0280762,-0.918091,0.02771,-0.0262451,0.0123291,-0.00646973,0.00964355,-0.048584,-0.0146484,0.00793457,-0.03125,0.00146484,-0.0216064,1.26648
0.012,0.0723953,0.80173,-0.874126,0.0466454,0.0229639,-0.0696093,-0.0768638,0.85081,-0.773946,0.389499,0.499799,-0.889298,0.436144,0.522763,-0.958908,1.00241,0.987915,0,-0.0841064,0.00964355,0.866577,-0.407593,-0.866577,-0.026123,-0.950684,-0.0164795,0.0142822,0.00891113,-0.00561523,0.00146484,-0.0180664,-0.0301514,0.0352783,0.0128174,0.0296631,0.0142822,1.26648
0.014,-0.616503,0.977494,-0.360991,0.0100467,0.0502335,-0.0602803,0.196298,0.697424,-0.893723,-0.146493,0.778998,-0.632505,-0.136446,0.829231,-0.692785,0.99964,1.00342,0,-0.0667725,0.00695801,0.799194,-0.379395,-0.807007,-0.00305176,-0.873779,0.00390625,0.0174561,0.00109863,-0.00500488,-0.0161133,-0.0109863,0.0655518,0.0494385,-0.043335,0.0444336,-0.0594482,1.26648
0.016,-0.965525,0.605152,0.360372,-0.0552569,0.0538217,0.00143524,0.345296,0.584782,-0.930078,-0.668697,0.747976,-0.0792785,-0.723954,0.801797,-0.0778432,1.00162,0.971069,0,-0.0717773,0.00512695,0.854126,-0.401611,-0.854614,0.024292,-0.926392,0.0294189,0.0100098,-0.00549316,-0.00305176,-0.012207,-0.0474854,0.02771,0.0247803,-0.0179443,0.0217285,-0.0301514,1.2666
0.018,-0.764342,-0.143386,0.907728,-0.058845,0.0186582,0.0401868,0.500206,0.460156,-0.960362,-0.816914,0.279198,0.537715,-0.875759,0.297856,0.577902,0.99885,1.00659,0,-0.0532227,0.00671387,0.843994,-0.494995,-0.851318,0.055542,-0.904541,0.0622559,-0.0477295,0.0106201,-0.000366211,0.000488281,0.0101318,0.048584,0.022583,-0.0352783,0.0222168,-0.03479,1.26648
0.02,-0.204231,-0.742371,0.946602,-0.0251168,-0.0487983,0.0739151,0.629101,0.310366,-0.939467,-0.453266,-0.403286,0.856553,-0.478383,-0.452085,0.930468,0.998454,0.97876,0,-0.069458,-0.00195312,0.877686,-0.401978,-0.859375,-0.0357666,-0.928833,-0.0377197,-0.00537109,0.0268555,0.0135498,0.00256348,-0.0181885,-0.0098877,0.0338135,0.0194092,0.0473633,0.0219727,1.26648
