t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,4.98,1188.51,316.516,1.18978,673.722,673.598,-12.9463,317.215,0.109213,58.4951,58.4823,-1.22469,732.217,732.08,-14.171
0.247,12.5,0.0,2279.0,5.0,1193.28,317.412,1.19519,673.871,673.748,-12.8637,318.048,0.1072,57.6378,57.6249,-1.21852,731.509,731.373,-14.0822
0.497,12.5,0.0,2279.0,4.97,1186.12,313.894,1.18837,679.556,679.432,-12.9326,314.542,0.108789,58.4574,58.4518,-0.807379,738.012,737.884,-13.74
0.747,12.5,0.0,2279.0,4.98,1188.51,309.843,1.17641,675.714,675.585,-13.2419,310.502,0.108705,58.119,58.1181,-0.321059,733.828,733.703,-13.5629
0.997,12.5,0.0,2279.0,4.98,1188.51,310.54,1.19611,680.716,680.593,-12.9553,311.18,0.111437,58.6404,58.6403,-0.123947,739.349,739.233,-13.0792
1.247,12.5,0.0,2279.0,4.96,1183.74,310.429,1.18563,673.97,673.847,-12.8601,311.077,0.109045,57.9415,57.9409,-0.25232,731.905,731.788,-13.1125
1.497,12.5,0.0,2279.0,5.0,1193.28,319.504,1.21032,676.22,676.088,-13.3738,320.143,0.109765,58.6451,58.6293,-1.3616,734.865,734.717,-14.7354
1.747,12.5,0.0,2280.0,4.97,1186.64,314.397,1.19035,678.373,678.259,-12.4389,315.072,0.10862,58.471,58.4621,-1.01733,736.844,736.721,-13.4562
1.997,12.5,0.0,2279.0,5.01,1195.67,313.807,1.18961,677.321,677.18,-13.8565,314.498,0.106816,57.788,57.7847,-0.61485,735.107,734.964,-14.4714
2.247,12.5,0.0,2279.0,4.98,1188.51,311.75,1.1895,680.665,680.563,-11.7858,312.414,0.107773,57.9739,57.9704,-0.635497,738.638,738.534,-12.4212
2.497,12.5,0.0,2279.0,4.98,1188.51,310.939,1.1938,678.088,677.939,-14.215,311.506,0.109609,57.8514,57.8509,-0.241591,735.932,735.79,-14.4566
2.747,12.5,0.0,2279.0,5.03,1200.44,311.075,1.19576,681.699,681.564,-13.552,311.721,0.112508,59.3113,59.3102,-0.373265,741.005,740.875,-13.9252
2.997,12.5,0.0,2279.0,4.95,1181.35,310.106,1.18631,677.671,677.558,-12.3865,310.716,0.108986,57.8096,57.8091,-0.224261,735.475,735.367,-12.6108
3.247,12.5,0.0,2280.0,5.03,1200.97,318.018,1.21481,676.28,676.174,-11.9474,318.628,0.109704,58.5488,58.519,-1.86686,734.823,734.693,-13.8143
3.497,12.5,0.0,2279.0,4.98,1188.51,317.272,1.19333,675.877,675.757,-12.7478,317.934,0.107903,58.0989,58.0876,-1.14441,733.976,733.844,-13.8922
3.747,12.5,0.0,2279.0,5.05,1205.21,313.32,1.19755,679.528,679.4,-13.1778,313.952,0.10763,58.1182,58.1157,-0.543439,737.643,737.516,-13.7213
3.997,12.5,0.0,2282.0,4.99,1192.46,312.082,1.18693,678.118,677.999,-12.7179,312.765,0.107977,58.0384,58.0361,-0.51097,736.154,736.035,-13.2289
4.247,12.5,0.0,2283.0,4.99,1192.99,318.649,1.21195,672.782,672.613,-15.0846,319.251,0.111482,59.1232,59.099,-1.69068,731.904,731.712,-16.7753
4.497,12.5,0.0,2282.0,5.0,1194.85,317.567,1.20312,677.433,677.302,-13.3079,318.179,0.107125,57.6052,57.5905,-1.29964,735.038,734.893,-14.6076
4.747,12.5,0.0,2282.0,4.99,1192.46,316.904,1.19712,676.041,675.924,-12.615,317.584,0.107993,57.9241,57.9145,-1.05594,733.965,733.838,-13.671
4.997,12.5,0.0,2281.0,5.03,1201.49,314.391,1.19198,677.543,677.42,-12.8969,315.024,0.107896,58.3013,58.2978,-0.636526,735.843,735.718,-13.5334
5.247,12.5,0.0,2282.0,5.01,1197.24,314.47,1.1932,678.393,678.278,-12.4988,315.161,0.107434,57.9126,57.9084,-0.695279,736.304,736.186,-13.1941
5.497,12.5,0.32,2298.0,3.58,861.513,296.15,1.37025,631.087,630.641,23.7226,296.874,0.256357,62.7274,55.4532,29.3202,688.141,686.094,53.0428
5.747,12.5,0.64,2305.0,4.34,1047.59,172.026,1.9008,527.413,499.99,167.853,172.594,0.509277,166.064,-14.1791,165.457,589.158,485.811,333.31
5.997,12.5,1.28,2298.0,5.64,1357.24,174.393,1.92849,526.142,502.044,157.409,174.894,0.49347,164.225,-8.89377,163.984,588.634,493.15,321.392
6.247,12.5,1.76,2298.0,5.46,1313.93,320.468,1.38257,770.91,770.909,-1.29089,321.09,0.15239,82.7776,82.7518,-2.06563,853.667,853.661,-3.35651
6.497,12.5,1.6,2282.0,5.37,1283.27,318.196,1.34356,753.15,753.115,-7.31718,318.755,0.132553,71.1105,71.0988,-1.28884,824.258,824.213,-8.60602
6.747,12.5,1.28,2274.0,4.69,1116.84,316.441,1.20384,682.307,682.302,-2.4155,317.078,0.106696,57.7649,57.753,-1.16834,740.064,740.055,-3.58384
6.997,12.5,1.12,2278.0,4.93,1176.06,316.42,1.12397,631.47,631.462,-3.20007,317.045,0.0975674,51.5974,51.5838,-1.18511,683.06,683.046,-4.38518
7.247,12.5,0.96,2279.0,4.92,1174.19,317.806,1.21157,683.683,683.661,-5.43512,318.436,0.107328,57.7456,57.7346,-1.12865,741.425,741.396,-6.56377
7.497,12.5,0.8,2277.0,4.99,1189.85,318.263,1.17104,654.668,654.642,-5.80299,318.895,0.102974,54.5262,54.4938,-1.88037,709.177,709.136,-7.68336
7.747,12.5,0.64,2278.0,4.92,1173.67,318.45,1.21153,675.672,675.625,-7.95434,319.107,0.107115,57.2924,57.2559,-2.04225,732.95,732.881,-9.99659
7.997,12.5,0.48,2280.0,4.99,1191.42,318.11,1.18926,661.749,661.66,-10.8438,318.69,0.107452,57.1345,57.1045,-1.85141,718.877,718.765,-12.6953
8.247,12.5,0.32,2278.0,4.88,1164.13,318.496,1.2039,668.863,668.775,-10.8709,319.086,0.106468,57.1839,57.1552,-1.8133,726.041,725.93,-12.6842
8.497,12.5,0.16,2280.0,4.99,1191.42,318.025,1.21401,675.41,675.326,-10.6433,318.633,0.106935,57.3423,57.3149,-1.77191,732.746,732.641,-12.4152
8.747,12.5,0.0,2280.0,4.99,1191.42,318.768,1.21015,669.81,669.72,-10.9305,319.342,0.108456,57.8701,57.8424,-1.79031,727.674,727.563,-12.7208
8.997,12.5,0.0,2278.0,4.96,1183.22,318.326,1.21288,674.298,674.179,-12.6372,318.93,0.108788,58.4321,58.4005,-1.92169,732.725,732.58,-14.5588
9.247,12.5,0.0,2278.0,5.01,1195.14,319.651,1.21007,673.237,673.115,-12.809,320.221,0.109212,58.5215,58.4979,-1.66404,731.756,731.613,-14.473
9.497,12.5,0.0,2279.0,4.97,1186.12,318.592,1.20912,672.304,672.163,-13.7681,319.182,0.109202,58.136,58.108,-1.80212,730.437,730.271,-15.5703
9.747,12.5,0.0,2278.0,4.98,1187.99,318.551,1.20799,672.37,672.225,-14.0013,319.097,0.109883,58.6141,58.5908,-1.65378,730.983,730.815,-15.655
9.997,12.5,0.0,2279.0,4.97,1186.12,318.238,1.20557,671.705,671.551,-14.3962,318.78,0.109376,58.5158,58.4936,-1.61092,730.22,730.044,-16.0071
10.247,12.5,0.0,2279.0,4.98,1188.51,318.768,1.22696,680.581,680.434,-14.1607,319.376,0.111056,59.405,59.3732,-1.94241,739.983,739.807,-16.1031
10.497,12.5,0.0,2279.0,4.99,1190.9,318.295,1.20769,673.46,673.298,-14.7758,318.903,0.110548,58.8695,58.8412,-1.82765,732.327,732.139,-16.6034
10.747,12.5,0.0,2279.0,4.95,1181.35,318.586,1.22345,678.248,678.107,-13.8115,319.154,0.11108,59.2376,59.2073,-1.89575,737.481,737.314,-15.7073
10.997,12.5,0.0,2279.0,5.0,1193.28,318.212,1.21531,675.29,675.136,-14.4174,318.748,0.109817,58.6577,58.637,-1.55696,733.947,733.773,-15.9744
11.247,12.5,0.0,2280.0,4.99,1191.42,318.569,1.22202,677.472,677.319,-14.3987,319.096,0.110751,59.0649,59.0354,-1.86673,736.534,736.355,-16.2655
11.497,12.5,0.0,2279.0,5.0,1193.28,318.059,1.21345,674.469,674.314,-14.4906,318.611,0.109678,58.3853,58.3674,-1.44634,732.854,732.681,-15.9369
11.747,12.5,0.0,2279.0,4.98,1188.51,318.422,1.21788,675.543,675.42,-12.9347,319.006,0.11368,60.2418,60.2124,-1.88229,735.781,735.632,-14.817
11.997,12.5,0.0,2279.0,4.97,1186.12,318.022,1.21352,675.44,675.299,-13.7998,318.66,0.109271,58.1154,58.0871,-1.81324,733.552,733.386,-15.613
12.247,12.5,0.0,2279.0,4.98,1188.51,317.821,1.21623,677.138,676.995,-13.8954,318.44,0.110287,59.3042,59.2824,-1.60839,736.441,736.278,-15.5038
12.497,12.5,0.0,2279.0,4.97,1186.12,317.631,1.21543,674.479,674.319,-14.71,318.085,0.110548,58.8928,58.8632,-1.86897,733.369,733.182,-16.579
12.747,12.5,0.0,2279.0,5.01,1195.67,318.138,1.22466,677.179,677.036,-13.9186,318.708,0.111861,59.4487,59.4148,-2.00742,736.623,736.451,-15.926
12.997,12.5,0.0,2280.0,4.99,1191.42,317.39,1.2223,676.659,676.5,-14.6757,317.926,0.111978,59.5033,59.4766,-1.78127,736.161,735.977,-16.4569
13.247,12.5,0.0,2279.0,4.98,1188.51,317.491,1.2177,673.082,672.942,-13.7191,317.959,0.111864,59.7183,59.6784,-2.18281,732.793,732.62,-15.9019
13.497,12.5,0.0,2279.0,5.02,1198.05,318.124,1.21621,676.252,676.127,-12.9944,318.664,0.110974,59.3823,59.3495,-1.97388,735.628,735.476,-14.9682
13.747,12.5,0.0,2279.0,5.0,1193.28,316.317,1.21865,674.833,674.717,-12.4913,316.813,0.111494,59.3423,59.3067,-2.05495,734.168,734.024,-14.5462
13.997,12.5,0.0,2279.0,5.01,1195.67,316.867,1.2179,675.59,675.443,-14.1109,317.375,0.112824,59.6715,59.6427,-1.85327,735.259,735.086,-15.9642
14.247,12.5,0.0,2279.0,5.01,1195.67,316.197,1.21937,674.93,674.782,-14.1,316.728,0.111561,59.173,59.1474,-1.74111,734.101,733.93,-15.8411
14.497,12.5,0.0,2279.0,5.0,1193.28,316.531,1.21484,673.09,672.953,-13.5863,317.028,0.111751,59.2466,59.2161,-1.90174,732.333,732.169,-15.4881
14.747,12.5,0.0,2279.0,5.0,1193.28,316.265,1.22407,677.871,677.731,-13.7917,316.744,0.112781,60.1026,60.068,-2.03723,737.969,737.799,-15.829
14.997,12.5,0.0,2279.0,5.0,1193.28,316.412,1.2175,676.031,675.842,-16.0033,316.915,0.110969,59.0717,59.0417,-1.88265,735.101,734.883,-17.8859
15.247,12.5,0.0,2279.0,5.02,1198.05,316.797,1.22714,679.823,679.676,-14.1457,317.326,0.114001,60.2393,60.2169,-1.63915,740.061,739.893,-15.7849
15.497,12.5,0.0,2279.0,4.99,1190.9,317.51,1.21866,674.161,674.016,-13.972,318.03,0.110425,58.5309,58.5094,-1.58792,732.691,732.526,-15.5599
15.747,12.5,0.0,2279.0,5.0,1193.28,316.325,1.22495,676.963,676.833,-13.2762,316.773,0.112909,60.1048,60.0766,-1.84334,737.065,736.91,-15.1195
15.997,12.5,0.0,2279.0,5.0,1193.28,317.457,1.21926,676.728,676.618,-12.1829,317.979,0.110794,59.228,59.1931,-2.03314,735.949,735.811,-14.2161
16.247,12.5,0.0,2279.0,5.02,1198.05,316.647,1.21942,676.189,676.036,-14.3592,317.148,0.110904,59.0313,59.0017,-1.86888,735.217,735.038,-16.2281
16.497,12.5,0.0,2279.0,4.97,1186.12,316.056,1.22112,676.497,676.369,-13.2052,316.554,0.112668,60.283,60.2512,-1.95976,736.776,736.62,-15.165
16.747,12.5,0.0,2279.0,5.0,1193.28,316.478,1.22505,676.872,676.715,-14.5837,316.94,0.11209,59.6619,59.6273,-2.03199,736.529,736.342,-16.6157
16.997,12.5,0.0,2279.0,5.01,1195.67,315.977,1.21119,672.706,672.564,-13.8391,316.498,0.110063,59.1144,59.0902,-1.6899,731.819,731.654,-15.529
17.247,12.5,0.0,2279.0,4.99,1190.9,316.586,1.23172,679.481,679.344,-13.6429,317.071,0.112253,60.2018,60.1786,-1.67381,739.682,739.523,-15.3167
17.497,12.5,0.0,2279.0,4.99,1190.9,317.373,1.21707,673.347,673.19,-14.5611,317.897,0.11069,59.02,58.9843,-2.05418,732.363,732.174,-16.6153
17.747,12.5,0.0,2279.0,5.01,1195.67,316.665,1.22728,679.168,679.015,-14.426,317.097,0.111429,59.5302,59.507,-1.66191,738.697,738.522,-16.0879
17.997,12.5,0.0,2282.0,4.98,1190.07,317.57,1.21977,673.267,673.113,-14.403,318.036,0.111299,59.0775,59.0498,-1.80918,732.342,732.162,-16.2122
18.263,12.5,0.0,2282.0,4.96,1185.29,317.015,1.22261,677.211,677.056,-14.4707,317.53,0.111363,59.6737,59.6412,-1.97019,736.881,736.697,-16.4409
18.513,12.5,0.0,2283.0,4.95,1183.42,317.175,1.21866,673.501,673.352,-14.1365,317.709,0.111597,59.2802,59.2404,-2.1703,732.774,732.593,-16.3068
18.763,12.5,0.0,2282.0,4.95,1182.9,316.478,1.22296,677.066,676.895,-15.2067,316.932,0.110674,59.2443,59.2192,-1.72711,736.309,736.114,-16.9338
19.013,12.5,0.0,2282.0,4.98,1190.07,316.842,1.21512,675.486,675.295,-16.0717,317.345,0.110825,59.3094,59.2699,-2.16572,734.791,734.565,-18.2375
19.263,12.5,0.0,2282.0,4.94,1180.51,316.764,1.21897,675.411,675.239,-15.2839,317.254,0.111079,59.3467,59.3213,-1.73591,734.757,734.56,-17.0198
19.513,12.5,0.0,2282.0,4.96,1185.29,316.488,1.21724,676.619,676.452,-15.0176,316.946,0.110465,59.0156,58.9861,-1.86457,735.632,735.438,-16.8821
19.763,12.5,0.0,2282.0,4.96,1185.29,317.449,1.2228,676.743,676.606,-13.6139,317.959,0.112204,59.705,59.6744,-1.90862,736.444,736.281,-15.5225
20.013,12.5,0.0,2282.0,4.95,1182.9,316.565,1.21963,676.57,676.417,-14.3651,317.07,0.111701,59.7572,59.7214,-2.07036,736.322,736.139,-16.4355
20.263,12.5,0.0,2281.0,4.93,1177.61,315.54,1.22022,676.104,675.955,-14.191,316.006,0.110948,59.5357,59.5124,-1.66567,735.638,735.467,-15.8567
20.513,12.5,0.0,2281.0,4.94,1180.0,315.545,1.2244,678.989,678.811,-15.5596,315.985,0.111278,59.3875,59.3697,-1.45185,738.376,738.18,-17.0115
20.763,12.5,0.0,2280.0,4.94,1179.48,314.651,1.21704,675.596,675.419,-15.4308,315.043,0.110631,59.5226,59.5035,-1.50942,735.118,734.923,-16.9402
21.028,12.5,0.0,2280.0,4.95,1181.87,314.248,1.2175,676.916,676.761,-14.5196,314.67,0.110753,59.6229,59.6032,-1.5323,736.539,736.364,-16.0519
21.278,12.5,0.0,2281.0,4.95,1182.39,316.021,1.21561,673.877,673.692,-15.7815,316.464,0.112176,60.2526,60.2336,-1.51419,734.129,733.925,-17.2957
21.513,12.5,0.0,2280.0,4.97,1186.64,315.779,1.22206,678.617,678.414,-16.5971,316.261,0.112578,59.594,59.5792,-1.32955,738.211,737.994,-17.9266
21.778,12.5,0.0,2282.0,4.93,1178.12,315.458,1.2148,673.025,672.837,-15.884,315.902,0.110566,59.1312,59.1025,-1.84046,732.154,731.94,-17.7245
22.028,12.5,0.0,2281.0,4.94,1180.0,314.473,1.20934,680.342,680.136,-16.7172,314.975,0.111757,59.3868,59.3842,-0.563507,739.723,739.521,-17.2807
22.263,12.5,0.0,2281.0,4.95,1182.39,321.833,1.2073,674.342,674.221,-12.8046,322.451,0.109927,58.7296,58.7148,-1.31796,733.071,732.935,-14.1226
22.466,12.5,0.0,2279.0,5.0,1193.28,314.602,1.2169,678.517,678.344,-15.3335,315.042,0.112386,59.2855,59.2833,-0.514913,737.797,737.627,-15.8484
22.7,12.5,0.0,2279.0,4.98,1188.51,316.52,1.21379,676.4,676.227,-15.2686,317.051,0.111451,59.025,59.0122,-1.23219,735.425,735.24,-16.5008
22.903,12.5,0.0,2280.0,4.99,1191.42,315.157,1.20401,676.786,676.667,-12.6938,315.675,0.110944,59.0048,58.9998,-0.769731,735.79,735.667,-13.4635
23.138,12.5,0.0,2281.0,4.98,1189.55,308.326,1.21666,685.116,684.936,-15.6958,308.692,0.114296,60.8726,60.8633,-1.06057,745.987,745.799,-16.7564
23.388,12.5,0.0,2280.0,4.99,1191.42,313.781,1.21056,679.839,679.676,-14.8464,314.179,0.112942,58.9522,58.9519,-0.190306,738.781,738.628,-15.0367
23.638,12.5,0.0,2280.0,4.93,1177.09,310.407,1.20026,679.819,679.608,-16.9347,310.868,0.111929,60.1194,60.108,-1.17394,739.937,739.716,-18.1086
23.888,12.5,0.0,2280.0,4.96,1184.25,314.154,1.22296,681.927,681.742,-15.9032,314.59,0.112563,59.2735,59.273,-0.24525,741.191,741.015,-16.1484
24.138,12.5,0.0,2280.0,4.96,1184.25,308.182,1.21057,681.73,681.496,-17.8579,308.562,0.113604,60.3207,60.3107,-1.09963,742.049,741.807,-18.9576
24.388,12.5,0.0,2281.0,4.94,1180.0,316.74,1.22015,674.936,674.823,-12.3648,317.19,0.112175,59.3145,59.2857,-1.84757,734.246,734.108,-14.2124
24.638,12.5,0.0,2279.0,4.94,1178.96,313.393,1.21089,678.924,678.794,-13.2817,313.788,0.113104,59.4197,59.4195,-0.15859,738.336,738.214,-13.4403
24.841,12.5,0.0,2281.0,4.97,1187.16,310.373,1.18988,678.015,677.823,-16.1416,310.865,0.111413,59.7599,59.74,-1.54332,737.775,737.563,-17.6849
25.06,12.5,0.0,2282.0,4.98,1190.07,314.055,1.2098,682.082,681.891,-16.1204,314.569,0.114549,60.0202,60.0196,-0.271746,742.092,741.911,-16.3921
25.31,12.5,0.0,2279.0,4.98,1188.51,312.079,1.21208,680.576,680.364,-16.9867,312.465,0.111068,58.8078,58.8047,-0.604156,739.378,739.169,-17.5908
25.528,12.5,0.0,2281.0,4.96,1184.77,312.062,1.21139,677.174,676.98,-16.1926,312.527,0.111999,58.9263,58.9193,-0.908849,736.098,735.9,-17.1014
25.731,12.5,0.0,2279.0,5.01,1195.67,312.478,1.20941,676.972,676.817,-14.4573,312.917,0.111641,59.3943,59.3683,-1.75566,736.364,736.186,-16.213
25.935,12.5,0.0,2280.0,4.97,1186.64,311.84,1.19748,680.084,679.906,-15.5251,312.246,0.11483,60.2729,60.2729,0.0684759,740.341,740.179,-15.4566
26.138,12.5,0.0,2281.0,4.98,1189.55,313.908,1.18504,678.33,678.159,-15.2434,314.591,0.110807,59.0271,59.0178,-1.04709,737.357,737.177,-16.2905
26.372,12.5,0.0,2281.0,4.98,1189.55,318.176,1.21135,680.841,680.712,-13.2721,318.81,0.111615,59.2266,59.2155,-1.1444,740.068,739.927,-14.4165
26.575,12.5,0.0,2280.0,4.98,1189.03,314.308,1.2059,680.834,680.641,-16.229,314.727,0.112646,59.7092,59.7028,-0.872977,740.541,740.344,-17.102
26.81,12.5,0.0,2280.0,4.98,1189.03,308.771,1.18885,676.828,676.651,-15.4557,309.279,0.112608,59.3347,59.3344,-0.183129,736.152,735.986,-15.6388
27.028,12.5,0.0,2281.0,4.94,1180.0,313.522,1.21709,681.029,680.868,-14.8012,313.998,0.113284,59.389,59.3863,0.563201,740.391,740.254,-14.238
27.278,12.5,0.0,2282.0,4.99,1192.46,312.305,1.20466,674.927,674.805,-12.8466,312.766,0.113218,59.7044,59.6989,-0.806818,734.631,734.504,-13.6534
27.528,12.5,0.0,2280.0,4.95,1181.87,311.156,1.20082,684.74,684.6,-13.8543,311.689,0.113618,59.6774,59.6774,-0.0489782,744.407,744.278,-13.9032
27.763,12.5,0.0,2281.0,4.94,1180.0,316.355,1.22765,677.547,677.403,-13.9929,316.693,0.114346,59.6782,59.6718,-0.876809,737.225,737.075,-14.8697
27.966,12.5,0.0,2280.0,4.98,1189.03,313.947,1.19063,676.952,676.85,-11.7508,314.522,0.111836,59.4048,59.397,-0.964358,736.357,736.247,-12.7151
28.185,12.5,0.0,2281.0,5.0,1194.33,323.221,1.23162,677.855,677.73,-13.0245,323.694,0.113508,59.4206,59.4065,-1.29356,737.276,737.137,-14.3181
28.403,12.5,0.0,2281.0,4.96,1184.77,317.659,1.21117,679.251,679.094,-14.6115,318.174,0.112721,59.7284,59.7158,-1.22717,738.979,738.81,-15.8387
28.606,12.5,0.0,2282.0,4.99,1192.46,318.971,1.21897,678.023,677.88,-13.9549,319.469,0.114942,59.7792,59.7711,-0.98367,737.802,737.651,-14.9385
28.841,12.5,0.0,2280.0,4.93,1177.09,312.502,1.21313,684.172,683.95,-17.4295,312.953,0.114615,59.8073,59.8073,0.00490835,743.961,743.757,-17.4246
29.06,12.5,0.0,2281.0,4.96,1184.77,312.415,1.21376,678.554,678.41,-13.9845,312.888,0.114173,59.3801,59.3791,0.333136,737.915,737.789,-13.6514
