t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.97,1187.16,315.518,1.21974,685.738,685.513,-17.5768,316.002,0.11379,58.0034,57.9894,-1.27471,743.741,743.502,-18.8515
0.263,12.5,0.0,2281.0,4.93,1177.61,318.124,1.23307,685.271,685.059,-17.0444,318.57,0.113849,57.7644,57.7644,-0.0406723,743.02,742.824,-17.0851
0.513,12.5,0.0,2281.0,4.96,1184.77,317.366,1.24448,691.165,690.93,-18.024,317.849,0.113119,57.021,57.0201,0.320083,748.159,747.95,-17.7039
0.763,12.5,0.0,2279.0,5.0,1193.28,312.42,1.22527,689.121,688.988,-13.5184,312.94,0.109154,56.0174,56.0152,0.495558,745.117,745.003,-13.0229
1.013,12.5,0.0,2281.0,5.0,1194.33,316.98,1.23107,686.594,686.511,-10.6773,317.641,0.103156,54.7164,54.7082,-0.949056,741.31,741.219,-11.6263
1.263,12.5,0.0,2280.0,4.97,1186.64,317.784,1.2285,679.736,679.611,-13.0386,318.316,0.107137,55.3931,55.3834,-1.03338,735.129,734.994,-14.072
1.513,12.5,0.0,2280.0,4.95,1181.87,315.024,1.2344,684.005,683.858,-14.2007,315.526,0.107852,55.9974,55.956,-2.15262,739.995,739.814,-16.3534
1.763,12.5,0.0,2280.0,4.97,1186.64,314.883,1.22993,679.984,679.872,-12.3377,315.302,0.108493,56.4354,56.4011,-1.96691,736.412,736.273,-14.3047
2.013,12.5,0.0,2280.0,4.98,1189.03,312.924,1.22709,685.039,684.853,-15.9579,313.367,0.110063,57.1013,57.0622,-2.11268,742.135,741.915,-18.0706
2.263,12.5,0.0,2279.0,4.98,1188.51,310.488,1.20426,684.86,684.648,-17.055,310.976,0.10861,57.2579,57.2258,-1.91571,742.116,741.873,-18.9707
2.513,12.5,0.0,2281.0,5.01,1196.72,314.449,1.21788,685.762,685.577,-15.9175,314.982,0.112994,58.2697,58.2558,-1.26821,744.032,743.833,-17.1857
2.763,12.5,0.0,2283.0,4.98,1190.59,317.712,1.23022,688.639,688.394,-18.3683,318.259,0.111682,56.9987,56.9929,-0.809536,745.634,745.387,-19.1779
3.013,12.5,0.0,2281.0,5.0,1194.33,317.737,1.22263,686.459,686.273,-15.9656,318.313,0.115162,58.2511,58.2453,-0.82069,744.707,744.518,-16.7863
3.263,12.5,0.0,2282.0,4.98,1190.07,318.025,1.2316,689.357,689.078,-19.597,318.64,0.111582,56.8215,56.8206,-0.316113,746.165,745.899,-19.9131
3.513,12.5,0.0,2282.0,4.99,1192.46,315.661,1.21945,686.733,686.599,-13.5695,316.219,0.112803,58.2723,58.2639,-0.98426,745.005,744.863,-14.5538
3.763,12.5,0.0,2282.0,4.97,1187.68,316.013,1.2096,683.52,683.357,-14.9212,316.549,0.109991,56.5292,56.5235,-0.798431,740.048,739.881,-15.7197
4.013,12.5,0.0,2282.0,4.98,1190.07,316.525,1.23479,691.736,691.571,-15.136,317.052,0.111955,57.8155,57.8076,-0.957375,749.551,749.378,-16.0934
4.263,12.5,0.0,2282.0,5.0,1194.85,318.257,1.24,687.312,687.131,-15.7526,318.761,0.115174,57.5355,57.5339,0.42521,744.823,744.665,-15.3274
4.513,12.5,0.0,2281.0,4.97,1187.16,317.604,1.2482,688.68,688.545,-13.6415,318.055,0.114137,57.9696,57.969,0.277802,746.633,746.514,-13.3637
4.763,12.5,0.0,2282.0,4.98,1190.07,319.844,1.22891,681.709,681.537,-15.2976,320.306,0.112987,56.9196,56.9192,0.199589,738.61,738.456,-15.098
5.013,12.5,0.0,2281.0,4.99,1191.94,319.706,1.23665,684.887,684.711,-15.53,320.226,0.113456,57.4464,57.4452,0.375604,742.311,742.156,-15.1544
5.263,12.5,0.0,2282.0,4.98,1190.07,319.5,1.23881,684.926,684.798,-13.2483,320.0,0.112474,57.3364,57.3347,0.451209,742.243,742.133,-12.7971
5.513,12.5,0.0,2293.0,4.15,996.508,216.416,1.65901,435.725,356.339,250.757,216.894,0.607183,130.743,-40.6439,124.265,490.209,315.695,375.022
5.763,12.5,1.28,2328.0,4.03,982.464,206.437,1.47055,464.609,362.773,290.271,206.943,0.548626,145.513,-55.4662,134.527,524.301,307.307,424.799
6.013,12.5,2.56,2326.0,6.11,1488.26,250.89,1.33973,492.628,448.921,202.86,251.48,0.473306,96.0633,-27.6669,91.993,514.192,421.254,294.853
6.232,12.5,3.52,2319.0,5.38,1306.51,301.304,1.58539,766.843,766.83,4.57445,301.806,0.158096,87.5452,87.5447,-0.305619,854.385,854.374,4.26883
6.482,12.5,3.84,2303.0,5.3,1278.2,300.127,1.5473,748.81,748.808,-1.62848,300.516,0.143827,77.3733,77.372,-0.436476,826.183,826.18,-2.06496
6.716,12.5,3.68,2287.0,5.28,1264.53,301.544,1.55541,745.461,745.445,4.86881,301.946,0.1308,68.9077,68.9042,0.703071,814.369,814.35,5.57188
6.966,12.5,3.36,2278.0,4.68,1116.42,301.692,1.49394,714.78,714.764,4.74937,302.048,0.115781,60.1388,60.1352,0.65892,774.918,774.899,5.40829
7.216,12.5,3.2,2279.0,4.8,1145.55,301.295,1.23888,592.579,592.539,6.88924,301.665,0.0866267,42.6216,42.6077,1.08688,635.196,635.146,7.97612
7.466,12.5,3.04,2281.0,4.83,1153.72,301.465,1.41043,673.237,673.236,1.1689,301.886,0.106029,54.0331,54.0296,0.615971,727.268,727.266,1.78487
7.716,12.5,2.88,2281.0,4.74,1132.22,300.733,1.31533,630.748,630.748,0.853927,301.077,0.0966149,48.5289,48.526,0.532339,679.275,679.274,1.38627
7.966,12.5,2.88,2279.0,4.84,1155.1,300.145,1.3957,666.601,666.601,-0.897564,300.526,0.102115,52.7433,52.7433,-0.0550702,719.344,719.344,-0.952634
8.232,12.5,2.72,2280.0,4.85,1157.99,300.439,1.32916,637.434,637.43,-2.22415,300.832,0.0981352,49.9887,49.9873,0.377932,687.419,687.417,-1.84621
8.466,12.5,2.56,2279.0,4.85,1157.48,300.45,1.37196,655.473,655.465,-3.27524,300.842,0.10491,54.1654,54.1645,0.314088,709.636,709.629,-2.96115
8.716,12.5,2.4,2279.0,4.89,1167.03,300.738,1.3482,645.475,645.469,-2.71148,301.166,0.102908,52.2855,52.285,0.237981,697.758,697.754,-2.4735
8.966,12.5,2.24,2280.0,4.84,1155.6,300.262,1.37039,656.577,656.567,-3.67756,300.67,0.101569,52.7098,52.7068,0.55582,709.281,709.274,-3.12174
9.216,12.5,2.08,2278.0,4.87,1161.75,300.498,1.37149,656.55,656.546,-2.41432,300.846,0.103027,52.8322,52.8306,0.407506,709.379,709.376,-2.00681
9.466,12.5,1.92,2278.0,4.91,1171.29,300.389,1.37748,658.294,658.287,-3.08464,300.786,0.102177,52.7925,52.7895,0.55519,711.081,711.076,-2.52945
9.732,12.5,1.76,2280.0,4.86,1160.38,300.471,1.37241,657.547,657.537,-3.71457,300.905,0.103349,53.1254,53.1163,0.984475,710.658,710.653,-2.7301
9.982,12.5,1.76,2278.0,4.92,1173.67,300.189,1.38218,659.762,659.758,-2.18193,300.59,0.103951,53.3515,53.3461,0.760018,713.106,713.104,-1.42191
10.232,12.5,1.6,2279.0,4.9,1169.42,300.14,1.38369,662.483,662.459,-5.66367,300.547,0.102927,53.5244,53.5172,0.878348,715.992,715.976,-4.78532
10.466,12.5,1.44,2278.0,4.89,1166.52,299.005,1.37405,660.719,660.7,-5.02428,299.427,0.10367,53.6401,53.6381,0.471057,714.353,714.338,-4.55323
10.716,12.5,1.28,2279.0,4.9,1169.42,299.735,1.38663,666.111,666.086,-5.72503,300.151,0.102942,53.8837,53.8781,0.774319,719.981,719.964,-4.95071
10.966,12.5,1.12,2278.0,4.91,1171.29,299.101,1.38745,666.703,666.672,-6.45601,299.492,0.103601,54.0225,54.022,0.24103,720.72,720.694,-6.21498
11.216,12.5,0.96,2279.0,4.93,1176.58,299.768,1.38963,670.275,670.24,-6.83278,300.224,0.104999,54.4358,54.4357,0.109314,724.707,724.675,-6.72347
