t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.786441,-0.0940491,0.880491,-0.0760679,0.0287049,0.0473631,0.859692,-0.710606,-0.149086,-0.789338,0.275751,0.513587,-0.865406,0.304456,0.56095,1.0032,0.996338,0,-0.0681152,0.00805664,0.816528,-0.453003,-0.821899,0.0402832,-0.890015,0.0483398,-0.0455322,0.00109863,0.00195312,-0.00219727,-0.0144043,0.0506592,0.0302734,-0.0458984,0.0322266,-0.0480957,1.26648
0.002,-0.250716,-0.710765,0.961481,-0.026552,-0.0401868,0.0667389,0.734345,-0.813662,0.0793166,-0.46016,-0.313667,0.773827,-0.486712,-0.353854,0.840566,0.99885,0.981567,0,-0.0726318,-0.00793457,0.799683,-0.355713,-0.763428,-0.0689697,-0.83606,-0.0769043,-0.0101318,0.0263672,0.00610352,0.00646973,0.0212402,0.00695801,-0.0130615,-0.00244141,-0.00695801,0.00402832,1.2666
0.004,0.481619,-1.00216,0.520544,0.0165053,-0.0796561,0.0631507,0.696505,-0.965849,0.269344,0.0603206,-0.81002,0.749699,0.0768259,-0.889676,0.81285,0.995294,0.978516,0,-0.0810547,-0.0102539,0.889282,-0.455811,-0.858643,0.00915527,-0.939697,-0.00109863,-0.0236816,0.00830078,0.000976562,0.010498,-0.00939941,-0.0183105,0.0285645,0.0424805,0.029541,0.0529785,1.2666
0.006,0.954856,-0.718474,-0.236382,0.0609979,-0.0767856,0.0157877,0.575887,-1.01738,0.441489,0.696272,-0.877234,0.180962,0.75727,-0.95402,0.196749,0.994108,1.02026,0,-0.0654297,-0.00695801,0.892578,-0.490356,-0.900513,0.0185547,-0.965942,0.0115967,0.0255127,0.0307617,0.00500488,0.0163574,0.0344238,-0.0334473,-0.026001,0.0286865,-0.0209961,0.0450439,1.2666
0.008,0.888557,-0.0678387,-0.820718,0.0825265,-0.0444926,-0.038034,0.452905,-1.05093,0.598025,0.975471,-0.422244,-0.553226,1.058,-0.466737,-0.59126,0.994898,0.994385,0,-0.0773926,-0.00292969,0.957642,-0.431763,-0.961914,-0.036499,-1.03931,-0.0394287,-0.00549316,-0.00817871,0.000732422,0.0065918,0.0020752,0.0411377,-0.00769043,-0.0499268,-0.00695801,-0.043335,1.26672
0.01,0.368073,0.628279,-0.996352,0.0545393,-0.00574098,-0.0487983,0.237687,-1.003,0.76531,0.661803,0.308497,-0.9703,0.716343,0.302756,-1.0191,0.99964,1.00317,0,-0.0671387,0.0124512,0.97168,-0.374023,-0.970581,-0.0778809,-1.03772,-0.0654297,-0.00378418,0.00488281,-0.00585938,-0.00305176,0.00219727,-0.0168457,0.00439453,-0.0090332,-0.00146484,-0.012085,1.2666
0.012,-0.336067,0.981349,-0.645282,0.00861147,0.0466454,-0.0552569,0.0130077,-0.919114,0.906107,0.0292986,0.844489,-0.873787,0.0379101,0.891134,-0.929044,1.00201,0.976196,0,-0.0736084,0.00170898,0.979858,-0.411133,-0.983765,-0.0604248,-1.05737,-0.0587158,-0.0195312,0.019165,-0.017334,-0.0020752,-0.0109863,0.000366211,0.0150146,-0.0128174,-0.00231934,-0.0148926,1.2666
0.014,-0.883985,0.776291,0.107694,-0.0272696,0.0609979,-0.0337282,-0.287352,-0.754944,1.0423,-0.549779,0.951342,-0.401563,-0.577049,1.01234,-0.435291,1.00399,1.01416,0,-0.0670166,0.0098877,0.908936,-0.506714,-0.924194,0.0633545,-0.991211,0.0732422,0.0206299,0.0483398,-0.00878906,-0.00537109,-0.0203857,-0.0211182,0.0432129,0.0205078,0.0344238,0.0151367,1.2666
0.016,-0.943425,0.203516,0.739909,-0.0624331,0.0272696,0.0351635,-0.452905,-0.627922,1.08083,-0.849659,0.551503,0.298156,-0.912092,0.578772,0.33332,1.00438,0.98291,0,-0.0561523,-0.00500488,0.931396,-0.445801,-0.915894,0.0117188,-0.972046,0.00671387,0.00219727,0.0032959,0.0057373,0.0032959,-0.0455322,-0.000244141,0.0545654,0.00439453,0.0603027,0.00769043,1.2666
0.018,-0.471712,-0.528063,0.999775,-0.0523864,-0.020811,0.0731975,-0.598355,-0.360695,0.959051,-0.672144,-0.0878958,0.76004,-0.72453,-0.108707,0.833237,1.00399,0.983521,0,-0.0725098,0.00158691,0.900513,-0.42749,-0.882812,-0.0101318,-0.955322,-0.00854492,-0.00598145,0.0231934,0.0147705,-0.00976562,-0.00280762,-0.0413818,0.0252686,0.0526123,0.0400391,0.0428467,1.2666
