t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.96,1184.77,311.309,1.1972,680.046,679.882,-14.9165,311.886,0.109576,58.6711,58.6707,-0.233529,738.708,738.553,-15.15
0.263,12.5,0.0,2281.0,4.98,1189.55,309.852,1.18776,677.817,677.695,-12.8557,310.431,0.110242,58.6054,58.6053,-0.102498,736.415,736.301,-12.9582
0.513,12.5,0.0,2281.0,4.98,1189.55,311.215,1.18725,677.057,676.891,-14.9864,311.813,0.11032,58.3264,58.3263,0.10941,735.368,735.217,-14.877
0.763,12.5,0.0,2281.0,4.95,1182.39,312.678,1.20247,675.385,675.231,-14.401,313.177,0.112486,58.7566,58.7564,0.172342,734.126,733.988,-14.2287
1.013,12.5,0.0,2281.0,4.95,1182.39,316.71,1.21855,679.102,678.878,-17.4191,317.151,0.113939,59.1425,59.1413,0.374072,738.216,738.02,-17.045
1.263,12.5,0.0,2280.0,4.98,1189.03,311.847,1.18373,675.04,674.915,-12.9918,312.5,0.108021,57.7124,57.7118,-0.275267,732.746,732.626,-13.267
1.513,12.5,0.0,2280.0,4.95,1181.87,309.999,1.19495,677.62,677.441,-15.5885,310.512,0.110615,58.5201,58.5201,-0.0682387,736.128,735.961,-15.6568
1.763,12.5,0.0,2281.0,4.96,1184.77,312.767,1.20673,677.77,677.626,-13.9587,313.311,0.112962,58.9343,58.9342,0.0954433,736.691,736.561,-13.8633
2.013,12.5,0.0,2281.0,4.96,1184.77,312.149,1.20698,677.787,677.659,-13.186,312.658,0.113778,59.5311,59.53,0.350706,737.301,737.189,-12.8353
2.263,12.5,0.0,2281.0,4.94,1180.0,315.578,1.20812,675.947,675.734,-16.9639,316.04,0.112931,58.8524,58.8515,0.340822,734.774,734.586,-16.6231
2.513,12.5,0.0,2281.0,4.96,1184.77,311.533,1.18902,679.435,679.299,-13.5801,312.153,0.109317,58.615,58.6129,-0.500403,738.047,737.912,-14.0805
2.763,12.5,0.0,2281.0,4.94,1180.0,310.806,1.18836,678.329,678.161,-15.0747,311.399,0.110899,58.7316,58.7314,-0.153996,737.05,736.893,-15.2287
3.013,12.5,0.0,2281.0,4.97,1187.16,310.735,1.18668,676.249,676.104,-13.9918,311.355,0.110018,58.4064,58.4063,0.10392,734.642,734.511,-13.8879
