t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,5.01,1196.72,312.972,1.21425,675.785,675.661,-12.9288,313.427,0.113124,59.3723,59.3691,-0.617404,735.155,735.03,-13.5462
0.247,12.5,0.0,2281.0,4.96,1184.77,310.24,1.20448,674.048,673.952,-11.3488,310.846,0.108527,57.5108,57.5095,-0.372675,731.556,731.462,-11.7215
0.497,12.5,0.0,2280.0,4.99,1191.42,312.958,1.21257,671.44,671.347,-11.1692,313.503,0.108912,58.3309,58.3046,-1.74953,729.766,729.652,-12.9187
0.747,12.5,0.0,2280.0,4.99,1191.42,312.562,1.21232,674.961,674.828,-13.3727,313.049,0.111736,58.1007,58.0996,0.350701,733.044,732.928,-13.022
0.95,12.5,0.0,2280.0,4.98,1189.03,312.073,1.20848,671.958,671.822,-13.5528,312.611,0.110133,58.7209,58.6959,-1.71173,730.677,730.518,-15.2645
1.2,12.5,0.0,2279.0,5.0,1193.28,312.171,1.21713,674.682,674.553,-13.1995,312.697,0.112459,58.3974,58.3972,-0.147796,733.072,732.95,-13.3473
1.403,12.5,0.0,2281.0,4.98,1189.55,310.96,1.20748,675.231,675.098,-13.416,311.604,0.10883,58.0994,58.0948,-0.731834,733.329,733.192,-14.1478
1.653,12.5,0.0,2281.0,4.95,1182.39,313.701,1.22081,670.632,670.54,-11.1144,314.173,0.10979,58.2916,58.2701,-1.58283,728.92,728.81,-12.6972
1.903,12.5,0.0,2282.0,4.99,1192.46,309.389,1.20931,673.918,673.772,-14.0255,309.841,0.112805,60.1838,60.1463,-2.12283,734.096,733.918,-16.1483
2.153,12.5,0.0,2279.0,4.99,1190.9,313.648,1.21915,677.139,676.965,-15.3521,314.153,0.113167,58.7088,58.7086,-0.15604,735.837,735.673,-15.5082
2.419,12.5,0.0,2281.0,4.97,1187.16,312.421,1.21057,673.837,673.706,-13.2639,313.021,0.109252,58.5614,58.5316,-1.86945,732.394,732.238,-15.1333
2.653,12.5,0.0,2281.0,4.94,1180.0,309.044,1.20064,673.121,672.955,-14.9385,309.544,0.11192,59.3378,59.3174,-1.55693,732.458,732.272,-16.4955
2.903,12.5,0.0,2279.0,5.01,1195.67,310.982,1.21832,677.472,677.341,-13.332,311.515,0.113397,58.6296,58.6275,0.50107,736.08,735.968,-12.8309
3.153,12.5,0.0,2281.0,4.96,1184.77,311.87,1.21025,669.368,669.215,-14.3132,312.323,0.11135,59.1781,59.1505,-1.80708,728.544,728.366,-16.1203
3.403,12.5,0.0,2280.0,4.97,1186.64,312.717,1.21495,674.833,674.682,-14.258,313.149,0.113363,59.3221,59.3111,-1.14415,734.155,733.993,-15.4022
3.653,12.5,0.0,2281.0,4.97,1187.16,312.274,1.211,673.848,673.728,-12.7182,312.899,0.10927,58.3643,58.344,-1.54041,732.211,732.072,-14.2586
3.856,12.5,0.0,2279.0,4.99,1190.9,311.592,1.21225,675.198,675.025,-15.2898,312.052,0.111736,59.274,59.2507,-1.66436,734.472,734.276,-16.9541
