t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,4.97,1186.64,303.578,1.33491,680.356,680.2,-14.5668,304.018,0.112996,59.6468,59.6255,-1.59316,740.002,739.826,-16.1599
0.216,12.5,0.0,2280.0,4.96,1184.25,304.23,1.32855,678.894,678.766,-13.1679,304.697,0.115508,61.2458,61.2168,-1.88616,740.136,739.983,-15.0541
0.466,12.5,0.0,2280.0,4.97,1186.64,311.144,1.35417,684.178,684.059,-12.7329,311.493,0.115899,59.6337,59.6324,-0.398095,743.808,743.692,-13.131
0.716,12.5,0.0,2279.0,4.95,1181.35,309.723,1.34911,685.478,685.327,-14.3727,310.195,0.115778,59.5893,59.5847,-0.740172,745.065,744.912,-15.1129
0.966,12.5,0.0,2281.0,4.97,1187.16,309.862,1.3501,684.713,684.57,-13.9985,310.254,0.115751,59.6976,59.6928,-0.753483,744.409,744.263,-14.752
1.216,12.5,0.0,2280.0,4.96,1184.25,308.538,1.34116,680.749,680.565,-15.8323,308.989,0.116414,60.5811,60.5706,-1.13175,741.33,741.136,-16.9641
1.466,12.5,0.0,2281.0,4.97,1187.16,303.515,1.31845,678.213,678.041,-15.2765,303.995,0.114197,60.5794,60.554,-1.75522,738.791,738.595,-17.0317
1.716,12.5,0.0,2279.0,4.99,1190.9,311.78,1.35733,686.581,686.378,-16.6886,312.186,0.116047,59.4071,59.405,-0.49559,745.981,745.783,-17.1842
1.966,12.5,0.0,2281.0,4.95,1182.39,307.344,1.33621,682.332,682.171,-14.8106,307.766,0.115825,60.3308,60.3223,-1.01279,742.662,742.493,-15.8234
2.216,12.5,0.0,2279.0,5.02,1198.05,304.681,1.33771,683.376,683.215,-14.8381,305.135,0.113103,59.7796,59.7644,-1.34901,743.156,742.98,-16.1871
2.466,12.5,0.0,2280.0,4.98,1189.03,311.46,1.36571,684.558,684.447,-12.333,311.885,0.117925,60.4415,60.4397,-0.471575,744.997,744.887,-12.8045
2.716,12.5,0.0,2280.0,4.99,1191.42,308.04,1.33227,681.331,681.14,-16.1251,308.501,0.116058,60.5113,60.5015,-1.08822,741.841,741.641,-17.2134
2.966,12.5,0.0,2279.0,4.98,1188.51,303.722,1.34212,685.529,685.401,-13.2766,304.058,0.112615,59.4838,59.4581,-1.74965,745.01,744.859,-15.0263
3.216,12.5,0.0,2279.0,5.03,1200.44,302.77,1.33541,679.771,679.703,-9.6419,303.111,0.114442,60.3561,60.3324,-1.69224,740.122,740.035,-11.3341
3.466,12.5,0.0,2279.0,4.99,1190.9,309.264,1.35562,686.046,685.848,-16.4586,309.701,0.116173,60.2137,60.2053,-1.00398,746.258,746.054,-17.4625
