t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,5.08,1213.44,315.625,1.22901,683.411,683.263,-14.237,316.093,0.11551,59.4727,59.4716,0.374155,742.864,742.734,-13.8628
0.247,12.5,0.0,2281.0,4.91,1172.83,314.694,1.21252,674.345,674.233,-12.2898,315.241,0.107828,57.6905,57.6768,-1.25946,732.035,731.91,-13.5492
0.497,12.5,0.0,2280.0,5.02,1198.58,314.14,1.23879,687.96,687.731,-17.7555,314.58,0.114402,59.6212,59.6176,-0.660493,747.575,747.349,-18.416
0.732,12.5,0.0,2281.0,4.93,1177.61,313.956,1.20323,675.07,674.957,-12.3552,314.555,0.108519,57.8813,57.872,-1.04195,732.952,732.829,-13.3971
0.935,12.5,0.0,2279.0,5.01,1195.67,311.371,1.21897,682.653,682.479,-15.4427,311.823,0.110928,58.9461,58.9096,-2.07277,741.595,741.388,-17.5155
1.185,12.5,0.0,2279.0,4.98,1188.51,315.63,1.20982,678.482,678.352,-13.2453,316.06,0.113111,58.9392,58.9367,-0.541086,737.418,737.289,-13.7863
1.435,12.5,0.0,2281.0,4.97,1187.16,312.247,1.20404,678.748,678.619,-13.2351,312.827,0.111727,58.5867,58.5867,-0.0333573,737.325,737.205,-13.2685
1.638,12.5,0.0,2281.0,5.0,1194.33,313.786,1.21193,674.643,674.501,-13.8546,314.227,0.110127,58.9685,58.9356,-1.97017,733.607,733.437,-15.8248
1.888,12.5,0.0,2281.0,4.99,1191.94,312.344,1.22009,681.572,681.424,-14.1722,312.875,0.111624,58.0957,58.0948,0.323283,739.649,739.519,-13.8489
2.122,12.5,0.0,2280.0,4.94,1179.48,313.068,1.22132,680.575,680.364,-16.9543,313.532,0.110396,58.48,58.457,-1.63739,739.055,738.821,-18.5917
2.372,12.5,0.0,2282.0,5.06,1209.19,313.579,1.22712,683.456,683.278,-15.5889,314.095,0.11323,58.371,58.3709,0.146562,741.81,741.649,-15.4423
2.622,12.5,0.0,2279.0,4.97,1186.12,313.655,1.22388,678.788,678.642,-14.0873,314.089,0.10957,58.7751,58.7446,-1.89386,737.56,737.387,-15.9812
2.825,12.5,0.0,2281.0,5.01,1196.72,316.654,1.23557,686.904,686.727,-15.5914,317.078,0.113623,58.6381,58.6379,-0.146195,745.532,745.365,-15.7376
3.075,12.5,0.0,2280.0,4.94,1179.48,316.659,1.21656,677.506,677.319,-15.8985,317.247,0.109002,57.549,57.5427,-0.854631,735.053,734.862,-16.7532
3.325,12.5,0.0,2281.0,4.97,1187.16,314.046,1.2253,684.007,683.788,-17.2982,314.45,0.11223,59.1255,59.1095,-1.3754,743.132,742.897,-18.6736
3.575,12.5,0.0,2281.0,4.93,1177.61,312.478,1.21768,678.288,678.116,-15.2787,312.988,0.110958,57.8607,57.8587,0.481751,736.124,735.975,-14.797
3.825,12.5,0.0,2279.0,5.03,1200.44,313.038,1.22508,681.556,681.342,-17.096,313.473,0.11172,59.3495,59.3233,-1.76249,740.905,740.665,-18.8585
4.075,12.5,0.0,2281.0,4.93,1177.61,317.5,1.21772,674.47,674.339,-13.3154,317.916,0.114029,58.6331,58.6322,0.313225,733.086,732.971,-13.0022
4.325,12.5,0.0,2280.0,5.02,1198.58,314.133,1.23762,686.598,686.472,-13.175,314.721,0.109181,58.5214,58.5042,-1.41665,745.119,744.976,-14.5917
4.575,12.5,0.0,2281.0,4.92,1175.22,313.764,1.20447,678.272,678.126,-14.029,314.204,0.113267,59.3957,59.388,-0.958252,737.667,737.514,-14.9872
4.779,12.5,0.0,2280.0,4.99,1191.42,311.202,1.2224,686.638,686.473,-15.0581,311.693,0.112161,58.335,58.335,0.0544978,744.959,744.808,-15.0036
5.029,12.5,0.0,2281.0,4.94,1180.0,313.611,1.22267,677.973,677.82,-14.4164,314.099,0.109936,58.4794,58.4368,-2.22988,736.445,736.256,-16.6463
5.279,12.5,0.0,2280.0,4.95,1181.87,311.593,1.19924,674.151,673.989,-14.7696,312.182,0.110169,57.6185,57.6183,0.133891,731.754,731.608,-14.6357
5.482,12.5,0.0,2280.0,5.06,1208.13,262.404,1.49626,676.499,676.044,24.8185,263.127,0.246222,112.13,43.7388,103.247,731.087,719.783,128.066
5.732,12.5,0.0,2278.0,4.87,1161.75,261.492,1.42921,650.174,649.459,30.4895,262.265,0.247358,111.458,40.1435,103.978,702.59,689.603,134.468
5.982,12.5,0.0,2280.0,4.89,1167.54,312.111,1.18537,665.32,665.255,9.28677,312.654,0.101531,54.235,54.1736,-2.5806,719.46,719.429,6.70617
6.232,12.5,0.0,2279.0,5.09,1214.76,314.467,1.24732,695.682,695.681,0.73092,314.875,0.111465,57.8964,57.896,0.218213,753.578,753.577,0.949133
6.482,12.5,0.0,2280.0,4.96,1184.25,308.569,1.18004,672.325,672.325,-0.456845,309.161,0.105883,55.8754,55.8727,-0.545275,728.198,728.197,-1.00212
6.747,12.5,0.0,2280.0,4.96,1184.25,316.245,1.23117,680.294,680.291,-1.94272,316.826,0.110045,58.0626,58.0272,-2.02647,738.329,738.318,-3.96919
6.997,12.5,0.0,2279.0,4.98,1188.51,313.367,1.20715,674.618,674.601,-4.73272,313.774,0.108442,57.1948,57.1758,-1.47365,731.804,731.777,-6.20638
7.247,12.5,0.0,2280.0,5.02,1198.58,312.375,1.22137,682.77,682.72,-8.22585,312.909,0.109388,56.5828,56.5819,0.315722,739.345,739.302,-7.91013
7.497,12.5,0.0,2280.0,4.96,1184.25,314.912,1.2133,678.157,678.114,-7.67716,315.529,0.107447,56.5419,56.5215,-1.51761,734.693,734.635,-9.19477
7.747,12.5,0.0,2279.0,4.96,1183.74,313.163,1.22009,679.625,679.555,-9.74588,313.629,0.108627,57.8286,57.8025,-1.73862,737.447,737.357,-11.4845
7.997,12.5,0.0,2281.0,4.93,1177.61,312.663,1.20672,677.953,677.883,-9.73395,313.244,0.106789,56.6632,56.663,0.16634,734.608,734.546,-9.56761
8.2,12.5,0.0,2278.0,5.0,1192.76,313.629,1.21849,677.633,677.553,-10.4107,314.06,0.108398,57.5464,57.5068,-2.13326,735.167,735.06,-12.5439
8.45,12.5,0.0,2281.0,4.99,1191.94,312.13,1.22075,679.731,679.651,-10.4042,312.529,0.111742,57.7712,57.7712,0.0687633,737.495,737.422,-10.3355
8.7,12.5,0.0,2279.0,4.96,1183.74,310.868,1.19369,676.971,676.897,-9.94942,311.526,0.104848,56.463,56.4617,-0.37342,733.432,733.359,-10.3228
9.7,12.5,0.0,2279.0,5.0,1193.28,313.416,1.22031,680.039,679.932,-12.1003,313.853,0.109632,58.7287,58.6988,-1.87407,738.763,738.63,-13.9744
9.95,12.5,0.0,2282.0,4.98,1190.07,315.402,1.21248,679.399,679.254,-14.049,315.852,0.113727,59.2464,59.2457,-0.290075,738.639,738.5,-14.339
10.2,12.5,0.0,2281.0,4.96,1184.77,312.456,1.22653,681.082,680.958,-13.0273,312.893,0.112638,58.6128,58.6118,0.342078,739.678,739.569,-12.6852
10.45,12.5,0.0,2281.0,4.97,1187.16,314.652,1.2192,677.921,677.813,-12.1193,315.142,0.10879,58.0842,58.0614,-1.62909,736.002,735.874,-13.7484
10.7,12.5,0.0,2282.0,4.98,1190.07,314.162,1.224,683.108,682.969,-13.8214,314.56,0.114428,59.16,59.1527,-0.92967,742.268,742.121,-14.7511
10.95,12.5,0.0,2279.0,4.98,1188.51,313.146,1.2217,684.806,684.678,-13.238,313.827,0.107066,57.3222,57.3183,-0.669854,742.127,741.997,-13.9079
11.154,12.5,0.0,2278.0,5.05,1204.69,310.353,1.20741,673.694,673.57,-12.9346,310.792,0.11032,58.645,58.6119,-1.97014,732.333,732.182,-14.9047
11.404,12.5,0.0,2281.0,4.94,1180.0,314.847,1.22671,684.507,684.36,-14.1848,315.32,0.114574,59.644,59.6385,-0.8092,744.15,743.999,-14.994
11.654,12.5,0.0,2283.0,4.96,1185.81,312.805,1.20872,676.484,676.365,-12.6491,313.45,0.105729,56.6491,56.6473,-0.446693,733.13,733.013,-13.0958
11.857,12.5,0.0,2280.0,4.97,1186.64,314.58,1.22352,683.6,683.471,-13.2935,315.001,0.115878,60.1817,60.1726,-1.04843,743.782,743.644,-14.3419
12.06,12.5,0.0,2281.0,4.95,1182.39,313.18,1.21276,679.001,678.875,-13.0875,313.745,0.10785,57.2992,57.2934,-0.8171,736.3,736.169,-13.9046
12.31,12.5,0.0,2281.0,4.93,1177.61,310.601,1.21537,683.511,683.4,-12.3024,311.107,0.113492,59.9599,59.9191,-2.2126,743.461,743.319,-14.515
