t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,4.97,1186.64,310.124,1.2025,682.566,682.446,-12.7746,310.781,0.111383,58.7596,58.7572,-0.529691,741.323,741.203,-13.3043
0.231,12.5,0.0,2282.0,4.93,1178.12,317.506,1.21358,680.343,680.196,-14.1363,318.128,0.11005,58.8427,58.8265,-1.3816,739.186,739.023,-15.5179
0.481,12.5,0.0,2280.0,4.98,1189.03,317.7,1.21709,679.241,679.085,-14.5499,318.354,0.111033,58.7478,58.728,-1.5262,737.988,737.813,-16.0761
0.731,12.5,0.0,2282.0,4.94,1180.51,313.865,1.19292,677.321,677.264,-8.79597,314.526,0.110413,58.7945,58.7902,-0.707717,736.115,736.054,-9.50369
0.981,12.5,0.0,2280.0,4.97,1186.64,315.147,1.20172,680.083,680.013,-9.74148,315.791,0.109613,58.4825,58.4696,-1.23115,738.564,738.482,-10.9726
1.231,12.5,0.0,2281.0,4.95,1182.39,311.591,1.19143,678.759,678.647,-12.321,312.277,0.111435,59.1941,59.1914,-0.561172,737.951,737.839,-12.8822
1.481,12.5,0.0,2280.0,4.96,1184.25,310.6,1.19302,682.85,682.672,-15.5971,311.255,0.107843,58.0155,58.0143,-0.369385,740.859,740.686,-15.9664
1.731,12.5,0.0,2282.0,4.93,1178.12,319.036,1.23323,681.656,681.534,-12.9387,319.63,0.112236,59.5896,59.5682,-1.59524,741.244,741.102,-14.534
1.981,12.5,0.0,2280.0,4.97,1186.64,315.005,1.20396,683.537,683.444,-11.2444,315.675,0.108229,58.0089,58.0037,-0.773615,741.545,741.448,-12.0181
2.231,12.5,0.0,2282.0,4.94,1180.51,315.692,1.19885,677.955,677.889,-9.48908,316.374,0.110434,59.1412,59.1253,-1.37482,737.094,737.014,-10.8639
2.481,12.5,0.0,2281.0,4.97,1187.16,316.302,1.20452,677.674,677.598,-10.1522,316.94,0.109529,58.664,58.6517,-1.20396,736.337,736.249,-11.3562
2.731,12.5,0.0,2282.0,4.93,1178.12,315.268,1.21666,685.98,685.818,-14.9064,315.944,0.108452,58.3277,58.3207,-0.900477,744.307,744.139,-15.8069
2.981,12.5,0.0,2281.0,4.96,1184.77,311.577,1.19215,681.207,681.051,-14.5832,312.294,0.109347,58.5512,58.5481,-0.599874,739.755,739.599,-15.1831
