t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.765866,-0.142615,0.908481,-0.0609979,0.0193758,0.0416221,-1.00751,0.584782,0.422725,-0.873787,0.311944,0.561844,-0.934785,0.33132,0.603466,1.00162,1.01318,0,-0.0559082,0.00671387,0.867554,-0.508423,-0.888794,0.0759277,-0.944702,0.0826416,-0.053833,0.00866699,-0.0012207,-0.00439453,0.0170898,0.03125,0.00219727,-0.0238037,0.000976562,-0.0281982,1.2666
0.002,-0.209565,-0.740059,0.949624,-0.026552,-0.0495159,0.0760679,-0.938921,0.702218,0.236704,-0.496353,-0.375711,0.872064,-0.522905,-0.425227,0.948132,1.00003,0.981323,0,-0.0717773,-0.00402832,0.87793,-0.403809,-0.895752,-0.0230713,-0.967529,-0.0270996,-0.00390625,0.0272217,0.0135498,0.000610352,0.0214844,-0.00317383,0.0128174,0.0307617,0.0263672,0.0313721,1.2666
0.004,0.528867,-1.00833,0.479463,0.0157877,-0.0810913,0.0653036,-0.843137,0.795687,0.0474502,0.134429,-0.794509,0.66008,0.150216,-0.8756,0.725383,1.00162,0.998535,0,-0.0755615,-0.00817871,0.868774,-0.399292,-0.885132,-0.0395508,-0.960693,-0.0477295,-0.00610352,0.000488281,0.00842285,0.00610352,0.0118408,0.0324707,-0.0313721,-0.00598145,-0.0229492,0.00012207,1.2666
0.006,0.964,-0.699972,-0.264028,0.0681741,-0.0846794,0.0165053,-0.675219,0.909528,-0.234308,0.579078,-0.768657,0.189579,0.647252,-0.853336,0.206084,1.00122,1.00903,0,-0.0742188,-0.00500488,0.838135,-0.457397,-0.791016,0.0140381,-0.865234,0.0090332,0.0246582,0.0098877,0.00305176,0.0164795,0.00195312,0.00170898,0.039917,0.0183105,0.0429688,0.03479,1.26648
0.008,0.855788,-0.0115634,-0.844225,0.0961614,-0.0473631,-0.0487983,-0.564062,0.949072,-0.38501,0.830701,-0.392946,-0.437755,0.926862,-0.440309,-0.486554,0.99964,0.997803,0,-0.0878906,0.00219727,0.828979,-0.49646,-0.829956,0.0561523,-0.917847,0.0583496,-0.019043,-0.00646973,-0.00476074,0.000610352,0.000488281,0.0214844,0.000610352,-0.0256348,-0.00415039,-0.0250244,1.2666
0.01,0.333018,0.649864,-0.982882,0.064586,0.00358811,-0.0681741,-0.435168,0.952667,-0.5175,0.592866,0.251623,-0.844489,0.657452,0.255211,-0.912663,1.00241,0.993408,0,-0.079834,0.0133057,0.82959,-0.46936,-0.856323,0.0130615,-0.936157,0.0263672,0.000976562,0.0164795,-0.00878906,-0.00830078,-0.0119629,0.0229492,0.0313721,0.00195312,0.022583,-0.00634766,1.26648
0.012,-0.379504,0.984432,-0.604929,0.00789384,0.0574098,-0.0653036,-0.232957,0.867586,-0.63463,0.00689379,0.751423,-0.758316,0.0147876,0.808832,-0.82362,1.00162,0.970337,0,-0.0883789,-0.000244141,0.861328,-0.428955,-0.867554,-0.0057373,-0.955933,-0.00598145,-0.017334,0.0241699,-0.0172119,-0.00488281,0.00952148,-0.012207,0.0107422,0.00598145,-0.00646973,0.00109863,1.26648
0.014,-0.909132,0.751622,0.15751,-0.0294225,0.064586,-0.0351635,-0.0804114,0.840025,-0.759613,-0.573908,0.825531,-0.251623,-0.60333,0.890117,-0.286787,1.00122,1.02063,0,-0.0681152,0.0113525,0.871094,-0.446411,-0.855835,0.0187988,-0.92395,0.0301514,0.0333252,0.046875,-0.000976562,-0.00292969,0.0393066,0.0246582,0.00183105,-0.00170898,0.000854492,-0.00463867,1.2666
0.016,-0.917515,0.154179,0.763336,-0.0674565,0.0243992,0.0430573,0.143085,0.726184,-0.869269,-0.787615,0.461884,0.325731,-0.855071,0.486283,0.368789,1.00162,0.972656,0,-0.0699463,-0.00268555,0.80188,-0.432129,-0.804077,-0.00598145,-0.874023,-0.00866699,0.00134277,-0.00439453,0.00854492,-0.0065918,0.0251465,-0.0057373,0.0144043,0.0153809,0.0229492,0.00878906,1.2666
0.018,-0.425989,-0.572004,0.997993,-0.0466454,-0.0193758,0.0660212,0.332288,0.635112,-0.9674,-0.66008,-0.134429,0.794509,-0.706725,-0.153805,0.86053,0.997269,0.990601,0,-0.0672607,-0.00146484,0.832397,-0.501099,-0.843994,0.0140381,-0.911255,0.0125732,-0.0152588,0.022583,0.00915527,-0.00561523,-0.00964355,0.0716553,0.0213623,-0.000610352,0.0305176,-0.00622559,1.26648
0.02,0.288819,-0.975952,0.687133,0.00861147,-0.0696093,0.0609979,0.493111,0.46495,-0.958061,-0.101683,-0.682485,0.784168,-0.0930719,-0.752094,0.845166,0.996479,0.987549,0,-0.0762939,-0.0106201,0.869873,-0.41394,-0.842163,-0.0119629,-0.918457,-0.022583,-0.020874,0.00317383,0.0012207,0.00305176,0.0158691,0.0115967,0.00720215,-0.00695801,0.00842285,-0.00390625,1.2666
0.022,0.849692,-0.831024,-0.0186678,0.0552569,-0.0868323,0.0315754,0.637379,0.300779,-0.938158,0.520481,-0.849659,0.329178,0.575738,-0.936491,0.360754,0.998454,0.998291,0,-0.0859375,-0.0109863,0.864624,-0.469604,-0.873657,0.0158691,-0.959595,0.00488281,0.00170898,0.0311279,-0.010376,0.000732422,0.0231934,-0.000732422,-0.020874,0.0,-0.03125,0.000732422,1.2666
0.024,0.979242,-0.282918,-0.696323,0.0674565,-0.0545393,-0.0129172,0.735528,0.148592,-0.88412,0.851382,-0.518757,-0.332625,0.918839,-0.573297,-0.345542,0.997664,0.997803,0,-0.060791,-0.010376,0.885498,-0.410156,-0.874268,-0.041626,-0.935059,-0.052002,0.0130615,0.0032959,0.00341797,0.0229492,0.000854492,0.0297852,0.00390625,-0.0306396,0.00732422,-0.00769043,1.26648
0.026,0.556301,0.440952,-0.997252,0.0674565,-0.0064586,-0.0609979,0.890438,-0.0970642,-0.793374,0.716954,0.046533,-0.763487,0.78441,0.0400744,-0.824485,1.00083,0.969604,0,-0.0827637,0.00695801,0.834961,-0.395508,-0.836426,-0.0510254,-0.919189,-0.0440674,0.0220947,0.0141602,0.00708008,0.00292969,0.0263672,0.00378418,-0.0189209,-0.0101318,-0.0118408,-0.00720215,1.2666
0.028,-0.187466,0.938179,-0.750713,0.032293,0.0236815,-0.0559745,0.995682,-0.363092,-0.63259,0.268858,0.613547,-0.882404,0.301151,0.637228,-0.938379,1.00162,1.02087,0,-0.0599365,0.017334,0.847778,-0.499512,-0.859131,0.0512695,-0.919067,0.0686035,0.0124512,-0.0247803,-0.0012207,-0.0141602,-0.0450439,0.0266113,0.0506592,-0.0385742,0.0494385,-0.0527344,1.2666
0.03,-0.757483,0.899634,-0.142151,-0.0315754,0.0595626,-0.0279873,0.972032,-0.468545,-0.503487,-0.396393,0.882404,-0.486012,-0.427968,0.941967,-0.513999,1.00162,0.975708,0,-0.079834,-0.00378418,0.910522,-0.455322,-0.909912,0.0167236,-0.989746,0.0129395,-0.013916,0.0178223,-0.0235596,-0.0214844,0.0317383,0.0140381,-0.0012207,-0.0167236,-0.0247803,-0.038208,1.2666
0.032,-0.984576,0.388531,0.596045,-0.0602803,0.0430573,0.0172229,0.949564,-0.605153,-0.34441,-0.804849,0.637675,0.167174,-0.86513,0.680732,0.184397,1.0032,0.98584,0,-0.0588379,0.000976562,0.916504,-0.432373,-0.904663,-0.00805664,-0.963501,-0.00708008,0.00793457,0.00769043,-0.0012207,-0.00183105,-0.00878906,0.0482178,0.03479,-0.0410156,0.0335693,-0.0428467,1.2666
0.034,-0.638603,-0.338423,0.977025,-0.0495159,-0.0172229,0.0667389,0.901081,-0.730977,-0.170103,-0.747976,0.0448096,0.703166,-0.797492,0.0275867,0.769905,1.00241,0.975708,0,-0.0750732,-0.00646973,0.878174,-0.400146,-0.852783,-0.03125,-0.927856,-0.0377197,0.000244141,0.0280762,0.0202637,-0.000854492,-0.0106201,-0.00524902,0.0162354,0.0161133,0.036499,0.0152588,1.2666
