t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,4.95,1181.87,314.43,1.19732,672.766,672.619,-14.0621,315.03,0.11022,59.3638,59.3479,-1.37328,732.13,731.967,-15.4354
0.262,12.5,0.0,2281.0,4.98,1189.55,314.575,1.20221,676.128,675.937,-16.0489,315.068,0.114336,60.3733,60.3681,-0.795367,736.498,736.305,-16.8443
0.512,12.5,0.0,2279.0,4.99,1190.9,314.715,1.20413,676.49,676.339,-14.2799,315.348,0.109568,58.7022,58.6855,-1.39921,735.192,735.025,-15.6792
0.716,12.5,0.0,2281.0,4.97,1187.16,313.965,1.19374,671.287,671.135,-14.3012,314.419,0.112789,60.3299,60.3137,-1.3998,731.617,731.448,-15.7009
0.966,12.5,0.0,2280.0,4.96,1184.25,314.256,1.20472,679.05,678.919,-13.3697,314.773,0.114732,59.8258,59.8249,0.325449,738.859,738.743,-13.0443
1.216,12.5,0.0,2280.0,4.98,1189.03,313.497,1.19952,671.952,671.756,-16.2141,314.014,0.112121,60.0318,59.9952,-2.09573,731.98,731.751,-18.3098
1.419,12.5,0.0,2280.0,4.92,1174.7,315.305,1.20367,675.902,675.753,-14.1918,315.808,0.115115,59.5849,59.5844,0.235522,735.47,735.338,-13.9563
1.669,12.5,0.0,2281.0,4.97,1187.16,313.722,1.19336,674.072,673.967,-11.9052,314.342,0.109,58.2113,58.2012,-1.08138,732.283,732.168,-12.9865
1.934,12.5,0.0,2279.0,4.95,1181.35,312.22,1.19492,676.066,675.883,-15.7226,312.664,0.112769,60.4004,60.3809,-1.53402,736.466,736.264,-17.2566
2.184,12.5,0.0,2279.0,5.01,1195.67,312.62,1.19755,677.655,677.508,-14.0785,313.228,0.111406,58.8471,58.8464,0.284295,736.484,736.355,-13.7942
2.419,12.5,0.0,2280.0,4.92,1174.7,314.076,1.19838,675.48,675.261,-17.1782,314.56,0.112912,60.281,60.2706,-1.11629,735.76,735.532,-18.2945
2.622,12.5,0.0,2280.0,4.97,1186.64,314.419,1.20115,678.209,678.064,-13.9894,315.009,0.110592,58.4505,58.4503,-0.137903,736.65,736.515,-14.1273
2.872,12.5,0.0,2280.0,4.95,1181.87,314.318,1.20759,676.212,676.041,-15.2069,314.846,0.113135,60.4361,60.415,-1.59678,736.648,736.456,-16.8036
3.122,12.5,0.0,2280.0,4.97,1186.64,313.971,1.1972,675.22,675.091,-13.23,314.618,0.110781,57.9157,57.9157,-0.0296096,733.126,733.006,-13.2596
3.372,12.5,0.0,2279.0,4.99,1190.9,314.403,1.20255,675.78,675.666,-12.4101,314.824,0.113837,60.1736,60.162,-1.18083,735.954,735.828,-13.5909
3.575,12.5,0.0,2279.0,4.95,1181.35,313.067,1.19911,678.256,678.14,-12.5727,313.706,0.109725,58.419,58.4167,-0.51727,736.673,736.556,-13.09
3.825,12.5,0.0,2281.0,5.01,1196.72,314.458,1.20778,675.585,675.43,-14.4833,314.948,0.112576,60.2703,60.2494,-1.58913,735.855,735.68,-16.0724
4.091,12.5,0.0,2280.0,4.95,1181.87,310.732,1.18827,674.953,674.787,-14.9616,311.377,0.110704,58.4088,58.4078,-0.336519,733.354,733.195,-15.2981
4.341,12.5,0.0,2282.0,4.99,1192.46,312.922,1.19905,675.013,674.892,-12.7805,313.458,0.110897,59.8228,59.795,-1.82476,734.832,734.687,-14.6052
4.591,12.5,0.0,2279.0,4.97,1186.12,314.016,1.20028,674.909,674.786,-12.8769,314.632,0.111821,59.0596,59.0596,0.0400554,733.958,733.845,-12.8369
4.794,12.5,0.0,2281.0,4.95,1182.39,314.874,1.20259,674.695,674.561,-13.4382,315.494,0.107801,57.8648,57.8509,-1.27187,732.559,732.412,-14.71
5.044,12.5,0.0,2280.0,4.94,1179.48,316.679,1.20951,677.582,677.39,-16.1301,317.135,0.113329,60.0589,60.0524,-0.881174,737.639,737.442,-17.0113
5.309,12.5,0.48,2308.0,3.89,940.187,182.583,1.17614,434.634,352.102,254.815,182.371,0.591227,154.182,-75.9664,134.169,477.032,276.136,388.984
5.559,12.5,1.92,2336.0,4.03,985.84,184.632,1.25225,460.682,380.958,259.033,184.233,0.533401,141.87,-48.3386,133.381,514.418,332.62,392.415
5.809,12.5,3.2,2333.0,5.33,1302.18,304.575,1.66177,778.523,778.402,13.7353,304.957,0.200932,103.857,103.069,-12.7737,881.471,881.471,0.961651
6.059,12.5,3.52,2311.0,5.33,1289.9,293.223,1.8314,754.402,754.225,16.315,293.37,0.167363,92.1599,92.1391,-1.95771,846.486,846.364,14.3573
6.294,12.5,3.68,2296.0,5.36,1288.74,291.486,1.76829,735.789,735.625,15.5543,291.724,0.146361,79.8454,79.8388,-1.02845,815.593,815.463,14.5259
6.497,12.5,3.36,2281.0,5.43,1297.04,291.45,1.75235,728.07,727.876,16.8224,291.771,0.133505,73.257,73.2206,-2.30727,801.228,801.097,14.5151
