t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
4.481,12.5,0,2281,4.93,1177.61,317.472,1.23152,689.592,689.412,-15.7755,317.952,0.113555,59.7996,59.7995,-0.123317,749.38,749.211,-15.8988,
4.731,12.5,0,2280,4.98,1189.03,318.684,1.23897,686.797,686.68,-12.6798,319.067,0.116989,60.4102,60.4102,-0.0504521,747.199,747.09,-12.7303,
4.981,12.5,0,2281,4.97,1187.16,318.635,1.24894,692.125,691.972,-14.5542,319.081,0.11557,59.2462,59.2458,0.237545,751.354,751.217,-14.3167,
5.247,12.5,0,2280,4.97,1186.64,319.047,1.25037,688.939,688.805,-13.6101,319.457,0.115961,59.7431,59.7425,0.258314,748.666,748.547,-13.3517,
5.497,12.5,0,2281,4.95,1182.39,310.8,1.23032,690.081,689.945,-13.6937,311.344,0.110325,58.1184,58.1158,0.552215,748.177,748.061,-13.1415,
5.747,12.5,0,2281,4.97,1187.16,300.568,1.17432,679.039,679.038,-0.947869,301.279,0.115042,55.9445,55.9444,-0.0777811,734.983,734.982,-1.02565,
5.997,12.5,0,2280,4.98,1189.03,300.675,1.17207,683.033,682.969,-9.41299,301.373,0.107999,52.8502,52.8491,0.338559,735.874,735.818,-9.07443,
6.247,12.5,0,2281,4.97,1187.16,312.044,1.20805,689.748,689.583,-15.1036,312.613,0.113202,58.9233,58.9233,-0.0834411,748.66,748.506,-15.187,
6.497,12.5,0,2281,4.96,1184.77,315.563,1.24756,691.637,691.448,-16.1886,315.983,0.114895,58.746,58.7454,0.260109,750.362,750.193,-15.9285,
6.747,12.5,0,2280,4.95,1181.87,315.466,1.23905,690.839,690.663,-15.6272,315.882,0.113623,58.7447,58.7416,0.605437,749.555,749.404,-15.0218,
6.997,12.5,0,2281,4.96,1184.77,313.531,1.20967,686.709,686.585,-13.0347,314.14,0.109019,58.2795,58.2743,-0.777876,744.988,744.86,-13.8126,
7.247,12.5,0,2279,5.0,1193.28,310.998,1.22616,693.198,693.0,-16.5856,311.589,0.11112,58.446,58.4454,-0.274306,751.634,751.445,-16.8599,
7.497,12.5,0,2280,4.95,1181.87,310.817,1.23271,693.973,693.815,-14.835,311.244,0.111774,57.9094,57.9089,0.227075,751.866,751.724,-14.6079,
7.747,12.5,0,2278,4.96,1183.22,311.57,1.23911,689.098,688.955,-14.0201,312.045,0.11486,60.1086,60.1083,0.192286,749.191,749.064,-13.8279,
7.997,12.5,0,2282,4.96,1185.29,311.708,1.23349,691.759,691.592,-15.1847,312.186,0.112455,57.9677,57.9671,0.268417,749.708,749.559,-14.9163,
8.247,12.5,0,2280,4.97,1186.64,311.478,1.23104,685.01,684.879,-13.3904,311.966,0.115383,60.2899,60.2896,0.20519,745.285,745.168,-13.1852,
8.497,12.5,0,2281,4.97,1187.16,311.54,1.2321,691.097,690.944,-14.5451,312.037,0.113394,58.6249,58.6224,0.543984,749.697,749.567,-14.0011,
8.747,12.5,0,2278,4.97,1185.6,310.775,1.21944,689.628,689.441,-16.0448,311.343,0.108766,58.1885,58.1883,0.134298,747.799,747.629,-15.9105,
8.997,12.5,0,2281,4.96,1184.77,310.404,1.22082,691.984,691.831,-14.5473,310.966,0.111058,58.157,58.1547,-0.523448,750.137,749.986,-15.0707,
9.247,12.5,0,2279,4.97,1186.12,310.763,1.21429,686.632,686.485,-14.1791,311.361,0.110289,58.7908,58.7907,0.0424681,745.41,745.276,-14.1366,
9.497,12.5,0,2281,4.96,1184.77,312.003,1.2287,688.755,688.575,-15.7542,312.541,0.111743,58.8305,58.8303,0.143342,747.568,747.405,-15.6109,
9.747,12.5,0,2279,4.97,1186.12,310.34,1.209,687.901,687.774,-13.2065,310.945,0.11189,59.049,59.0479,-0.365046,746.946,746.822,-13.5716,
9.997,12.5,0,2280,4.96,1184.25,318.198,1.24413,685.101,685.007,-11.3494,318.668,0.111544,59.2201,59.1938,-1.76572,744.316,744.201,-13.1151,
10.247,12.5,0,2278,5.04,1202.3,318.391,1.22489,683.889,683.771,-12.6978,318.985,0.113243,59.65,59.6297,-1.55441,743.537,743.401,-14.2522,
10.497,12.5,0,2280,4.97,1186.64,313.174,1.20729,686.055,685.947,-12.189,313.733,0.109382,57.7274,57.7271,-0.192796,743.777,743.674,-12.3818,
10.747,12.5,0,2280,4.99,1191.42,316.535,1.24711,690.17,690.014,-14.6685,316.985,0.111708,58.9075,58.8694,-2.12022,749.071,748.883,-16.7887,
10.981,12.5,0,2282,4.95,1182.9,315.363,1.24275,686.677,686.554,-13.0108,315.766,0.114902,59.075,59.074,0.350587,745.735,745.628,-12.6602,
11.231,12.5,0,2280,4.98,1189.03,316.703,1.24488,689.829,689.664,-15.1252,317.102,0.117525,59.6861,59.6845,0.436236,749.492,749.348,-14.6889,
11.497,12.5,0,2281,4.96,1184.77,309.439,1.19706,684.663,684.523,-13.8043,309.991,0.113156,59.5797,59.5793,-0.230603,744.235,744.103,-14.0349,
11.747,12.5,0,2280,4.98,1189.03,311.549,1.22942,691.43,691.307,-13.0786,312.073,0.111879,57.9505,57.9482,0.522775,749.36,749.255,-12.5558,
11.997,12.5,0,2280,4.96,1184.25,317.27,1.23083,686.135,685.974,-14.8576,317.873,0.10871,58.4126,58.3992,-1.25257,744.548,744.373,-16.1102,
12.247,12.5,0,2279,5.02,1198.05,316.292,1.21659,679.888,679.781,-12.0405,316.936,0.11101,59.0173,58.9944,-1.64292,738.903,738.776,-13.6835,
12.497,12.5,0,2280,4.95,1181.87,314.026,1.20039,682.309,682.201,-12.1545,314.642,0.108871,58.3686,58.3669,-0.43798,740.675,740.568,-12.5925,
12.747,12.5,0,2279,5.02,1198.05,311.021,1.20623,684.861,684.674,-16.0239,311.661,0.108818,58.3366,58.3366,0.00995437,743.183,743.01,-16.014,
12.997,12.5,0,2280,4.97,1186.64,310.565,1.21781,690.518,690.387,-13.4741,311.208,0.107763,58.0539,58.0509,-0.589928,748.57,748.438,-14.064,
13.247,12.5,0,2281,4.96,1184.77,310.773,1.2196,689.054,688.949,-12.0685,311.306,0.111119,59.2467,59.2445,-0.505744,748.299,748.193,-12.5742,
13.497,12.5,0,2281,4.95,1182.39,316.295,1.21569,682.662,682.555,-12.0621,316.932,0.111222,59.4311,59.424,-0.91646,742.093,741.979,-12.9785,
13.747,12.5,0,2279,5.02,1198.05,313.846,1.20923,684.206,684.107,-11.6275,314.535,0.111435,59.2129,59.2103,-0.557524,743.417,743.317,-12.185,
13.997,12.5,0,2281,4.94,1180.0,313.907,1.22484,688.947,688.826,-12.9234,314.522,0.107573,57.7911,57.7892,-0.472604,746.735,746.615,-13.396,
14.247,12.5,0,2279,5.03,1200.44,313.142,1.22153,687.901,687.751,-14.3518,313.756,0.107703,57.4734,57.4703,-0.59576,745.372,745.222,-14.9475,
14.497,12.5,0,2281,4.93,1177.61,309.941,1.22104,691.693,691.573,-12.9176,310.541,0.108123,58.0273,58.0252,-0.493398,749.718,749.598,-13.411,
14.747,12.5,0,2280,5.02,1198.58,310.612,1.21776,691.375,691.26,-12.634,311.217,0.110346,58.3343,58.3341,-0.155655,749.703,749.594,-12.7897,
14.997,12.5,0,2281,4.94,1180.0,310.404,1.21929,690.593,690.453,-13.9016,310.985,0.107831,57.9604,57.9596,-0.306435,748.548,748.413,-14.208,
15.247,12.5,0,2280,5.02,1198.58,315.464,1.24049,690.356,690.206,-14.3919,315.951,0.112175,58.4296,58.4249,-0.738851,748.784,748.631,-15.1307,
15.481,12.5,0,2282,4.95,1182.9,311.499,1.21618,692.158,691.979,-15.7318,312.148,0.106542,57.4136,57.4127,-0.317484,749.563,749.392,-16.0493,
15.731,12.5,0,2280,5.0,1193.81,310.41,1.22704,687.782,687.612,-15.2746,310.88,0.111252,58.8187,58.8182,-0.252331,746.592,746.43,-15.5269,
15.981,12.5,0,2282,4.91,1173.35,311.222,1.22909,684.184,684.021,-14.937,311.677,0.113978,59.4015,59.3998,0.458189,743.562,743.421,-14.4788,
16.231,12.5,0,2281,4.98,1189.55,311.188,1.22495,690.696,690.564,-13.5014,311.632,0.113751,59.1416,59.1411,0.2372,749.822,749.705,-13.2642,
16.481,12.5,0,2281,4.95,1182.39,314.685,1.22182,688.319,688.161,-14.7652,315.306,0.107309,57.9003,57.898,-0.519674,746.216,746.059,-15.2849,
16.731,12.5,0,2281,4.95,1182.39,311.615,1.21379,687.783,687.612,-15.3477,312.231,0.10829,58.4664,58.4663,-0.112892,746.238,746.078,-15.4606,
16.981,12.5,0,2281,4.94,1180.0,309.878,1.20167,683.651,683.523,-13.2176,310.491,0.110769,58.6568,58.6533,-0.641064,742.306,742.177,-13.8586,
17.231,12.5,0,2280,4.92,1174.7,315.881,1.25167,693.841,693.673,-15.2711,316.339,0.115293,59.0223,59.0185,-0.669401,752.861,752.692,-15.9405,
17.481,12.5,0,2279,4.98,1188.51,311.453,1.23819,688.089,687.911,-15.6445,311.896,0.113936,59.0279,59.0267,0.377081,747.093,746.937,-15.2674,
17.731,12.5,0,2282,4.93,1178.12,318.654,1.2366,683.997,683.865,-13.3979,319.209,0.111479,59.089,59.058,-1.91607,743.081,742.923,-15.314,
17.981,12.5,0,2280,5.01,1196.19,317.496,1.21716,677.462,677.359,-11.7882,318.119,0.10996,58.1324,58.1161,-1.37341,735.593,735.475,-13.1616,
18.231,12.5,0,2282,4.93,1178.12,312.94,1.2418,687.114,686.959,-14.6221,313.342,0.112561,59.6902,59.6622,-1.82858,746.802,746.621,-16.4507,
18.481,12.5,0,2281,4.96,1184.77,318.572,1.24731,684.291,684.16,-13.3943,319.036,0.111643,59.0064,58.9732,-1.97882,743.292,743.133,-15.3731,
18.716,12.5,0,2279,5.01,1195.67,314.196,1.22076,689.192,689.076,-12.6953,314.647,0.115447,60.6119,60.6033,-1.02339,749.804,749.679,-13.7186,
18.966,12.5,0,2280,4.95,1181.87,318.268,1.25288,693.419,693.167,-18.7159,318.679,0.114821,58.5533,58.5502,0.602316,751.935,751.717,-18.1136,
19.216,12.5,0,2280,5.02,1198.58,319.173,1.2565,694.386,694.261,-13.1644,319.692,0.116188,60.0509,60.0509,0.0106596,754.427,754.312,-13.1537,
19.466,12.5,0,2281,4.95,1182.39,317.651,1.23647,692.682,692.567,-12.6459,318.135,0.115433,60.4367,60.4298,-0.909076,753.118,752.996,-13.555,
19.716,12.5,0,2279,5.01,1195.67,315.54,1.26055,694.421,694.212,-17.0189,315.914,0.116043,59.0817,59.0814,0.196188,753.481,753.293,-16.8227,
19.966,12.5,0,2281,4.97,1187.16,318.522,1.2383,686.511,686.381,-13.3867,318.919,0.118353,60.4103,60.4101,0.177511,746.908,746.791,-13.2092,
20.216,12.5,0,2280,5.0,1193.81,318.775,1.23207,686.279,686.092,-16.0273,319.264,0.119553,60.7937,60.7937,0.076559,747.056,746.886,-15.9507,
20.466,12.5,0,2281,4.96,1184.77,312.496,1.24023,688.187,688.07,-12.6987,312.96,0.113333,59.0066,59.0054,0.369988,747.177,747.075,-12.3287,
20.716,12.5,0,2279,4.99,1190.9,317.765,1.25353,687.044,686.894,-14.3435,318.123,0.117917,60.4427,60.4425,0.11457,747.472,747.336,-14.229,
20.966,12.5,0,2280,4.96,1184.25,319.06,1.24916,689.044,688.863,-15.7991,319.442,0.115506,59.7152,59.714,-0.374819,748.752,748.577,-16.1739,
21.216,12.5,0,2280,4.97,1186.64,315.965,1.22618,689.126,689.041,-10.866,316.429,0.116169,60.6955,60.6903,-0.793344,749.822,749.731,-11.6593,
21.466,12.5,0,2280,4.96,1184.25,318.082,1.23526,692.781,692.646,-13.6734,318.63,0.116234,60.2633,60.2616,-0.449952,753.04,752.908,-14.1233,
21.716,12.5,0,2279,4.98,1188.51,314.258,1.24196,686.566,686.397,-15.2563,314.633,0.116311,59.9687,59.9616,0.924378,746.496,746.358,-14.332,
21.966,12.5,0,2280,4.99,1191.42,319.285,1.25416,692.561,692.369,-16.3043,319.699,0.116657,59.6108,59.6107,-0.10679,752.159,751.98,-16.4111,
22.216,12.5,0,2279,5.02,1198.05,317.941,1.24,690.214,690.113,-11.779,318.443,0.115791,60.4009,60.4001,-0.314423,750.611,750.513,-12.0934,
22.466,12.5,0,2280,4.96,1184.25,313.438,1.24263,692.967,692.76,-16.9662,313.894,0.115899,59.0901,59.0889,0.379032,752.031,751.848,-16.5872,
22.716,12.5,0,2279,5.02,1198.05,316.553,1.25382,693.683,693.555,-13.3164,316.952,0.116394,59.4709,59.4683,0.554805,753.132,753.024,-12.7616,
22.966,12.5,0,2281,4.95,1182.39,320.19,1.24567,688.536,688.401,-13.6254,320.639,0.11728,59.8293,59.829,-0.175084,748.358,748.23,-13.8005,
23.216,12.5,0,2280,5.02,1198.58,310.101,1.2242,686.351,686.205,-14.1789,310.571,0.114557,59.5804,59.5803,-0.113604,745.922,745.785,-14.2925,
23.466,12.5,0,2280,4.96,1184.25,315.366,1.25118,690.467,690.312,-14.6262,315.822,0.117032,59.986,59.9839,0.503417,750.429,750.296,-14.1228,
23.716,12.5,0,2279,5.04,1202.83,317.159,1.25135,692.793,692.55,-18.3739,317.551,0.115814,58.9238,58.9197,0.689614,751.678,751.469,-17.6842,
23.966,12.5,0,2280,4.97,1186.64,310.555,1.21724,687.262,687.122,-13.8997,311.187,0.111058,58.9767,58.9767,0.0710631,746.226,746.098,-13.8287,
24.216,12.5,0,2279,5.02,1198.05,310.822,1.23053,686.318,686.182,-13.6615,311.253,0.113687,59.2056,59.2047,0.316024,745.506,745.387,-13.3455,
24.466,12.5,0,2280,4.95,1181.87,316.147,1.24975,692.842,692.684,-14.8237,316.559,0.11512,59.4288,59.4275,0.401258,752.25,752.111,-14.4225,
24.716,12.5,0,2279,4.97,1186.12,318.658,1.24983,688.728,688.636,-11.2458,319.117,0.116926,60.061,60.0606,0.230897,748.778,748.697,-11.0149,
24.966,12.5,0,2280,4.95,1181.87,310.429,1.22824,693.02,692.876,-14.1395,310.971,0.111768,58.3497,58.3495,-0.169091,751.362,751.226,-14.3086,
25.216,12.5,0,2279,5.0,1193.28,312.734,1.24005,693.351,693.214,-13.763,313.186,0.114055,57.6384,57.637,0.409209,750.97,750.851,-13.3538,
25.466,12.5,0,2278,5.0,1192.76,312.566,1.24178,688.398,688.185,-17.1153,313.002,0.114263,59.1428,59.1399,0.583361,747.508,747.325,-16.532,
25.716,12.5,0,2279,5.04,1202.83,317.799,1.25067,688.372,688.224,-14.3003,318.175,0.116344,59.8162,59.8152,0.35761,748.169,748.039,-13.9427,
25.966,12.5,0,2280,4.96,1184.25,317.396,1.24215,686.228,686.06,-15.1788,317.845,0.117635,59.9497,59.9474,0.524179,746.151,746.008,-14.6546,
26.216,12.5,0,2279,5.02,1198.05,317.298,1.25185,688.609,688.468,-13.9355,317.688,0.116883,60.2029,60.2029,-0.0449972,748.801,748.671,-13.9805,
26.466,12.5,0,2281,4.97,1187.16,313.181,1.24169,692.238,692.048,-16.1873,313.629,0.11457,58.8809,58.8787,0.517849,751.09,750.927,-15.6694,
26.716,12.5,0,2281,5.01,1196.72,313.806,1.22014,686.836,686.709,-13.1932,314.439,0.10952,58.0119,58.0099,-0.483571,744.845,744.719,-13.6767,
26.966,12.5,0,2281,4.97,1187.16,316.232,1.22852,686.345,686.237,-12.2256,316.95,0.111367,59.0314,59.0119,-1.51651,745.375,745.248,-13.7421,
27.216,12.5,0,2282,4.98,1190.07,317.989,1.22777,685.626,685.458,-15.2071,318.621,0.111929,58.7768,58.7489,-1.8106,744.401,744.207,-17.0177,
27.466,12.5,0,2281,4.96,1184.77,317.676,1.22662,684.081,683.933,-14.2595,318.306,0.10926,57.8789,57.8579,-1.55953,741.959,741.791,-15.819,
27.716,12.5,0,2282,4.96,1185.29,316.047,1.22645,692.78,692.618,-15.0237,316.672,0.107629,58.0957,58.0818,-1.27199,750.876,750.699,-16.2957,
27.966,12.5,0,2281,4.97,1187.16,317.222,1.2549,684.187,684.023,-14.9618,317.613,0.112477,58.9243,58.9051,-1.50273,743.111,742.928,-16.4645,
28.216,12.5,0,2281,4.96,1184.77,316.802,1.24997,690.257,690.024,-17.9066,317.264,0.113281,59.777,59.744,-1.98738,750.032,749.768,-19.894,
28.466,12.5,0,2281,4.94,1180.0,318.06,1.23192,683.869,683.733,-13.6004,318.621,0.111571,58.2564,58.2311,-1.7188,742.122,741.964,-15.3192,
28.716,12.5,0,2282,4.96,1185.29,317.163,1.25094,684.922,684.841,-10.5495,317.649,0.114721,60.1936,60.1571,-2.09569,745.106,744.998,-12.6452,
28.966,12.5,0,2280,4.96,1184.25,318.116,1.24043,683.035,682.902,-13.4357,318.661,0.111009,59.0462,59.0109,-2.04213,742.075,741.913,-15.4778,
29.216,12.5,0,2281,4.95,1182.39,311.549,1.23794,692.234,692.107,-13.2448,311.972,0.112738,59.502,59.4715,-1.90488,751.732,751.579,-15.1497,
29.466,12.5,0,2280,4.98,1189.03,314.815,1.25105,686.805,686.699,-12.0991,315.179,0.112427,59.7148,59.6841,-1.91502,746.514,746.383,-14.0141,
29.716,12.5,0,2282,4.95,1182.9,318.015,1.24691,691.198,690.989,-17.0294,318.487,0.108545,57.8872,57.8615,-1.72479,749.085,748.85,-18.7542,
29.966,12.5,0,2279,5.0,1193.28,317.897,1.243,684.17,684.039,-13.3744,318.416,0.112477,59.5805,59.5447,-2.06505,743.744,743.584,-15.4395,
30.216,12.5,0,2281,4.95,1182.39,318.35,1.24893,689.884,689.702,-15.8494,318.855,0.110192,58.5055,58.4866,-1.48781,748.389,748.188,-17.3373,
30.466,12.5,0,2281,4.98,1189.55,318.406,1.24367,688.761,688.632,-13.3361,318.964,0.109896,58.2452,58.2279,-1.41854,747.006,746.86,-14.7546,
30.716,12.5,0,2281,4.95,1182.39,312.601,1.23914,687.001,686.786,-17.1805,313.049,0.112409,60.0392,60.0106,-1.85187,747.039,746.796,-19.0324,
30.966,12.5,0,2280,4.95,1181.87,315.424,1.25653,691.086,690.907,-15.706,315.798,0.113475,59.6049,59.578,-1.7907,750.689,750.485,-17.4967,
31.216,12.5,0,2282,4.95,1182.9,317.789,1.24402,686.521,686.331,-16.1417,318.245,0.11124,58.2867,58.266,-1.55569,744.807,744.597,-17.6974,
31.466,12.5,0,2281,4.95,1182.39,315.941,1.24696,685.553,685.39,-14.9513,316.363,0.113853,60.1187,60.0992,-1.52788,745.671,745.489,-16.4792,
31.716,12.5,0,2281,4.95,1182.39,315.785,1.24487,688.597,688.396,-16.6452,316.187,0.111844,58.6615,58.6292,-1.94718,747.257,747.025,-18.5924,
31.966,12.5,0,2281,4.94,1180.0,315.479,1.2487,684.35,684.207,-13.9941,315.91,0.112936,60.0537,60.0206,-1.99305,744.399,744.228,-15.9871,
32.216,12.5,0,2281,5.0,1194.33,315.593,1.24511,688.348,688.121,-17.6444,316.052,0.11058,58.3986,58.3746,-1.67646,746.746,746.496,-19.3209,
32.466,12.5,0,2280,4.98,1189.03,317.891,1.25073,689.797,689.621,-15.6091,318.37,0.110653,58.8923,58.8616,-1.90047,748.687,748.482,-17.5095,
32.716,12.5,0,2281,4.96,1184.77,311.097,1.2322,691.234,690.985,-18.5628,311.554,0.112823,60.4105,60.391,-1.53222,751.644,751.376,-20.095,
32.966,12.5,0,2280,4.96,1184.25,311.578,1.23586,686.761,686.65,-12.3339,311.998,0.113764,60.1482,60.1191,-1.86922,746.905,746.77,-14.2031,
33.216,12.5,0,2282,4.96,1185.29,314.789,1.25131,687.786,687.603,-15.8275,315.152,0.114069,59.383,59.3467,-2.07585,747.165,746.95,-17.9034,
33.466,12.5,0,2280,4.97,1186.64,311.349,1.21832,692.394,692.182,-17.1046,311.776,0.115244,61.1376,61.1307,-0.922566,753.529,753.313,-18.0271,
33.716,12.5,0,2280,4.96,1184.25,311.245,1.2173,689.026,688.898,-13.2753,311.672,0.113861,60.524,60.5083,-1.37814,749.549,749.406,-14.6534,
33.966,12.5,0,2279,5.01,1195.67,310.735,1.22268,682.688,682.521,-15.1232,311.105,0.114388,61.0942,61.0704,-1.70448,743.781,743.591,-16.8277,
34.216,12.5,0,2279,5.01,1195.67,318.895,1.2548,691.15,691.032,-12.7718,319.289,0.116818,60.3269,60.3265,-0.209924,751.471,751.359,-12.9818,
34.419,12.5,0,2281,4.98,1189.55,311.058,1.23502,691.831,691.61,-17.4863,311.493,0.114088,58.521,58.521,-0.0482034,750.336,750.131,-17.5345,
34.669,12.5,0,2279,5.04,1202.83,316.161,1.25517,693.061,692.93,-13.4513,316.586,0.118875,60.175,60.1749,0.0997435,753.224,753.105,-13.3515,
34.919,12.5,0,2280,4.98,1189.03,318.559,1.24585,691.453,691.266,-16.0937,319.029,0.117541,59.8115,59.8114,-0.115543,751.252,751.077,-16.2092,
35.169,12.5,0,2279,5.0,1193.28,309.811,1.22505,688.162,688.002,-14.8302,310.312,0.112381,59.8439,59.8431,0.296874,747.986,747.845,-14.5333,
35.419,12.5,0,2281,4.97,1187.16,311.433,1.24118,687.903,687.784,-12.7873,311.897,0.113119,59.0835,59.0834,0.102283,746.975,746.868,-12.685,
35.669,12.5,0,2281,5.04,1203.88,316.242,1.25513,692.572,692.353,-17.4046,316.674,0.115571,59.625,59.6239,0.36167,752.17,751.977,-17.0429,
35.919,12.5,0,2280,5.01,1196.19,316.235,1.2483,693.403,693.173,-17.8422,316.603,0.115833,58.834,58.8304,0.650183,752.2,752.004,-17.192,
36.169,12.5,0,2281,5.03,1201.49,316.141,1.25061,689.512,689.369,-14.0222,316.482,0.115745,59.2746,59.2741,0.256743,748.77,748.643,-13.7654,
36.419,12.5,0,2281,4.99,1191.94,310.868,1.20073,686.65,686.522,-13.2728,311.503,0.1111,58.9287,58.9269,-0.457376,745.576,745.449,-13.7302,
36.669,12.5,0,2281,5.05,1206.27,310.416,1.22854,695.895,695.782,-12.5405,311.016,0.112842,58.4087,58.4087,-0.0346294,754.295,754.19,-12.5751,
36.919,12.5,0,2281,5.02,1199.11,312.024,1.22768,685.667,685.524,-13.9747,312.499,0.115791,59.7114,59.7107,0.305261,745.36,745.235,-13.6695,
37.169,12.5,0,2281,5.01,1196.72,311.121,1.23969,692.547,692.329,-17.3816,311.622,0.112943,58.4931,58.4898,0.624327,751.005,750.818,-16.7572,
37.419,12.5,0,2281,5.01,1196.72,313.643,1.20903,684.783,684.678,-11.9789,314.271,0.110275,59.3555,59.3501,-0.802357,744.138,744.029,-12.7813,
37.669,12.5,0,2281,5.02,1199.11,309.271,1.20745,686.915,686.759,-14.6435,309.854,0.111384,59.053,59.053,0.0340958,745.955,745.812,-14.6094,
37.919,12.5,0,2281,4.99,1191.94,311.146,1.22729,688.539,688.374,-15.0758,311.632,0.113445,58.7619,58.7614,0.255304,747.282,747.135,-14.8205,
38.169,12.5,0,2281,4.99,1191.94,314.198,1.24665,686.669,686.565,-11.9644,314.567,0.114958,59.5597,59.5574,0.51522,746.21,746.122,-11.4492,
38.419,12.5,0,2280,5.0,1193.81,313.303,1.25231,693.634,693.443,-16.2926,313.738,0.115596,59.1241,59.1199,0.703297,752.724,752.563,-15.5893,
38.669,12.5,0,2281,5.01,1196.72,311.481,1.20648,684.787,684.643,-14.0445,312.08,0.111204,59.4792,59.4766,-0.557561,744.262,744.119,-14.602,
38.919,12.5,0,2282,5.0,1194.85,309.62,1.22962,690.051,689.915,-13.7235,310.238,0.111292,59.0747,59.0746,-0.0994817,749.117,748.989,-13.823,
39.169,12.5,0,2281,5.0,1194.33,308.722,1.2187,688.485,688.365,-12.8197,309.232,0.111842,58.5608,58.5608,-0.0131529,747.036,746.926,-12.8329,
39.419,12.5,0,2282,4.99,1192.46,310.9,1.25129,696.264,696.097,-15.2178,311.347,0.114448,59.0667,59.0658,0.316741,755.31,755.163,-14.901,
39.669,12.5,0,2281,4.99,1191.94,313.726,1.20773,681.56,681.423,-13.6648,314.384,0.112756,59.6446,59.637,-0.953551,741.204,741.06,-14.6183,
39.919,12.5,0,2282,4.98,1190.07,313.505,1.23732,692.485,692.334,-14.424,314.122,0.110474,58.4431,58.439,-0.694624,750.926,750.773,-15.1186,
40.169,12.5,0,2282,4.99,1192.46,311.496,1.2171,691.005,690.901,-11.9458,312.1,0.109893,58.3798,58.3732,-0.877104,749.384,749.275,-12.8229,
