t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,4.98,1188.51,314.564,1.21554,679.843,679.668,-15.4112,315.008,0.113334,59.1467,59.1453,-0.411214,738.983,738.814,-15.8225
0.278,12.5,0.0,2280.0,5.01,1196.19,314.652,1.20382,674.358,674.256,-11.7562,315.287,0.108235,58.1592,58.133,-1.74668,732.513,732.389,-13.5028
0.528,12.5,0.0,2280.0,5.01,1196.19,313.757,1.20729,679.203,679.029,-15.3585,314.258,0.110034,58.5496,58.5335,-1.37158,737.752,737.563,-16.7301
0.778,12.5,0.0,2280.0,4.96,1184.25,312.823,1.21016,680.252,680.095,-14.6102,313.457,0.110957,57.8285,57.8276,0.32269,738.061,737.922,-14.2875
1.028,12.5,0.0,2280.0,4.95,1181.87,314.616,1.21212,679.828,679.705,-12.954,315.188,0.108299,58.4253,58.3956,-1.86312,738.249,738.1,-14.8171
1.278,12.5,0.0,2280.0,5.05,1205.74,315.084,1.22169,681.647,681.501,-14.1175,315.582,0.11161,57.9209,57.9205,0.218172,739.552,739.421,-13.8993
1.528,12.5,0.0,2281.0,4.95,1182.39,315.344,1.2113,678.698,678.603,-11.3439,315.997,0.107518,57.6153,57.5939,-1.56924,736.31,736.197,-12.9132
1.778,12.5,0.0,2279.0,5.0,1193.28,314.988,1.21353,680.017,679.834,-15.7756,315.448,0.110886,58.5276,58.5199,-0.951684,738.544,738.354,-16.7272
2.028,12.5,0.0,2280.0,4.96,1184.25,312.959,1.20598,682.778,682.654,-13.0141,313.602,0.108905,58.0472,58.0442,-0.586995,740.823,740.698,-13.6011
2.231,12.5,0.0,2280.0,5.02,1198.58,313.28,1.2009,674.133,673.936,-16.3033,313.768,0.10922,58.4145,58.3931,-1.57986,732.547,732.329,-17.8832
2.481,12.5,0.0,2281.0,4.95,1182.39,313.113,1.21285,681.855,681.716,-13.7892,313.663,0.113298,58.6723,58.6722,-0.0615394,740.517,740.388,-13.8508
2.731,12.5,0.0,2281.0,5.01,1196.72,313.109,1.20277,673.094,672.944,-14.2099,313.616,0.109651,58.5084,58.4798,-1.82915,731.6,731.424,-16.0391
