t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.480857,-0.514187,0.995044,-0.0430573,-0.0258344,0.0688917,0.15964,0.752547,-0.912188,-0.677314,-0.0723847,0.749699,-0.720372,-0.0982191,0.818591,1.00122,0.977783,0,-0.0723877,-0.0045166,0.868774,-0.410645,-0.855225,-0.0236816,-0.927612,-0.0281982,-0.00256348,0.0247803,0.0209961,-0.00512695,0.03125,0.0012207,-0.0125732,0.0246582,0.00842285,0.0195312,1.2666
0.002,0.24843,-0.962076,0.713646,-0.00143524,-0.0710446,0.0724798,0.381954,0.627922,-1.00988,-0.215431,-0.637675,0.853106,-0.216866,-0.70872,0.925586,0.999245,1.00317,0,-0.06604,-0.00732422,0.871338,-0.492432,-0.854004,0.0496826,-0.920044,0.0423584,-0.00610352,-0.0167236,0.0147705,-0.00598145,-0.0145264,0.0235596,0.0170898,-0.00830078,0.0318604,-0.0142822,1.2666
0.004,0.809303,-0.87034,0.0610368,0.0581274,-0.0932909,0.0351635,0.521492,0.43619,-0.957681,0.441202,-0.839318,0.398116,0.49933,-0.932609,0.43328,1.00122,0.983398,0,-0.0957031,-0.0201416,0.876709,-0.456787,-0.864014,0.0111084,-0.959717,-0.0090332,-0.00976562,0.0161133,-0.010376,-0.00427246,0.00830078,0.0405273,-0.00854492,-0.029541,-0.0189209,-0.0338135,1.2666
0.006,0.984576,-0.33611,-0.648466,0.0839618,-0.0653036,-0.0186582,0.633831,0.267226,-0.901057,0.796232,-0.558397,-0.237836,0.880194,-0.6237,-0.256494,1.00003,0.995605,0,-0.076416,-0.00622559,0.869141,-0.460571,-0.853882,-0.0144043,-0.930298,-0.0206299,0.00378418,0.00415039,-0.00134277,0.0172119,0.0,0.046875,0.0238037,-0.0280762,0.0224609,-0.0108643,1.2666
0.008,0.615741,0.374655,-0.990396,0.0825265,-0.00574098,-0.0767856,0.739075,0.123427,-0.862503,0.725571,0.0327455,-0.758316,0.808097,0.0270045,-0.835102,1.00241,0.96521,0,-0.0980225,0.00170898,0.866821,-0.41394,-0.837158,-0.0341797,-0.935181,-0.0324707,0.0273438,0.0224609,0.00866699,0.00378418,-0.0300293,0.0129395,0.00268555,-0.0135498,0.0113525,-0.00976562,1.26648
0.01,-0.132598,0.904259,-0.771662,0.0509512,0.0243992,-0.0753503,0.905811,-0.161774,-0.744037,0.334349,0.542886,-0.877234,0.3853,0.567285,-0.952584,1.00399,1.01428,0,-0.0712891,0.0197754,0.726929,-0.442749,-0.790039,0.0311279,-0.861328,0.0509033,0.0228271,-0.0258789,-0.000732422,-0.0179443,-0.0065918,0.0948486,0.0396729,-0.0683594,0.0389404,-0.0863037,1.2666
0.012,-0.725477,0.932782,-0.207305,-0.0279873,0.0624331,-0.0344459,0.920001,-0.317556,-0.602445,-0.339519,0.830701,-0.491182,-0.367506,0.893134,-0.525628,1.00241,0.978394,0,-0.0864258,-0.00170898,0.828979,-0.387207,-0.859375,-0.00939941,-0.945801,-0.0111084,-0.00830078,0.00390625,-0.0201416,-0.0209961,-0.00598145,0.0675049,0.0102539,-0.0466309,-0.0098877,-0.067627,1.2666
0.014,-0.98229,0.446348,0.535942,-0.0617155,0.0509512,0.0107643,0.923548,-0.454165,-0.469384,-0.735912,0.648016,0.0878958,-0.797627,0.698967,0.0986601,1.00162,0.975952,0,-0.0712891,0.00378418,0.864868,-0.427979,-0.860229,0.0078125,-0.931519,0.0115967,0.00634766,0.000610352,-0.00305176,-0.00964355,-0.0131836,0.0366211,0.0360107,-0.0305176,0.032959,-0.0401611,1.26648
0.016,-0.68204,-0.28446,0.9665,-0.0502335,-0.00717622,0.0574098,0.948381,-0.597963,-0.350418,-0.766934,0.101683,0.66525,-0.817167,0.0945071,0.72266,0.99964,0.984131,0,-0.0637207,-0.00512695,0.885376,-0.435547,-0.848633,0.00854492,-0.912354,0.00341797,-0.013916,0.0255127,0.00598145,0.00280762,-0.0327148,0.0415039,0.0316162,-0.0147705,0.0375977,-0.0119629,1.2666
0.018,0.0129549,-0.847984,0.835029,-0.0200934,-0.0523864,0.0724798,0.921183,-0.747754,-0.173429,-0.334349,-0.534268,0.868617,-0.354442,-0.586655,0.941097,0.997269,0.987671,0,-0.0720215,-0.00158691,0.88208,-0.421021,-0.847168,-0.00549316,-0.919189,-0.00708008,0.0109863,-0.0032959,0.012207,0.00524902,-0.0244141,-0.0252686,0.0390625,0.0124512,0.0512695,0.0177002,1.2666
0.02,0.670609,-0.978265,0.307656,0.0251168,-0.0803737,0.0552569,0.798201,-0.889156,0.0909548,0.261964,-0.828978,0.567014,0.287081,-0.909351,0.622271,0.998454,1.00842,0,-0.0684814,-0.00866699,0.853027,-0.404785,-0.833984,-0.0462646,-0.902466,-0.0549316,0.0155029,-0.000976562,0.00805664,0.000732422,-0.029541,0.0206299,0.0339355,-0.0166016,0.0419922,-0.0158691,1.2666
0.022,0.98991,-0.578171,-0.411739,0.0775032,-0.0710446,-0.0064586,0.71779,-0.983824,0.266034,0.76004,-0.775551,0.015511,0.837543,-0.846595,0.00905237,0.996084,0.966797,0,-0.0837402,-0.0118408,0.904297,-0.457275,-0.913086,-0.000488281,-0.996826,-0.0123291,0.00439453,-0.0299072,-0.00366211,0.00134277,0.0117188,-0.0155029,-0.0328369,-0.00488281,-0.036499,-0.00354004,1.2666
0.024,0.755197,0.18964,-0.944837,0.0724798,-0.0358811,-0.0365987,0.601903,-1.06171,0.459812,0.911703,-0.256793,-0.65491,0.984183,-0.292675,-0.691508,0.997269,1.02258,0,-0.0599365,0.00634766,0.841797,-0.517822,-0.932861,0.0356445,-0.992798,0.0419922,-0.0422363,0.00646973,-0.0117188,0.0169678,0.0905762,0.0167236,-0.0211182,-0.0490723,-0.0328369,-0.0321045,1.2666
0.026,0.160032,0.761644,-0.921675,0.0430573,0.0200934,-0.0631507,0.418612,-1.02217,0.603558,0.46533,0.486012,-0.951342,0.508388,0.506105,-1.01449,1.00241,0.983521,0,-0.0756836,0.0119629,0.956421,-0.399048,-0.963379,-0.0666504,-1.03906,-0.0546875,0.0101318,0.0245361,0.000854492,0.00415039,0.00793457,-0.0150146,0.00463867,-0.00622559,0.00549316,-0.0020752,1.2666
0.028,-0.564683,0.986745,-0.422062,0.0157877,0.0459278,-0.0617155,0.184473,-0.982625,0.798152,-0.15511,0.891022,-0.735912,-0.139322,0.936949,-0.797627,1.00241,1.00916,0,-0.0618896,0.0107422,0.926392,-0.444214,-0.951782,-0.00622559,-1.01367,0.0045166,0.019165,0.00280762,0.000244141,-0.0107422,-0.0130615,0.010376,0.03125,-0.0257568,0.0314941,-0.036499,1.2666
0.03,-0.96019,0.664511,0.295679,-0.0509512,0.0509512,0.0,0.00709512,-0.87957,0.872474,-0.729018,0.854829,-0.125812,-0.779969,0.90578,-0.125812,1.00438,0.983887,0,-0.0705566,0.00476074,0.946289,-0.413696,-0.959717,0.00012207,-1.03027,0.00488281,0.0163574,-0.000488281,-0.0057373,-0.0119629,-0.00378418,0.0239258,0.0136719,-0.0131836,0.00793457,-0.0251465,1.2666
0.032,-0.804731,-0.0647551,0.869486,-0.070327,0.0222463,0.0480807,-0.274345,-0.710606,0.984951,-0.851382,0.413627,0.437755,-0.921709,0.435873,0.485836,1.00557,0.994141,0,-0.0617676,0.00537109,0.83728,-0.50647,-0.856812,0.072876,-0.918579,0.0782471,-0.0395508,0.000610352,0.0,-0.00537109,0.0272217,0.00317383,0.00732422,0.0128174,0.00732422,0.00744629,1.2666
