t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,4.96,1184.25,302.669,1.40964,672.23,672.148,-10.5519,302.986,0.113386,59.329,59.3267,-0.519566,731.558,731.474,-11.0714
0.216,12.5,0.0,2281.0,4.99,1191.94,303.367,1.41324,669.627,669.577,-8.13904,303.751,0.107563,57.6923,57.6603,-1.92103,727.307,727.238,-10.0601
0.419,12.5,0.0,2279.0,4.98,1188.51,303.411,1.41133,670.948,670.88,-9.55617,303.767,0.113417,59.3286,59.326,-0.561531,730.276,730.206,-10.1177
0.669,12.5,0.0,2282.0,4.99,1192.46,300.374,1.397,670.07,670.025,-7.82821,300.837,0.106972,57.107,57.107,-0.0950587,727.175,727.132,-7.92327
0.935,12.5,0.0,2281.0,4.94,1180.0,302.586,1.40935,667.701,667.64,-9.00342,302.938,0.109206,58.6897,58.6603,-1.85592,726.381,726.3,-10.8593
1.185,12.5,0.0,2280.0,5.02,1198.58,302.677,1.41098,672.671,672.618,-8.47219,303.04,0.111433,58.499,58.4985,0.236534,731.163,731.116,-8.23566
1.419,12.5,0.0,2280.0,5.03,1200.97,304.766,1.40926,669.49,669.376,-12.3607,305.287,0.106231,57.1617,57.1482,-1.24188,726.652,726.524,-13.6026
1.669,12.5,0.0,2280.0,4.99,1191.42,302.483,1.41187,672.567,672.513,-8.51999,302.798,0.113386,59.2123,59.2085,-0.673777,731.78,731.722,-9.19377
1.919,12.5,0.0,2281.0,4.95,1182.39,301.71,1.39752,666.795,666.722,-9.89994,302.165,0.105848,57.7359,57.6895,-2.31216,724.514,724.411,-12.2121
2.122,12.5,0.0,2280.0,5.0,1193.81,302.974,1.41275,674.935,674.893,-7.52473,303.336,0.113675,59.1943,59.1942,-0.147452,734.127,734.087,-7.67218
2.372,12.5,0.0,2281.0,4.97,1187.16,301.95,1.39732,665.666,665.603,-9.16489,302.389,0.105629,57.5075,57.4746,-1.94548,723.163,723.078,-11.1104
2.638,12.5,0.0,2281.0,4.97,1187.16,302.338,1.40686,672.577,672.532,-7.73223,302.733,0.111888,58.6172,58.6147,0.53417,731.182,731.147,-7.19806
2.888,12.5,0.0,2279.0,5.03,1200.44,302.412,1.40463,668.06,668.002,-8.83785,302.79,0.109245,58.4257,58.3905,-2.02661,726.473,726.392,-10.8645
3.091,12.5,0.0,2282.0,4.96,1185.29,302.827,1.40487,673.136,673.064,-9.83458,303.288,0.110575,57.832,57.8299,0.496084,730.954,730.894,-9.3385
3.341,12.5,0.0,2281.0,5.01,1196.72,302.276,1.40398,667.8,667.767,-6.69626,302.734,0.107391,58.1162,58.0807,-2.03061,725.9,725.847,-8.72687
3.591,12.5,0.0,2280.0,5.0,1193.81,302.558,1.41321,675.788,675.703,-10.7499,303.005,0.109852,58.0703,58.0687,0.432526,733.844,733.771,-10.3174
3.794,12.5,0.0,2281.0,4.95,1182.39,302.07,1.39425,665.204,665.159,-7.77791,302.495,0.10725,58.15,58.1125,-2.08794,723.338,723.271,-9.86585
4.044,12.5,0.0,2281.0,4.98,1189.55,305.428,1.41938,674.452,674.359,-11.1637,305.727,0.111873,58.3174,58.3174,0.0534273,732.761,732.677,-11.1102
4.294,12.5,0.0,2279.0,5.02,1198.05,300.494,1.39631,670.628,670.556,-9.80292,300.97,0.10778,57.9868,57.9852,-0.424317,728.613,728.541,-10.2272
