t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.93,1177.61,315.009,1.17961,675.237,675.146,-11.1047,315.686,0.106135,57.3331,57.3286,-0.71787,732.57,732.475,-11.8226
0.263,12.5,0.0,2281.0,4.96,1184.77,319.361,1.20992,674.361,674.21,-14.2555,319.884,0.111563,59.4327,59.4029,-1.88013,733.791,733.613,-16.1357
0.513,12.5,0.0,2282.0,4.94,1180.51,318.974,1.20665,671.985,671.826,-14.5979,319.518,0.109204,58.3424,58.3262,-1.37607,730.327,730.152,-15.9739
0.763,12.5,0.0,2282.0,4.96,1185.29,317.584,1.20657,673.352,673.18,-15.1864,318.14,0.109219,58.5172,58.4835,-1.9862,731.865,731.664,-17.1726
1.013,12.5,0.0,2281.0,4.93,1177.61,318.409,1.20522,674.068,673.983,-10.7021,318.973,0.108769,58.3833,58.3456,-2.09839,732.44,732.328,-12.8005
1.263,12.5,0.0,2280.0,4.95,1181.87,317.525,1.19528,675.094,674.98,-12.402,318.174,0.107807,58.1652,58.1475,-1.43444,733.258,733.128,-13.8364
1.513,12.5,0.0,2281.0,4.97,1187.16,319.353,1.19805,674.407,674.267,-13.7397,320.026,0.108938,58.4401,58.4239,-1.37361,732.847,732.691,-15.1133
1.763,12.5,0.0,2281.0,4.94,1180.0,310.932,1.19821,677.995,677.808,-15.9168,311.436,0.111355,59.4821,59.458,-1.69426,737.477,737.266,-17.6111
2.013,12.5,0.0,2281.0,4.99,1191.94,315.383,1.21183,673.789,673.668,-12.7758,315.854,0.108852,58.4288,58.4027,-1.74463,732.214,732.07,-14.5205
2.263,12.5,0.0,2280.0,4.99,1191.42,317.537,1.21446,677.202,677.019,-15.7339,318.041,0.110219,59.1995,59.1632,-2.07343,736.397,736.182,-17.8074
2.513,12.5,0.0,2282.0,4.92,1175.73,318.39,1.20037,673.627,673.502,-12.9934,318.981,0.107742,57.8474,57.8236,-1.65721,731.472,731.325,-14.6506
2.763,12.5,0.0,2281.0,4.94,1180.0,318.184,1.19351,670.979,670.875,-11.8308,318.803,0.108854,58.2414,58.2161,-1.71575,729.217,729.091,-13.5465
3.013,12.5,0.0,2281.0,4.95,1182.39,311.606,1.19022,677.218,677.085,-13.4081,312.02,0.110087,59.4686,59.4441,-1.70419,736.685,736.53,-15.1123
3.263,12.5,0.0,2281.0,4.97,1187.16,312.692,1.21117,675.941,675.768,-15.2565,313.089,0.10853,58.4784,58.4536,-1.70484,734.418,734.222,-16.9614
3.513,12.5,0.0,2282.0,4.95,1182.9,314.85,1.20807,673.188,673.078,-12.1858,315.31,0.109123,58.3417,58.3161,-1.72824,731.526,731.394,-13.9141
3.763,12.5,0.0,2281.0,4.96,1184.77,315.928,1.20949,672.517,672.417,-11.6363,316.397,0.110187,59.1069,59.081,-1.7502,731.62,731.497,-13.3865
4.013,12.5,0.0,2281.0,4.97,1187.16,313.994,1.20464,673.799,673.678,-12.8042,314.435,0.109503,58.9523,58.9163,-2.05804,732.745,732.594,-14.8622
4.263,12.5,0.0,2281.0,4.96,1184.77,316.694,1.20849,673.69,673.519,-15.1577,317.178,0.108771,58.1364,58.1135,-1.63103,731.825,731.633,-16.7887
4.513,12.5,0.0,2282.0,4.92,1175.73,319.267,1.21434,673.841,673.72,-12.769,319.82,0.107123,57.7014,57.6779,-1.64613,731.54,731.398,-14.4151
