t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,4.97,1186.64,310.682,1.19784,681.583,681.503,-10.4641,311.316,0.108309,57.229,57.2274,-0.427959,738.811,738.73,-10.8921
0.262,12.5,0.0,2280.0,4.97,1186.64,316.005,1.24667,686.677,686.556,-12.8637,316.502,0.111541,58.0929,58.0699,-1.63378,744.767,744.626,-14.4974
0.512,12.5,0.0,2279.0,5.02,1198.05,317.531,1.23023,679.681,679.587,-11.3534,318.087,0.10989,58.067,58.0395,-1.78643,737.743,737.626,-13.1398
0.762,12.5,0.0,2280.0,4.99,1191.42,318.519,1.2414,689.47,689.332,-13.7836,319.083,0.109748,57.2368,57.2279,-1.01111,746.707,746.56,-14.7947
1.012,12.5,0.0,2281.0,4.98,1189.55,312.785,1.21503,685.325,685.231,-11.3561,313.45,0.108631,57.2303,57.2293,-0.333049,742.552,742.46,-11.6892
1.262,12.5,0.0,2280.0,4.96,1184.25,309.754,1.21452,690.573,690.483,-11.1404,310.327,0.107889,57.3234,57.3228,-0.254055,747.892,747.806,-11.3945
1.512,12.5,0.0,2281.0,4.98,1189.55,310.708,1.21764,690.188,690.042,-14.1867,311.278,0.107904,57.0306,57.0293,-0.387108,747.213,747.071,-14.5738
1.762,12.5,0.0,2279.0,4.99,1190.9,317.458,1.22843,682.253,682.178,-10.123,318.056,0.109321,57.4176,57.3907,-1.75741,739.664,739.568,-11.8804
2.012,12.5,0.0,2280.0,5.0,1193.81,313.82,1.22133,690.943,690.782,-14.9094,314.465,0.106091,56.9711,56.9645,-0.863824,747.913,747.746,-15.7733
2.262,12.5,0.0,2280.0,5.0,1193.81,311.388,1.20335,683.077,682.962,-12.5032,311.984,0.109792,58.0803,58.08,-0.19201,741.151,741.042,-12.6952
2.512,12.5,0.0,2280.0,5.01,1196.19,312.306,1.21636,689.914,689.817,-11.6164,312.961,0.108519,57.7488,57.7464,-0.524486,747.661,747.563,-12.1409
2.762,12.5,0.0,2279.0,5.03,1200.44,311.398,1.21661,689.251,689.161,-11.108,312.002,0.10728,56.752,56.7479,-0.682327,746.003,745.909,-11.7903
3.012,12.5,0.0,2280.0,5.01,1196.19,309.465,1.21439,689.726,689.54,-16.0132,310.031,0.107874,56.6159,56.6159,-0.065024,746.329,746.156,-16.0782
3.262,12.5,0.0,2280.0,5.0,1193.81,316.674,1.22197,684.756,684.641,-12.5206,317.277,0.107054,56.7044,56.6826,-1.57208,741.458,741.324,-14.0927
3.512,12.5,0.0,2281.0,4.95,1182.39,316.526,1.23665,688.378,688.284,-11.3342,317.172,0.109669,57.8615,57.8416,-1.51551,746.237,746.126,-12.8497
3.762,12.5,0.0,2280.0,4.98,1189.03,316.128,1.21831,681.574,681.465,-12.2112,316.773,0.108276,57.1178,57.1025,-1.32339,738.692,738.568,-13.5345
4.012,12.5,0.0,2280.0,4.96,1184.25,312.979,1.2218,690.775,690.664,-12.4226,313.583,0.106275,56.6841,56.6802,-0.662955,747.458,747.344,-13.0855
4.262,12.5,0.0,2280.0,5.0,1193.81,307.723,1.21499,687.96,687.798,-14.9246,308.281,0.110148,58.0225,58.0217,0.303619,745.963,745.82,-14.6209
4.512,12.5,0.0,2280.0,4.97,1186.64,317.412,1.22135,681.952,681.849,-11.865,318.022,0.110123,57.2832,57.2766,-0.87525,739.235,739.126,-12.7402
4.762,12.5,0.0,2281.0,4.98,1189.55,311.729,1.2182,691.13,690.984,-14.2345,312.355,0.107872,56.6335,56.6299,-0.638754,747.762,747.614,-14.8732
5.012,12.5,0.0,2279.0,4.98,1188.51,308.99,1.20054,685.156,685.067,-11.0138,309.589,0.110566,57.8003,57.8,-0.15844,742.951,742.867,-11.1722
5.262,12.5,0.0,2280.0,5.01,1196.19,310.204,1.22996,689.069,688.917,-14.4784,310.696,0.11396,59.0455,59.0448,0.276094,748.096,747.961,-14.2023
5.512,12.5,0.0,2283.0,4.72,1128.43,244.604,1.60278,494.983,469.129,157.878,244.021,0.535564,199.112,28.3549,197.082,611.136,497.484,354.96
5.762,12.5,0.16,2293.0,4.7,1128.58,245.303,1.64112,519.625,492.414,165.949,244.742,0.509059,191.135,27.4296,189.157,629.553,519.844,355.105
