t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2278.0,5.0,1192.76,314.157,1.20696,664.164,663.978,-15.7137,314.754,0.111324,58.8579,58.8289,-1.84611,723.02,722.807,-17.5598
0.262,12.5,0.0,2280.0,4.96,1184.25,313.185,1.1966,665.897,665.741,-14.402,313.713,0.115302,59.0816,59.0814,0.122375,724.963,724.823,-14.2796
0.512,12.5,0.0,2278.0,5.02,1197.53,312.874,1.20087,666.789,666.635,-14.3344,313.566,0.110018,58.2953,58.285,-1.09558,725.084,724.92,-15.43
0.778,12.5,0.0,2281.0,4.91,1172.83,311.962,1.20119,668.533,668.362,-15.1083,312.46,0.11355,60.1095,60.1049,-0.745317,728.64,728.467,-15.8536
1.028,12.5,0.0,2278.0,4.99,1190.37,311.671,1.19852,666.622,666.472,-14.1513,312.225,0.112834,58.7182,58.7176,0.268084,725.323,725.19,-13.8833
1.278,12.5,0.0,2280.0,5.02,1198.58,313.878,1.2031,661.078,660.87,-16.6,314.423,0.111727,58.6059,58.5752,-1.89574,719.683,719.445,-18.4957
1.528,12.5,0.0,2280.0,4.97,1186.64,314.244,1.2091,668.772,668.615,-14.4488,314.704,0.114429,59.6453,59.6447,-0.266922,728.409,728.26,-14.7157
1.778,12.5,0.0,2279.0,4.94,1178.96,308.833,1.20674,668.584,668.44,-13.9038,309.337,0.111315,57.9683,57.9683,-0.0335978,726.542,726.408,-13.9374
2.028,12.5,0.0,2279.0,5.03,1200.44,310.234,1.19449,661.258,661.073,-15.6712,310.824,0.110166,58.3117,58.2982,-1.25253,719.57,719.371,-16.9237
2.278,12.5,0.0,2281.0,4.93,1177.61,312.998,1.20291,668.476,668.3,-15.3216,313.416,0.112421,58.8022,58.7994,-0.575146,727.273,727.1,-15.8968
2.528,12.5,0.0,2278.0,4.99,1190.37,310.006,1.20225,666.737,666.595,-13.7277,310.536,0.111311,58.1075,58.1071,0.190373,724.829,724.702,-13.5374
2.778,12.5,0.0,2278.0,4.99,1190.37,314.752,1.20814,666.089,665.939,-14.1531,315.404,0.109786,58.1771,58.157,-1.52906,724.265,724.096,-15.6822
3.012,12.5,0.0,2280.0,5.02,1198.58,310.959,1.1929,665.638,665.458,-15.4991,311.408,0.111941,59.5141,59.5036,-1.11567,725.152,724.961,-16.6148
3.262,12.5,0.0,2280.0,4.97,1186.64,310.457,1.19967,666.966,666.871,-11.2465,311.072,0.113452,58.8947,58.8942,0.258363,725.848,725.765,-10.9882
3.512,12.5,0.0,2278.0,4.96,1183.22,310.587,1.19944,664.138,663.986,-14.1977,311.058,0.112289,59.7126,59.6848,-1.82208,723.848,723.671,-16.0197
3.762,12.5,0.0,2280.0,4.94,1179.48,312.682,1.20695,668.504,668.387,-12.5514,313.219,0.114162,59.1671,59.1669,-0.131964,727.664,727.553,-12.6834
4.012,12.5,0.0,2279.0,4.99,1190.9,311.436,1.19804,664.099,663.953,-13.9167,312.088,0.109683,57.9199,57.9098,-1.08194,722.019,721.863,-14.9986
4.262,12.5,0.0,2279.0,4.97,1186.12,311.577,1.20035,669.249,669.082,-14.9541,312.041,0.112593,59.3877,59.3818,-0.839199,728.635,728.464,-15.7933
4.465,12.5,0.0,2277.0,5.02,1197.0,311.028,1.19879,667.269,667.135,-13.3864,311.6,0.109627,57.5969,57.5967,-0.139074,724.858,724.732,-13.5255
