t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.93,1177.61,315.208,1.22274,679.295,679.173,-12.9172,315.646,0.114026,58.3743,58.3742,0.0710192,737.659,737.547,-12.8462
0.263,12.5,0.0,2280.0,4.99,1191.42,314.75,1.2053,680.366,680.267,-11.6192,315.398,0.107651,56.9955,56.9856,-1.05961,737.362,737.253,-12.6789
0.513,12.5,0.0,2279.0,4.98,1188.51,312.574,1.20401,675.39,675.255,-13.4875,313.045,0.110486,58.2055,58.1662,-2.1377,733.588,733.421,-15.6252
0.763,12.5,0.0,2278.0,5.05,1204.69,311.243,1.21124,684.017,683.807,-16.9559,311.757,0.11158,57.8465,57.846,0.253521,741.841,741.653,-16.7024
0.997,12.5,0.0,2281.0,4.96,1184.77,315.238,1.21279,674.395,674.269,-13.0275,315.84,0.107782,57.6851,57.6538,-1.89861,732.075,731.923,-14.9261
1.247,12.5,0.0,2280.0,4.98,1189.03,314.751,1.21634,680.839,680.636,-16.6096,315.226,0.114669,59.7149,59.7107,-0.707927,740.549,740.347,-17.3175
1.497,12.5,0.0,2281.0,4.97,1187.16,313.326,1.19949,674.304,674.13,-15.2928,313.888,0.107183,56.3409,56.3392,0.43422,730.621,730.47,-14.8586
1.763,12.5,0.0,2279.0,5.05,1205.21,314.458,1.21156,679.541,679.39,-14.3182,314.884,0.112077,59.4597,59.4384,-1.59353,739.0,738.828,-15.9117
2.013,12.5,0.0,2280.0,4.96,1184.25,312.164,1.20709,677.423,677.291,-13.371,312.63,0.109357,56.6354,56.6328,0.544375,734.036,733.924,-12.8267
2.247,12.5,0.0,2281.0,4.96,1184.77,313.478,1.21063,679.607,679.453,-14.4734,313.981,0.112377,59.3891,59.3559,-1.98507,738.992,738.809,-16.4585
2.497,12.5,0.0,2280.0,4.95,1181.87,312.528,1.19546,674.856,674.625,-17.6584,313.034,0.111128,57.4626,57.4623,0.172285,732.296,732.087,-17.4862
2.747,12.5,0.0,2280.0,4.98,1189.03,312.671,1.2107,676.13,675.997,-13.4263,313.179,0.111464,59.3086,59.2649,-2.27803,735.429,735.262,-15.7044
2.95,12.5,0.0,2281.0,5.02,1199.11,315.529,1.21051,679.302,679.162,-13.7815,316.069,0.11213,58.1081,58.1078,-0.177457,737.402,737.27,-13.959
3.2,12.5,0.0,2279.0,4.98,1188.51,313.861,1.21174,679.491,679.364,-13.1202,314.446,0.107972,57.4355,57.4099,-1.71331,736.924,736.774,-14.8335
3.466,12.5,0.0,2279.0,5.02,1198.05,313.84,1.20618,675.823,675.659,-14.9037,314.323,0.112388,58.7019,58.6832,-1.48102,734.525,734.342,-16.3847
3.716,12.5,0.0,2280.0,4.94,1179.48,312.394,1.2234,685.93,685.754,-15.5216,312.911,0.111732,58.506,58.5039,0.490997,744.41,744.258,-15.0306
3.966,12.5,0.0,2281.0,4.96,1184.77,312.486,1.19204,670.411,670.293,-12.5735,312.985,0.110446,58.4246,58.3935,-1.90794,728.831,728.687,-14.4815
4.169,12.5,0.0,2280.0,4.97,1186.64,314.366,1.22152,688.251,688.043,-16.9101,314.885,0.112892,58.1452,58.1438,0.401257,746.37,746.187,-16.5088
4.419,12.5,0.0,2281.0,5.01,1196.72,314.419,1.20993,673.541,673.389,-14.2909,314.928,0.109206,57.9005,57.8712,-1.84177,731.438,731.26,-16.1326
4.653,12.5,0.0,2281.0,4.97,1187.16,315.506,1.21728,682.431,682.279,-14.3864,316.03,0.114329,59.1322,59.1321,-0.0774501,741.552,741.411,-14.4639
4.856,12.5,0.0,2279.0,4.95,1181.35,313.378,1.18998,676.527,676.419,-12.0654,314.004,0.107144,57.1118,57.1071,-0.738427,733.638,733.526,-12.8038
5.106,12.5,0.16,2296.0,3.24,779.014,265.479,1.37962,567.527,560.012,92.052,265.621,0.399273,90.8884,66.2059,62.2694,644.953,626.218,154.321
5.341,12.5,0.8,2310.0,4.16,1006.31,213.26,1.05977,483.912,421.543,237.638,213.11,0.514775,151.924,-30.2561,148.881,550.003,391.287,386.519
5.591,12.5,1.76,2306.0,5.94,1434.41,248.765,1.25283,532.447,509.325,155.201,248.848,0.435963,97.8208,9.13764,97.3931,576.721,518.463,252.594
5.841,12.5,2.56,2311.0,5.47,1323.78,315.996,1.36834,776.264,776.25,-4.62872,316.58,0.154313,82.8052,82.8051,0.107938,859.067,859.055,-4.52079
6.091,12.5,2.56,2292.0,5.34,1281.69,315.598,1.33479,748.973,748.949,-5.90634,316.216,0.135273,73.4021,73.3875,-1.46359,822.37,822.337,-7.36994
6.341,12.5,2.24,2277.0,5.36,1278.08,311.648,1.30997,748.783,748.754,-6.56424,312.206,0.124305,67.5046,67.4872,-1.53469,816.281,816.241,-8.09892
6.591,12.5,1.92,2276.0,4.39,1046.32,311.895,1.17648,666.663,666.658,-2.57711,312.537,0.103498,54.6745,54.674,-0.234761,721.337,721.332,-2.81187
6.794,12.5,1.92,2277.0,5.03,1199.39,314.703,1.15132,638.684,638.678,-2.59076,315.245,0.0975735,51.0131,50.9721,-2.04318,689.666,689.65,-4.63394
7.044,12.5,1.76,2279.0,4.68,1116.91,313.818,1.16267,649.605,649.586,-4.96146,314.237,0.106065,54.3531,54.3491,-0.656033,703.958,703.935,-5.6175
7.294,12.5,1.6,2280.0,4.95,1181.87,313.835,1.1612,652.858,652.819,-7.17786,314.516,0.0974446,52.4165,52.4132,-0.589624,705.275,705.232,-7.76748
7.497,12.5,1.44,2280.0,4.74,1131.73,312.281,1.17664,660.962,660.914,-7.9785,312.786,0.106772,56.1945,56.1755,-1.45927,717.152,717.09,-9.43777
7.747,12.5,1.28,2279.0,4.99,1190.9,310.939,1.18531,665.017,664.932,-10.603,311.493,0.105025,55.118,55.1121,0.80668,720.111,720.044,-9.79629
7.997,12.5,1.28,2278.0,4.82,1149.82,313.204,1.19531,667.696,667.602,-11.1938,313.725,0.107258,56.6442,56.6073,-2.0435,724.331,724.21,-13.2373
8.2,12.5,1.12,2279.0,4.94,1178.96,314.01,1.19531,670.512,670.381,-13.2513,314.529,0.106942,55.0474,55.0451,0.494462,725.538,725.426,-12.7568
8.45,12.5,0.96,2279.0,4.9,1169.42,312.02,1.19489,669.278,669.197,-10.382,312.571,0.102326,55.4775,55.4555,-1.5621,724.751,724.653,-11.9441
8.716,12.5,0.64,2277.0,4.96,1182.7,314.885,1.19971,671.421,671.319,-11.6542,315.278,0.110486,57.1473,57.1388,-0.984254,728.568,728.458,-12.6385
8.981,12.5,0.48,2279.0,4.87,1162.26,313.717,1.19206,670.422,670.314,-12.0244,314.336,0.106195,55.1582,55.1576,0.256951,725.567,725.472,-11.7675
9.231,12.5,0.48,2278.0,4.98,1187.99,312.991,1.20852,673.237,673.142,-11.2585,313.449,0.108963,58.0704,58.0377,-1.94872,731.299,731.18,-13.2072
9.481,12.5,0.32,2279.0,4.92,1174.19,315.297,1.20567,675.5,675.359,-13.8076,315.722,0.110072,56.7993,56.7981,0.368867,732.28,732.157,-13.4388
9.731,12.5,0.16,2278.0,4.98,1187.99,314.556,1.2009,675.082,674.975,-11.9946,315.132,0.106942,56.075,56.0748,0.158842,731.146,731.05,-11.8358
9.981,12.5,0.0,2281.0,4.98,1189.55,313.887,1.19591,673.363,673.255,-12.0547,314.353,0.111598,58.3351,58.3214,-1.26093,731.698,731.577,-13.3157
10.231,12.5,0.0,2281.0,4.91,1172.83,312.456,1.19812,675.424,675.279,-14.022,313.088,0.108824,57.135,57.1344,0.252915,732.542,732.413,-13.7691
10.466,12.5,0.0,2281.0,5.03,1201.49,314.594,1.22069,682.53,682.366,-14.9701,315.022,0.112892,59.2041,59.1988,-0.788503,741.732,741.565,-15.7586
10.669,12.5,0.0,2281.0,4.91,1172.83,311.717,1.19546,675.978,675.887,-11.1223,312.352,0.10894,57.7576,57.7571,-0.230714,733.732,733.644,-11.353
10.919,12.5,0.0,2279.0,5.01,1195.67,315.212,1.22183,681.547,681.391,-14.5457,315.654,0.114684,59.7436,59.7121,-1.93826,741.287,741.103,-16.4839
11.169,12.5,0.0,2281.0,4.95,1182.39,314.083,1.21431,681.2,681.066,-13.4893,314.585,0.112766,58.3369,58.3366,0.214426,739.522,739.403,-13.2748
11.419,12.5,0.0,2279.0,4.97,1186.12,314.96,1.22145,678.822,678.679,-13.9688,315.475,0.109423,58.5332,58.5047,-1.82554,737.352,737.183,-15.7944
11.669,12.5,0.0,2281.0,4.95,1182.39,315.332,1.21428,676.729,676.583,-14.0954,315.809,0.111842,57.7184,57.7167,0.43628,734.426,734.299,-13.6591
11.872,12.5,0.0,2281.0,4.97,1187.16,314.892,1.2241,683.042,682.897,-14.0496,315.491,0.108362,58.2125,58.1903,-1.60559,741.253,741.088,-15.6552
12.122,12.5,0.0,2280.0,4.99,1191.42,315.15,1.21431,677.445,677.258,-15.8918,315.535,0.113006,58.5258,58.5247,-0.361861,735.962,735.783,-16.2537
12.356,12.5,0.0,2279.0,5.0,1193.28,314.76,1.2006,678.773,678.692,-10.4863,315.46,0.108729,58.1676,58.1559,-1.16754,736.94,736.848,-11.6538
12.56,12.5,0.0,2281.0,4.95,1182.39,313.989,1.20074,675.624,675.477,-14.067,314.451,0.112322,59.1449,59.1351,-1.07333,734.768,734.612,-15.1403
12.81,12.5,0.0,2281.0,4.97,1187.16,316.032,1.21927,684.731,684.606,-13.1056,316.635,0.111018,58.2194,58.2179,-0.406628,742.947,742.824,-13.5122
13.044,12.5,0.0,2281.0,4.95,1182.39,313.741,1.1941,675.033,674.901,-13.3538,314.223,0.112517,59.3932,59.3831,-1.09402,734.427,734.285,-14.4478
13.247,12.5,0.0,2281.0,4.98,1189.55,316.821,1.22584,686.842,686.664,-15.617,317.323,0.11422,59.4717,59.469,-0.560012,746.308,746.133,-16.177
13.497,12.5,0.0,2281.0,4.96,1184.77,313.978,1.21351,677.501,677.348,-14.3815,314.401,0.110052,56.8413,56.8392,0.491354,734.319,734.187,-13.8901
13.747,12.5,0.0,2282.0,4.99,1192.46,317.013,1.2272,679.878,679.746,-13.4249,317.621,0.109059,57.9428,57.9161,-1.75731,737.818,737.662,-15.1822
13.95,12.5,0.0,2281.0,4.97,1187.16,319.573,1.22329,677.538,677.337,-16.4925,320.103,0.11238,57.953,57.952,-0.345368,735.482,735.289,-16.8379
14.185,12.5,0.0,2282.0,4.98,1190.07,313.289,1.22637,682.469,682.262,-16.7993,313.668,0.114659,59.4564,59.455,-0.415947,741.916,741.717,-17.2152
14.388,12.5,0.0,2281.0,4.96,1184.77,316.773,1.222,679.545,679.392,-14.4097,317.381,0.109878,56.9619,56.9619,-0.0725883,736.497,736.354,-14.4823
