t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.720905,-0.230497,0.951402,-0.0638684,0.00932909,0.0545393,-0.7036,-0.183344,0.886943,-0.758316,0.182685,0.575631,-0.822185,0.192014,0.63017,1.00241,1.01221,0,-0.0617676,0.00268555,0.815796,-0.440186,-0.818237,0.0427246,-0.880005,0.0454102,-0.043335,0.0205078,-0.00427246,-0.00317383,-0.012085,0.00708008,0.026001,-0.0239258,0.0217285,-0.0270996,1.26575
0.002,-0.0975431,-0.797105,0.894648,-0.0251168,-0.0624331,0.0875499,-0.748535,-0.0395447,0.78808,-0.370541,-0.475671,0.846212,-0.395658,-0.538104,0.933762,0.997269,0.97876,0,-0.0825195,-0.00939941,0.842651,-0.391357,-0.818359,-0.0368652,-0.900879,-0.0462646,0.0115967,0.0174561,0.0101318,0.00537109,-0.0124512,-0.0128174,0.0270996,0.0200195,0.0372314,0.0253906,1.26587
0.004,0.609645,-0.99985,0.390206,0.0121996,-0.0832442,0.0710446,-0.938921,0.244458,0.694463,0.134429,-0.799679,0.66525,0.146628,-0.882923,0.736295,0.998454,1.01465,0,-0.0739746,-0.00512695,0.827393,-0.467407,-0.80481,0.0057373,-0.878784,0.000610352,0.0124512,-0.00610352,0.0147705,-0.00012207,-0.0341797,-0.0141602,0.0317383,-0.00695801,0.0465088,-0.00708008,1.26587
0.006,0.980004,-0.64601,-0.333994,0.0767856,-0.0724798,-0.00430573,-0.944834,0.38586,0.558974,0.668697,-0.763487,0.0947895,0.745483,-0.835966,0.0904838,0.996084,0.977295,0,-0.0878906,-0.0150146,0.868042,-0.40918,-0.863281,-0.0263672,-0.951172,-0.0413818,0.00878906,-0.0220947,0.00354004,-0.00390625,-0.0228271,0.00720215,0.0185547,-0.0158691,0.0220947,-0.0197754,1.26575
0.008,0.791014,0.109467,-0.900481,0.0818089,-0.0495159,-0.032293,-0.962572,0.559617,0.402954,0.844489,-0.292986,-0.551503,0.926298,-0.342502,-0.583796,0.996084,1.01819,0,-0.0667725,0.00927734,0.818604,-0.47644,-0.855469,0.0432129,-0.922241,0.0524902,-0.0467529,0.000610352,-0.0102539,0.0098877,0.0126953,0.0166016,0.00134277,-0.0458984,-0.00891113,-0.0360107,1.26575
0.01,0.249954,0.706139,-0.956094,0.0444926,0.011482,-0.0559745,-0.902263,0.67226,0.230004,0.496353,0.375711,-0.872064,0.540845,0.387193,-0.928038,1.00201,0.984985,0,-0.0689697,0.00512695,0.872314,-0.402222,-0.863281,-0.0463867,-0.932251,-0.0412598,0.000854492,0.0250244,-0.00866699,0.00183105,-0.0146484,-0.019043,0.0236816,0.00610352,0.0150146,0.00793457,1.26587
0.012,-0.488478,0.993683,-0.505205,0.00717622,0.0495159,-0.0566921,-0.815939,0.789695,0.0262438,-0.0758316,0.780721,-0.704889,-0.0686554,0.830237,-0.761582,1.0032,0.985229,0,-0.074707,0.0152588,0.900757,-0.382935,-0.860718,-0.0455322,-0.935425,-0.0302734,-0.0045166,0.00537109,-0.00561523,0.00744629,0.0554199,-0.0189209,0.00305176,-0.0198975,-0.00256348,-0.0124512,1.26587
0.014,-0.945711,0.712307,0.233405,-0.0452102,0.0574098,-0.0121996,-0.685862,0.921511,-0.235649,-0.553226,0.81002,-0.256793,-0.598436,0.867429,-0.268993,1.00359,1.00146,0,-0.0631104,0.00341797,0.787476,-0.488525,-0.820923,0.0467529,-0.884033,0.0501709,0.0318604,0.0152588,-0.00317383,-0.00219727,-0.0219727,-0.0549316,0.0449219,0.0212402,0.041748,0.019043,1.26575
0.016,-0.861123,0.0346903,0.826433,-0.0681741,0.0179406,0.0502335,-0.529769,0.938287,-0.408518,-0.828978,0.398116,0.430862,-0.897152,0.416057,0.481095,1.0028,0.9823,0,-0.0650635,-0.00549316,0.854858,-0.500854,-0.864136,0.0733643,-0.929199,0.0678711,-0.0172119,-0.00488281,0.00537109,-0.00402832,-0.00842285,0.038208,0.0338135,-0.0321045,0.0391846,-0.0361328,1.26575
0.018,-0.345973,-0.64601,0.991983,-0.0423397,-0.0258344,0.0681741,-0.433985,0.878371,-0.444386,-0.573908,-0.232665,0.806573,-0.616247,-0.2585,0.874747,1.00003,1.00134,0,-0.0657959,-0.00170898,0.872314,-0.409668,-0.849976,0.000488281,-0.915771,-0.0012207,-0.0206299,0.0205078,0.00830078,-0.0090332,-0.0222168,-0.0279541,0.0367432,0.0274658,0.0450439,0.0184326,1.26575
