t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
57.653,12.5,0,2281,4.92,1175.22,317.618,1.24214,691.21,691.065,-14.1795,318.137,0.11487,60.3331,60.3284,-0.757684,751.541,751.393,-14.9372,
57.903,12.5,0,2281,4.93,1177.61,313.889,1.22132,689.741,689.516,-17.6303,314.351,0.113835,60.4069,60.4059,-0.348407,750.137,749.922,-17.9787,
58.153,12.5,0,2281,4.96,1184.77,314.073,1.22594,688.973,688.767,-16.8237,314.541,0.112306,59.7039,59.7033,-0.281116,748.666,748.47,-17.1048,
58.403,12.5,0,2281,4.96,1184.77,317.023,1.24052,686.702,686.567,-13.6371,317.481,0.118742,61.495,61.4946,-0.225888,748.19,748.062,-13.863,
58.653,12.5,0,2279,5.0,1193.28,317.862,1.25257,692.486,692.255,-17.8548,318.32,0.115386,59.2865,59.2864,-0.0876644,751.756,751.542,-17.9425,
58.903,12.5,0,2278,5.04,1202.3,309.58,1.2267,691.725,691.595,-13.3929,310.207,0.108621,58.4425,58.4406,-0.470242,750.164,750.036,-13.8632,
59.106,12.5,0,2279,4.99,1190.9,319.143,1.25012,685.141,684.985,-14.5995,319.653,0.111182,58.2437,58.2256,-1.44996,743.384,743.211,-16.0494,
59.325,12.5,0,2281,4.95,1182.39,318.143,1.24902,689.464,689.278,-16.0245,318.775,0.11038,58.4298,58.4063,-1.65589,747.893,747.684,-17.6804,
59.575,12.5,0,2279,5.0,1193.28,317.726,1.24422,682.748,682.617,-13.3718,318.301,0.111997,59.7849,59.7557,-1.87001,742.529,742.373,-15.2418,
59.825,12.5,0,2281,4.98,1189.55,314.393,1.23981,684.037,683.883,-14.5204,314.755,0.118178,61.0426,61.0414,-0.389838,745.074,744.924,-14.9102,
60.028,12.5,0,2280,4.94,1179.48,315.946,1.24446,690.393,690.135,-18.8533,316.348,0.115491,58.7835,58.7816,0.470447,749.142,748.917,-18.3829,
60.278,12.5,0,2282,4.98,1190.07,316.56,1.25321,687.618,687.454,-15.0348,316.983,0.115579,60.0464,60.0463,0.0928339,747.65,747.5,-14.9419,
