t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.980766,0.333797,0.646968,-0.0566921,0.0466454,0.0100467,-0.545142,-0.401438,0.94658,-0.789338,0.579078,0.21026,-0.846031,0.625723,0.220307,1.00241,0.989868,0,-0.052124,0.00427246,0.875244,-0.431763,-0.868774,-0.0045166,-0.920898,-0.000244141,0.0090332,0.0109863,0.00268555,0.010498,-0.0135498,0.0272217,0.03479,-0.0310059,0.0374756,-0.0205078,1.26648
0.002,-0.60812,-0.377738,0.985859,-0.0459278,-0.0215287,0.0674565,-0.678767,-0.256441,0.935208,-0.716954,-0.031022,0.747976,-0.762881,-0.0525507,0.815432,1.00003,0.961304,0,-0.0777588,-0.00622559,0.888184,-0.407837,-0.863159,-0.0374756,-0.940918,-0.0437012,0.0200195,0.0288086,0.0238037,0.00317383,-0.0333252,0.0114746,0.0446777,0.00537109,0.0684814,0.00854492,1.2666
0.004,0.156221,-0.921219,0.764998,-0.0222463,-0.0559745,0.0782208,-0.805296,-0.0539246,0.859221,-0.244729,-0.601483,0.846212,-0.266976,-0.657457,0.924433,0.997664,1.026,0,-0.0635986,0.00537109,0.836426,-0.439087,-0.831787,0.00549316,-0.895386,0.0108643,0.0157471,-0.0394287,0.020752,-0.0045166,-0.026001,0.00964355,0.0386963,-0.000366211,0.0594482,-0.00488281,1.26648
0.006,0.736146,-0.93895,0.202804,0.0466454,-0.0918556,0.0452102,-0.941286,0.218095,0.723191,0.313667,-0.823807,0.51014,0.360313,-0.915663,0.55535,0.999245,0.988403,0,-0.083252,-0.020752,0.819946,-0.445557,-0.807129,0.00708008,-0.890381,-0.0136719,-0.00817871,0.00476074,-0.00366211,-0.00708008,-0.0405273,0.00671387,0.0478516,-0.00292969,0.0441895,-0.0100098,1.2666
0.008,1.0021,-0.459453,-0.54265,0.0789384,-0.0696093,-0.00932909,-0.959024,0.37148,0.587544,0.778998,-0.675591,-0.103407,0.857936,-0.7452,-0.112736,0.997269,0.985107,0,-0.0778809,-0.00219727,0.876099,-0.478027,-0.870483,0.00341797,-0.948364,0.0012207,0.00317383,-0.0098877,-0.00976562,0.0108643,0.0155029,0.012085,0.0167236,-0.0213623,0.00695801,-0.010498,1.2666
0.01,0.703377,0.270584,-0.973961,0.0767856,-0.0215287,-0.0552569,-1.00987,0.536849,0.473023,0.787615,-0.139599,-0.648016,0.864401,-0.161128,-0.703273,0.99885,0.99585,0,-0.0754395,-0.00158691,0.877197,-0.440674,-0.850464,0.00231934,-0.925903,0.000732422,-0.00671387,0.0189209,-0.00939941,0.00866699,-0.0306396,0.00720215,0.00610352,-0.0170898,-0.0032959,-0.00842285,1.26648
0.012,0.00152411,0.831795,-0.833319,0.0502335,0.0251168,-0.0753503,-0.923548,0.677053,0.246496,0.339519,0.50497,-0.844489,0.389752,0.530086,-0.919839,1.00241,0.995728,0,-0.0826416,0.020874,0.850952,-0.448486,-0.863037,0.0045166,-0.945679,0.0253906,0.0249023,-0.00708008,0.00549316,0.0,-0.0125732,-0.0113525,0.0288086,-0.00134277,0.0343018,-0.00134277,1.26648
0.014,-0.662226,0.967473,-0.305246,0.0,0.0538217,-0.0538217,-0.85378,0.750151,0.103629,-0.270581,0.842765,-0.572184,-0.270581,0.896587,-0.626006,1.00201,1.00781,0,-0.0623779,0.0144043,0.842529,-0.440186,-0.869019,0.00012207,-0.931396,0.0145264,0.0211182,-0.00268555,0.00390625,-0.00952148,-0.00744629,0.000244141,0.0183105,-0.00598145,0.0222168,-0.0155029,1.2666
0.016,-0.973907,0.569691,0.404216,-0.0624331,0.0581274,0.00430573,-0.716607,0.885561,-0.168954,-0.685932,0.729018,-0.0430861,-0.748365,0.787145,-0.0387804,1.00241,0.955566,0,-0.0766602,0.00854492,0.869263,-0.408203,-0.825928,-0.0115967,-0.902588,-0.00305176,0.000854492,-0.0239258,-0.0106201,-0.0107422,-0.00732422,0.0321045,0.0545654,0.0114746,0.0439453,0.000732422,1.2666
0.018,-0.739956,-0.197349,0.937305,-0.0631507,0.0150701,0.0480807,-0.627918,0.975435,-0.347517,-0.823807,0.270581,0.553226,-0.886958,0.285651,0.601307,1.00043,1.01416,0,-0.0563965,0.00390625,0.821655,-0.49939,-0.842896,0.0670166,-0.899292,0.0709229,-0.0509033,0.0128174,-0.00317383,0.00012207,0.0264893,0.0218506,0.0135498,-0.0135498,0.010376,-0.0134277,1.2666
