t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.756721,-0.155721,0.912442,-0.0710446,0.0179406,0.053104,-0.594808,1.09886,-0.504055,-0.958236,0.437755,0.520481,-1.02928,0.455696,0.573585,0.998059,1.0,0,-0.0644531,0.00646973,0.839355,-0.506958,-0.861694,0.0374756,-0.926147,0.0439453,-0.0372314,0.050415,0.000610352,-0.00354004,0.129028,-0.0118408,-0.106323,0.0411377,-0.105713,0.0375977,1.26587
0.002,-0.237761,-0.771665,1.00943,-0.0358811,-0.0423397,0.0782208,-0.236504,0.884363,-0.647859,-0.513587,-0.201643,0.71523,-0.549468,-0.243983,0.793451,1.00122,0.992676,0,-0.0734863,-0.000244141,0.808228,-0.443481,-0.839233,-0.0218506,-0.91272,-0.0220947,-0.0111084,0.0720215,0.0113525,-0.00634766,0.145142,-0.00439453,-0.130249,0.0834961,-0.118896,0.0771484,1.26587
0.004,0.461044,-1.0145,0.553453,0.020811,-0.085397,0.064586,-0.16437,0.776514,-0.612143,0.153387,-0.677314,0.523928,0.174198,-0.762711,0.588514,0.99885,0.986206,0,-0.0908203,-0.0175781,0.876831,-0.431152,-0.834961,-0.0115967,-0.925781,-0.0291748,-0.034668,0.0534668,-0.00427246,0.00415039,0.144775,-0.0673828,-0.137817,0.071167,-0.14209,0.0753174,1.26587
0.006,0.916753,-0.659886,-0.256867,0.0631507,-0.0796561,0.0165053,-0.147815,0.928701,-0.780886,0.818637,-0.846212,0.0275751,0.881788,-0.925868,0.0440804,0.998454,1.02942,0,-0.0751953,-0.00646973,0.853271,-0.498657,-0.863525,0.0289307,-0.938721,0.0224609,0.0241699,0.0848389,0.00708008,0.0107422,0.174683,-0.0588379,-0.176147,0.0567627,-0.169067,0.0675049,1.26587
0.008,0.858075,-0.00308358,-0.854991,0.0904204,-0.0444926,-0.0459278,0.232957,0.816058,-1.04901,0.975471,-0.51014,-0.465331,1.06589,-0.554633,-0.511258,0.999245,0.996582,0,-0.0821533,-0.00305176,0.835205,-0.460571,-0.838623,-0.0135498,-0.920776,-0.0166016,-0.00549316,0.0408936,-0.00256348,0.00537109,0.139771,-0.0487061,-0.131104,0.0562744,-0.133667,0.0616455,1.26587
0.01,0.35207,0.676074,-1.02814,0.064586,0.00215287,-0.0667389,0.510849,0.468545,-0.979393,0.649739,0.0792785,-0.729018,0.714325,0.0814314,-0.795757,1.00399,1.00378,0,-0.0778809,0.0148926,0.858643,-0.392944,-0.850708,-0.0244141,-0.928589,-0.00952148,-0.0057373,0.0617676,-0.0057373,-0.0090332,0.15918,-0.0797119,-0.145142,0.0668945,-0.150879,0.0578613,1.26575
0.012,-0.326922,1.00139,-0.67447,-0.00287049,0.0552569,-0.0523864,0.519126,0.307969,-0.827096,0.00689379,0.61527,-0.622164,0.0040233,0.670527,-0.67455,1.00201,0.983765,0,-0.0866699,-0.0111084,0.865601,-0.426025,-0.843872,0.00366211,-0.930542,-0.00744629,-0.0284424,0.0576172,-0.0270996,-0.00549316,0.142822,-0.0305176,-0.119385,0.0427246,-0.146484,0.0372314,1.26575
0.014,-0.854264,0.744684,0.10958,-0.0358811,0.0681741,-0.032293,0.623188,0.340324,-0.963512,-0.708336,0.839318,-0.130982,-0.744218,0.907492,-0.163275,1.00162,1.01257,0,-0.0700684,0.0117188,0.860596,-0.483765,-0.868042,0.0458984,-0.93811,0.0576172,0.0147705,0.0882568,-0.0078125,0.0020752,0.156006,-0.0252686,-0.154175,0.0422363,-0.161987,0.0443115,1.26587
0.016,-0.899226,0.108696,0.79053,-0.0681741,0.0279873,0.0401868,0.840772,0.0599162,-0.900688,-0.947895,0.535992,0.411904,-1.01607,0.563979,0.452091,1.00359,0.995728,0,-0.0655518,-0.00610352,0.871338,-0.398438,-0.860352,-0.043457,-0.925903,-0.0495605,-0.00341797,0.067627,0.00939941,0.00268555,0.0938721,-0.0189209,-0.0898438,0.0439453,-0.0804443,0.0466309,1.26587
0.018,-0.452661,-0.583567,1.03623,-0.0523864,-0.026552,0.0789384,0.941286,-0.266028,-0.675258,-0.694549,0.00344689,0.691102,-0.746935,-0.0231051,0.77004,1.00399,0.97937,0,-0.0778809,-0.00732422,0.831665,-0.39502,-0.817505,-0.0394287,-0.895386,-0.0467529,0.0012207,0.0762939,0.0140381,-0.00317383,0.134399,-0.03125,-0.133667,0.0670166,-0.119629,0.0638428,1.26575
0.02,0.265195,-1.00293,0.737738,0.00143524,-0.0688917,0.0674565,0.841955,-0.391852,-0.450103,-0.132705,-0.503246,0.635952,-0.13127,-0.572138,0.703408,0.995294,1.02002,0,-0.0726318,-0.012207,0.795044,-0.433838,-0.770874,0.0297852,-0.843506,0.0175781,-0.0109863,0.0187988,0.00549316,-0.00952148,0.124268,0.00158691,-0.100098,0.0216064,-0.0946045,0.012085,1.26575
0.022,0.7933,-0.847984,0.054684,0.0631507,-0.0954437,0.032293,0.88216,-0.381067,-0.501093,0.599759,-0.804849,0.20509,0.66291,-0.900293,0.237383,0.997664,0.986816,0,-0.100342,-0.0114746,0.843262,-0.482788,-0.831543,0.0250244,-0.931885,0.0135498,-0.0153809,0.0606689,-0.0130615,0.00195312,0.165405,-0.0306396,-0.16626,0.0412598,-0.179321,0.0432129,1.26587
0.024,0.945711,-0.243603,-0.702108,0.0767856,-0.0681741,-0.00861147,1.05008,-0.647095,-0.402983,0.989258,-0.611823,-0.377435,1.06604,-0.679997,-0.386046,0.996479,1.00354,0,-0.0655518,-0.00378418,0.872925,-0.429321,-0.875854,-0.0262451,-0.941406,-0.0300293,0.0045166,0.0579834,-0.00195312,0.0274658,0.129272,0.00244141,-0.140625,0.00012207,-0.142578,0.0275879,1.26587
0.026,0.567731,0.480267,-1.048,0.0667389,-0.0107643,-0.0559745,0.892803,-0.858,-0.0348032,0.791062,-0.0706613,-0.720401,0.857801,-0.0814256,-0.776375,0.99964,0.993408,0,-0.0847168,-0.000488281,0.881592,-0.404419,-0.850342,-0.05896,-0.935059,-0.0594482,0.00354004,0.0787354,0.00170898,0.0136719,0.0955811,-0.0131836,-0.130127,0.0386963,-0.128418,0.0523682,1.26587
0.028,-0.156983,0.951284,-0.7943,0.0423397,0.0258344,-0.0681741,0.645656,-0.832835,0.187179,0.25507,0.479118,-0.734188,0.29741,0.504952,-0.802362,1.00122,1.02307,0,-0.0610352,0.0167236,0.811523,-0.441772,-0.805786,0.0164795,-0.866821,0.0332031,0.0330811,0.0181885,-0.00146484,-0.0187988,0.0977783,-0.00939941,-0.0887451,-0.00744629,-0.09021,-0.0262451,1.26587
0.03,-0.710236,0.909656,-0.19942,-0.0315754,0.0624331,-0.0308578,0.633831,-0.84362,0.209789,-0.463607,0.81519,-0.351583,-0.495182,0.877623,-0.382441,0.996874,0.982788,0,-0.0743408,0.00415039,0.850586,-0.445312,-0.857178,0.00146484,-0.931519,0.00561523,-0.0102539,0.0612793,-0.0134277,-0.0102539,0.116821,-0.0201416,-0.120361,0.0230713,-0.133789,0.0128174,1.26587
0.032,-0.947235,0.360779,0.586457,-0.0617155,0.0430573,0.0186582,0.612546,-1.05452,0.441979,-0.937555,0.727294,0.21026,-0.99927,0.770352,0.228919,0.996479,0.979492,0,-0.0667725,-0.000610352,0.895508,-0.437988,-0.880737,0.010498,-0.94751,0.0098877,0.00354004,0.0494385,-0.00280762,-0.00878906,0.111816,0.00500488,-0.118042,0.0223389,-0.12085,0.0135498,1.26587
0.034,-0.635554,-0.390844,1.0264,-0.0459278,-0.0064586,0.0523864,0.268432,-1.03535,0.766919,-0.873787,0.237836,0.635952,-0.919715,0.231377,0.688338,1.00043,1.00317,0,-0.0625,-0.00671387,0.841187,-0.446289,-0.841431,0.0126953,-0.903931,0.00598145,-0.0247803,0.0762939,0.00610352,0.0020752,0.143311,-0.0172119,-0.137573,0.0474854,-0.13147,0.0495605,1.26587
0.036,0.0419131,-0.918135,0.876222,-0.020811,-0.0559745,0.0767856,0.0354756,-0.804075,0.7686,-0.327455,-0.40501,0.732465,-0.348266,-0.460984,0.80925,0.998454,1.0116,0,-0.0736084,-0.00366211,0.851807,-0.438965,-0.853638,0.0101318,-0.927246,0.00646973,0.00109863,0.0427246,0.0111084,0.00476074,0.122314,-0.0413818,-0.123413,0.0689697,-0.112305,0.0737305,1.26587
0.038,0.655368,-0.947429,0.292061,0.0330106,-0.091138,0.0581274,-0.0141902,-0.728581,0.742771,0.375711,-0.754869,0.379158,0.408722,-0.846007,0.437286,0.99964,1.01196,0,-0.0782471,-0.00610352,0.802734,-0.442261,-0.810913,0.00170898,-0.88916,-0.00439453,0.0200195,0.0742188,0.00708008,0.0045166,0.0853271,-0.0101318,-0.108154,0.0321045,-0.101074,0.0366211,1.26587
0.04,0.944187,-0.483351,-0.460836,0.0882675,-0.0803737,-0.00789384,-0.196298,-0.802877,0.999175,0.903086,-0.773827,-0.129259,0.991353,-0.854201,-0.137152,0.997664,0.973633,0,-0.0861816,-0.00280762,0.871094,-0.462036,-0.861206,0.0236816,-0.947388,0.020874,-0.0106201,0.0310059,-0.0111084,0.00549316,0.107422,-0.0195312,-0.145386,0.0361328,-0.156494,0.041626,1.26587
0.042,0.710236,0.278293,-0.988529,0.085397,-0.0344459,-0.0509512,-0.56288,-0.597963,1.16084,0.934108,-0.339519,-0.594589,1.0195,-0.373965,-0.64554,0.997269,1.01733,0,-0.0770264,0.00537109,0.85083,-0.500488,-0.861084,0.0168457,-0.93811,0.0222168,-0.0324707,0.0516357,-0.0128174,0.00268555,0.124146,-0.000732422,-0.127441,0.0297852,-0.140259,0.0324707,1.26587
0.044,0.127263,0.831795,-0.959058,0.0437749,0.0337282,-0.0775032,-0.651569,-0.218095,0.869664,0.434308,0.298156,-0.732465,0.478083,0.331884,-0.809968,1.00359,0.99231,0,-0.0922852,0.00427246,0.864258,-0.395996,-0.851685,-0.0333252,-0.94397,-0.0290527,0.00341797,0.0714111,-0.00280762,0.00866699,0.149048,-0.0578613,-0.143311,0.0649414,-0.146118,0.0736084,1.26587
0.046,-0.566969,0.975182,-0.408212,0.00861147,0.0602803,-0.0688917,-0.620823,-0.17136,0.792184,-0.243006,0.744529,-0.501523,-0.234394,0.804809,-0.570415,1.00399,1.01392,0,-0.0697021,0.0159912,0.843628,-0.450928,-0.858765,0.0279541,-0.928467,0.0439453,0.022583,0.0617676,0.00341797,-0.00537109,0.132324,-0.0201416,-0.130737,0.0424805,-0.127319,0.0371094,1.26575
0.048,-0.917515,0.568149,0.349366,-0.0581274,0.058845,-0.000717622,-0.791106,-0.0994609,0.890567,-0.82036,0.792785,0.0275752,-0.878488,0.85163,0.0268576,1.0028,0.99646,0,-0.0734863,0.00378418,0.828369,-0.416626,-0.854858,0.0124512,-0.928345,0.0162354,0.0111084,0.0684814,-0.000854492,-0.0100098,0.100098,-0.03125,-0.126709,0.041626,-0.127563,0.0316162,1.26587
0.05,-0.765104,-0.153408,0.918512,-0.0753503,0.0200934,0.0552569,-1.06545,0.293589,0.771862,-0.953066,0.453266,0.499799,-1.02842,0.47336,0.555056,1.00359,0.991821,0,-0.0697021,0.00646973,0.827515,-0.49939,-0.820435,0.057373,-0.890137,0.0638428,-0.0291748,0.0411377,0.00402832,-0.0118408,0.126953,-0.00146484,-0.140137,0.0367432,-0.136108,0.0249023,1.26587
0.052,-0.231665,-0.784771,1.01644,-0.0351635,-0.0423397,0.0775032,-0.942469,0.516477,0.425991,-0.546332,-0.168898,0.71523,-0.581496,-0.211237,0.792733,1.00043,0.99585,0,-0.0737305,0.000244141,0.805786,-0.406372,-0.834839,0.00439453,-0.908569,0.00463867,-0.0148926,0.071167,0.0123291,-0.00439453,0.172485,-0.0314941,-0.123291,0.0742188,-0.110962,0.0698242,1.26587
0.054,0.45952,-1.00448,0.544956,0.0200934,-0.0897028,0.0696093,-0.817122,0.506891,0.310231,0.14994,-0.704889,0.55495,0.170033,-0.794592,0.624559,0.996874,0.977539,0,-0.0910645,-0.00610352,0.877319,-0.447021,-0.850708,0.00292969,-0.941772,-0.00317383,-0.0272217,0.0718994,0.000244141,0.0131836,0.156982,-0.0552979,-0.158447,0.0605469,-0.158203,0.0737305,1.26587
0.056,0.912181,-0.645239,-0.266942,0.0595626,-0.0861147,0.026552,-0.968484,0.56441,0.404074,0.806573,-0.839318,0.0327454,0.866135,-0.925433,0.0592974,0.995689,1.03162,0,-0.0750732,-0.00158691,0.830078,-0.496094,-0.870972,0.03125,-0.946045,0.0296631,0.0236816,0.0887451,0.00610352,0.0133057,0.152222,-0.0516357,-0.179443,0.0444336,-0.17334,0.0577393,1.26587
0.058,0.851978,0.0123343,-0.864313,0.0846794,-0.0416221,-0.0430573,-0.962572,0.875975,0.0865971,0.990982,-0.439479,-0.551503,1.07566,-0.481101,-0.59456,1.0028,0.991333,0,-0.0839844,-0.00183105,0.849609,-0.406982,-0.872681,-0.0638428,-0.956665,-0.0656738,0.00109863,0.0462646,0.00634766,0.00634766,0.114258,-0.0273438,-0.118164,0.0301514,-0.111816,0.036499,1.26587
0.06,0.355118,0.666824,-1.02194,0.0631507,0.0,-0.0631507,-0.632648,0.934692,-0.302044,0.634228,0.0896192,-0.723847,0.697379,0.0896192,-0.786998,1.0032,0.990356,0,-0.0740967,0.0109863,0.789551,-0.398315,-0.807373,-0.0666504,-0.88147,-0.0556641,0.00634766,0.0595703,-0.00463867,-0.00891113,0.164185,-0.00805664,-0.168335,0.0511475,-0.172974,0.0422363,1.26587
0.062,-0.32235,0.989829,-0.667479,0.000717622,0.0538217,-0.0545393,-0.463548,0.841223,-0.377675,0.0224048,0.611823,-0.634228,0.0231224,0.665645,-0.688767,1.00083,0.974976,0,-0.0823975,-0.0020752,0.817383,-0.465698,-0.832764,0.00305176,-0.915161,0.000976562,-0.0212402,0.067749,-0.020874,-0.00305176,0.0827637,-0.00952148,-0.112793,0.0206299,-0.133667,0.0175781,1.26587
0.064,-0.853502,0.736204,0.117298,-0.0287049,0.0624331,-0.0337282,-0.517944,0.958659,-0.440715,-0.711783,0.856553,-0.144769,-0.740488,0.918986,-0.178498,0.999245,1.01636,0,-0.065918,0.00878906,0.859375,-0.501587,-0.879883,0.0623779,-0.945801,0.071167,0.0167236,0.0853271,-0.00463867,-0.00488281,0.14978,-0.0334473,-0.154785,0.0529785,-0.159424,0.0480957,1.26587
