t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,5.03,1200.44,317.851,1.23072,676.21,676.053,-14.5919,318.356,0.108293,57.485,57.4625,-1.60706,733.694,733.515,-16.1989
0.247,12.5,0.0,2280.0,4.97,1186.64,316.721,1.22434,675.176,675.018,-14.6322,317.199,0.110185,58.0753,58.0525,-1.62965,733.251,733.07,-16.2619
0.497,12.5,0.0,2280.0,4.99,1191.42,316.658,1.22102,673.793,673.651,-13.8541,317.274,0.108146,57.3533,57.3279,-1.70532,731.144,730.979,-15.5594
0.747,12.5,0.0,2279.0,4.97,1186.12,310.651,1.2225,677.907,677.757,-14.2938,311.035,0.111228,59.2815,59.2597,-1.60514,737.188,737.016,-15.899
0.997,12.5,0.0,2281.0,4.97,1187.16,316.158,1.23395,677.593,677.415,-15.5055,316.613,0.109918,57.665,57.6461,-1.4766,735.257,735.061,-16.9821
1.247,12.5,0.0,2280.0,4.95,1181.87,315.84,1.22244,674.288,674.142,-14.033,316.345,0.107369,56.9489,56.926,-1.61283,731.236,731.068,-15.6458
1.497,12.5,0.0,2280.0,5.01,1196.19,315.718,1.22917,675.767,675.61,-14.5791,316.15,0.111379,58.8654,58.8383,-1.78711,734.631,734.448,-16.3662
1.747,12.5,0.0,2280.0,4.96,1184.25,316.732,1.21838,670.762,670.612,-14.1732,317.193,0.109721,57.6889,57.6607,-1.80339,728.448,728.273,-15.9765
1.997,12.5,0.0,2280.0,5.0,1193.81,315.092,1.22707,675.873,675.71,-14.8817,315.548,0.110602,58.2393,58.2048,-2.00367,734.109,733.914,-16.8854
2.247,12.5,0.0,2280.0,4.96,1184.25,316.732,1.21822,671.894,671.717,-15.436,317.304,0.10954,57.8614,57.8421,-1.4936,729.755,729.559,-16.9296
2.497,12.5,0.0,2280.0,4.97,1186.64,316.923,1.21279,674.041,673.952,-10.944,317.563,0.109905,58.4734,58.4441,-1.85074,732.508,732.396,-12.7947
2.747,12.5,0.0,2280.0,4.96,1184.25,311.936,1.21638,673.785,673.598,-15.8723,312.355,0.109597,58.1362,58.1113,-1.70253,731.92,731.709,-17.5749
2.997,12.5,0.0,2280.0,4.95,1181.87,315.746,1.23242,675.979,675.837,-13.8625,316.149,0.110411,58.1561,58.1379,-1.45222,734.135,733.975,-15.3147
3.247,12.5,0.0,2280.0,4.97,1186.64,317.201,1.21825,674.496,674.363,-13.3806,317.767,0.108343,57.5353,57.5062,-1.82948,732.027,731.869,-15.2101
3.497,12.5,0.0,2279.0,5.0,1193.28,310.673,1.21522,676.046,675.852,-16.1982,311.086,0.111034,58.9522,58.9256,-1.77116,734.998,734.778,-17.9694
3.747,12.5,0.0,2280.0,5.0,1193.81,313.904,1.23237,678.12,677.984,-13.6203,314.287,0.110866,58.4491,58.4286,-1.54746,736.568,736.412,-15.1678
3.997,12.5,0.0,2280.0,4.99,1191.42,312.594,1.22112,673.09,672.97,-12.7123,312.995,0.109401,57.9146,57.886,-1.82183,731.001,730.856,-14.5342
4.247,12.5,0.0,2279.0,5.01,1195.67,317.299,1.23381,676.15,676.015,-13.5175,317.795,0.112184,58.9233,58.8907,-1.96034,735.069,734.906,-15.4778
4.497,12.5,0.0,2280.0,4.98,1189.03,308.075,1.20042,677.859,677.718,-13.802,308.518,0.110083,59.0715,59.0566,-1.327,736.93,736.775,-15.1289
4.747,12.5,0.0,2280.0,4.98,1189.03,311.238,1.21662,673.429,673.284,-13.9728,311.641,0.110417,58.9456,58.9091,-2.07368,732.369,732.193,-16.0464
4.997,12.5,0.0,2279.0,5.04,1202.83,313.019,1.22717,677.481,677.309,-15.2497,313.408,0.109831,58.4656,58.4446,-1.5666,735.946,735.754,-16.8163
5.247,12.5,0.0,2280.0,4.99,1191.42,311.088,1.20182,678.398,678.26,-13.6635,311.523,0.112416,59.8043,59.7948,-1.06942,738.202,738.055,-14.7329
5.497,12.5,0.0,2288.0,4.44,1063.82,220.396,1.61469,553.636,543.542,105.235,220.398,0.45622,118.166,20.6763,116.343,606.168,564.219,221.578
5.747,12.5,0.96,2312.0,4.34,1050.77,176.475,1.74931,521.208,495.28,162.343,176.062,0.503133,165.511,-14.4822,164.876,581.583,480.797,327.22
5.997,12.5,1.92,2321.0,5.58,1356.24,273.693,1.55202,668.393,665.903,57.6365,273.957,0.348636,68.5,46.3911,50.3995,720.44,712.294,108.036
6.247,12.5,1.92,2293.0,5.47,1313.47,310.743,1.35473,771.774,771.742,-7.00854,311.229,0.143458,78.7272,78.7139,-1.44499,850.498,850.456,-8.45353
6.497,12.5,1.6,2278.0,5.35,1276.25,309.985,1.34696,763.42,763.4,-5.56154,310.521,0.133861,72.4764,72.4756,-0.341493,835.896,835.875,-5.90303
6.747,12.5,1.28,2277.0,4.65,1108.78,317.502,1.26785,702.219,702.209,-3.75199,317.942,0.117947,60.895,60.8946,-0.211422,763.114,763.104,-3.96341
6.95,12.5,1.12,2281.0,4.94,1180.0,316.202,1.14217,627.44,627.439,0.433285,316.642,0.101302,51.1009,51.1009,0.0710082,678.54,678.54,0.504293
7.2,12.5,1.12,2278.0,5.0,1192.76,309.494,1.22371,692.661,692.634,-6.14484,310.077,0.109215,57.9649,57.9649,-0.0197524,750.624,750.599,-6.16459
7.404,12.5,0.96,2280.0,4.84,1155.6,308.687,1.14933,651.066,651.058,-3.16928,309.291,0.0991845,52.0086,52.0084,-0.111861,703.075,703.067,-3.28115
7.638,12.5,0.8,2280.0,4.9,1169.93,309.344,1.20389,684.564,684.539,-5.84172,309.92,0.10798,57.3717,57.3717,-0.0734525,741.935,741.911,-5.91517
7.888,12.5,0.64,2279.0,4.94,1178.96,309.042,1.16887,660.125,660.065,-8.97041,309.669,0.101023,53.2355,53.2351,-0.20318,713.359,713.3,-9.17359
8.138,12.5,0.48,2279.0,4.91,1171.8,309.159,1.19775,680.833,680.752,-10.5267,309.723,0.107133,56.4432,56.4426,-0.262986,737.273,737.194,-10.7897
8.388,12.5,0.32,2279.0,4.94,1178.96,309.082,1.18584,670.398,670.308,-11.0031,309.693,0.104057,55.0998,55.0998,-0.0285655,725.492,725.408,-11.0317
8.638,12.5,0.16,2279.0,4.93,1176.58,308.874,1.20415,679.073,678.992,-10.514,309.517,0.108126,56.663,56.6614,-0.428338,735.735,735.653,-10.9423
8.888,12.5,0.0,2279.0,4.95,1181.35,309.253,1.19931,673.828,673.726,-11.726,309.775,0.10685,56.0702,56.0702,-0.0286563,729.891,729.796,-11.7547
9.138,12.5,0.0,2281.0,4.93,1177.61,308.744,1.19892,677.701,677.602,-11.6094,309.318,0.107788,56.8961,56.8945,-0.421819,734.595,734.496,-12.0312
9.388,12.5,0.0,2280.0,4.95,1181.87,308.556,1.19506,677.273,677.155,-12.5953,309.184,0.108491,56.9171,56.9167,-0.194937,734.184,734.072,-12.7902
9.638,12.5,0.0,2281.0,4.95,1182.39,308.346,1.19439,676.317,676.184,-13.3899,308.936,0.107439,57.1908,57.1908,-0.0100763,733.497,733.375,-13.3999
9.888,12.5,0.0,2281.0,4.97,1187.16,308.157,1.19348,676.637,676.504,-13.4227,308.766,0.107285,57.1987,57.1979,-0.302519,733.83,733.702,-13.7252
10.138,12.5,0.0,2280.0,4.96,1184.25,308.427,1.20355,681.955,681.801,-14.4962,309.025,0.108927,57.4072,57.4072,0.00845565,739.35,739.208,-14.4877
10.388,12.5,0.0,2280.0,4.98,1189.03,308.717,1.19461,677.653,677.51,-13.8886,309.334,0.109002,57.5571,57.5568,-0.171004,735.201,735.067,-14.0596
10.638,12.5,0.0,2281.0,4.96,1184.77,307.665,1.19564,676.48,676.348,-13.3667,308.281,0.107446,57.264,57.262,-0.486511,733.741,733.61,-13.8532
10.888,12.5,0.0,2280.0,4.97,1186.64,309.006,1.20415,680.848,680.732,-12.5802,309.559,0.110036,58.3543,58.3534,-0.323293,739.198,739.085,-12.9035
11.138,12.5,0.0,2281.0,4.96,1184.77,308.927,1.20406,676.635,676.515,-12.7436,309.464,0.109104,57.7427,57.7426,0.0790352,734.367,734.257,-12.6645
