t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
4.247,12.5,0,2280,4.97,1186.64,312.379,1.21807,689.12,688.907,-17.1324,312.909,0.112436,59.568,59.5506,-1.44134,748.688,748.458,-18.5738,
4.497,12.5,0,2280,5.0,1193.81,316.179,1.22619,687.397,687.246,-14.409,316.639,0.114881,60.0846,60.0785,-0.856097,747.481,747.325,-15.2651,
4.747,12.5,0,2281,4.97,1187.16,316.389,1.24231,687.617,687.48,-13.767,316.795,0.115866,59.1026,59.1016,0.333495,746.702,746.581,-13.4335,
4.95,12.5,0,2280,4.96,1184.25,312.753,1.23654,685.902,685.74,-14.9226,313.246,0.114845,59.2054,59.2038,0.448142,745.084,744.943,-14.4744,
5.2,12.5,0,2282,4.95,1182.9,314.682,1.21067,684.854,684.723,-13.3868,315.318,0.110166,58.2982,58.291,-0.913662,743.152,743.014,-14.3005,
5.45,12.5,0,2281,4.97,1187.16,274.903,1.50945,677.888,677.854,-6.78853,275.426,0.105278,53.1545,53.1535,-0.327747,731.042,731.007,-7.11627,
5.7,12.5,0,2281,4.95,1182.39,276.291,1.52733,679.382,679.372,-3.53121,276.66,0.109216,53.4855,53.4827,0.548179,732.861,732.855,-2.98303,
5.95,12.5,0,2280,4.96,1184.25,309.846,1.2124,684.634,684.428,-16.7861,310.455,0.110279,57.8097,57.8091,-0.269833,742.433,742.237,-17.056,
6.2,12.5,0,2282,4.96,1185.29,310.722,1.23411,688.271,688.116,-14.614,311.238,0.114925,59.6388,59.6386,0.139829,747.895,747.754,-14.4742,
6.45,12.5,0,2280,5.0,1193.81,313.901,1.21323,683.389,683.269,-12.7797,314.544,0.106567,56.7396,56.7359,-0.651546,740.127,740.005,-13.4312,
6.7,12.5,0,2281,4.95,1182.39,309.329,1.20076,684.118,683.983,-13.5728,309.928,0.112968,59.3682,59.3671,-0.355198,743.481,743.35,-13.9279,
6.95,12.5,0,2281,4.97,1187.16,310.037,1.21308,688.145,688.021,-13.0853,310.659,0.109678,57.6433,57.6419,-0.391977,745.785,745.663,-13.4773,
7.2,12.5,0,2282,4.94,1180.51,317.906,1.24062,690.052,689.877,-15.5242,318.503,0.109807,58.0761,58.0579,-1.45367,748.128,747.935,-16.9779,
7.45,12.5,0,2281,4.97,1187.16,315.015,1.21776,685.849,685.74,-12.239,315.69,0.108462,57.9834,57.9724,-1.13176,743.833,743.713,-13.3707,
7.7,12.5,0,2282,4.92,1175.73,312.372,1.21747,689.574,689.408,-15.1225,313.093,0.107932,57.6432,57.6416,-0.430057,747.212,747.05,-15.5526,
7.95,12.5,0,2280,4.97,1186.64,310.081,1.20719,681.564,681.349,-17.0995,310.674,0.109318,59.0515,59.037,-1.31007,740.615,740.386,-18.4096,
8.185,12.5,0,2280,4.96,1184.25,317.637,1.23731,684.431,684.322,-12.2285,318.146,0.117593,59.9654,59.9629,-0.550067,744.394,744.285,-12.7785,
8.419,12.5,0,2281,4.93,1177.61,309.315,1.22836,686.569,686.355,-17.1348,309.829,0.111841,58.5056,58.5012,-0.720548,745.07,744.856,-17.8554,
8.654,12.5,0,2278,5.0,1192.76,310.352,1.22793,690.988,690.809,-15.7192,310.922,0.111243,57.5964,57.5942,0.506181,748.558,748.403,-15.2131,
8.904,12.5,0,2280,5.01,1196.19,318.213,1.2531,689.107,688.927,-15.7509,318.719,0.11122,57.7457,57.7419,-0.668162,746.85,746.669,-16.419,
9.122,12.5,0,2279,4.98,1188.51,314.75,1.22594,681.757,681.633,-13.0164,315.316,0.110023,58.4061,58.4012,-0.756644,740.162,740.034,-13.7731,
9.325,12.5,0,2282,4.94,1180.51,312.221,1.23253,683.422,683.224,-16.4672,312.669,0.112086,58.6248,58.6093,-1.34925,742.047,741.833,-17.8165,
9.529,12.5,0,2281,4.95,1182.39,310.105,1.23335,692.404,692.209,-16.4221,310.656,0.114213,59.1648,59.1648,0.0193661,751.553,751.374,-16.4027,
9.747,12.5,0,2281,4.97,1187.16,314.025,1.22068,682.139,682.005,-13.5328,314.559,0.112523,59.1789,59.1759,-0.594409,741.315,741.181,-14.1273,
9.95,12.5,0,2281,4.98,1189.55,318.807,1.24728,689.332,689.135,-16.4852,319.199,0.118085,60.3703,60.37,0.217644,749.682,749.505,-16.2676,
10.2,12.5,0,2281,4.94,1180.0,318.835,1.24265,688.5,688.372,-13.3051,319.319,0.115261,59.361,59.3591,-0.484795,747.858,747.731,-13.7899,
10.45,12.5,0,2280,5.01,1196.19,315.868,1.22093,683.371,683.24,-13.3942,316.5,0.109326,58.207,58.1986,-0.987905,741.578,741.438,-14.3821,
10.654,12.5,0,2281,4.96,1184.77,317.035,1.22102,682.583,682.45,-13.508,317.624,0.108299,57.5885,57.581,-0.931397,740.171,740.031,-14.4394,
10.904,12.5,0,2280,5.0,1193.81,318.146,1.24839,688.734,688.569,-15.0699,318.72,0.108613,57.5748,57.5582,-1.38441,746.309,746.128,-16.4543,
11.154,12.5,0,2279,5.04,1202.83,318.17,1.24563,685.605,685.489,-12.6312,318.758,0.111419,58.8105,58.7928,-1.442,744.414,744.281,-14.0732,
11.388,12.5,0,2281,4.97,1187.16,317.405,1.22734,682.238,682.096,-13.9093,317.989,0.109926,58.0531,58.0243,-1.82556,740.288,740.12,-15.7349,
11.638,12.5,0,2279,5.04,1202.83,311.274,1.21501,684.542,684.321,-17.407,311.719,0.112015,59.4827,59.4656,-1.42543,744.025,743.787,-18.8324,
11.888,12.5,0,2281,4.95,1182.39,309.586,1.22094,686.948,686.772,-15.5342,310.039,0.112193,59.5042,59.4857,-1.48055,746.452,746.258,-17.0148,
12.138,12.5,0,2278,5.05,1204.69,313.797,1.24233,687.271,687.038,-17.9054,314.229,0.112725,59.5206,59.4881,-1.9666,746.79,746.526,-19.872,
12.388,12.5,0,2280,4.96,1184.25,316.944,1.23296,679.431,679.233,-16.3754,317.397,0.111134,58.3484,58.3211,-1.78209,737.778,737.555,-18.1575,
12.638,12.5,0,2279,5.03,1200.44,314.604,1.24268,683.303,683.183,-12.8194,315.024,0.11397,60.1279,60.0949,-1.99137,743.426,743.278,-14.8108,
12.888,12.5,0,2279,4.97,1186.12,311.24,1.22171,684.382,684.186,-16.3841,311.654,0.11313,59.6063,59.5722,-2.01471,743.985,743.758,-18.3988,
13.138,12.5,0,2278,5.08,1211.84,317.416,1.21948,685.521,685.372,-14.2975,317.889,0.117122,60.465,60.4613,-0.668193,745.984,745.834,-14.9657,
13.388,12.5,0,2279,4.98,1188.51,318.268,1.23369,688.653,688.527,-13.1419,318.764,0.11289,59.1878,59.1868,-0.341252,747.836,747.714,-13.4831,
13.638,12.5,0,2278,5.02,1197.53,318.615,1.22565,684.316,684.123,-16.2623,319.142,0.112668,58.5215,58.5215,0.042511,742.821,742.644,-16.2197,
13.888,12.5,0,2280,4.97,1186.64,312.987,1.2244,687.478,687.319,-14.7928,313.454,0.1131,59.8687,59.8478,-1.5833,747.346,747.167,-16.3761,
14.138,12.5,0,2281,4.96,1184.77,310.178,1.22248,689.805,689.643,-14.9546,310.646,0.112455,59.6026,59.5821,-1.56297,749.407,749.225,-16.5175,
14.372,12.5,0,2280,4.99,1191.42,316.717,1.24146,683.695,683.582,-12.4136,317.099,0.115847,59.4893,59.4884,0.318401,743.169,743.071,-12.0952,
14.622,12.5,0,2281,4.97,1187.16,311.466,1.19441,683.473,683.358,-12.5239,312.16,0.112924,59.6741,59.6714,-0.562625,743.145,743.029,-13.0865,
14.872,12.5,0,2282,4.95,1182.9,310.539,1.20075,685.383,685.268,-12.5703,311.155,0.109418,58.1942,58.1936,0.25662,743.564,743.462,-12.3137,
15.122,12.5,0,2281,4.99,1191.94,310.164,1.21788,688.444,688.301,-14.0476,310.745,0.110345,58.5313,58.5313,-0.029242,746.965,746.832,-14.0768,
15.372,12.5,0,2281,4.97,1187.16,311.794,1.20841,688.17,688.065,-12.0076,312.46,0.111287,58.2916,58.2904,-0.379708,746.458,746.355,-12.3873,
15.622,12.5,0,2280,4.96,1184.25,315.352,1.21782,687.699,687.545,-14.5708,316.062,0.107467,57.1864,57.1846,-0.458189,744.881,744.73,-15.029,
15.872,12.5,0,2281,4.95,1182.39,312.339,1.21626,688.077,687.887,-16.17,312.951,0.108196,57.5504,57.5504,-0.0205476,745.613,745.437,-16.1906,
16.122,12.5,0,2279,4.98,1188.51,318.44,1.23306,680.591,680.445,-14.1122,318.977,0.112159,58.7706,58.747,-1.66433,739.36,739.192,-15.7765,
16.372,12.5,0,2282,4.96,1185.29,319.144,1.23308,686.952,686.794,-14.6908,319.717,0.110766,58.2973,58.2845,-1.22097,745.249,745.079,-15.9117,
16.622,12.5,0,2280,4.95,1181.87,314.847,1.21232,685.232,685.092,-13.8579,315.519,0.108286,57.5339,57.5287,-0.776695,742.765,742.621,-14.6346,
16.872,12.5,0,2282,4.94,1180.51,312.027,1.19836,682.911,682.802,-12.1903,312.671,0.111709,59.1932,59.191,-0.51009,742.102,741.993,-12.7004,
17.122,12.5,0,2280,4.98,1189.03,318.699,1.23815,680.459,680.317,-13.9271,319.258,0.11165,58.9406,58.9154,-1.72269,739.398,739.232,-15.6498,
17.372,12.5,0,2282,4.93,1178.12,318.806,1.2384,685.529,685.332,-16.4277,319.349,0.111607,58.2657,58.2367,-1.83754,743.793,743.568,-18.2652,
17.622,12.5,0,2280,4.96,1184.25,318.252,1.24174,682.751,682.624,-13.2155,318.858,0.112755,59.327,59.2958,-1.92315,742.074,741.919,-15.1386,
17.872,12.5,0,2282,4.93,1178.12,318.263,1.2464,687.848,687.688,-14.8472,318.805,0.110541,58.4623,58.44,-1.61719,746.31,746.128,-16.4644,
18.122,12.5,0,2279,5.01,1195.67,319.642,1.24954,687.691,687.538,-14.5,320.142,0.109047,57.5386,57.518,-1.54104,745.229,745.056,-16.041,
18.372,12.5,0,2281,4.93,1177.61,316.415,1.21343,683.022,682.884,-13.7473,317.081,0.110693,58.2969,58.279,-1.44604,741.318,741.163,-15.1933,
18.622,12.5,0,2279,4.99,1190.9,316.69,1.22506,686.889,686.771,-12.6946,317.41,0.109886,58.3565,58.3447,-1.17428,745.245,745.116,-13.8689,
18.872,12.5,0,2281,4.95,1182.39,316.402,1.24276,685.055,684.87,-15.9179,316.844,0.11159,59.031,59.0085,-1.6312,744.086,743.879,-17.5491,
19.122,12.5,0,2279,4.99,1190.9,316.646,1.24281,685.63,685.452,-15.6297,317.149,0.11132,58.6216,58.5865,-2.02689,744.248,744.038,-17.6565,
19.372,12.5,0,2282,4.93,1178.12,319.518,1.23982,687.278,687.14,-13.7846,320.079,0.110061,58.1907,58.1735,-1.41637,745.468,745.313,-15.201,
19.622,12.5,0,2279,5.02,1198.05,318.592,1.24279,685.01,684.89,-12.858,319.173,0.112008,58.7139,58.6856,-1.82303,743.72,743.575,-14.6811,
19.872,12.5,0,2281,4.96,1184.77,309.927,1.20546,682.437,682.308,-13.2877,310.349,0.114173,61.2103,61.1958,-1.33177,743.648,743.504,-14.6194,
20.122,12.5,0,2280,5.0,1193.81,312.962,1.23645,685.795,685.609,-15.9822,313.314,0.111758,58.9341,58.8984,-2.05016,744.726,744.508,-18.0323,
20.372,12.5,0,2278,5.0,1192.76,315.233,1.24382,687.226,687.078,-14.2809,315.666,0.113298,59.332,59.2958,-2.07234,746.553,746.373,-16.3532,
20.638,12.5,0,2279,5.02,1198.05,311.47,1.21843,678.303,678.138,-14.9266,311.914,0.112741,59.6703,59.6427,-1.81354,737.971,737.781,-16.7401,
20.888,12.5,0,2280,4.95,1181.87,311.35,1.21753,683.667,683.506,-14.8508,311.802,0.115426,61.1254,61.0971,-1.85965,744.791,744.603,-16.7104,
21.138,12.5,0,2279,5.03,1200.44,312.326,1.22808,681.806,681.682,-13.0205,312.732,0.111409,59.0694,59.0226,-2.34959,740.864,740.705,-15.3701,
21.388,12.5,0,2280,4.95,1181.87,310.169,1.22413,688.06,687.932,-13.2951,310.605,0.112605,60.2981,60.2745,-1.68457,748.356,748.206,-14.9797,
21.638,12.5,0,2279,5.0,1193.28,316.913,1.22122,689.557,689.368,-16.1436,317.418,0.113416,58.9825,58.9765,-0.841917,748.537,748.344,-16.9855,
21.888,12.5,0,2282,4.96,1185.29,317.665,1.24279,679.581,679.488,-11.1964,318.114,0.113424,59.7798,59.756,-1.68629,739.357,739.244,-12.8827,
22.122,12.5,0,2281,4.98,1189.55,317.737,1.22796,679.466,679.37,-11.4409,318.262,0.111079,58.7236,58.6917,-1.93435,738.182,738.061,-13.3753,
22.372,12.5,0,2281,4.95,1182.39,317.977,1.25111,689.115,688.975,-13.8816,318.451,0.110296,58.1521,58.1194,-1.95021,747.262,747.094,-15.8318,
22.622,12.5,0,2278,5.03,1199.91,317.783,1.2346,682.799,682.638,-14.8695,318.335,0.110593,58.0222,58.0024,-1.51754,740.821,740.64,-16.3871,
22.872,12.5,0,2281,4.95,1182.39,318.305,1.23229,681.545,681.426,-12.7491,318.868,0.114628,59.5258,59.5042,-1.60335,741.069,740.93,-14.3524,
23.122,12.5,0,2279,4.99,1190.9,311.182,1.22703,683.859,683.69,-15.2188,311.653,0.112045,59.0033,58.9763,-1.78308,742.861,742.666,-17.0018,
23.372,12.5,0,2281,4.96,1184.77,315.09,1.24204,681.591,681.479,-12.3509,315.546,0.115407,60.3572,60.3289,-1.84574,741.944,741.808,-14.1966,
23.622,12.5,0,2279,5.03,1200.44,317.803,1.2321,677.225,677.099,-13.0642,318.322,0.113354,59.4272,59.4004,-1.78511,736.649,736.499,-14.8493,
23.872,12.5,0,2281,4.95,1182.39,317.956,1.23404,683.746,683.591,-14.5798,318.514,0.1131,59.2873,59.2609,-1.77055,743.032,742.852,-16.3503,
24.122,12.5,0,2279,5.0,1193.28,310.893,1.22423,686.276,686.129,-14.2384,311.268,0.112504,59.7356,59.7089,-1.78684,746.01,745.838,-16.0253,
24.372,12.5,0,2281,4.94,1180.0,312.63,1.23576,680.915,680.811,-11.8687,313.062,0.113306,59.9827,59.9487,-2.02122,740.89,740.76,-13.8899,
24.622,12.5,0,2278,5.0,1192.76,316.059,1.23717,681.207,681.032,-15.4594,316.576,0.112828,59.0745,59.0422,-1.95108,740.279,740.074,-17.4105,
24.872,12.5,0,2281,4.94,1180.0,317.364,1.24966,687.241,687.096,-14.114,317.858,0.113864,59.1102,59.0905,-1.52304,746.35,746.187,-15.6371,
25.122,12.5,0,2279,4.98,1188.51,310.042,1.21577,687.917,687.719,-16.4906,310.576,0.114362,59.8937,59.8666,-1.80481,747.809,747.586,-18.2954,
25.372,12.5,0,2281,4.94,1180.0,311.056,1.23207,689.825,689.572,-18.6619,311.517,0.114242,60.3402,60.3185,-1.61813,750.165,749.891,-20.28,
25.622,12.5,0,2279,4.98,1188.51,310.9,1.2155,683.682,683.49,-16.1994,311.285,0.114889,60.4784,60.4486,-1.89771,744.159,743.939,-18.0971,
25.872,12.5,0,2281,4.94,1180.0,311.883,1.23376,684.776,684.68,-11.4722,312.295,0.115003,61.1182,61.0788,-2.19447,745.884,745.759,-13.6667,
26.122,12.5,0,2279,4.98,1188.51,314.102,1.23394,680.908,680.737,-15.2604,314.545,0.112938,59.1144,59.0835,-1.90859,740.019,739.82,-17.169,
26.372,12.5,0,2278,5.05,1204.69,315.576,1.21797,687.262,687.14,-12.9348,316.107,0.117078,60.9999,60.9975,-0.535042,748.259,748.137,-13.4698,
26.575,12.5,0,2279,5.01,1195.67,315.662,1.24449,692.231,692.04,-16.291,316.065,0.115472,58.9685,58.9673,0.378173,751.175,751.007,-15.9128,
26.81,12.5,0,2281,4.95,1182.39,318.911,1.25039,690.469,690.32,-14.324,319.344,0.118498,59.8569,59.8566,0.184634,750.31,750.177,-14.1393,
27.06,12.5,0,2280,5.02,1198.58,315.203,1.21267,683.906,683.819,-10.9441,315.827,0.110882,59.1113,59.1039,-0.929927,743.018,742.923,-11.874,
27.31,12.5,0,2279,5.02,1198.05,311.051,1.2128,686.626,686.489,-13.7034,311.709,0.10973,58.1659,58.1658,-0.0630014,744.782,744.655,-13.7664,
27.56,12.5,0,2280,5.05,1205.74,310.9,1.21161,690.428,690.326,-11.869,311.534,0.110762,58.4917,58.4901,-0.422624,748.917,748.816,-12.2916,
27.81,12.5,0,2282,4.95,1182.9,314.362,1.20914,683.404,683.281,-12.9682,315.041,0.109373,57.8564,57.8544,-0.487418,741.258,741.136,-13.4556,
28.06,12.5,0,2282,4.99,1192.46,311.624,1.22074,690.381,690.204,-15.6293,312.268,0.108172,58.0695,58.0694,-0.111429,748.439,748.273,-15.7407,
28.31,12.5,0,2281,5.02,1199.11,317.112,1.23136,675.925,675.811,-12.386,317.557,0.111869,58.9088,58.8874,-1.58692,734.831,734.699,-13.9729,
28.56,12.5,0,2282,5.0,1194.85,318.581,1.23513,685.61,685.431,-15.6763,319.179,0.11232,58.6897,58.6687,-1.57082,744.3,744.1,-17.2471,
28.81,12.5,0,2280,4.96,1184.25,320.096,1.23672,684.248,684.146,-11.8331,320.627,0.114736,60.0286,60.0027,-1.76303,744.273,744.149,-13.5961,
29.044,12.5,0,2279,4.97,1186.12,316.029,1.22475,689.869,689.679,-16.1839,316.496,0.116296,60.4545,60.4507,-0.679113,750.319,750.129,-16.863,
29.294,12.5,0,2280,4.95,1181.87,313.275,1.21317,681.957,681.775,-15.7402,313.691,0.115182,60.3534,60.3446,-1.02806,742.309,742.12,-16.7683,
29.544,12.5,0,2280,4.98,1189.03,319.313,1.24892,685.774,685.584,-16.1274,319.716,0.118582,60.6458,60.645,-0.308264,746.41,746.229,-16.4356,
29.794,12.5,0,2281,4.99,1191.94,315.084,1.23203,690.396,690.171,-17.6158,315.515,0.114822,58.8586,58.8554,0.612699,749.219,749.026,-17.0031,
30.06,12.5,0,2279,5.01,1195.67,309.994,1.21496,690.322,690.176,-14.2036,310.657,0.111519,58.4745,58.4736,-0.312283,748.79,748.65,-14.5159,
30.31,12.5,0,2282,4.98,1190.07,308.611,1.21345,689.981,689.856,-13.1346,309.209,0.111113,58.3883,58.3878,0.236417,748.355,748.244,-12.8982,
30.56,12.5,0,2281,5.02,1199.11,316.845,1.2294,690.886,690.746,-13.8703,317.53,0.10827,57.4821,57.4778,-0.710081,748.366,748.224,-14.5804,
30.81,12.5,0,2280,5.01,1196.19,311.903,1.21453,686.667,686.509,-14.7431,312.536,0.10971,58.5806,58.5806,0.00772961,745.235,745.089,-14.7354,
31.06,12.5,0,2279,5.0,1193.28,318.395,1.23387,679.832,679.755,-10.2361,318.983,0.111279,58.6029,58.5697,-1.97213,738.426,738.325,-12.2082,
31.294,12.5,0,2280,4.89,1167.54,316.682,1.22614,688.626,688.429,-16.4564,317.156,0.115872,59.9885,59.9829,-0.821742,748.611,748.412,-17.2781,
31.544,12.5,0,2279,5.02,1198.05,315.582,1.23962,685.113,684.934,-15.6477,315.936,0.114987,59.2375,59.2353,0.516964,744.323,744.17,-15.1307,
31.794,12.5,0,2280,4.98,1189.03,316.828,1.24853,687.173,687.011,-14.8984,317.199,0.114451,58.9819,58.975,0.905726,746.117,745.986,-13.9927,
32.044,12.5,0,2282,4.98,1190.07,311.343,1.19844,680.935,680.84,-11.3853,312.027,0.110318,58.8552,58.8484,-0.894345,739.79,739.688,-12.2797,
32.279,12.5,0,2280,4.99,1191.42,318.665,1.2543,688.821,688.663,-14.7548,319.095,0.111864,58.4685,58.4395,-1.84052,747.287,747.103,-16.5953,
32.482,12.5,0,2280,4.97,1186.64,317.459,1.23254,686.563,686.426,-13.6948,318.057,0.107975,57.9304,57.91,-1.53827,744.492,744.336,-15.233,
32.732,12.5,0,2280,5.0,1193.81,315.546,1.22658,688.985,688.882,-11.913,316.205,0.108458,58.0173,58.005,-1.19295,747.002,746.887,-13.106,
32.982,12.5,0,2279,5.01,1195.67,315.2,1.21229,681.041,680.946,-11.4162,315.856,0.10828,57.7137,57.7061,-0.935529,738.755,738.652,-12.3518,
33.216,12.5,0,2282,5.02,1199.63,314.028,1.21389,685.515,685.342,-15.3699,314.479,0.114216,60.5231,60.5156,-0.951704,746.036,745.858,-16.3216,
33.419,12.5,0,2282,4.98,1190.07,311.933,1.21908,685.687,685.501,-15.9491,312.399,0.115016,60.4669,60.4462,-1.58313,746.153,745.947,-17.5322,
33.669,12.5,0,2280,4.98,1189.03,317.563,1.21836,685.781,685.684,-11.5217,318.218,0.11499,59.7425,59.7424,0.104027,745.514,745.426,-11.4176,
33.904,12.5,0,2282,4.96,1185.29,309.331,1.21858,689.667,689.51,-14.7309,309.908,0.109631,58.5744,58.5744,-0.0222531,748.23,748.084,-14.7532,
34.154,12.5,0,2280,4.94,1179.48,311.34,1.23974,688.418,688.237,-15.7685,311.787,0.113776,58.9143,58.9122,0.500324,747.305,747.149,-15.2681,
34.404,12.5,0,2282,4.98,1190.07,310.45,1.22297,690.342,690.185,-14.7309,311.0,0.114083,59.1762,59.176,0.152432,749.502,749.361,-14.5785,
34.654,12.5,0,2280,4.96,1184.25,312.694,1.23986,692.0,691.867,-13.5792,313.13,0.112974,58.0884,58.0876,0.308419,750.072,749.955,-13.2708,
34.904,12.5,0,2282,4.96,1185.29,313.614,1.24562,692.284,692.107,-15.6621,314.094,0.114876,58.645,58.6409,0.691951,750.897,750.748,-14.9701,
35.154,12.5,0,2280,4.99,1191.42,311.238,1.22921,693.168,693.052,-12.7023,311.763,0.112743,57.8205,57.8181,0.530108,750.969,750.87,-12.1721,
35.404,12.5,0,2280,4.97,1186.64,318.053,1.23901,686.405,686.249,-14.6167,318.686,0.109122,58.1493,58.1327,-1.38805,744.554,744.382,-16.0047,
35.654,12.5,0,2280,4.99,1191.42,315.591,1.22323,686.298,686.21,-10.9931,316.282,0.109898,58.018,58.0013,-1.39165,744.314,744.211,-12.3848,
35.904,12.5,0,2281,4.99,1191.94,316.918,1.21059,680.132,680.036,-11.423,317.526,0.111827,58.7956,58.7773,-1.46355,738.925,738.813,-12.8865,
36.154,12.5,0,2279,5.0,1193.28,318.953,1.23618,684.311,684.183,-13.2405,319.534,0.111097,58.9553,58.9351,-1.54473,743.265,743.118,-14.7853,
36.404,12.5,0,2281,4.97,1187.16,311.211,1.2205,688.963,688.865,-11.6073,311.777,0.110554,59.0971,59.0945,-0.559001,748.058,747.959,-12.1663,
36.654,12.5,0,2279,4.99,1190.9,313.957,1.22066,683.573,683.426,-14.1627,314.554,0.108766,58.0654,58.0511,-1.28958,741.638,741.477,-15.4523,
36.904,12.5,0,2280,4.97,1186.64,317.112,1.21039,677.01,676.915,-11.3457,317.752,0.112035,58.8865,58.8746,-1.18381,735.896,735.789,-12.5295,
37.154,12.5,0,2279,4.99,1190.9,315.599,1.21684,683.108,682.923,-15.8949,316.225,0.111302,58.8519,58.8464,-0.80289,741.957,741.769,-16.6978,
37.404,12.5,0,2280,4.98,1189.03,318.039,1.24707,688.124,687.987,-13.7377,318.642,0.110372,58.3279,58.3102,-1.43445,746.451,746.297,-15.1721,
37.654,12.5,0,2279,5.02,1198.05,316.75,1.22888,680.364,680.206,-14.6636,317.292,0.11366,59.7995,59.7668,-1.97547,740.16,739.973,-16.6391,
37.904,12.5,0,2280,4.99,1191.42,316.8,1.24873,685.421,685.263,-14.7053,317.224,0.113226,59.26,59.2176,-2.24224,744.674,744.481,-16.9476,
38.154,12.5,0,2279,5.0,1193.28,318.688,1.24511,682.842,682.66,-15.7544,319.139,0.113842,59.0968,59.0638,-1.97514,741.936,741.724,-17.7295,
38.404,12.5,0,2281,4.98,1189.55,315.518,1.24162,685.458,685.343,-12.5869,315.978,0.112046,59.2021,59.1643,-2.11656,744.652,744.507,-14.7035,
38.654,12.5,0,2282,4.99,1192.46,311.884,1.22654,682.729,682.6,-13.2625,312.321,0.113691,60.1339,60.0987,-2.05776,742.857,742.699,-15.3203,
38.904,12.5,0,2282,4.94,1180.51,317.396,1.21965,685.484,685.326,-14.7293,317.879,0.115325,60.289,60.2853,-0.666391,745.77,745.611,-15.3957,
39.154,12.5,0,2282,4.98,1190.07,313.239,1.21298,685.616,685.449,-15.1426,313.664,0.115066,60.3209,60.3038,-1.43354,745.937,745.753,-16.5762,
39.404,12.5,0,2282,4.95,1182.9,311.512,1.21017,686.232,686.098,-13.5929,311.954,0.113612,60.1171,60.0908,-1.77693,746.347,746.189,-15.3698,
39.654,12.5,0,2280,4.98,1189.03,318.875,1.24106,687.545,687.424,-12.8648,319.294,0.117509,60.6267,60.6249,-0.464025,748.168,748.049,-13.3288,
