t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,4.98,1188.51,311.579,1.19294,674.245,674.081,-14.871,312.12,0.107426,56.2599,56.2337,-1.71748,730.503,730.315,-16.5885
0.263,12.5,0.0,2279.0,4.99,1190.9,312.237,1.19359,673.66,673.489,-15.1535,312.72,0.108937,56.8937,56.8745,-1.47606,730.553,730.364,-16.6296
0.513,12.5,0.0,2280.0,4.97,1186.64,311.884,1.19305,672.637,672.473,-14.8412,312.338,0.106428,56.0565,56.0324,-1.64363,728.692,728.505,-16.4848
0.763,12.5,0.0,2279.0,5.01,1195.67,312.511,1.19294,674.176,674.011,-14.9211,313.043,0.10854,57.0813,57.0562,-1.69348,731.256,731.067,-16.6146
1.013,12.5,0.0,2279.0,5.01,1195.67,312.189,1.18939,674.086,673.946,-13.7109,312.692,0.107234,56.6961,56.6745,-1.56484,730.781,730.621,-15.2758
1.263,12.5,0.0,2278.0,5.01,1195.14,312.179,1.1848,669.858,669.708,-14.1613,312.672,0.106162,56.2775,56.2643,-1.21612,726.135,725.973,-15.3774
1.513,12.5,0.0,2279.0,4.99,1190.9,312.121,1.18881,673.635,673.459,-15.3974,312.637,0.108189,57.0171,56.9979,-1.47967,730.652,730.457,-16.8771
1.763,12.5,0.0,2279.0,4.98,1188.51,313.23,1.19396,676.152,675.989,-14.8401,313.752,0.109527,57.5662,57.5469,-1.49033,733.718,733.536,-16.3305
2.013,12.5,0.0,2279.0,5.0,1193.28,313.343,1.19055,672.635,672.438,-16.2684,313.817,0.108139,56.9233,56.9075,-1.34257,729.558,729.345,-17.611
2.263,12.5,0.0,2279.0,4.99,1190.9,313.68,1.18954,673.71,673.518,-16.0735,314.24,0.109596,57.5784,57.5592,-1.48836,731.289,731.078,-17.5619
2.513,12.5,0.0,2279.0,4.99,1190.9,313.188,1.186,672.878,672.703,-15.3332,313.675,0.106894,56.2918,56.2797,-1.16955,729.169,728.983,-16.5028
2.763,12.5,0.0,2278.0,5.05,1204.69,313.201,1.19182,675.872,675.69,-15.7099,313.736,0.108692,57.4111,57.3948,-1.36795,733.283,733.084,-17.0779
3.013,12.5,0.0,2280.0,4.98,1189.03,314.634,1.19203,675.138,674.965,-15.2686,315.204,0.110004,57.5335,57.522,-1.14945,732.671,732.487,-16.418
3.263,12.5,0.0,2278.0,5.02,1197.53,315.201,1.19669,674.338,674.157,-15.598,315.736,0.111147,57.4579,57.4492,-0.998277,731.795,731.606,-16.5963
3.513,12.5,0.0,2279.0,4.97,1186.12,315.379,1.20138,676.763,676.572,-16.0567,315.947,0.109476,57.2168,57.2112,-0.801157,733.977,733.783,-16.8579
3.763,12.5,0.0,2279.0,4.98,1188.51,318.397,1.2337,682.826,682.637,-16.0345,318.924,0.111726,56.7675,56.7661,0.406877,739.569,739.403,-15.6276
