t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.834451,-0.0138761,0.848327,-0.0731975,0.0172229,0.0559745,-0.334653,-0.655483,0.990136,-0.841042,0.436032,0.40501,-0.914239,0.453255,0.460984,1.00596,0.986694,0,-0.0687256,-0.00500488,0.86084,-0.522827,-0.854736,0.0843506,-0.923462,0.0793457,-0.0273438,-0.00305176,0.00622559,-0.00695801,0.00366211,0.0238037,0.0180664,-0.00854492,0.024292,-0.0155029,1.2666
0.002,-0.304822,-0.67222,0.977042,-0.0387516,-0.0351635,0.0739151,-0.475373,-0.482924,0.958298,-0.551503,-0.243006,0.794509,-0.590254,-0.278169,0.868424,1.0028,0.992432,0,-0.0644531,-0.00524902,0.881958,-0.420288,-0.860596,0.0136719,-0.925049,0.00842285,-0.0179443,0.0172119,0.00390625,-0.00854492,0.0157471,-0.0490723,0.0289307,0.0394287,0.0328369,0.0308838,1.26648
0.004,0.405414,-0.992141,0.586728,0.0193758,-0.0940085,0.0746327,-0.623188,-0.306771,0.929959,0.00517034,-0.725571,0.7204,0.0245461,-0.819579,0.795033,1.00162,0.963623,0,-0.0916748,-0.0145264,0.852539,-0.432739,-0.825684,-0.00817871,-0.917358,-0.0227051,-0.0306396,0.0234375,0.00354004,0.0106201,0.0224609,0.0032959,-0.0174561,0.00610352,-0.013916,0.0167236,1.2666
0.006,0.929708,-0.746997,-0.182711,0.0631507,-0.0990319,0.0358811,-0.755631,-0.136609,0.892239,0.56012,-0.828978,0.268858,0.623271,-0.928009,0.304739,1.00083,1.02637,0,-0.081665,0.00366211,0.80957,-0.489014,-0.828247,0.065918,-0.909912,0.0695801,0.0323486,0.041748,-0.000366211,0.0239258,0.0169678,-0.0177002,-0.0316162,0.0291748,-0.0319824,0.0531006,1.2666
0.008,0.923611,-0.145699,-0.777912,0.0975966,-0.0487983,-0.0487983,-0.793471,0.00239665,0.791075,0.825531,-0.415351,-0.41018,0.923127,-0.464149,-0.458979,0.998059,0.984741,0,-0.100952,-0.0090332,0.859619,-0.366943,-0.847168,-0.0664062,-0.94812,-0.0754395,0.00830078,-0.00830078,0.0065918,0.00134277,-0.0220947,0.0183105,0.0220947,-0.0159912,0.0286865,-0.0146484,1.2666
0.01,0.419131,0.575087,-0.994218,0.0753503,-0.00861147,-0.0667389,-0.936556,0.24326,0.693296,0.666974,0.158557,-0.825531,0.742324,0.149946,-0.89227,1.00083,1.00146,0,-0.0830078,0.00463867,0.827026,-0.380737,-0.839478,-0.0123291,-0.922485,-0.00769043,-0.00830078,0.0159912,-0.0111084,0.000366211,0.0426025,-0.0098877,-0.00439453,-0.0209961,-0.0155029,-0.0206299,1.2666
0.012,-0.283485,0.971327,-0.687842,0.0143524,0.0452102,-0.0595626,-0.987405,0.427802,0.559603,0.120641,0.722124,-0.842765,0.134994,0.767334,-0.902328,1.00043,0.986816,0,-0.0825195,-0.0020752,0.879517,-0.44165,-0.881958,-0.0153809,-0.964478,-0.0174561,-0.0151367,0.00854492,-0.020752,-0.00830078,-0.0209961,-0.00292969,0.017334,-0.0150146,-0.00341797,-0.0233154,1.2666
0.014,-0.847406,0.804814,0.042592,-0.026552,0.0696093,-0.0430573,-0.977944,0.583584,0.394361,-0.529098,0.892745,-0.363647,-0.55565,0.962354,-0.406704,1.00003,1.00659,0,-0.0731201,0.017334,0.867554,-0.470947,-0.897827,0.0423584,-0.970947,0.0596924,0.0164795,0.0505371,-0.00952148,-0.00317383,0.0148926,-0.0129395,-0.00488281,0.00793457,-0.0144043,0.00476074,1.2666
0.016,-0.964,0.262104,0.701896,-0.0574098,0.0358811,0.0215287,-0.961389,0.707011,0.254378,-0.882404,0.551503,0.330902,-0.939814,0.587384,0.35243,0.998454,0.981567,0,-0.0529785,-0.00134277,0.9375,-0.431519,-0.925537,-0.0294189,-0.978516,-0.0307617,0.0057373,0.00317383,0.00512695,0.00610352,0.0269775,0.052002,0.0280762,-0.0275879,0.0332031,-0.0214844,1.2666
0.018,-0.525818,-0.467162,0.99298,-0.0437749,-0.0215287,0.0653036,-0.895168,0.840025,0.0551431,-0.722124,-0.122365,0.844489,-0.765899,-0.143893,0.909792,0.99964,0.968506,0,-0.0720215,-0.00305176,0.915771,-0.382446,-0.918945,-0.0588379,-0.990967,-0.0618896,0.0098877,0.0258789,0.0211182,0.000854492,-0.000610352,0.012207,0.0361328,0.012085,0.057251,0.0129395,1.2666
