t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.643937,-0.333026,0.976963,-0.0502335,-0.0100467,0.0602803,0.162005,-0.884363,0.722358,-0.720401,0.015511,0.70489,-0.770634,0.00546431,0.76517,0.998059,0.969482,0,-0.0720215,-0.00415039,0.848022,-0.462646,-0.841919,-0.0301514,-0.91394,-0.0343018,0.00488281,0.0316162,0.0168457,0.00280762,-0.00231934,0.0852051,0.0428467,-0.00830078,0.0596924,-0.00549316,1.2666
0.002,0.0906846,-0.885758,0.795073,-0.0193758,-0.0459278,0.0653036,-0.0792289,-0.826843,0.906072,-0.311944,-0.546332,0.858276,-0.33132,-0.59226,0.92358,0.996084,1.00439,0,-0.0656738,0.00134277,0.811768,-0.438965,-0.798096,-0.00183105,-0.86377,-0.000488281,0.0142822,-0.0206299,0.0111084,0.00292969,-0.0380859,0.0397949,0.0439453,-0.0323486,0.0550537,-0.0294189,1.2666
0.004,0.705664,-0.970556,0.264893,0.0351635,-0.0717622,0.0365987,-0.274345,-0.721391,0.995736,0.348136,-0.891022,0.542886,0.3833,-0.962784,0.579484,0.996084,0.993164,0,-0.0673828,-0.0195312,0.90564,-0.431763,-0.884277,-0.00756836,-0.95166,-0.0270996,-0.00549316,-0.00463867,0.000244141,-0.00842285,-0.0150146,0.00402832,0.0179443,0.0201416,0.0181885,0.0117188,1.2666
0.006,1.00058,-0.513416,-0.487163,0.0753503,-0.0667389,-0.00861147,-0.538047,-0.590774,1.12882,0.847936,-0.756593,-0.0913427,0.923286,-0.823332,-0.0999542,0.994898,0.979004,0,-0.0756836,-0.00415039,0.966675,-0.387695,-0.951416,-0.0620117,-1.0271,-0.0661621,0.0090332,-0.0186768,-0.00769043,0.00390625,-0.0323486,0.0268555,0.0101318,-0.0400391,0.00244141,-0.0361328,1.2666
0.008,0.726239,0.24129,-0.967529,0.0696093,-0.0279873,-0.0416221,-0.638561,-0.403835,1.0424,0.897916,-0.186132,-0.711783,0.967525,-0.214119,-0.753405,0.996874,1.01782,0,-0.0649414,0.00463867,0.920044,-0.455933,-0.916626,-0.0045166,-0.981567,0.00012207,-0.0301514,0.0153809,-0.010498,0.0100098,0.0112305,0.0146484,-0.0205078,-0.0256348,-0.0310059,-0.015625,1.2666
0.01,0.0853502,0.796334,-0.881684,0.0387516,0.0243992,-0.0631507,-0.762726,-0.212103,0.974829,0.434308,0.511864,-0.946172,0.47306,0.536263,-1.00932,1.00241,0.981567,0,-0.076416,0.0109863,0.946777,-0.382812,-0.960815,-0.0546875,-1.03723,-0.0437012,0.0194092,0.0183105,0.000366211,0.00476074,0.024292,-0.0189209,0.00915527,0.00134277,0.00952148,0.00610352,1.2666
0.012,-0.611169,0.976723,-0.365555,0.0107643,0.0538217,-0.064586,-0.880978,0.0826843,0.798293,-0.156834,0.828978,-0.672144,-0.146069,0.882799,-0.73673,1.00438,1.00671,0,-0.0561523,0.0180664,0.8479,-0.385742,-0.882812,-0.0272217,-0.938965,-0.00915527,0.0220947,0.00524902,0.0117188,-0.00463867,-0.0438232,0.0847168,0.0491943,-0.0640869,0.0609131,-0.0687256,1.2666
0.014,-0.965525,0.622883,0.342642,-0.0653036,0.0566921,0.00861147,-0.967302,0.309168,0.658134,-0.651463,0.799679,-0.148216,-0.716766,0.856371,-0.139605,1.00557,0.964722,0,-0.0837402,-0.000244141,0.858765,-0.470459,-0.876221,0.0388184,-0.959961,0.0385742,0.00708008,-0.0157471,-0.00964355,-0.0178223,-0.0290527,-0.00622559,0.0545654,-0.0117188,0.0449219,-0.029541,1.26648
0.016,-0.764342,-0.140303,0.904645,-0.0724798,0.0229639,0.0495159,-0.976762,0.475734,0.501027,-0.813467,0.356753,0.456713,-0.885946,0.379717,0.506229,1.00478,1.00732,0,-0.0605469,0.00488281,0.831909,-0.53418,-0.836792,0.108154,-0.897339,0.113037,-0.0540771,0.00585938,-0.0065918,-0.00305176,-0.0106201,0.022583,0.0269775,-0.00219727,0.0203857,-0.00524902,1.2666
0.018,-0.214138,-0.730037,0.944175,-0.0279873,-0.0502335,0.0782208,-0.935374,0.579989,0.355385,-0.473948,-0.337795,0.811743,-0.501935,-0.388029,0.889964,1.00043,0.974121,0,-0.0797119,-0.0078125,0.840332,-0.437744,-0.842651,0.0211182,-0.922363,0.0133057,-0.000976562,0.0257568,0.00744629,0.00427246,0.00280762,-0.0246582,0.027832,0.0471191,0.0352783,0.0513916,1.2666
