t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,5.02,1199.11,310.733,1.20345,684.873,684.688,-15.8977,311.305,0.108699,58.3384,58.3375,-0.336252,743.203,743.026,-16.234
0.263,12.5,0.0,2280.0,5.02,1198.58,309.969,1.20642,683.458,683.326,-13.4291,310.563,0.109119,58.0083,58.0073,-0.343444,741.461,741.333,-13.7725
0.513,12.5,0.0,2281.0,5.02,1199.11,309.753,1.19966,682.27,682.143,-13.1704,310.357,0.110723,58.8688,58.868,-0.303213,741.133,741.011,-13.4736
0.763,12.5,0.0,2281.0,4.99,1191.94,311.893,1.21848,680.251,680.111,-13.7704,312.385,0.113228,58.5989,58.5987,0.117634,738.836,738.71,-13.6527
1.013,12.5,0.0,2281.0,5.0,1194.33,312.025,1.19086,679.108,678.984,-12.9764,312.637,0.110036,58.9871,58.9843,-0.572152,738.093,737.969,-13.5486
1.263,12.5,0.0,2280.0,5.03,1200.97,310.224,1.20481,684.096,683.983,-12.4321,310.884,0.108624,57.9006,57.8975,-0.594006,741.995,741.881,-13.0261
1.513,12.5,0.0,2282.0,5.01,1197.24,310.341,1.20614,683.848,683.666,-15.7643,310.89,0.110298,57.93,57.929,0.336548,741.756,741.595,-15.4278
1.763,12.5,0.0,2281.0,5.01,1196.72,309.927,1.20141,682.122,681.953,-15.1936,310.512,0.11151,58.6694,58.6694,-0.0772665,740.78,740.622,-15.2709
2.013,12.5,0.0,2282.0,5.0,1194.85,314.88,1.19883,678.996,678.89,-12.018,315.54,0.108224,57.9058,57.9008,-0.762677,736.902,736.791,-12.7806
2.263,12.5,0.0,2280.0,5.0,1193.81,311.305,1.19554,683.794,683.664,-13.3159,312.016,0.107383,58.2391,58.2383,-0.312316,742.028,741.902,-13.6282
2.513,12.5,0.0,2282.0,5.01,1197.24,310.129,1.19593,681.98,681.875,-12.0094,310.818,0.110578,58.8233,58.8221,-0.389295,740.8,740.697,-12.3987
2.763,12.5,0.0,2281.0,4.96,1184.77,310.708,1.20261,682.97,682.761,-16.8971,311.35,0.109984,58.3615,58.3613,-0.162367,741.319,741.123,-17.0595
3.013,12.5,0.0,2282.0,5.04,1204.41,310.097,1.21358,683.025,682.905,-12.8188,310.597,0.112992,59.1156,59.1156,0.08618,742.129,742.02,-12.7326
3.263,12.5,0.0,2281.0,4.97,1187.16,310.21,1.19911,677.956,677.835,-12.827,310.784,0.109496,57.9264,57.9263,0.10304,735.871,735.761,-12.724
3.513,12.5,0.0,2282.0,5.01,1197.24,315.82,1.20853,681.971,681.795,-15.5262,316.48,0.109311,58.4865,58.4701,-1.38539,740.458,740.265,-16.9116
3.763,12.5,0.0,2282.0,4.98,1190.07,310.97,1.18753,681.534,681.398,-13.6076,311.673,0.108134,57.9991,57.9966,-0.532814,739.53,739.394,-14.1404
4.013,12.5,0.0,2282.0,5.0,1194.85,309.839,1.20125,680.59,680.46,-13.2698,310.412,0.111286,58.9885,58.9885,-0.088079,739.569,739.449,-13.3579
4.263,12.5,0.0,2281.0,5.01,1196.72,315.704,1.20818,679.918,679.752,-15.0569,316.397,0.108678,58.0008,57.9915,-1.03592,737.919,737.743,-16.0928
4.513,12.5,0.0,2282.0,4.98,1190.07,313.634,1.19735,683.044,682.962,-10.5839,314.336,0.110072,58.6329,58.6235,-1.05016,741.677,741.585,-11.6341
4.763,12.5,0.0,2282.0,4.99,1192.46,309.01,1.19106,682.082,681.924,-14.6942,309.664,0.109313,58.596,58.5957,-0.179603,740.669,740.519,-14.8738
