t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
3.731,12.5,0,2282,4.95,1182.9,312.258,1.20841,685.198,685.088,-12.2848,312.892,0.109037,58.2639,58.262,-0.476775,743.459,743.35,-12.7615,
3.981,12.5,0,2281,4.93,1177.61,311.986,1.19436,680.943,680.845,-11.5529,312.6,0.11071,58.898,58.8925,-0.803802,739.841,739.737,-12.3567,
4.231,12.5,0,2281,4.95,1182.39,311.766,1.21598,687.518,687.359,-14.7772,312.377,0.107366,57.5416,57.5414,-0.117778,745.049,744.9,-14.895,
4.481,12.5,0,2281,4.93,1177.61,311.779,1.1922,680.933,680.835,-11.5534,312.393,0.110793,58.8173,58.8166,-0.300439,739.746,739.651,-11.8538,
4.731,12.5,0,2281,4.94,1180.0,309.581,1.19864,682.371,682.189,-15.7476,310.202,0.113973,59.8918,59.8918,-0.0802625,742.249,742.081,-15.8279,
4.981,12.5,0,2281,4.96,1184.77,310.058,1.19974,683.469,683.324,-14.0573,310.642,0.113095,59.2535,59.2526,-0.320471,742.716,742.577,-14.3778,
5.231,12.5,0,2281,4.95,1182.39,309.761,1.20331,682.454,682.288,-15.0468,310.391,0.111473,59.0689,59.0689,-0.00424234,741.51,741.357,-15.0511,
5.481,12.5,0,2280,4.97,1186.64,309.664,1.19841,682.246,682.132,-12.4742,310.307,0.111723,58.7236,58.7229,-0.291431,740.964,740.854,-12.7657,
5.731,12.5,0,2280,4.97,1186.64,309.964,1.21226,692.579,692.389,-16.2437,310.55,0.111386,59.0695,59.0694,-0.131144,751.636,751.458,-16.3748,
5.981,12.5,0,2281,4.94,1180.0,309.945,1.19247,683.079,682.937,-13.9471,310.491,0.111227,58.1701,58.1701,0.0453841,741.238,741.107,-13.9017,
6.231,12.5,0,2280,4.96,1184.25,309.19,1.20106,679.827,679.695,-13.3956,309.809,0.113414,60.0603,60.0599,-0.209085,739.88,739.755,-13.6047,
6.481,12.5,0,2281,4.94,1180.0,309.249,1.215,690.672,690.496,-15.5711,309.866,0.111772,58.7556,58.7556,-0.0288395,749.414,749.252,-15.5999,
6.731,12.5,0,2280,4.93,1177.09,308.753,1.20564,683.085,682.938,-14.1613,309.36,0.11124,59.1062,59.106,-0.182486,742.183,742.044,-14.3438,
6.981,12.5,0,2281,4.94,1180.0,309.317,1.21628,691.438,691.265,-15.4583,309.912,0.111417,58.9857,58.9853,-0.219193,750.414,750.25,-15.6775,
7.231,12.5,0,2280,4.95,1181.87,309.137,1.20278,679.601,679.479,-12.9222,309.694,0.110478,58.7104,58.7103,0.0474875,738.301,738.189,-12.8747,
7.481,12.5,0,2281,4.95,1182.39,309.733,1.21754,690.05,689.89,-14.8542,310.327,0.113461,59.3652,59.3651,0.139975,749.4,749.255,-14.7143,
7.731,12.5,0,2282,4.95,1182.9,309.871,1.20621,681.217,681.072,-14.0267,310.446,0.112267,59.0353,59.0353,0.019592,740.24,740.107,-14.0071,
7.981,12.5,0,2280,5.0,1193.81,310.041,1.21699,690.138,689.967,-15.379,310.572,0.11192,58.4904,58.4901,-0.181089,748.619,748.457,-15.5601,
8.231,12.5,0,2281,4.95,1182.39,309.957,1.21122,684.259,684.114,-14.0734,310.45,0.111851,58.8913,58.8913,-0.0648161,743.14,743.005,-14.1382,
8.481,12.5,0,2281,4.97,1187.16,309.299,1.2152,687.438,687.251,-16.056,309.82,0.111802,58.5127,58.5123,0.220666,745.931,745.763,-15.8353,
8.731,12.5,0,2281,4.98,1189.55,309.57,1.2123,683.499,683.329,-15.2324,310.167,0.113438,60.2275,60.2275,-0.0278679,743.713,743.556,-15.2603,
8.981,12.5,0,2281,4.96,1184.77,310.348,1.21292,685.754,685.565,-16.0955,310.961,0.111056,58.2632,58.2632,-0.0846926,744.004,743.828,-16.1802,
9.231,12.5,0,2279,4.98,1188.51,309.39,1.2251,690.958,690.785,-15.4297,309.984,0.114272,60.4475,60.4474,-0.122729,751.394,751.233,-15.5524,
9.481,12.5,0,2280,4.98,1189.03,309.413,1.19509,679.0,678.874,-13.1168,310.049,0.114306,59.6486,59.6473,-0.402813,738.645,738.521,-13.5196,
9.731,12.5,0,2281,5.02,1199.11,308.855,1.22034,690.816,690.624,-16.2842,309.387,0.11249,58.7795,58.7792,-0.188729,749.584,749.403,-16.4729,
9.934,12.5,0,2281,4.93,1177.61,316.299,1.23713,687.742,687.548,-16.3535,316.685,0.11806,59.956,59.9549,0.360634,747.674,747.503,-15.9929,
10.169,12.5,0,2282,4.95,1182.9,308.855,1.22411,683.817,683.618,-16.4674,309.136,0.118581,61.6157,61.5996,-1.40611,745.432,745.218,-17.8735,
10.403,12.5,0,2281,4.93,1177.61,315.213,1.21313,685.316,685.167,-14.3009,315.913,0.110982,59.1479,59.1386,-1.04839,744.464,744.306,-15.3493,
10.653,12.5,0,2280,4.99,1191.42,313.164,1.23578,684.331,684.105,-17.5769,313.569,0.112701,59.3781,59.3512,-1.78866,743.708,743.456,-19.3655,
10.856,12.5,0,2281,5.04,1203.88,315.241,1.22494,690.862,690.631,-17.8534,315.648,0.115565,60.7279,60.7263,-0.434946,751.58,751.357,-18.2884,
11.09,12.5,0,2281,4.96,1184.77,312.682,1.23342,688.661,688.493,-15.1794,313.086,0.115865,59.8297,59.8296,-0.0502114,748.478,748.323,-15.2296,
11.34,12.5,0,2282,4.94,1180.51,310.92,1.20815,685.383,685.273,-12.3095,311.378,0.115969,61.4066,61.3838,-1.67489,746.787,746.656,-13.9844,
11.59,12.5,0,2280,5.0,1193.81,311.972,1.19769,681.227,681.093,-13.5402,312.676,0.108533,58.3362,58.3167,-1.506,739.563,739.41,-15.0462,
11.809,12.5,0,2281,4.93,1177.61,309.44,1.19762,683.133,683.008,-13.0714,309.923,0.117052,61.6379,61.6251,-1.26063,744.771,744.633,-14.332,
12.044,12.5,0,2282,4.94,1180.51,319.331,1.22441,679.39,679.277,-12.4011,319.892,0.113027,58.8354,58.8207,-1.31567,738.225,738.098,-13.7167,
12.247,12.5,0,2282,4.99,1192.46,309.072,1.21308,687.999,687.858,-13.9304,309.547,0.114377,60.7704,60.751,-1.53639,748.769,748.609,-15.4668,
12.497,12.5,0,2281,4.95,1182.39,314.667,1.22603,685.763,685.581,-15.7904,315.058,0.115797,60.0234,60.0206,-0.587404,745.781,745.601,-16.3778,
12.731,12.5,0,2281,4.98,1189.55,309.798,1.21812,688.411,688.25,-14.9109,310.266,0.115496,60.3725,60.3725,0.0184415,748.77,748.622,-14.8924,
12.981,12.5,0,2281,4.92,1175.22,310.627,1.20585,681.855,681.732,-12.9568,311.087,0.115459,61.4227,61.3977,-1.75099,743.276,743.13,-14.7078,
13.215,12.5,0,2281,4.97,1187.16,312.369,1.23065,687.194,687.021,-15.3803,312.703,0.115989,59.7325,59.7279,-0.742483,746.923,746.749,-16.1227,
13.465,12.5,0,2281,4.95,1182.39,309.497,1.23308,688.56,688.433,-13.2409,309.807,0.118176,60.8612,60.8574,-0.678684,749.42,749.29,-13.9196,
13.715,12.5,0,2281,4.93,1177.61,314.345,1.21386,682.368,682.222,-14.1139,314.846,0.113571,59.4166,59.4089,-0.951793,741.784,741.631,-15.0657,
13.934,12.5,0,2282,5.04,1204.41,310.591,1.21648,687.094,686.961,-13.4799,311.135,0.111773,59.5289,59.5266,-0.523627,746.619,746.488,-14.0035,
14.153,12.5,0,2280,4.99,1191.42,309.312,1.2433,688.839,688.57,-19.2294,309.617,0.117091,60.9772,60.9639,-1.27432,749.815,749.534,-20.5037,
14.387,12.5,0,2281,4.97,1187.16,314.564,1.24373,687.578,687.326,-18.6431,314.936,0.11723,60.7641,60.7593,-0.766497,748.337,748.085,-19.4096,
14.59,12.5,0,2280,5.0,1193.81,309.579,1.21177,688.262,688.111,-14.4462,310.049,0.116484,60.514,60.5126,-0.411621,748.771,748.623,-14.8578,
14.856,12.5,0,2281,4.97,1187.16,316.517,1.23119,684.596,684.418,-15.5885,316.941,0.118966,61.543,61.5297,-1.2781,746.139,745.948,-16.8666,
15.075,12.5,0,2279,5.05,1205.21,315.848,1.24132,684.519,684.345,-15.446,316.186,0.117751,60.7755,60.765,-1.13048,745.294,745.11,-16.5765,
15.325,12.5,0,2281,4.89,1168.05,316.71,1.22258,685.365,685.219,-14.1513,317.249,0.113917,59.8663,59.847,-1.51957,745.231,745.066,-15.6709,
15.559,12.5,0,2281,4.97,1187.16,312.251,1.20724,687.425,687.228,-16.4436,312.813,0.113928,60.4101,60.399,-1.1586,747.835,747.627,-17.6022,
15.762,12.5,0,2280,4.94,1179.48,310.506,1.21667,685.129,684.931,-16.4764,310.871,0.117761,60.7157,60.7157,-0.0884295,745.831,745.647,-16.5649,
15.997,12.5,0,2280,4.99,1191.42,313.131,1.22632,690.497,690.303,-16.386,313.667,0.111865,59.2556,59.2227,-1.97271,749.75,749.525,-18.3587,
16.215,12.5,0,2280,4.97,1186.64,314.223,1.2167,677.258,677.056,-16.5145,314.738,0.113806,59.9648,59.9383,-1.78201,737.222,736.995,-18.2965,
16.434,12.5,0,2280,5.0,1193.81,317.997,1.21862,679.345,679.23,-12.5258,318.496,0.115462,60.7358,60.702,-2.02602,740.075,739.932,-14.5519,
16.684,12.5,0,2281,5.0,1194.33,312.13,1.2211,687.797,687.576,-17.4227,312.528,0.118404,61.5465,61.5447,-0.465603,749.334,749.121,-17.8883,
16.903,12.5,0,2281,4.93,1177.61,306.069,1.21722,687.103,686.903,-16.6092,306.355,0.116676,61.398,61.387,-1.16476,748.501,748.29,-17.7739,
17.153,12.5,0,2280,4.98,1189.03,314.17,1.24075,688.994,688.748,-18.4276,314.516,0.117927,61.0432,61.0417,-0.430127,750.026,749.789,-18.8577,
17.356,12.5,0,2279,4.98,1188.51,318.777,1.24257,682.46,682.303,-14.6244,319.128,0.116711,60.6911,60.6834,-0.96423,743.15,742.987,-15.5886,
17.575,12.5,0,2279,5.0,1193.28,316.898,1.21982,683.959,683.851,-12.1671,317.327,0.118053,61.8084,61.8,-1.01429,745.767,745.651,-13.1814,
17.825,12.5,0,2280,4.98,1189.03,316.266,1.22171,687.931,687.77,-14.8609,316.63,0.116947,60.6316,60.6255,-0.863315,748.561,748.395,-15.7242,
18.075,12.5,0,2280,4.99,1191.42,315.977,1.20383,680.716,680.609,-12.0931,316.476,0.118796,61.6075,61.6036,-0.693943,742.322,742.212,-12.787,
18.325,12.5,0,2280,4.99,1191.42,316.145,1.21946,686.365,686.162,-16.6726,316.656,0.1166,60.69,60.6858,-0.713688,747.05,746.848,-17.3863,
18.575,12.5,0,2278,5.02,1197.53,316.991,1.21968,686.113,685.969,-14.0564,317.514,0.116637,60.9474,60.9461,-0.396121,747.055,746.915,-14.4525,
18.825,12.5,0,2280,5.0,1193.81,317.041,1.21857,686.482,686.295,-16.0215,317.503,0.116241,60.4965,60.4929,-0.653208,746.974,746.788,-16.6747,
19.075,12.5,0,2279,5.02,1198.05,316.548,1.21531,684.979,684.845,-13.5776,316.948,0.118699,61.7677,61.7608,-0.917677,746.746,746.605,-14.4953,
19.325,12.5,0,2280,5.0,1193.81,316.852,1.22373,689.472,689.278,-16.3555,317.34,0.117572,61.1007,61.0975,-0.629936,750.568,750.375,-16.9855,
19.575,12.5,0,2280,5.0,1193.81,316.682,1.22272,687.623,687.431,-16.2464,317.126,0.114616,60.0946,60.0917,-0.585392,747.712,747.522,-16.8318,
19.825,12.5,0,2279,5.02,1198.05,316.959,1.21949,685.849,685.694,-14.5789,317.414,0.117102,61.1675,61.1647,-0.592669,747.013,746.859,-15.1715,
20.075,12.5,0,2279,4.96,1183.74,316.11,1.21244,683.539,683.41,-13.2783,316.565,0.11591,60.9187,60.9143,-0.732894,744.457,744.325,-14.0112,
20.325,12.5,0,2279,5.07,1209.99,316.223,1.21638,685.603,685.429,-15.4378,316.63,0.115623,60.611,60.6078,-0.617718,746.21,746.037,-16.0555,
20.575,12.5,0,2279,4.97,1186.12,316.192,1.21102,683.191,683.034,-14.6437,316.616,0.116081,60.25,60.2453,-0.75345,743.439,743.28,-15.3971,
20.825,12.5,0,2280,5.02,1198.58,316.206,1.22159,688.628,688.467,-14.9236,316.643,0.116496,60.6043,60.6001,-0.711079,749.23,749.067,-15.6347,
21.075,12.5,0,2280,4.97,1186.64,315.929,1.21021,682.855,682.72,-13.5965,316.367,0.116231,60.8822,60.8804,-0.469552,743.733,743.6,-14.066,
21.325,12.5,0,2280,5.03,1200.97,316.365,1.22651,690.689,690.492,-16.461,316.827,0.115877,60.7487,60.744,-0.760396,751.434,751.236,-17.2214,
21.575,12.5,0,2281,4.96,1184.77,312.226,1.23806,691.829,691.652,-15.6305,312.692,0.114841,59.414,59.4134,0.2628,751.223,751.065,-15.3677,
21.778,12.5,0,2281,4.94,1180.0,313.098,1.22823,680.043,679.933,-12.2134,313.51,0.116362,60.8916,60.8909,0.299189,740.92,740.824,-11.9142,
22.028,12.5,0,2281,4.96,1184.77,312.718,1.23301,688.394,688.217,-15.6161,313.163,0.116204,59.7057,59.7051,0.254872,748.08,747.922,-15.3612,
22.278,12.5,0,2280,5.01,1196.19,312.405,1.22668,681.536,681.391,-14.0532,312.901,0.117155,60.2943,60.2933,0.344068,741.811,741.684,-13.7091,
22.528,12.5,0,2281,4.97,1187.16,312.564,1.22872,687.189,686.999,-16.1368,313.021,0.1135,58.7326,58.7314,0.366837,745.897,745.731,-15.7699,
22.778,12.5,0,2281,4.93,1177.61,312.512,1.23097,685.586,685.388,-16.4604,312.931,0.115985,60.4585,60.4567,0.47485,746.016,745.845,-15.9856,
23.028,12.5,0,2281,4.98,1189.55,312.533,1.22887,688.344,688.146,-16.4846,312.97,0.116219,59.7686,59.7682,0.220511,748.091,747.914,-16.264,
23.278,12.5,0,2280,5.0,1193.81,314.87,1.21581,685.86,685.708,-14.4469,315.567,0.11126,59.255,59.241,-1.29177,745.115,744.949,-15.7387,
23.481,12.5,0,2281,4.95,1182.39,312.448,1.22831,684.216,684.042,-15.4454,312.86,0.114268,59.8999,59.8586,-2.22349,744.11,743.9,-17.6689,
23.684,12.5,0,2281,4.97,1187.16,312.397,1.23446,686.473,686.247,-17.6227,312.863,0.114005,59.8787,59.8504,-1.83855,746.351,746.097,-19.4613,
23.934,12.5,0,2281,4.99,1191.94,310.983,1.23078,684.596,684.38,-17.2001,311.433,0.113795,59.5844,59.5663,-1.46933,744.18,743.946,-18.6695,
24.184,12.5,0,2281,4.94,1180.0,312.389,1.23245,683.589,683.349,-18.0977,312.817,0.112856,59.0843,59.062,-1.62131,742.673,742.411,-19.719,
24.434,12.5,0,2281,4.95,1182.39,312.631,1.2383,688.385,688.208,-15.6278,313.064,0.114053,60.2911,60.2612,-1.89701,748.674,748.469,-17.5248,
24.684,12.5,0,2280,5.0,1193.81,312.364,1.22696,683.055,682.795,-18.8516,312.816,0.113013,59.6415,59.6198,-1.61045,742.697,742.415,-20.462,
24.934,12.5,0,2281,4.94,1180.0,312.369,1.22782,683.437,683.25,-16.0183,312.807,0.114676,60.4448,60.4162,-1.86039,743.881,743.666,-17.8787,
25.184,12.5,0,2281,4.94,1180.0,312.105,1.22155,677.885,677.638,-18.2691,312.529,0.114449,60.3199,60.2895,-1.9133,738.204,737.928,-20.1824,
25.434,12.5,0,2281,4.92,1175.22,312.27,1.22756,683.898,683.699,-16.5157,312.737,0.114513,60.1935,60.1626,-1.92613,744.09,743.862,-18.4419,
25.684,12.5,0,2282,4.97,1187.68,311.518,1.2197,679.073,678.897,-15.4783,311.931,0.114855,61.0438,61.0128,-1.94608,740.115,739.91,-17.4244,
25.934,12.5,0,2281,4.94,1180.0,312.977,1.22809,684.899,684.697,-16.6349,313.394,0.113442,59.6026,59.5701,-1.96697,744.5,744.267,-18.6018,
26.184,12.5,0,2282,4.95,1182.9,312.279,1.22927,681.359,681.105,-18.613,312.704,0.114891,60.268,60.2383,-1.89127,741.627,741.343,-20.5043,
26.434,12.5,0,2282,4.92,1175.73,312.39,1.22822,684.448,684.272,-15.5083,312.849,0.113875,59.882,59.8424,-2.17689,744.325,744.115,-17.6852,
26.684,12.5,0,2282,4.97,1187.68,312.24,1.2346,686.998,686.809,-16.0969,312.706,0.114916,60.5709,60.518,-2.53211,747.559,747.327,-18.629,
26.934,12.5,0,2281,4.95,1182.39,312.203,1.22439,682.488,682.306,-15.7593,312.627,0.11319,59.592,59.5626,-1.86952,742.078,741.869,-17.6288,
27.184,12.5,0,2282,4.98,1190.07,310.722,1.22504,682.99,682.813,-15.5712,311.167,0.114261,60.2384,60.2124,-1.77253,743.227,743.025,-17.3437,
27.434,12.5,0,2281,4.94,1180.0,310.794,1.2233,682.157,681.974,-15.7872,311.211,0.113342,59.9363,59.8983,-2.13324,742.089,741.873,-17.9204,
27.684,12.5,0,2280,4.98,1189.03,310.642,1.22617,683.78,683.525,-18.6726,311.085,0.114405,60.7357,60.7077,-1.84373,744.516,744.233,-20.5164,
27.887,12.5,0,2279,5.01,1195.67,310.621,1.22098,684.522,684.367,-14.5462,311.042,0.114811,60.0959,60.0474,-2.41443,744.608,744.415,-16.9607,
28.137,12.5,0,2280,4.97,1186.64,310.719,1.22855,685.93,685.714,-17.1999,311.14,0.115031,60.3025,60.2771,-1.74987,746.232,745.991,-18.9498,
28.387,12.5,0,2279,4.99,1190.9,310.747,1.22257,683.732,683.581,-14.3823,311.181,0.114072,60.275,60.2336,-2.23348,744.0,743.814,-16.6158,
28.637,12.5,0,2280,4.99,1191.42,310.565,1.23043,687.545,687.334,-17.0354,310.976,0.114384,60.1387,60.103,-2.07302,747.681,747.437,-19.1084,
28.887,12.5,0,2281,4.96,1184.77,318.15,1.23736,687.798,687.586,-17.0432,318.632,0.117922,60.0579,60.0578,-0.082305,747.84,747.644,-17.1255,
29.09,12.5,0,2281,4.94,1180.0,318.27,1.22885,683.033,682.916,-12.6872,318.743,0.118945,61.0836,61.0803,-0.634076,744.115,743.996,-13.3213,
29.34,12.5,0,2280,4.96,1184.25,318.469,1.23657,688.281,688.175,-12.0648,318.957,0.11877,60.9375,60.9321,-0.807702,749.218,749.108,-12.8725,
29.59,12.5,0,2280,4.95,1181.87,318.425,1.23206,687.968,687.814,-14.5242,318.878,0.118744,60.5277,60.5276,-0.0898817,748.485,748.342,-14.614,
29.84,12.5,0,2280,4.95,1181.87,318.25,1.23522,686.38,686.287,-11.2982,318.717,0.119732,61.4656,61.4653,-0.2189,747.841,747.752,-11.5171,
30.09,12.5,0,2280,4.95,1181.87,318.043,1.23638,688.239,688.095,-14.0491,318.54,0.118718,61.2818,61.2803,-0.424713,749.515,749.376,-14.4738,
30.34,12.5,0,2280,4.96,1184.25,317.969,1.23491,688.392,688.175,-17.2722,318.488,0.118856,60.9254,60.9249,-0.250679,749.305,749.1,-17.5229,
30.59,12.5,0,2279,5.02,1198.05,318.016,1.23659,687.593,687.465,-13.2965,318.474,0.119003,60.9893,60.9893,0.0263614,748.571,748.454,-13.2701,
30.84,12.5,0,2281,4.92,1175.22,318.223,1.23822,689.397,689.221,-15.6078,318.693,0.117157,60.1495,60.1489,-0.269535,749.538,749.369,-15.8774,
31.09,12.5,0,2281,4.96,1184.77,318.329,1.23585,687.269,687.137,-13.4969,318.857,0.119912,61.4764,61.4761,-0.195732,748.738,748.613,-13.6926,
31.34,12.5,0,2281,4.92,1175.22,315.25,1.20529,680.707,680.554,-14.4772,315.767,0.117047,60.7843,60.7788,-0.819233,741.49,741.332,-15.2965,
31.59,12.5,0,2281,4.94,1180.0,315.484,1.23537,692.214,692.028,-16.0687,316.02,0.117338,61.6702,61.6621,-1.00287,753.883,753.69,-17.0716,
31.84,12.5,0,2281,4.94,1180.0,315.09,1.20808,681.561,681.409,-14.4046,315.562,0.116345,60.4251,60.4223,-0.581584,741.982,741.831,-14.9862,
32.09,12.5,0,2281,4.96,1184.77,317.969,1.24352,690.749,690.575,-15.5036,318.496,0.117792,61.2563,61.2544,-0.476548,751.999,751.829,-15.9802,
32.34,12.5,0,2282,4.95,1182.9,317.423,1.22218,686.119,685.909,-16.9664,317.934,0.11717,60.8593,60.8585,-0.306814,746.968,746.768,-17.2732,
32.59,12.5,0,2280,5.01,1196.19,317.9,1.23578,690.211,690.034,-15.6676,318.442,0.116221,60.773,60.7713,-0.451037,750.978,750.805,-16.1186,
32.84,12.5,0,2280,4.98,1189.03,310.892,1.21244,686.062,685.914,-14.2299,311.393,0.114402,59.3307,59.3302,0.251604,745.376,745.245,-13.9783,
33.044,12.5,0,2280,4.99,1191.42,311.096,1.2203,684.598,684.402,-16.3554,311.602,0.113754,59.5077,59.5061,0.435577,744.079,743.908,-15.9198,
33.294,12.5,0,2280,4.99,1191.42,310.624,1.2115,684.564,684.402,-14.8955,311.122,0.112888,59.3131,59.3116,0.419832,743.854,743.714,-14.4757,
33.544,12.5,0,2279,4.99,1190.9,310.695,1.21363,681.841,681.66,-15.7172,311.084,0.113143,59.1626,59.1624,0.161372,740.985,740.822,-15.5558,
33.794,12.5,0,2279,5.03,1200.44,310.924,1.21995,688.613,688.451,-14.9762,311.415,0.113038,59.0744,59.0718,0.555543,747.661,747.522,-14.4207,
34.044,12.5,0,2279,4.99,1190.9,310.569,1.21699,682.24,682.069,-15.2884,311.034,0.113723,59.2877,59.2861,0.437599,741.504,741.355,-14.8508,
34.294,12.5,0,2280,4.99,1191.42,310.517,1.21364,686.365,686.228,-13.7119,310.995,0.114702,59.4647,59.4616,0.599511,745.805,745.69,-13.1124,
34.544,12.5,0,2280,4.99,1191.42,310.947,1.21828,683.26,683.126,-13.5568,311.409,0.112699,59.0302,59.0269,0.621944,742.266,742.153,-12.9348,
34.794,12.5,0,2279,4.99,1190.9,311.162,1.2147,684.738,684.602,-13.6237,311.64,0.114806,59.8004,59.7995,0.324884,744.521,744.402,-13.2988,
35.044,12.5,0,2279,5.01,1195.67,310.935,1.22286,687.443,687.282,-14.8548,311.408,0.113934,59.8055,59.8026,0.596792,747.221,747.085,-14.258,
35.294,12.5,0,2279,4.99,1190.9,310.793,1.21516,685.689,685.569,-12.8348,311.31,0.113814,59.2799,59.2785,0.413144,744.951,744.848,-12.4217,
35.544,12.5,0,2281,4.97,1187.16,310.539,1.22786,686.514,686.365,-14.2765,311.026,0.115303,59.8566,59.855,0.430367,746.349,746.22,-13.8461,
35.794,12.5,0,2279,4.99,1190.9,310.491,1.21464,683.914,683.808,-12.0865,310.935,0.114098,59.7427,59.7425,0.164898,743.646,743.55,-11.9216,
36.044,12.5,0,2280,4.96,1184.25,310.651,1.22618,687.035,686.876,-14.7357,311.152,0.114672,60.4278,60.4248,0.594417,747.435,747.301,-14.1413,
36.294,12.5,0,2280,4.97,1186.64,310.514,1.21504,683.568,683.447,-12.8563,311.07,0.114637,59.8861,59.8851,0.357747,743.437,743.332,-12.4985,
36.544,12.5,0,2279,4.98,1188.51,310.681,1.22362,685.018,684.908,-12.2399,311.176,0.115056,60.1353,60.1352,0.140246,745.142,745.043,-12.0996,
36.794,12.5,0,2282,5.0,1194.85,310.023,1.21473,684.387,684.266,-12.8933,310.547,0.113897,59.9591,59.9591,0.014631,744.336,744.225,-12.8787,
37.059,12.5,0,2281,4.97,1187.16,310.668,1.22883,690.573,690.431,-13.995,311.153,0.113278,58.6868,58.6845,0.523693,749.237,749.116,-13.4713,
37.309,12.5,0,2283,4.96,1185.81,311.741,1.22345,686.878,686.761,-12.6717,312.206,0.114165,59.3825,59.3797,0.575431,746.239,746.141,-12.0963,
37.559,12.5,0,2282,4.95,1182.9,310.548,1.22467,686.337,686.225,-12.4109,311.078,0.113804,59.3809,59.3779,0.596967,745.696,745.603,-11.814,
37.809,12.5,0,2283,4.96,1185.81,310.672,1.22488,690.558,690.457,-11.7943,311.235,0.113774,59.2337,59.2337,0.0306345,749.783,749.69,-11.7636,
38.059,12.5,0,2281,4.96,1184.77,310.71,1.224,685.479,685.353,-13.1683,311.199,0.1143,59.7887,59.7879,0.305495,745.252,745.141,-12.8628,
38.309,12.5,0,2282,5.0,1194.85,310.652,1.21885,685.047,684.964,-10.643,311.13,0.114064,59.6233,59.6225,0.312166,744.658,744.587,-10.3309,
38.559,12.5,0,2281,4.95,1182.39,310.355,1.22956,687.9,687.779,-12.8828,310.862,0.113356,59.0327,59.0305,0.513144,746.912,746.809,-12.3697,
38.809,12.5,0,2282,5.0,1194.85,311.844,1.22425,687.065,686.955,-12.3257,312.386,0.114498,59.0068,59.0063,0.231466,746.059,745.961,-12.0942,
39.059,12.5,0,2282,4.93,1178.12,311.539,1.23458,690.772,690.624,-14.3416,311.996,0.113927,58.7473,58.7462,0.347406,749.5,749.37,-13.9942,
39.309,12.5,0,2283,4.98,1190.59,310.484,1.22322,688.363,688.246,-12.6763,310.998,0.114352,59.3005,59.3003,0.162555,747.651,747.547,-12.5137,
