t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2277.0,5.02,1197.0,311.247,1.18163,671.667,671.501,-14.9463,311.978,0.10814,58.2644,58.2587,-0.818668,729.93,729.759,-15.765
0.215,12.5,0.0,2279.0,4.98,1188.51,309.278,1.18107,668.5,668.371,-13.1085,309.913,0.107838,57.3301,57.3282,-0.475331,725.827,725.7,-13.5838
0.465,12.5,0.0,2277.0,5.01,1194.62,310.044,1.20093,673.134,672.982,-14.3084,310.628,0.110161,57.9043,57.9041,0.142219,731.023,730.886,-14.1662
0.715,12.5,0.0,2278.0,5.0,1192.76,314.005,1.18765,668.047,667.911,-13.49,314.659,0.107579,57.4962,57.4884,-0.948265,725.543,725.4,-14.4383
0.965,12.5,0.0,2279.0,4.94,1178.96,309.135,1.17805,671.119,670.986,-13.3566,309.803,0.108111,57.4595,57.4586,-0.328557,728.573,728.445,-13.6851
1.215,12.5,0.0,2278.0,4.98,1187.99,308.903,1.18303,668.817,668.659,-14.5535,309.52,0.107434,56.6719,56.6707,-0.367792,725.483,725.33,-14.9213
1.465,12.5,0.0,2278.0,5.0,1192.76,308.61,1.18675,672.314,672.164,-14.2253,309.244,0.109482,58.2089,58.2079,-0.341919,730.517,730.372,-14.5672
1.715,12.5,0.0,2279.0,4.97,1186.12,309.739,1.1975,671.195,671.066,-13.1817,310.255,0.110003,57.6357,57.6355,0.16272,728.818,728.701,-13.019
1.965,12.5,0.0,2278.0,4.98,1187.99,314.165,1.19376,669.956,669.804,-14.2464,314.829,0.107916,57.7195,57.7091,-1.09482,727.675,727.513,-15.3413
2.215,12.5,0.0,2278.0,4.96,1183.22,310.667,1.17317,668.355,668.211,-13.8636,311.367,0.108701,57.6877,57.685,-0.553846,726.04,725.896,-14.4175
2.465,12.5,0.0,2278.0,4.98,1187.99,308.883,1.18575,671.921,671.767,-14.3991,309.502,0.110152,58.0532,58.053,-0.13392,729.965,729.82,-14.533
2.715,12.5,0.0,2280.0,4.94,1179.48,308.055,1.18338,670.302,670.163,-13.662,308.688,0.108732,58.3994,58.3974,-0.477706,728.697,728.56,-14.1397
2.965,12.5,0.0,2279.0,4.98,1188.51,317.792,1.20469,667.183,667.061,-12.7612,318.402,0.109295,57.7247,57.6979,-1.75789,724.904,724.758,-14.5191
3.215,12.5,0.0,2278.0,4.99,1190.37,311.901,1.17658,667.428,667.313,-12.3917,312.632,0.109883,58.5144,58.5011,-1.24522,725.942,725.814,-13.637
3.465,12.5,0.0,2278.0,4.97,1185.6,308.825,1.18473,671.518,671.371,-14.0596,309.446,0.107649,57.5131,57.5121,-0.337062,729.025,728.883,-14.3967
3.715,12.5,0.0,2279.0,4.96,1183.74,308.724,1.18159,670.443,670.292,-14.2023,309.318,0.107211,57.4228,57.4211,-0.442579,727.861,727.713,-14.6449
3.965,12.5,0.0,2278.0,4.99,1190.37,309.433,1.18092,670.37,670.228,-13.826,310.044,0.108769,57.8335,57.8328,-0.291447,728.197,728.061,-14.1175
4.215,12.5,0.0,2279.0,4.99,1190.9,308.818,1.18444,672.574,672.413,-14.7085,309.445,0.108781,58.0754,58.0721,-0.619132,730.646,730.485,-15.3276
4.465,12.5,0.0,2278.0,4.95,1180.83,308.967,1.18196,670.029,669.883,-13.9858,309.611,0.109383,58.2704,58.2684,-0.480688,728.295,728.151,-14.4665
