t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
5.762,12.5,0,2281,4.96,1184.77,299.868,1.18275,679.886,679.857,-6.26538,300.575,0.108581,53.0825,53.0796,0.552908,732.959,732.937,-5.71247,
6.012,12.5,0,2279,4.99,1190.9,299.379,1.17517,677.644,677.633,-3.90406,300.113,0.109248,53.3295,53.3287,0.279219,730.971,730.962,-3.62484,
6.262,12.5,0,2281,4.95,1182.39,313.559,1.23649,685.496,685.267,-17.6844,314.005,0.114882,58.337,58.3346,0.536866,743.8,743.602,-17.1475,
6.512,12.5,0,2281,4.95,1182.39,318.125,1.26032,690.346,690.16,-16.0134,318.612,0.116464,58.7073,58.706,0.401553,749.029,748.866,-15.6118,
6.762,12.5,0,2281,4.96,1184.77,318.289,1.24344,684.623,684.433,-16.0971,318.78,0.116817,59.3075,59.3069,0.26329,743.909,743.74,-15.8338,
7.012,12.5,0,2281,4.93,1177.61,308.342,1.21422,686.29,686.16,-13.3242,308.94,0.111384,58.4569,58.4567,-0.160083,744.739,744.617,-13.4842,
7.262,12.5,0,2279,5.03,1200.44,308.843,1.20626,680.225,680.074,-14.3352,309.394,0.106693,57.4661,57.4486,-1.41869,737.69,737.522,-15.7539,
7.512,12.5,0,2280,4.97,1186.64,315.502,1.23476,678.387,678.193,-16.2457,315.954,0.112179,59.1149,59.0857,-1.85887,737.501,737.279,-18.1046,
7.762,12.5,0,2280,5.0,1193.81,317.93,1.24192,683.905,683.772,-13.4918,318.414,0.110509,58.1392,58.103,-2.04999,742.038,741.875,-15.5418,
8.012,12.5,0,2281,4.99,1191.94,310.363,1.22155,682.738,682.599,-13.7414,310.827,0.113739,60.3338,60.3051,-1.8591,743.068,742.904,-15.6005,
8.262,12.5,0,2280,5.03,1200.97,311.957,1.22645,679.515,679.352,-14.8904,312.344,0.110706,58.8583,58.8327,-1.73536,738.372,738.185,-16.6257,
8.512,12.5,0,2279,4.95,1181.35,316.775,1.24625,682.307,682.196,-12.2962,317.277,0.112022,58.9938,58.963,-1.90404,741.295,741.159,-14.2003,
8.762,12.5,0,2279,5.03,1200.44,317.21,1.2365,680.43,680.288,-13.8763,317.759,0.111038,58.4135,58.3791,-2.00353,738.838,738.667,-15.8799,
9.012,12.5,0,2280,4.97,1186.64,310.612,1.21884,684.66,684.531,-13.3047,311.028,0.112616,59.8741,59.8468,-1.8088,744.531,744.377,-15.1135,
9.262,12.5,0,2279,5.04,1202.83,312.887,1.2342,677.458,677.302,-14.554,313.239,0.112085,59.0822,59.0594,-1.63955,736.539,736.361,-16.1936,
9.512,12.5,0,2280,4.97,1186.64,316.741,1.2406,684.634,684.432,-16.6315,317.259,0.109645,57.5361,57.5129,-1.63597,742.17,741.945,-18.2675,
9.762,12.5,0,2280,5.0,1193.81,317.649,1.23734,680.927,680.829,-11.5814,318.237,0.110565,58.1925,58.1656,-1.76744,739.115,738.994,-13.3488,
10.012,12.5,0,2282,4.99,1192.46,315.725,1.24653,685.562,685.364,-16.4842,316.186,0.111907,58.3369,58.3097,-1.77912,743.898,743.674,-18.2634,
10.262,12.5,0,2280,5.01,1196.19,315.4,1.24112,681.667,681.524,-13.9498,315.838,0.112129,59.3208,59.2834,-2.10629,740.981,740.807,-16.0561,
10.512,12.5,0,2280,4.97,1186.64,310.056,1.21498,685.267,685.145,-12.9275,310.554,0.113288,59.7943,59.7733,-1.58379,745.059,744.918,-14.5113,
10.762,12.5,0,2282,5.04,1204.41,310.408,1.21476,678.522,678.317,-16.6814,310.851,0.112506,59.6727,59.6451,-1.81609,738.193,737.962,-18.4975,
11.012,12.5,0,2280,5.01,1196.19,313.983,1.23984,681.301,681.194,-12.0841,314.384,0.113131,59.539,59.5085,-1.90729,740.834,740.702,-13.9914,
11.262,12.5,0,2280,5.0,1193.81,310.996,1.20452,682.042,681.864,-15.557,311.517,0.111261,58.8609,58.8495,-1.15781,740.902,740.714,-16.7148,
11.512,12.5,0,2280,5.0,1193.81,310.851,1.23528,687.924,687.695,-17.7317,311.276,0.112278,59.6238,59.5925,-1.93186,747.547,747.288,-19.6635,
11.762,12.5,0,2282,4.91,1173.35,318.026,1.24263,686.6,686.361,-18.113,318.436,0.114574,58.5478,58.5477,0.127775,745.126,744.909,-17.9852,
11.965,12.5,0,2282,4.96,1185.29,318.689,1.24826,691.969,691.784,-16.0397,319.133,0.115603,59.2799,59.2798,-0.136623,751.238,751.063,-16.1763,
12.215,12.5,0,2280,4.97,1186.64,317.848,1.23786,680.251,680.179,-9.87442,318.373,0.111539,57.9738,57.946,-1.79646,738.218,738.125,-11.6709,
12.45,12.5,0,2280,5.0,1193.81,310.79,1.22449,678.511,678.354,-14.6088,311.239,0.114891,60.6486,60.6211,-1.82663,739.157,738.975,-16.4355,
12.7,12.5,0,2280,5.01,1196.19,310.737,1.21762,681.329,681.139,-16.0567,311.158,0.113417,59.5091,59.4818,-1.80462,740.837,740.621,-17.8614,
12.95,12.5,0,2280,4.98,1189.03,312.538,1.23332,682.87,682.758,-12.3861,312.911,0.114271,59.5209,59.4801,-2.20355,742.381,742.238,-14.5896,
13.2,12.5,0,2280,4.99,1191.42,315.602,1.23791,678.212,678.078,-13.5141,316.007,0.113649,59.5207,59.4983,-1.63535,737.732,737.576,-15.1494,
13.45,12.5,0,2280,4.99,1191.42,309.881,1.21731,687.426,687.266,-14.8042,310.326,0.113222,59.6978,59.6783,-1.52762,747.123,746.945,-16.3318,
13.7,12.5,0,2282,4.97,1187.68,316.821,1.24293,687.284,687.043,-18.2239,317.234,0.116238,58.9639,58.9631,0.301577,746.221,746.006,-17.9224,
13.95,12.5,0,2281,4.96,1184.77,319.107,1.24646,689.644,689.475,-15.2676,319.55,0.116177,58.9194,58.9193,-0.129773,748.553,748.395,-15.3974,
14.2,12.5,0,2281,4.95,1182.39,318.386,1.2385,685.725,685.551,-15.4349,318.865,0.118319,60.1764,60.1764,-0.00170686,745.887,745.728,-15.4366,
14.45,12.5,0,2281,4.96,1184.77,310.066,1.21895,688.416,688.287,-13.3085,310.628,0.112806,58.5561,58.5549,0.374781,746.954,746.842,-12.9337,
14.7,12.5,0,2281,4.98,1189.55,314.618,1.24198,686.075,685.93,-14.1287,315.054,0.116077,59.0122,59.0122,0.012502,745.075,744.942,-14.1162,
14.95,12.5,0,2281,4.99,1191.94,318.927,1.24354,687.911,687.718,-16.278,319.39,0.116339,59.1082,59.1076,-0.267536,747.009,746.826,-16.5456,
15.2,12.5,0,2279,5.04,1202.83,311.752,1.22196,685.608,685.411,-16.4524,312.331,0.111161,58.4422,58.4373,-0.759209,744.047,743.848,-17.2116,
15.434,12.5,0,2280,4.98,1189.03,311.394,1.2273,684.182,684.067,-12.5412,311.88,0.114017,59.2104,59.1686,-2.22378,743.382,743.236,-14.7649,
15.684,12.5,0,2279,5.05,1205.21,310.808,1.22469,681.655,681.503,-14.4021,311.271,0.111385,59.2677,59.2395,-1.82881,740.921,740.743,-16.2309,
15.934,12.5,0,2280,5.01,1196.19,315.817,1.21722,682.973,682.779,-16.2628,316.259,0.115102,59.8178,59.816,-0.4568,742.783,742.595,-16.7196,
16.184,12.5,0,2280,4.95,1181.87,318.283,1.25001,686.454,686.346,-12.1623,318.764,0.113756,58.7552,58.7534,-0.455736,745.206,745.099,-12.6181,
16.387,12.5,0,2281,4.92,1175.22,316.559,1.21098,678.984,678.855,-13.2345,317.27,0.111747,58.4481,58.4404,-0.950413,737.432,737.295,-14.1849,
16.637,12.5,0,2279,4.98,1188.51,314.391,1.20934,681.459,681.312,-14.141,315.065,0.107307,57.3578,57.3555,-0.510628,738.813,738.667,-14.6516,
16.887,12.5,0,2281,4.96,1184.77,311.575,1.20915,685.554,685.392,-14.9367,312.196,0.107767,57.8234,57.8234,-0.066659,743.366,743.215,-15.0033,
17.137,12.5,0,2278,5.01,1195.14,316.333,1.23696,679.566,679.483,-10.6698,316.833,0.110456,58.756,58.724,-1.93889,738.314,738.207,-12.6087,
17.387,12.5,0,2280,4.95,1181.87,318.488,1.22544,677.681,677.555,-13.0697,319.115,0.112438,58.7709,58.752,-1.4909,736.451,736.307,-14.5606,
17.637,12.5,0,2278,5.01,1195.14,315.342,1.23138,685.422,685.282,-13.8516,315.961,0.108015,57.3747,57.3515,-1.63212,742.795,742.633,-15.4837,
17.887,12.5,0,2280,4.97,1186.64,318.887,1.2335,679.078,678.972,-12.0174,319.379,0.11103,58.6026,58.5801,-1.62232,737.678,737.552,-13.6397,
18.137,12.5,0,2279,4.96,1183.74,310.609,1.23928,688.648,688.487,-14.8512,311.023,0.11251,59.2234,59.1885,-2.03237,747.867,747.676,-16.8835,
18.387,12.5,0,2281,4.97,1187.16,314.525,1.23627,679.441,679.266,-15.4109,314.967,0.110908,58.3212,58.3003,-1.55899,737.762,737.567,-16.9699,
18.637,12.5,0,2279,4.98,1188.51,316.963,1.23631,679.614,679.494,-12.7842,317.495,0.110995,58.9122,58.8849,-1.79555,738.522,738.378,-14.5798,
18.887,12.5,0,2280,4.96,1184.25,310.392,1.21356,681.45,681.283,-15.0863,310.805,0.113407,60.1277,60.0965,-1.93603,741.574,741.379,-17.0223,
19.137,12.5,0,2281,5.0,1194.33,318.511,1.2446,685.377,685.18,-16.4483,318.894,0.116732,59.0651,59.0651,0.0344009,744.426,744.245,-16.4139,
19.371,12.5,0,2282,4.95,1182.9,317.741,1.24317,684.659,684.48,-15.6511,318.196,0.116379,59.432,59.4292,0.576181,744.062,743.909,-15.075,
19.621,12.5,0,2280,4.96,1184.25,316.645,1.24184,685.996,685.824,-15.3674,317.135,0.115295,59.1595,59.1584,0.364881,745.133,744.982,-15.0025,
19.871,12.5,0,2281,4.92,1175.22,310.483,1.21553,688.461,688.32,-13.9746,311.106,0.107584,57.5383,57.5372,-0.357429,745.994,745.857,-14.332,
20.121,12.5,0,2279,5.01,1195.67,314.513,1.21662,685.055,684.942,-12.4445,315.201,0.108733,57.6578,57.6456,-1.1845,742.713,742.588,-13.6289,
20.387,12.5,0,2280,4.97,1186.64,314.063,1.23731,682.054,681.877,-15.5378,314.51,0.112104,58.902,58.8811,-1.56647,740.955,740.758,-17.1043,
20.637,12.5,0,2278,5.03,1199.91,316.857,1.2429,683.106,682.971,-13.5416,317.351,0.111088,58.454,58.4058,-2.3722,741.548,741.377,-15.9138,
20.887,12.5,0,2279,4.98,1188.51,318.727,1.24234,680.303,680.193,-12.2557,319.225,0.110221,57.4355,57.407,-1.81099,737.734,737.6,-14.0666,
21.137,12.5,0,2280,4.99,1191.42,310.073,1.22915,684.027,683.898,-13.2705,310.523,0.112889,59.6818,59.6429,-2.15568,743.701,743.541,-15.4262,
21.387,12.5,0,2280,5.0,1193.81,313.711,1.23689,683.231,683.053,-15.5705,314.153,0.111679,58.9007,58.8658,-2.02855,742.128,741.919,-17.5991,
21.637,12.5,0,2279,5.03,1200.44,315.524,1.23264,678.059,677.9,-14.6401,316.011,0.111788,59.0582,59.0168,-2.21043,737.11,736.917,-16.8506,
21.887,12.5,0,2280,5.0,1193.81,311.299,1.21093,682.486,682.326,-14.8137,311.735,0.112643,60.0302,60.0098,-1.56277,742.516,742.335,-16.3764,
22.137,12.5,0,2279,5.01,1195.67,311.258,1.22561,682.115,681.97,-14.0657,311.654,0.112286,59.3836,59.3632,-1.55655,741.497,741.333,-15.6222,
22.387,12.5,0,2280,4.98,1189.03,315.442,1.24335,681.132,680.999,-13.4701,315.88,0.113815,59.4156,59.3812,-2.02273,740.542,740.38,-15.4928,
22.637,12.5,0,2278,5.03,1199.91,314.969,1.23356,677.305,677.166,-13.7444,315.409,0.111584,59.4164,59.3944,-1.61776,736.721,736.56,-15.3622,
22.887,12.5,0,2279,4.96,1183.74,316.821,1.24047,684.301,684.159,-13.9201,317.333,0.110267,58.4809,58.4439,-2.08043,742.775,742.603,-16.0006,
23.137,12.5,0,2282,4.99,1192.46,314.632,1.22558,682.368,682.234,-13.501,315.116,0.11526,60.1321,60.1165,-1.36847,742.5,742.351,-14.8694,
23.387,12.5,0,2281,4.98,1189.55,314.667,1.21647,682.806,682.638,-15.1741,315.093,0.11565,60.1248,60.112,-1.23741,742.931,742.75,-16.4115,
23.637,12.5,0,2281,5.01,1196.72,315.166,1.21318,682.819,682.687,-13.3957,315.631,0.116489,60.7889,60.7842,-0.751496,743.606,743.471,-14.1472,
23.887,12.5,0,2282,4.99,1192.46,314.278,1.21654,686.635,686.432,-16.6778,314.806,0.113164,59.742,59.7354,-0.883348,746.374,746.168,-17.5611,
24.137,12.5,0,2282,4.94,1180.51,312.586,1.20878,679.899,679.744,-14.5261,313.046,0.113201,60.0491,60.0349,-1.30323,739.948,739.779,-15.8293,
24.387,12.5,0,2281,4.96,1184.77,318.445,1.24805,687.232,687.062,-15.2434,318.893,0.116627,59.6268,59.6267,-0.0613189,746.846,746.689,-15.3047,
24.637,12.5,0,2281,4.92,1175.22,317.764,1.23106,684.82,684.707,-12.4287,318.277,0.116116,59.9554,59.9516,-0.681084,744.774,744.659,-13.1098,
24.887,12.5,0,2280,4.97,1186.64,313.972,1.21625,686.273,686.092,-15.7724,314.481,0.115828,60.77,60.7623,-0.964719,747.042,746.854,-16.7371,
25.137,12.5,0,2280,4.98,1189.03,316.352,1.23404,687.614,687.367,-18.4618,316.817,0.114577,59.4611,59.4591,-0.496854,747.066,746.826,-18.9586,
25.387,12.5,0,2280,4.97,1186.64,319.753,1.23695,682.554,682.396,-14.6809,320.193,0.116415,60.1714,60.1708,-0.262294,742.717,742.567,-14.9432,
25.637,12.5,0,2281,4.96,1184.77,310.615,1.22943,685.437,685.308,-13.3122,311.085,0.114041,58.8937,58.8934,0.166315,744.318,744.201,-13.1459,
25.887,12.5,0,2280,4.97,1186.64,315.854,1.24297,688.231,688.037,-16.3673,316.298,0.115618,58.8536,58.8534,0.139971,747.066,746.89,-16.2274,
26.137,12.5,0,2281,4.97,1187.16,316.906,1.24578,686.295,686.131,-14.9781,317.353,0.116029,59.714,59.7139,-0.128374,745.998,745.845,-15.1065,
26.387,12.5,0,2280,4.98,1189.03,316.462,1.2438,687.56,687.367,-16.3082,316.851,0.11664,59.2866,59.2861,0.238935,746.826,746.653,-16.0693,
26.637,12.5,0,2281,4.98,1189.55,316.556,1.24895,685.177,685.034,-14.0177,317.018,0.116211,60.0496,60.0496,-0.00750669,745.215,745.083,-14.0252,
26.887,12.5,0,2280,4.95,1181.87,318.517,1.23826,681.915,681.735,-15.663,318.929,0.118072,60.2898,60.2897,0.108016,742.188,742.025,-15.5549,
27.137,12.5,0,2282,4.97,1187.68,317.836,1.22927,687.022,686.85,-15.3593,318.327,0.118442,60.9628,60.9618,-0.340484,747.977,747.812,-15.6998,
27.387,12.5,0,2280,4.98,1189.03,310.204,1.22677,687.038,686.891,-14.222,310.739,0.11159,58.8967,58.8965,0.115936,745.921,745.787,-14.106,
27.637,12.5,0,2281,5.0,1194.33,312.285,1.23355,687.471,687.273,-16.5055,312.806,0.114565,59.1431,59.141,0.497736,746.586,746.414,-16.0077,
27.887,12.5,0,2280,4.97,1186.64,312.873,1.22925,682.16,681.993,-15.1184,313.338,0.115322,59.4507,59.4506,0.0522138,741.596,741.443,-15.0661,
28.137,12.5,0,2281,4.98,1189.55,317.294,1.25086,690.463,690.309,-14.6167,317.685,0.115199,59.1652,59.1651,0.0767466,749.615,749.474,-14.5399,
28.387,12.5,0,2281,4.97,1187.16,316.124,1.24168,683.911,683.749,-14.8704,316.547,0.11524,59.2107,59.2077,0.598586,743.094,742.957,-14.2718,
28.637,12.5,0,2281,4.98,1189.55,318.323,1.23702,685.479,685.312,-15.1375,318.743,0.118242,60.284,60.2833,0.300364,745.743,745.595,-14.8371,
28.887,12.5,0,2280,4.97,1186.64,309.705,1.21332,682.01,681.857,-14.4099,310.286,0.109826,57.9111,57.9111,0.0572179,739.908,739.769,-14.3527,
29.137,12.5,0,2281,4.97,1187.16,313.53,1.23991,684.749,684.599,-14.3226,313.934,0.114007,59.1753,59.1734,0.462928,743.902,743.773,-13.8597,
29.387,12.5,0,2280,4.96,1184.25,313.309,1.23431,686.472,686.324,-14.2334,313.753,0.114107,58.9126,58.911,0.429026,745.363,745.235,-13.8044,
29.637,12.5,0,2279,5.03,1200.44,309.138,1.21112,686.277,686.114,-14.9298,309.717,0.10824,58.4586,58.4346,-1.67509,744.734,744.549,-16.6049,
29.887,12.5,0,2279,5.02,1198.05,312.637,1.23248,683.228,683.059,-15.1859,313.1,0.111517,59.2761,59.2519,-1.69371,742.503,742.311,-16.8796,
30.137,12.5,0,2280,4.97,1186.64,312.829,1.22517,685.309,685.076,-17.8833,313.278,0.112488,59.5541,59.536,-1.46733,744.863,744.612,-19.3507,
30.387,12.5,0,2281,4.97,1187.16,318.793,1.23405,686.43,686.295,-13.6539,319.235,0.114686,58.8067,58.806,-0.28375,745.231,745.101,-13.9377,
30.637,12.5,0,2280,4.95,1181.87,314.48,1.19986,683.046,682.877,-15.1977,314.989,0.112645,59.2661,59.2598,-0.864952,742.31,742.137,-16.0626,
30.887,12.5,0,2279,5.02,1198.05,310.807,1.22274,687.207,686.982,-17.5633,311.279,0.113504,60.5097,60.4893,-1.56818,747.717,747.472,-19.1314,
31.137,12.5,0,2280,4.95,1181.87,310.505,1.2138,679.894,679.75,-13.9746,310.96,0.112073,59.602,59.5781,-1.68924,739.494,739.329,-15.6638,
31.387,12.5,0,2280,4.99,1191.42,317.2,1.22878,686.372,686.214,-14.7098,317.689,0.113147,59.4865,59.4841,-0.531006,745.854,745.699,-15.2408,
31.637,12.5,0,2282,4.99,1192.46,315.182,1.21532,683.28,683.178,-11.816,315.645,0.113828,59.9861,59.9806,-0.810698,743.266,743.158,-12.6267,
31.887,12.5,0,2282,4.99,1192.46,317.253,1.22913,689.054,688.879,-15.5222,317.775,0.115078,59.626,59.6203,-0.824342,748.678,748.5,-16.3466,
32.137,12.5,0,2281,4.91,1172.83,318.201,1.24123,688.196,687.98,-17.2385,318.652,0.115799,59.3341,59.334,-0.112124,747.515,747.314,-17.3506,
32.387,12.5,0,2281,4.99,1191.94,319.403,1.24342,687.723,687.587,-13.6984,319.81,0.116301,59.9343,59.9343,-0.0494339,747.647,747.521,-13.7478,
32.637,12.5,0,2281,4.94,1180.0,319.14,1.22773,681.621,681.462,-14.718,319.623,0.117013,59.8382,59.8374,-0.318612,741.452,741.299,-15.0367,
32.887,12.5,0,2280,4.99,1191.42,311.084,1.22474,686.796,686.658,-13.8011,311.625,0.11216,58.1271,58.1256,0.420464,744.904,744.783,-13.3806,
33.137,12.5,0,2281,4.94,1180.0,314.85,1.23363,680.902,680.771,-13.3626,315.369,0.114348,59.0953,59.0919,0.638758,739.972,739.863,-12.7239,
33.387,12.5,0,2280,4.96,1184.25,317.138,1.24806,685.254,685.087,-15.1316,317.566,0.115606,59.778,59.7772,0.315079,745.011,744.864,-14.8165,
33.637,12.5,0,2282,4.96,1185.29,308.623,1.20607,684.087,683.969,-12.6992,309.167,0.110209,58.8201,58.8193,-0.313658,742.902,742.788,-13.0129,
33.887,12.5,0,2280,4.96,1184.25,311.569,1.22714,687.852,687.65,-16.6858,312.107,0.112572,58.009,58.0054,0.647624,745.827,745.655,-16.0382,
34.137,12.5,0,2282,4.95,1182.9,314.474,1.2428,690.031,689.885,-14.1709,314.905,0.115291,58.7038,58.7024,0.400895,748.714,748.588,-13.77,
34.387,12.5,0,2280,4.96,1184.25,311.179,1.2126,686.407,686.27,-13.6946,311.806,0.107332,57.1643,57.1624,-0.464087,743.567,743.432,-14.1587,
34.637,12.5,0,2281,4.98,1189.55,309.034,1.22202,688.348,688.162,-16.0383,309.546,0.110659,58.2928,58.2928,0.0844727,746.625,746.454,-15.9538,
34.887,12.5,0,2280,4.97,1186.64,313.185,1.2419,686.294,686.147,-14.2204,313.666,0.113367,58.8455,58.8411,0.71758,745.11,744.988,-13.5029,
35.137,12.5,0,2281,4.97,1187.16,315.625,1.24012,686.189,686.008,-15.7427,316.077,0.115649,59.2653,59.2616,0.660811,745.423,745.27,-15.0819,
35.387,12.5,0,2279,4.96,1183.74,312.73,1.20927,684.44,684.281,-14.7598,313.384,0.107208,57.389,57.3882,-0.306776,741.822,741.669,-15.0666,
35.637,12.5,0,2280,4.96,1184.25,309.786,1.20516,686.278,686.11,-15.1823,310.448,0.10832,58.1427,58.1412,-0.422254,744.415,744.251,-15.6046,
35.887,12.5,0,2280,4.97,1186.64,310.717,1.21596,686.307,686.187,-12.8415,311.22,0.110936,58.1004,58.0995,0.322346,744.392,744.286,-12.5192,
36.137,12.5,0,2283,4.98,1190.59,315.32,1.23771,678.564,678.462,-11.7975,315.777,0.111393,59.0274,58.9993,-1.82144,737.587,737.461,-13.6189,
36.34,12.5,0,2281,5.01,1196.72,310.947,1.20763,683.891,683.745,-14.108,311.407,0.115296,60.5678,60.5447,-1.67159,744.457,744.29,-15.7796,
36.59,12.5,0,2282,5.01,1197.24,310.362,1.21735,681.955,681.835,-12.7572,310.851,0.114977,60.2809,60.2551,-1.76341,742.232,742.09,-14.5206,
36.84,12.5,0,2282,4.95,1182.9,310.658,1.22263,684.556,684.372,-15.8397,311.111,0.112356,59.8761,59.8494,-1.78827,744.431,744.222,-17.6279,
37.09,12.5,0,2281,4.93,1177.61,311.337,1.23453,685.599,685.398,-16.5917,311.823,0.113476,59.5871,59.5717,-1.35481,745.186,744.97,-17.9465,
37.34,12.5,0,2280,4.97,1186.64,317.315,1.21865,686.985,686.815,-15.318,317.883,0.114843,59.4646,59.4623,-0.527514,746.445,746.277,-15.8455,
37.59,12.5,0,2282,4.93,1178.12,314.839,1.22615,685.053,684.901,-14.429,315.271,0.118162,61.4891,61.486,-0.611217,746.539,746.387,-15.0403,
37.84,12.5,0,2281,4.98,1189.55,317.717,1.23084,687.503,687.276,-17.6698,318.246,0.115061,59.8293,59.829,-0.177304,747.318,747.105,-17.8471,
38.09,12.5,0,2281,4.95,1182.39,315.9,1.23279,689.644,689.509,-13.6224,316.361,0.11651,60.9477,60.9425,-0.794766,750.59,750.452,-14.4172,
38.34,12.5,0,2281,4.97,1187.16,313.432,1.21945,686.195,686.013,-15.7907,313.86,0.113881,59.8751,59.8667,-1.00749,746.069,745.88,-16.7982,
38.59,12.5,0,2280,4.95,1181.87,315.472,1.22116,684.616,684.404,-17.0601,315.893,0.119226,61.085,61.085,-0.0177216,745.684,745.489,-17.0778,
38.84,12.5,0,2280,4.96,1184.25,309.792,1.20697,685.301,685.128,-15.4083,310.387,0.11211,58.292,58.292,0.0396829,743.579,743.42,-15.3686,
39.09,12.5,0,2282,4.95,1182.9,317.441,1.24697,690.191,690.003,-16.094,317.931,0.117251,59.9967,59.9945,-0.516028,750.182,749.998,-16.61,
39.34,12.5,0,2280,5.01,1196.19,317.479,1.21384,682.865,682.742,-12.9461,317.974,0.116322,60.3969,60.3938,-0.608649,743.259,743.136,-13.5547,
39.59,12.5,0,2280,4.92,1174.7,315.092,1.22835,684.931,684.741,-16.125,315.448,0.119126,61.1887,61.1873,-0.423461,746.112,745.928,-16.5485,
39.84,12.5,0,2280,5.0,1193.81,311.776,1.21842,678.942,678.834,-12.1418,312.306,0.114501,59.2979,59.2977,0.183296,738.228,738.131,-11.9585,
40.09,12.5,0,2280,4.93,1177.09,317.97,1.24597,684.383,684.204,-15.6659,318.371,0.117334,60.1658,60.1633,0.556443,744.521,744.367,-15.1095,
