t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.909894,0.127968,0.781926,-0.0674565,0.0172229,0.0502335,-0.961389,0.478131,0.483258,-0.832425,0.453266,0.379158,-0.899881,0.470489,0.429392,1.0032,0.977051,0,-0.0736084,-0.00915527,0.86145,-0.453491,-0.873291,0.0220947,-0.946899,0.0129395,0.0020752,-0.00402832,0.0144043,-0.0090332,0.00012207,0.0158691,0.0241699,-0.0301514,0.0385742,-0.0391846,1.2666
0.002,-0.403889,-0.598214,1.0021,-0.0444926,-0.0243992,0.0688917,-0.974397,0.620732,0.353665,-0.637675,-0.215431,0.853106,-0.682168,-0.23983,0.921998,0.999245,1.00793,0,-0.065918,-0.0020752,0.887939,-0.416138,-0.899536,-0.0183105,-0.965454,-0.0203857,-0.0245361,0.0203857,0.00878906,-0.0109863,-0.00830078,0.0145264,0.0482178,0.00439453,0.0570068,-0.0065918,1.2666
0.004,0.303298,-0.983661,0.680363,0.0107643,-0.0803737,0.0696093,-0.956659,0.80048,0.156179,-0.0741082,-0.803126,0.877234,-0.0633439,-0.8835,0.946843,0.996479,0.982178,0,-0.0821533,-0.012207,0.945435,-0.426514,-0.90979,-0.00463867,-0.991943,-0.0168457,-0.0266113,0.0114746,0.00305176,0.00439453,-0.00634766,-0.0412598,0.0478516,0.0238037,0.0509033,0.0281982,1.2666
0.006,0.864171,-0.814065,-0.0501065,0.0495159,-0.0925733,0.0430573,-0.805296,0.893949,-0.088653,0.51531,-0.863447,0.348136,0.564826,-0.95602,0.391193,1.00517,1.0083,0,-0.0864258,-0.00634766,0.849731,-0.438843,-0.862427,-0.015625,-0.948853,-0.0219727,0.010498,0.0401611,-0.00146484,0.00305176,-0.0246582,0.000732422,0.0400391,-0.00524902,0.0385742,-0.00219727,1.2666
0.008,0.973907,-0.268271,-0.705636,0.0753503,-0.053104,-0.0222463,-0.648021,0.913123,-0.265101,0.792785,-0.534268,-0.258517,0.868136,-0.587372,-0.280763,0.998454,0.994019,0,-0.0703125,-0.0106201,0.866089,-0.428711,-0.867065,-0.0247803,-0.937378,-0.0354004,0.0112305,-0.00146484,0.00537109,0.0175781,-0.0158691,-0.00756836,0.036377,-0.000610352,0.041748,0.0169678,1.2666
0.01,0.539535,0.458682,-0.998218,0.070327,-0.00932909,-0.0609979,-0.508484,0.969444,-0.46096,0.71523,0.0551503,-0.77038,0.785557,0.0458212,-0.831378,1.00083,0.977051,0,-0.0856934,0.00561523,0.86377,-0.436523,-0.880249,-0.00610352,-0.965942,-0.000488281,0.0162354,0.0145264,0.00488281,0.00390625,-0.00549316,-0.000732422,0.0330811,0.0111084,0.0379639,0.0150146,1.26648
0.012,-0.203469,0.942804,-0.739335,0.038034,0.032293,-0.070327,-0.321646,0.97184,-0.650195,0.25507,0.618717,-0.873787,0.293104,0.65101,-0.944114,1.0028,1.01941,0,-0.0671387,0.0196533,0.832764,-0.48291,-0.843384,0.0466309,-0.910522,0.0662842,0.0144043,-0.0272217,0.00244141,-0.0172119,-0.0174561,0.0189209,0.0352783,-0.0230713,0.0377197,-0.0402832,1.26648
0.014,-0.775773,0.878049,-0.102276,-0.0394692,0.070327,-0.0308578,-0.137172,0.886759,-0.749587,-0.401563,0.851382,-0.449819,-0.441032,0.921709,-0.480677,1.00399,0.979736,0,-0.092041,0.00634766,0.86084,-0.449341,-0.870361,0.0125732,-0.962402,0.0189209,-0.00488281,0.0231934,-0.0250244,-0.0109863,0.00585938,0.0229492,0.0078125,-0.0256348,-0.0172119,-0.0366211,1.2666
0.016,-0.983814,0.363091,0.620723,-0.0696093,0.0516688,0.0179406,0.0674037,0.766927,-0.834331,-0.741082,0.585972,0.15511,-0.810691,0.63764,0.173051,1.00596,0.987915,0,-0.0635986,0.0012207,0.811646,-0.428345,-0.845093,-0.0281982,-0.908691,-0.0269775,0.00720215,0.00891113,-0.00439453,0.00402832,-0.00610352,-0.0206299,0.0498047,-0.0152588,0.0454102,-0.0112305,1.2666
0.018,-0.637841,-0.345361,0.983201,-0.0581274,-0.0186582,0.0767856,0.255424,0.677053,-0.932477,-0.744529,0.0741082,0.670421,-0.802656,0.05545,0.747206,1.00083,0.967529,0,-0.0820312,-0.012207,0.836426,-0.444214,-0.831055,0.019165,-0.913086,0.00695801,0.0152588,0.03125,0.0136719,-0.000366211,0.00109863,-0.000732422,0.0339355,-0.00378418,0.0476074,-0.00415039,1.26648
