t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.685088,-0.29294,0.978028,-0.0452102,-0.00717622,0.0523864,-0.599538,1.04134,-0.441805,-0.797956,0.122365,0.675591,-0.843166,0.115188,0.727977,0.99885,0.992432,0,-0.0640869,-0.0032959,0.870361,-0.475586,-0.859131,0.0367432,-0.923218,0.0334473,-0.0125732,0.032959,0.00891113,0.00341797,-0.00219727,0.0418701,0.0198975,-0.0311279,0.0288086,-0.02771,1.2666
0.002,0.0251478,-0.858006,0.832858,-0.0251168,-0.0509512,0.0760679,-0.474191,1.0006,-0.52641,-0.358477,-0.544609,0.903086,-0.383594,-0.59556,0.979154,0.99885,1.00195,0,-0.0689697,0.00256348,0.876831,-0.470947,-0.875122,0.034668,-0.944092,0.0372314,0.0192871,-0.0134277,0.0147705,0.00378418,-0.0330811,-0.00964355,0.0556641,0.0119629,0.0704346,0.0157471,1.2666
0.004,0.679754,-0.980578,0.300824,0.0258344,-0.0803737,0.0545393,-0.260154,0.952667,-0.692513,0.286092,-0.863447,0.577354,0.311926,-0.94382,0.631894,0.998059,1.01477,0,-0.069458,-0.0114746,0.860474,-0.46106,-0.868286,-0.00305176,-0.937744,-0.0145264,0.0179443,-0.00134277,0.00769043,-0.00219727,-0.0311279,-0.0117188,0.0231934,0.00378418,0.0308838,0.00158691,1.2666
0.006,0.990672,-0.56892,-0.421752,0.0803737,-0.0731975,-0.00717622,-0.102879,0.891553,-0.788674,0.804849,-0.737635,-0.0672145,0.885223,-0.810832,-0.0743907,0.997664,0.968018,0,-0.0848389,-0.00915527,0.927734,-0.401367,-0.914062,-0.0479736,-0.998901,-0.0571289,0.0012207,-0.0291748,-0.00439453,0.000366211,0.0108643,0.0369873,0.00390625,-0.0235596,-0.000488281,-0.0231934,1.2666
0.008,0.750625,0.19812,-0.948745,0.0796561,-0.0358811,-0.0437749,0.167918,0.80048,-0.968398,0.887575,-0.277475,-0.6101,0.967231,-0.313356,-0.653875,0.998454,1.02625,0,-0.067627,0.00549316,0.838135,-0.531982,-0.848389,0.0550537,-0.916016,0.0605469,-0.0463867,0.00793457,-0.0126953,0.00878906,0.0777588,0.0609131,-0.057251,-0.0291748,-0.0699463,-0.0203857,1.2666
0.01,0.153173,0.763956,-0.91713,0.0394692,0.0287049,-0.0681741,0.340566,0.666268,-1.00683,0.499799,0.442926,-0.942725,0.539269,0.471631,-1.0109,1.0028,0.982544,0,-0.083252,0.00891113,0.92395,-0.435913,-0.927368,-0.0142822,-1.01062,-0.00537109,0.0166016,0.0250244,0.00244141,0.00646973,0.00720215,-0.00634766,0.0106201,0.0100098,0.0130615,0.0164795,1.2666
0.012,-0.579924,0.985203,-0.405279,0.0129172,0.0574098,-0.070327,0.548689,0.460156,-1.00885,-0.122365,0.842765,-0.7204,-0.109447,0.900175,-0.790727,1.0028,1.01501,0,-0.0639648,0.0136719,0.9021,-0.439209,-0.907959,-0.0012207,-0.971924,0.0124512,0.0268555,-0.000244141,0.00427246,-0.00476074,0.00878906,0.0321045,0.0129395,-0.0380859,0.0172119,-0.0428467,1.2666
0.014,-0.964,0.661427,0.302573,-0.0574098,0.0602803,-0.00287049,0.691774,0.270821,-0.962596,-0.711783,0.813467,-0.101683,-0.769193,0.873747,-0.104554,1.00399,0.982666,0,-0.072876,0.00268555,0.908447,-0.48877,-0.894287,0.0172119,-0.967163,0.0198975,0.0194092,-0.00646973,-0.00427246,-0.0078125,0.0379639,0.00476074,0.0323486,-0.00537109,0.0280762,-0.0131836,1.2666
0.016,-0.796348,-0.0840275,0.880376,-0.0789384,0.0229639,0.0559745,0.771003,0.106651,-0.877654,-0.853106,0.324008,0.529098,-0.932044,0.346972,0.585073,1.00478,1.00024,0,-0.0667725,0.00427246,0.862793,-0.473511,-0.876709,0.036377,-0.943481,0.0406494,-0.0460205,-0.00341797,-0.000854492,-0.00598145,-0.0272217,0.0256348,0.0443115,-0.0100098,0.043457,-0.0159912,1.2666
0.018,-0.27053,-0.703056,0.973586,-0.0330106,-0.0516688,0.0846794,0.85378,-0.135411,-0.718369,-0.508417,-0.289539,0.797956,-0.541427,-0.341208,0.882635,1.00241,0.986084,0,-0.0761719,-0.00952148,0.812378,-0.390869,-0.795898,-0.0377197,-0.87207,-0.0472412,-0.00830078,0.0286865,0.00793457,-0.0012207,0.03125,-0.00268555,-0.0197754,0.00683594,-0.0118408,0.00561523,1.26648
